symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
ALUWIND,ALUWINDSMN,49.75,56.0,56.0,6.25,12.56,3000,168000,95.8,45.15
ALKALI,ALKALIEQN,74.55,83.0,83.0,8.45,11.33,7934,658522,109.0,46.8
BIRLAPREC,BIRLAPRECEQN,44.93,49.99,49.99,5.06,11.26,4800,239952,49.59,32.25
HITECHCORP,HITECHCORPEQN,200.16,220.17,220.17,20.01,10.0,6065,1335331,223.44,112.0
FONEBOX,FONEBOXSMN,99.2,109.0,109.0,9.8,9.88,5000,545000,124.4,57.0
VELJAN,VELJANEQN,1048.9,1150.0,1150.0,101.1,9.64,25,28750,1159.45,812.0
SPECTRUM,SPECTRUMEQN,1383.3,1500.0,1500.0,116.7,8.44,1489,2233500,1800.0,1050.0
RAMRAT,RAMRATEQN,470.6,510.0,510.0,39.4,8.37,34758,17726580,477.5,268.0
INDOAMIN,INDOAMINEQN,134.57,145.01,145.01,10.44,7.76,25021,3628295,176.25,81.9
JOCIL,JOCILEQN,145.94,157.0,157.0,11.06,7.58,4731,742767,177.8,91.25
INDORAMA,INDORAMAEQN,44.47,47.7,47.7,3.23,7.26,39807,1898793,75.0,29.0
TIMEX,TIMEXEQN,374.6,401.35,401.35,26.75,7.14,381982,153308475,388.4,312.0
LGHL,LGHLEQN,235.4,251.0,251.0,15.6,6.63,100,25100,399.58,222.96
TAALTECH,TAALTECHEQN,3190.4,3398.0,3398.0,207.6,6.51,38,129124,3375.0,2616.1
FLYSBS,FLYSBSSMN,433.9,462.0,462.0,28.1,6.48,6400,2956800,790.0,355.25
SHARDUL,SHARDULEQN,28.12,29.9,29.9,1.78,6.33,100,2990,33.82,25.0
FINPIPE,FINPIPEEQN,178.14,188.6,188.6,10.46,5.87,104865,19777539,238.0,147.54
JKTYRE,JKTYREEQN,394.15,416.0,416.0,21.85,5.54,143588,59732608,611.9,311.0
MODISONLTD,MODISONLTDEQN,251.13,265.0,265.0,13.87,5.52,58777,15575905,251.13,114.0
