symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
EXPLEOSOL,EXPLEOSOLEQN,809.3,922.3,922.3,113.0,13.96,13493,12444593,1245.0,640.0
RADAAN,RADAANEQN,3.16,3.55,3.55,0.39,12.34,12780,45369,4.28,2.35
GAYAHWS,GAYAHWSEQN,1.91,2.1,2.1,0.19,9.95,515,1081,4.76,1.51
PPSL,PPSLSMN,3.8,4.15,4.15,0.35,9.21,96000,398400,21.0,2.1
DODLA,DODLAEQN,1043.2,1137.0,1137.0,93.8,8.99,1000,1137000,1500.0,964.1
ORISSAMINE,ORISSAMINEEQN,3771.8,4100.0,4100.0,328.2,8.7,2013,8253300,6138.9,3100.5
NKIND,NKINDEQN,57.99,63.0,63.0,5.01,8.64,20,1260,87.78,54.54
SALONA,SALONAEQN,245.7,266.0,266.0,20.3,8.26,2,532,320.0,221.0
PARASPETRO,PARASPETROEQN,2.39,2.58,2.58,0.19,7.95,26371,68037,3.23,1.53
SADBHAV,SADBHAVEQN,9.14,9.84,9.84,0.7,7.66,9482,93302,17.85,6.05
SHIVAUM,SHIVAUMEQN,427.15,459.8,459.8,32.65,7.64,285,131043,474.0,275.0
TRUALT,TRUALTEQN,419.15,450.0,450.0,30.85,7.36,54022,24309900,549.0,310.2
SHK,SHKEQN,143.97,154.49,154.49,10.52,7.31,48777,7535558,275.5,111.98
DCMSHRIRAM,DCMSHRIRAMEQN,1049.9,1121.1,1121.1,71.2,6.78,11204,12560804,1460.0,945.1
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,24256,3880,0.61,0.11
OPTIVALUE,OPTIVALUESMN,142.7,151.8,151.8,9.1,6.38,14400,2185920,142.7,56.05
VOLERCAR,VOLERCARSMN,220.0,233.95,233.95,13.95,6.34,800,187160,292.9,138.0
CKKRETAIL,CKKRETAILSMN,142.95,152.0,152.0,9.05,6.33,1600,243200,265.25,112.2
SELMC,SELMCEQN,27.41,29.1,29.1,1.69,6.17,100,2910,43.36,26.33
IPHL,IPHLSMN,78.1,82.8,82.8,4.7,6.02,6000,496800,79.2,46.1
TNTELE,TNTELEEQN,9.2,9.75,9.75,0.55,5.98,51,497,20.49,7.81
ASIANTILES,ASIANTILESEQN,57.62,60.95,60.95,3.33,5.78,470480,28675756,79.06,42.5
BCONCEPTS,BCONCEPTSEQN,187.18,197.99,197.99,10.81,5.78,1,197,449.0,164.0
AKI,AKIEQN,4.24,4.48,4.48,0.24,5.66,500,2240,12.99,3.8
LOTUSEYE,LOTUSEYEEQN,118.57,124.79,124.79,6.22,5.25,10,1247,147.0,70.84
ICDSLTD,ICDSLTDEQN,39.46,41.5,41.5,2.04,5.17,500,20750,62.32,36.4
RPPL,RPPLEQN,20.38,21.43,21.43,1.05,5.15,24,514,26.65,14.25
CCHHL,CCHHLEQN,12.61,13.25,13.25,0.64,5.08,5,66,19.99,10.03
BOHRAIND,BOHRAINDEQN,13.81,14.5,14.5,0.69,5.0,4500,65250,35.58,12.02
SANWARIA,SANWARIABZN,0.2,0.21,0.21,0.01,5.0,1210,254,0.39,0.19
BLUEWATER,BLUEWATERSTN,467.15,490.5,490.5,23.35,5.0,4000,1962000,467.15,128.0
VMOBILE,VMOBILESMN,71.05,74.6,74.6,3.55,5.0,8000,596800,155.0,63.85
VARDHACRLC,VARDHACRLCBEN,46.24,48.55,48.55,2.31,5.0,38995,1893207,51.64,27.01
SIGMAADV,SIGMAADVBEN,576.6,605.4,605.4,28.8,4.99,17976,10882670,638.1,107.1
BLACKROSE,BLACKROSEBEN,105.79,111.06,111.06,5.27,4.98,2514,279204,129.9,80.05
NAMAN,NAMANSMN,45.15,47.4,47.4,2.25,4.98,1600,75840,109.0,42.05
UTKAL,UTKALSMN,42.25,44.35,44.35,2.1,4.97,2000,88700,66.0,22.6
MANUGRAPH,MANUGRAPHBEN,13.74,14.42,14.42,0.68,4.95,16,230,24.0,9.65
ASHIMASYN,ASHIMASYNEQN,17.52,18.38,18.38,0.86,4.91,1000,18380,27.83,11.5
AGRITECH,AGRITECHBEN,110.0,115.4,115.4,5.4,4.91,1,115,187.19,92.52
TPHQ,TPHQEQN,0.41,0.43,0.43,0.02,4.88,20324,8739,0.86,0.4
VERANDA,VERANDAEQN,228.75,239.7,239.7,10.95,4.79,10000,2397000,272.5,130.02
