symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
EUROTEXIND,EUROTEXINDEQN,15.52,18.6,18.6,3.08,19.85,1,18,23.58,11.83
TOTAL,TOTALEQN,48.59,52.59,52.59,4.0,8.23,210,11043,89.98,45.56
BAFNAPH,BAFNAPHEQN,193.97,209.7,209.7,15.73,8.11,5956,1248973,202.06,72.01
JNKINDIA,JNKINDIAEQN,418.35,450.15,450.15,31.8,7.6,42994,19353749,451.35,200.92
GRAVISSHO,GRAVISSHOEQN,28.5,30.65,30.65,2.15,7.54,400,12260,35.6,25.2
SHAH,SHAHEQN,4.77,5.1,5.1,0.33,6.92,246375,1256512,5.82,3.02
PARASPETRO,PARASPETROEQN,1.9,2.02,2.02,0.12,6.32,201,406,3.23,1.53
MAGNUM,MAGNUMEQN,19.66,20.88,20.88,1.22,6.21,7,146,30.25,16.25
VIPULLTD,VIPULLTDEQN,10.1,10.7,10.7,0.6,5.94,3221,34464,13.69,7.38
KANANIIND,KANANIINDEQN,1.56,1.65,1.65,0.09,5.77,280,462,2.27,1.02
AVROIND,AVROINDEQN,11.97,12.64,12.64,0.67,5.6,10704,135298,18.8,10.0
STARTECK,STARTECKEQN,269.8,283.95,283.95,14.15,5.24,29,8234,355.8,215.1
KEEPLEARN,KEEPLEARNEQN,2.0,2.1,2.1,0.1,5.0,100,210,3.76,1.54
TANKUP,TANKUPSTN,1001.8,1051.85,1051.85,50.05,5.0,250,262962,1001.8,283.0
SICALLOG,SICALLOGBEN,75.85,79.64,79.64,3.79,5.0,1820,144944,103.33,60.11
SILKFLEX,SILKFLEXSTN,190.0,199.5,199.5,9.5,5.0,1000,199500,229.7,76.0
IZMO,IZMOEQN,963.25,1011.4,1011.4,48.15,5.0,16871,17063329,1374.7,311.0
TCIFINANCE,TCIFINANCEEQN,17.43,18.3,18.3,0.87,4.99,25425,465277,38.46,10.0
ACSTECH,ACSTECHEQN,36.1,37.9,37.9,1.8,4.99,9031,342274,42.2,31.71
SHEKHAWATI,SHEKHAWATIBEN,14.24,14.95,14.95,0.71,4.99,30,448,26.4,9.12
KSHITIJPOL,KSHITIJPOLBEN,6.24,6.55,6.55,0.31,4.97,117337,768557,6.25,1.88
MCON,MCONSMN,52.4,55.0,55.0,2.6,4.96,2000,110000,119.95,37.3
IMPEXFERRO,IMPEXFERROBZN,2.42,2.54,2.54,0.12,4.96,21000,53340,2.42,1.3
SHIVAMILLS,SHIVAMILLSBEN,63.95,67.12,67.12,3.17,4.96,1,67,82.06,43.01
ANTGRAPHIC,ANTGRAPHICEQN,0.81,0.85,0.85,0.04,4.94,806,685,1.62,0.64
KSR,KSRBEN,32.17,33.76,33.76,1.59,4.94,15000,506400,39.1,14.04
CHETANA,CHETANASTN,46.85,49.15,49.15,2.3,4.91,27200,1336880,95.4,30.1
LCCINFOTEC,LCCINFOTECEQN,4.28,4.49,4.49,0.21,4.91,4,17,6.31,3.64
DIVYADHAN,DIVYADHANSTN,33.75,35.4,35.4,1.65,4.89,2000,70800,62.4,18.25
BETA,BETAEQN,1430.1,1500.0,1500.0,69.9,4.89,98,147000,2000.0,990.1
SYNOPTICS,SYNOPTICSSMN,58.35,61.2,61.2,2.85,4.88,600,36720,112.35,39.65
SYSTMTXC,SYSTMTXCEQN,65.52,68.7,68.7,3.18,4.85,5,343,177.9,51.89
VERTOZ,VERTOZBEN,40.65,42.6,42.6,1.95,4.8,2571,109524,112.0,27.02
SUPREMEENG,SUPREMEENGBZN,1.05,1.1,1.1,0.05,4.76,700,770,2.25,0.68
LIKHITHA,LIKHITHABEN,227.2,238.0,238.0,10.8,4.75,888,211344,324.0,131.45
TREJHARA,TREJHARAEQN,137.42,143.9,143.9,6.48,4.72,1,143,284.85,135.1
