symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
ATL-RE,ATL-REBEN,6.2,6.99,6.99,0.79,12.74,1549,10827,9.0,6.15
JETFREIGHT,JETFREIGHTEQN,17.42,19.5,19.5,2.08,11.94,184622,3600129,20.19,10.44
NIRAJ,NIRAJEQN,35.57,39.12,39.12,3.55,9.98,9195,359708,72.37,27.2
MAXPOSURE,MAXPOSURESMN,48.25,51.95,51.95,3.7,7.67,3000,155850,102.95,47.15
CROWN,CROWNEQN,133.1,143.0,143.0,9.9,7.44,1,143,241.04,125.01
RACE,RACEEQN,153.71,165.0,165.0,11.29,7.35,1,165,387.0,152.54
SUMIT,SUMITEQN,71.88,76.2,76.2,4.32,6.01,400,30480,155.99,71.0
RAJSREESUG,RAJSREESUGEQN,36.79,38.99,38.99,2.2,5.98,65,2534,67.99,35.6
SVPGLOB,SVPGLOBEQN,3.96,4.19,4.19,0.23,5.81,531,2224,7.41,2.37
LAL,LALEQN,9.25,9.75,9.75,0.5,5.41,141,1374,28.45,8.37
DCMFINSERV,DCMFINSERVEQN,5.32,5.6,5.6,0.28,5.26,20,112,9.21,4.91
ANIKINDS,ANIKINDSEQN,66.16,69.49,69.49,3.33,5.03,21,1459,133.0,60.51
SABTNL,SABTNLEQN,1314.3,1380.0,1380.0,65.7,5.0,9911,13677180,2219.95,352.6
FISCHER,FISCHEREQN,43.01,45.16,45.16,2.15,5.0,128819,5817466,124.7,40.79
NDLVENTURE,NDLVENTUREBEN,94.35,99.06,99.06,4.71,4.99,7139,707189,121.18,48.94
UNIHEALTH,UNIHEALTHSTN,337.45,354.3,354.3,16.85,4.99,7000,2480100,337.45,120.0
SECURKLOUD,SECURKLOUDBEN,28.77,30.2,30.2,1.43,4.97,2965,89543,38.0,16.01
ADL,ADLEQN,74.66,78.35,78.35,3.69,4.94,1,78,121.77,62.0
AUSOMENT,AUSOMENTEQN,107.6,112.9,112.9,5.3,4.93,120,13548,127.34,72.8
KOTHARIPRO,KOTHARIPROEQN,79.15,83.0,83.0,3.85,4.86,1,83,111.0,60.91
SILINV,SILINVEQN,536.05,562.0,562.0,25.95,4.84,2,1124,767.0,430.0
DHARIWAL,DHARIWALSTN,320.85,336.0,336.0,15.15,4.72,4200,1411200,328.9,90.5
WELINV,WELINVEQN,1256.2,1315.0,1315.0,58.8,4.68,4,5260,1424.0,597.55
VCL,VCLEQN,1.52,1.59,1.59,0.07,4.61,129267,205534,1.52,0.6
TTL,TTLEQN,9.22,9.63,9.63,0.41,4.45,2232,21494,17.96,8.25
FLEXITUFF,FLEXITUFFEQN,13.74,14.35,14.35,0.61,4.44,600,8610,74.19,12.39
TRU,TRUEQN,8.81,9.2,9.2,0.39,4.43,537,4940,21.44,6.61
GUJRAFFIA,GUJRAFFIABEN,52.32,54.6,54.6,2.28,4.36,2645,144417,105.88,34.87
GREENLEAF,GREENLEAFSMN,161.1,168.0,168.0,6.9,4.28,1000,168000,163.0,111.0
COMPINFO,COMPINFOBZN,1.87,1.95,1.95,0.08,4.28,8626,16820,3.53,1.26
SELMC,SELMCBEN,29.71,30.98,30.98,1.27,4.27,10,309,54.91,25.5
SABEVENTS,SABEVENTSBEN,7.03,7.33,7.33,0.3,4.27,101,740,22.83,3.69
LANCORHOL,LANCORHOLBEN,27.72,28.9,28.9,1.18,4.26,1,28,41.9,19.01
