symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
TAINWALCHM,TAINWALCHMEQN,191.9,220.01,220.01,28.11,14.65,7635,1679776,315.0,155.0
SATECH,SATECHSMN,51.2,56.3,56.3,5.1,9.96,6000,337800,154.85,31.8
SHREERAMA,SHREERAMAEQN,59.18,64.9,64.9,5.72,9.67,66995,4347975,67.4,30.55
SINTERCOM,SINTERCOMEQN,100.17,108.96,108.96,8.79,8.78,54,5883,183.85,99.0
BLKASHYAP,BLKASHYAPEQN,53.12,57.49,57.49,4.37,8.23,113535,6527127,84.69,45.0
GVPTECH,GVPTECHEQN,9.0,9.68,9.68,0.68,7.56,5,48,12.68,7.61
TECILCHEM,TECILCHEMEQN,18.35,19.7,19.7,1.35,7.36,173,3408,42.16,14.66
TVVISION,TVVISIONEQN,9.32,9.99,9.99,0.67,7.19,98663,985643,27.9,3.65
VISASTEEL,VISASTEELBEN,47.04,49.39,49.39,2.35,5.0,107,5284,73.68,28.2
DIGJAMLMTD,DIGJAMLMTDEQN,51.05,53.6,53.6,2.55,5.0,100,5360,94.0,31.46
AURIGROW,AURIGROWEQN,0.8,0.84,0.84,0.04,5.0,491788,413101,1.41,0.45
ATLANTAA,ATLANTAABEN,41.06,43.11,43.11,2.05,4.99,24130,1040244,73.39,27.26
ALPSINDUS,ALPSINDUSBEN,3.01,3.16,3.16,0.15,4.98,74472,235331,3.24,1.6
CCCL,CCCLBEN,18.9,19.84,19.84,0.94,4.97,16971,336704,28.87,10.84
SYNOPTICS,SYNOPTICSSMN,64.5,67.7,67.7,3.2,4.96,600,40620,129.9,51.5
KESORAMIND,KESORAMINDBEN,8.59,9.01,9.01,0.42,4.89,154050,1387990,235.98,2.84
BCONCEPTS,BCONCEPTSBEN,317.3,332.8,332.8,15.5,4.88,10,3328,550.0,252.1
JITFINFRA,JITFINFRABEN,278.45,292.0,292.0,13.55,4.87,3005,877460,761.4,252.0
ARVINDFASN,ARVINDFASNEQN,495.95,519.75,519.75,23.8,4.8,6577,3418395,579.0,320.2
AJOONI,AJOONIEQN,4.44,4.65,4.65,0.21,4.73,22001,102304,8.55,4.16
ANKITMETAL,ANKITMETALBZN,1.72,1.8,1.8,0.08,4.65,26,46,4.99,1.55
ARENTERP,ARENTERPEQN,51.51,53.9,53.9,2.39,4.64,37,1994,70.8,37.17
KRITINUT,KRITINUTEQN,65.85,68.64,68.64,2.79,4.24,15,1029,140.0,63.71
