symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
MODINATUR,MODINATUREQN,372.85,447.4,447.4,74.55,19.99,362,161958,409.95,252.3
BLACKROSE,BLACKROSEEQN,85.77,102.8,102.8,17.03,19.86,6354,653191,92.2,80.05
BALAMINES,BALAMINESEQN,1352.9,1496.0,1496.0,143.1,10.58,18816,28148736,1945.0,968.1
ADFFOODS,ADFFOODSEQN,272.1,300.0,300.0,27.9,10.25,21282,6384600,300.85,153.1
MERCANTILE,MERCANTILEEQN,27.11,29.8,29.8,2.69,9.92,18,536,31.9,19.0
METROPOLIS,METROPOLISEQN,548.0,600.0,600.0,52.0,9.49,33745,20247000,574.9,397.08
ANYA,ANYASMN,17.4,18.95,18.95,1.55,8.91,10000,189500,29.05,15.7
SHARDUL,SHARDULEQN,28.13,30.6,30.6,2.47,8.78,10,306,33.82,25.0
JARO,JAROEQN,484.9,525.0,525.0,40.1,8.27,73515,38595375,890.0,383.5
BAJEL,BAJELEQN,170.03,184.0,184.0,13.97,8.22,29434,5415856,263.9,135.1
UNIENTER,UNIENTEREQN,103.66,111.99,111.99,8.33,8.04,15,1679,168.5,87.51
KEEPLEARN,KEEPLEARNEQN,1.9,2.05,2.05,0.15,7.89,5050,10352,4.09,1.54
THACKER,THACKEREQN,1042.8,1124.0,1124.0,81.2,7.79,2,2248,1200.0,955.0
QUINT,QUINTEQN,40.23,43.29,43.29,3.06,7.61,12,519,47.69,33.45
NLCINDIA,NLCINDIAEQN,325.7,348.0,348.0,22.3,6.85,418607,145675236,336.5,220.71
MTARTECH,MTARTECHEQN,6763.5,7202.0,7202.0,438.5,6.48,16806,121036812,6969.0,1390.5
SREEL,SREELEQN,178.74,189.99,189.99,11.25,6.29,8000,1519920,262.0,165.25
AARTISURF,AARTISURFEQN,394.2,417.9,417.9,23.7,6.01,32,13372,653.1,316.0
MIRCELECTR,MIRCELECTREQN,43.41,46.0,46.0,2.59,5.97,113072,5201312,49.23,12.13
EXPLEOSOL,EXPLEOSOLEQN,883.4,935.0,935.0,51.6,5.84,3857,3606295,1370.9,640.0
CARERATING,CARERATINGEQN,1608.2,1700.1,1700.1,91.9,5.71,4145,7046914,1964.0,1360.0
AVG,AVGEQN,169.37,178.99,178.99,9.62,5.68,25,4474,339.9,116.66
SHEMAROO,SHEMAROOEQN,96.59,102.0,102.0,5.41,5.6,1,102,161.0,73.0
EFCIL-RE,EFCIL-REBEN,18.05,19.0,19.0,0.95,5.26,501,9519,24.0,18.03
MFML,MFMLEQN,24.81,26.08,26.08,1.27,5.12,5,130,36.99,19.66
JETFREIGHT,JETFREIGHTEQN,21.31,22.4,22.4,1.09,5.11,7046,157830,23.0,11.9
DELPHIFX,DELPHIFXEQN,11.74,12.34,12.34,0.6,5.11,37,456,18.25,7.42
TAALTECH,TAALTECHEQN,2754.3,2894.0,2894.0,139.7,5.07,6,17364,3100.0,2641.0
SUPREMEENG,SUPREMEENGBZN,1.0,1.05,1.05,0.05,5.0,1598,1677,2.44,0.68
SHIGAN,SHIGANSTN,78.0,81.9,81.9,3.9,5.0,1500,122850,95.0,41.2
SEMAC,SEMACEQN,391.65,411.2,411.2,19.55,4.99,485,199432,568.9,205.0
MCLEODRUSS,MCLEODRUSSBEN,56.87,59.71,59.71,2.84,4.99,27621,1649249,68.47,28.5
GVPIL,GVPILBEN,704.85,740.05,740.05,35.2,4.99,31442,23268652,704.85,235.12
ABMINTLLTD,ABMINTLLTDBEN,41.58,43.65,43.65,2.07,4.98,1,43,78.21,34.0
ONELIFECAP,ONELIFECAPEQN,19.57,20.54,20.54,0.97,4.96,11,225,20.43,9.62
SMARTLINK,SMARTLINKEQN,178.18,187.0,187.0,8.82,4.95,16340,3055580,178.18,103.5
ZEELEARN,ZEELEARNEQN,5.86,6.15,6.15,0.29,4.95,1203,7398,10.89,4.17
NORBTEAEXP,NORBTEAEXPEQN,79.96,83.9,83.9,3.94,4.93,150,12585,99.35,30.5
LATTEYS,LATTEYSEQN,26.22,27.5,27.5,1.28,4.88,1332,36630,37.0,15.79
AHLWEST,AHLWESTBEN,534.15,560.0,560.0,25.85,4.84,4,2240,534.15,137.0
ARVINDPORT,ARVINDPORTSTN,35.5,37.2,37.2,1.7,4.79,1500,55800,87.4,27.45
KRITI,KRITIBEN,79.33,83.0,83.0,3.67,4.63,685,56855,177.51,53.0
TECILCHEM,TECILCHEMEQN,12.4,12.97,12.97,0.57,4.6,187,2425,32.6,10.6
ROLLT,ROLLTBEN,2.19,2.29,2.29,0.1,4.57,42590,97531,2.53,1.02
SAGCEM,SAGCEMEQN,177.96,185.95,185.95,7.99,4.49,8026,1492434,299.4,148.7
AVONMORE,AVONMOREEQN,11.47,11.97,11.97,0.5,4.36,4036,48310,24.19,10.0
