symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
GANGAFORGE,GANGAFORGEEQN,2.48,2.33,2.33,0.36,18.27,6900,16077,4.15,2.03
SAIPARENT,SAIPARENTEQN,612.1,676.15,676.15,64.05,10.46,42587,28795200,625.0,400.0
MODTHREAD,MODTHREADEQN,46.9,51.5,51.5,4.6,9.81,426,21939,62.0,35.61
VISL,VISLEQN,38.78,42.0,42.0,3.22,8.3,3582251,150454542,38.78,19.06
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,71158,11385,0.61,0.11
VELJAN,VELJANEQN,1717.9,1820.0,1820.0,102.1,5.94,1133,2062060,1717.9,812.0
FILATFASH,FILATFASHBEN,0.18,0.19,0.19,0.01,5.56,4245612,806666,0.74,0.14
LAKPRE,LAKPREBZN,5.2,5.46,5.46,0.26,5.0,1,5,7.64,4.38
ACCORD,ACCORDSTN,154.15,161.85,161.85,7.7,5.0,2000,323700,154.15,19.85
SALSTEEL,SALSTEELBEN,57.03,59.88,59.88,2.85,5.0,4131,247364,65.5,14.37
VEEKAYEM,VEEKAYEMSTN,133.0,139.65,139.65,6.65,5.0,1000,139650,318.0,79.8
STYLEBAAZA,STYLEBAAZABEN,293.15,307.8,307.8,14.65,5.0,14933,4596377,427.0,229.95
DEEDEV,DEEDEVBEN,675.55,709.3,709.3,33.75,5.0,7983,5662341,760.0,183.0
ABAN,ABANBEN,13.83,14.52,14.52,0.69,4.99,3676,53375,61.0,13.18
LOKESHMACH,LOKESHMACHBEN,285.7,299.95,299.95,14.25,4.99,394,118180,300.0,138.96
EBGNG,EBGNGEQN,656.7,689.5,689.5,32.8,4.99,106048,73120096,656.7,239.0
SHEMAROO,SHEMAROOBEN,127.15,133.5,133.5,6.35,4.99,1081,144313,161.0,73.0
SWANDEF,SWANDEFBEN,2255.4,2368.0,2368.0,112.6,4.99,1035,2450880,2489.0,207.33
GREENLEAF,GREENLEAFSTN,87.85,92.2,92.2,4.35,4.95,1000,92200,185.9,52.5
BIKEWO,BIKEWOSTN,39.65,41.6,41.6,1.95,4.92,2000,83200,39.65,13.65
AVANA,AVANASTN,122.95,129.0,129.0,6.05,4.92,4000,516000,159.0,60.1
GICL,GICLEQN,18.94,19.87,19.87,0.93,4.91,8115,161245,52.4,16.34
AISL,AISLSMN,54.95,57.65,57.65,2.7,4.91,1200,69180,112.95,49.0
VIJIFIN,VIJIFINBEN,6.31,6.62,6.62,0.31,4.91,24,158,6.31,2.0
KONSTELEC,KONSTELECSTN,45.95,48.2,48.2,2.25,4.9,1000,48200,75.65,28.0
SABEVENTS,SABEVENTSBEN,8.39,8.8,8.8,0.41,4.89,4,35,18.25,5.6
SATECH,SATECHSMN,36.85,38.65,38.65,1.8,4.88,5000,193250,63.25,31.8
MARC,MARCSTN,85.75,89.9,89.9,4.15,4.84,2400,215760,95.1,40.75
SETL,SETLEQN,282.45,296.0,296.0,13.55,4.8,95792,28354432,282.45,104.56
MOS,MOSSTN,13.55,14.2,14.2,0.65,4.8,20000,284000,28.55,9.05
ADDICTIVE,ADDICTIVESMN,40.75,42.65,42.65,1.9,4.66,1500,63975,167.75,38.85
MRIL,MRILSTN,69.9,73.1,73.1,3.2,4.58,1600,116960,82.0,29.05
LEXUS,LEXUSEQN,15.21,15.9,15.9,0.69,4.54,2910,46269,39.25,12.74
BHARATSE,BHARATSEEQN,222.58,232.6,232.6,10.02,4.5,48961,11388328,239.45,100.05
URAVIDEF,URAVIDEFEQN,130.15,136.0,136.0,5.85,4.49,3075,418200,553.95,108.03
DNAMEDIA,DNAMEDIAEQN,2.91,3.04,3.04,0.13,4.47,1133,3444,5.86,2.33
MADHUCON,MADHUCONBEN,6.07,6.34,6.34,0.27,4.45,100,634,8.55,3.61
ORTEL,ORTELBZN,1.58,1.65,1.65,0.07,4.43,1,1,2.34,1.15
JETFREIGHT,JETFREIGHTEQN,22.59,23.59,23.59,1.0,4.43,2187,51591,24.5,11.9
SHRIKRISH,SHRIKRISHEQN,42.86,44.75,44.75,1.89,4.41,4,179,56.0,35.0
GATECHDVR,GATECHDVREQN,0.46,0.48,0.48,0.02,4.35,6739,3234,1.1,0.36
3PLAND,3PLANDEQN,31.97,33.35,33.35,1.38,4.32,1500,50025,52.98,28.51
TAALTECH,TAALTECHEQN,3597.0,3747.6,3747.6,150.6,4.19,284,1064318,3949.9,2616.1
NGIL,NGILBEN,40.8,42.5,42.5,1.7,4.17,25,1062,43.89,22.01
ESAFSFB,ESAFSFBEQN,33.61,35.0,35.0,1.39,4.14,46293,1620255,37.2,19.78
RPPL,RPPLEQN,22.75,23.69,23.69,0.94,4.13,1100,26059,28.95,14.25
NOIDATOLL,NOIDATOLLBEN,4.64,4.83,4.83,0.19,4.09,160,772,7.43,2.87
UTSSAV,UTSSAVSTN,462.0,480.9,480.9,18.9,4.09,1800,865620,462.0,160.05
OSIAHYPER,OSIAHYPERBEN,3.2,3.33,3.33,0.13,4.06,1007,3353,33.08,2.83
ABANSENT,ABANSENTBEN,28.85,29.99,29.99,1.14,3.95,156,4678,48.85,22.3
CENTRUM,CENTRUMEQN,26.08,27.1,27.1,1.02,3.91,103866,2814768,41.9,19.66
VMSTMT,VMSTMTBEN,45.23,47.0,47.0,1.77,3.91,5256,247032,105.0,33.5
SECURKLOUD,SECURKLOUDEQN,18.74,19.47,19.47,0.73,3.9,20,389,34.18,16.01
ELITECON,ELITECONEQN,26.49,27.5,27.5,1.01,3.81,37645,1035237,46.4,26.04
VOGL,VOGLEQN,38.68,40.15,40.15,1.47,3.8,5870785,235712017,38.68,30.42
BRANDMAN,BRANDMANSTN,178.25,185.0,185.0,6.75,3.79,2400,444000,243.8,109.35
SIGNPOST,SIGNPOSTEQN,306.5,318.0,318.0,11.5,3.75,26198,8330964,316.85,188.43
ARSHIYA,ARSHIYABZN,1.07,1.11,1.11,0.04,3.74,2,2,3.24,1.02
BROOKS,BROOKSBEN,72.3,74.99,74.99,2.69,3.72,445,33370,164.02,36.3
KEEPLEARN,KEEPLEARNEQN,1.93,2.0,2.0,0.07,3.63,21,42,3.62,1.54
BEARDSELL,BEARDSELLEQN,29.06,30.1,30.1,1.04,3.58,110,3311,38.6,20.02
AURIGROW,AURIGROWEQN,0.28,0.29,0.29,0.01,3.57,77505,22476,1.0,0.2
SRD,SRDEQN,39.87,41.29,41.29,1.42,3.56,21,867,91.0,37.3
HMT,HMTBZN,68.56,71.0,71.0,2.44,3.56,233,16543,72.95,41.0
LAHOTIOV,LAHOTIOVEQN,43.35,44.89,44.89,1.54,3.55,2,89,53.9,34.06
GSLSU,GSLSUEQN,39.99,41.4,41.4,1.41,3.53,100,4140,139.67,39.16
TCC,TCCEQN,310.4,321.3,321.3,10.9,3.51,15,4819,526.4,305.5
HALEOSLABS,HALEOSLABSEQN,1642.3,1699.8,1699.8,57.5,3.5,1,1699,1774.0,1067.0
BALKRISHNA,BALKRISHNAEQN,18.34,18.98,18.98,0.64,3.49,3,56,25.97,12.0
NKIND,NKINDEQN,63.35,65.55,65.55,2.2,3.47,4,262,87.78,54.54
SAMPANN,SAMPANNEQN,28.32,29.3,29.3,0.98,3.46,2,58,43.44,23.75
HYBRIDFIN,HYBRIDFINBEN,19.62,20.29,20.29,0.67,3.41,500,10145,33.62,13.06
DELPHIFX,DELPHIFXEQN,8.21,8.49,8.49,0.28,3.41,3141,26667,18.25,7.29
SIGMA,SIGMAEQN,38.3,39.6,39.6,1.3,3.39,501,19839,65.5,35.46
VERITAAS,VERITAASSMN,37.0,38.25,38.25,1.25,3.38,1200,45900,86.65,34.5
SICALLOG,SICALLOGEQN,95.67,98.9,98.9,3.23,3.38,34583,3420258,0.0,0.0
JINDALPOLY,JINDALPOLYEQN,612.35,632.95,632.95,20.6,3.36,245,155072,1026.45,365.0
AMNPLST,AMNPLSTEQN,190.61,196.95,196.95,6.34,3.33,200,39390,263.79,127.0
KANANIIND,KANANIINDEQN,1.5,1.55,1.55,0.05,3.33,151,234,2.27,1.02
SUVIDHAA,SUVIDHAAEQN,2.71,2.8,2.8,0.09,3.32,15,42,6.57,2.21
EMMIL,EMMILSMN,150.55,155.55,155.55,5.0,3.32,250,38887,243.5,110.0
JMA,JMAEQN,87.15,89.98,89.98,2.83,3.25,1,89,104.9,70.25
VIPULLTD,VIPULLTDEQN,14.81,15.29,15.29,0.48,3.24,8278,126570,14.99,7.38
CREST,CRESTEQN,381.85,394.0,394.0,12.15,3.18,3,1182,420.65,298.15
V2RETAIL,V2RETAILEQN,238.44,246.03,246.03,7.59,3.18,84659,20828653,259.25,158.56
SHUBHLAXMI,SHUBHLAXMISMN,25.2,26.0,26.0,0.8,3.17,1000,26000,40.0,13.35
RELIABLE,RELIABLEEQN,143.47,148.0,148.0,4.53,3.16,1,148,175.0,71.21
VESUVIUS,VESUVIUSEQN,467.3,482.0,482.0,14.7,3.15,4448,2143936,607.9,430.3
MANCREDIT,MANCREDITEQN,241.42,249.0,249.0,7.58,3.14,1431,356319,246.6,152.06
NAVKARURB,NAVKARURBBEN,0.96,0.99,0.99,0.03,3.13,2378,2354,2.93,0.7
WEIZMANIND,WEIZMANINDEQN,81.94,84.49,84.49,2.55,3.11,5,422,128.9,65.21
VCL,VCLEQN,1.29,1.33,1.33,0.04,3.1,315,418,2.66,0.8
IWP,IWPEQN,32.97,33.99,33.99,1.02,3.09,1,33,39.15,28.0
RAMAPHO,RAMAPHOEQN,123.89,127.7,127.7,3.81,3.08,915,116845,217.19,103.5
AMBICAAGAR,AMBICAAGAREQN,24.99,25.76,25.76,0.77,3.08,12,309,30.8,20.0
SITINET,SITINETBZN,0.33,0.34,0.34,0.01,3.03,4226,1436,0.58,0.28
VIKRAMSOLR,VIKRAMSOLREQN,178.69,184.1,184.1,5.41,3.03,18118,3335523,407.95,162.1
JHS,JHSEQN,7.63,7.86,7.86,0.23,3.01,1,7,13.9,6.26
NILE,NILEEQN,1708.4,1759.9,1759.9,51.5,3.01,5,8799,1933.0,1605.05
HTMEDIA,HTMEDIAEQN,21.34,21.98,21.98,0.64,3.0,1,21,28.64,17.52
VIPCLOTHNG,VIPCLOTHNGBEN,24.86,25.6,25.6,0.74,2.98,1000,25600,44.3,14.05
HEXATRADEX,HEXATRADEXEQN,158.97,163.69,163.69,4.72,2.97,31,5074,195.85,147.26
UFBL,UFBLEQN,640.95,660.0,660.0,19.05,2.97,380,250800,728.4,172.34
SHYAMCENT,SHYAMCENTEQN,5.75,5.92,5.92,0.17,2.96,1045,6186,9.75,3.68
KEYFINSERV,KEYFINSERVEQN,261.27,269.0,269.0,7.73,2.96,5,1345,382.1,220.0
VIVIANA,VIVIANABEN,822.7,847.0,847.0,24.3,2.95,7,5929,1162.5,565.0
LYKALABS,LYKALABSBEN,74.83,77.0,77.0,2.17,2.9,1320,101640,121.44,44.1
PRAKASHSTL,PRAKASHSTLEQN,4.16,4.28,4.28,0.12,2.88,7627,32643,6.57,3.84
INDTERRAIN,INDTERRAINEQN,32.55,33.48,33.48,0.93,2.86,4,133,43.75,24.56
UYFINCORP,UYFINCORPEQN,14.41,14.82,14.82,0.41,2.85,100,1482,23.3,11.16
A2ZINFRA,A2ZINFRAEQN,13.37,13.75,13.75,0.38,2.84,1,13,23.25,13.12
CROWN,CROWNEQN,110.89,114.0,114.0,3.11,2.8,1,114,194.96,100.62
RAJTV,RAJTVEQN,12.6,12.95,12.95,0.35,2.78,5,64,46.9,11.41
INVPRECQ,INVPRECQEQN,831.05,854.0,854.0,22.95,2.76,125,106750,859.75,551.0
DIGIKORE,DIGIKORESMN,51.0,52.4,52.4,1.4,2.75,400,20960,100.0,44.0
ACCURACY,ACCURACYBEN,5.47,5.62,5.62,0.15,2.74,45,252,9.24,3.4
SAKUMA,SAKUMABEN,1.83,1.88,1.88,0.05,2.73,9209,17312,3.12,1.1
DEVIT,DEVITEQN,28.38,29.15,29.15,0.77,2.71,1000,29150,50.89,22.25
MMP,MMPEQN,274.25,281.65,281.65,7.4,2.7,1,281,319.98,185.2
DCMSRIND,DCMSRINDEQN,38.09,39.12,39.12,1.03,2.7,12,469,181.9,31.9
AHLADA,AHLADAEQN,38.51,39.55,39.55,1.04,2.7,2,79,72.5,31.22
AMJLAND,AMJLANDEQN,37.69,38.69,38.69,1.0,2.65,1000,38690,67.26,30.3
JTEKTINDIA,JTEKTINDIAEQN,151.98,156.0,156.0,4.02,2.65,49996,7799376,188.5,117.01
TVSMOTOR,TVSMOTOREQN,3494.0,3586.0,3586.0,92.0,2.63,23763,85214118,3970.0,2728.7
TIPSMUSIC,TIPSMUSICEQN,657.95,675.0,675.0,17.05,2.59,5984,4039200,726.75,481.15
FEL,FELBZN,0.39,0.4,0.4,0.01,2.56,10742,4296,0.65,0.34
FEDDERSHOL,FEDDERSHOLEQN,40.8,41.83,41.83,1.03,2.52,2532,105913,45.1,32.06
OILCOUNTUB,OILCOUNTUBBEN,58.52,59.99,59.99,1.47,2.51,10,599,99.67,35.65
SPCENET,SPCENETEQN,3.58,3.67,3.67,0.09,2.51,1127,4136,11.24,3.0
ANTGRAPHIC,ANTGRAPHICEQN,0.8,0.82,0.82,0.02,2.5,2021,1657,1.4,0.64
PRAENG,PRAENGEQN,20.07,20.57,20.57,0.5,2.49,1,20,33.88,17.0
TEXRAIL,TEXRAILEQN,111.97,114.74,114.74,2.77,2.47,84143,9654567,189.0,78.05
CCCL,CCCLEQN,16.76,17.17,17.17,0.41,2.45,326,5597,28.87,12.76
