symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
PIONRINV,PIONRINVEQN,93.69,112.42,112.42,18.73,19.99,11579,1301711,135.44,77.01
BAGDIGITAL,BAGDIGITALSMN,107.0,124.55,124.55,17.55,16.4,72000,8967600,139.0,95.75
NILKAMAL,NILKAMALEQN,1341.1,1445.0,1445.0,103.9,7.75,19004,27460780,1865.0,1050.5
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,19229,3076,0.61,0.11
LEXUS,LEXUSEQN,14.89,15.82,15.82,0.93,6.25,840,13288,39.25,12.74
POLYSIL,POLYSILSMN,122.65,130.0,130.0,7.35,5.99,500,65000,356.75,92.65
MODTHREAD,MODTHREADEQN,46.53,49.0,49.0,2.47,5.31,11,539,62.0,35.61
FILATFASH,FILATFASHBEN,0.19,0.2,0.2,0.01,5.26,155701,31140,0.72,0.14
JIOFIN,JIOFINEQN,235.65,247.5,247.5,11.85,5.03,1632055,403933612,338.6,223.3
SANWARIA,SANWARIABZN,0.2,0.21,0.21,0.01,5.0,2096,440,0.39,0.19
ROXHITECH,ROXHITECHSTN,36.0,37.8,37.8,1.8,5.0,1600,60480,55.0,22.95
AVANA,AVANASTN,146.0,153.3,153.3,7.3,5.0,4000,613200,159.0,60.1
SUTLEJTEX,SUTLEJTEXBEN,38.86,40.8,40.8,1.94,4.99,5473,223298,49.5,24.0
IWARE,IWARESTN,513.75,539.4,539.4,25.65,4.99,1800,970920,513.75,85.0
PRADPME,PRADPMEBEN,524.7,550.9,550.9,26.2,4.99,232,127808,596.0,357.05
THAKDEV,THAKDEVEQN,141.63,148.7,148.7,7.07,4.99,5,743,148.99,115.1
SHARDUL,SHARDULBEN,48.88,51.32,51.32,2.44,4.99,2166,111159,0.0,0.0
HILTON,HILTONBEN,23.94,25.13,25.13,1.19,4.97,4159,104515,56.09,13.43
NEUEON,NEUEONBEN,13.54,14.21,14.21,0.67,4.95,500,7105,27.4,5.76
DEEM,DEEMSTN,54.7,57.4,57.4,2.7,4.94,1000,57400,65.8,29.35
MODINATUR,MODINATURBEN,400.8,420.45,420.45,19.65,4.9,1,420,524.8,252.3
MMWL,MMWLBEN,13.47,14.13,14.13,0.66,4.9,1,14,16.34,9.02
PAISALO,PAISALOEQN,73.78,77.39,77.39,3.61,4.89,1186463,91820371,76.39,29.86
UTKAL,UTKALSMN,28.75,30.15,30.15,1.4,4.87,4000,120600,66.0,22.6
ANKITMETAL,ANKITMETALBZN,1.45,1.52,1.52,0.07,4.83,176,267,2.12,1.29
TGL,TGLSMN,24.85,26.05,26.05,1.2,4.83,1000,26050,146.5,14.8
BONLON,BONLONEQN,40.74,42.7,42.7,1.96,4.81,1,42,57.0,34.51
KONSTELEC,KONSTELECSTN,67.85,71.05,71.05,3.2,4.72,10000,710500,75.65,28.0
MENONBE,MENONBEBEN,190.17,199.0,199.0,8.83,4.64,27270,5426730,190.17,101.5
AARNAV,AARNAVEQN,31.35,32.8,32.8,1.45,4.63,24550,805240,31.35,21.0
ORTEL,ORTELBZN,1.75,1.83,1.83,0.08,4.57,1,1,2.2,1.15
PRITIKAUTO,PRITIKAUTOBEN,17.73,18.49,18.49,0.76,4.29,30,554,20.99,10.41
PEARLPOLY,PEARLPOLYBEN,17.17,17.89,17.89,0.72,4.19,100,1789,41.0,12.75
GAYAHWS,GAYAHWSEQN,1.96,2.04,2.04,0.08,4.08,5,10,4.76,1.51
SOMATEX,SOMATEXEQN,107.17,110.9,110.9,4.23,3.97,1099,121879,161.25,62.15
SUMIT,SUMITBEN,51.61,53.64,53.64,2.03,3.93,1,53,104.9,31.74
AURUS,AURUSEQN,4.71,4.89,4.89,0.18,3.82,301,1471,7.9,4.1
AFIL,AFILBEN,9.46,9.82,9.82,0.36,3.81,77,756,11.1,3.92
JITFINFRA,JITFINFRAEQN,359.65,373.25,373.25,13.6,3.78,1064,397138,478.0,222.35
TREEHOUSE,TREEHOUSEEQN,6.19,6.42,6.42,0.23,3.72,1000,6420,11.0,6.03
RACE,RACEEQN,108.06,111.99,111.99,3.93,3.64,3,335,261.48,84.11
NAVKARURB,NAVKARURBBEN,1.11,1.15,1.15,0.04,3.6,83761,96325,2.93,0.7
CEREBRAINT,CEREBRAINTBZN,3.07,3.18,3.18,0.11,3.58,17,54,10.08,2.98
RNBDENIMS,RNBDENIMSEQN,9.84,10.19,10.19,0.35,3.56,8,81,67.67,9.03
RELIABLE,RELIABLEEQN,145.37,150.5,150.5,5.13,3.53,250,37625,175.0,71.41
LASERPOWER,LASERPOWEREQN,262.42,271.69,271.69,9.27,3.53,270196,73409551,0.0,0.0
AKI,AKIEQN,4.54,4.7,4.7,0.16,3.52,100,470,13.5,3.8
OSELDEVICE,OSELDEVICESMN,444.4,460.0,460.0,15.6,3.51,600,276000,835.0,276.0
REGENCERAM,REGENCERAMEQN,37.67,38.97,38.97,1.3,3.45,1,38,54.99,35.35
NILE,NILEEQN,1904.7,1970.0,1970.0,65.3,3.43,7,13790,2018.9,1605.05
SUPREME,SUPREMEEQN,47.2,48.8,48.8,1.6,3.39,14,683,97.84,43.2
GFLLIMITED,GFLLIMITEDEQN,44.89,46.4,46.4,1.51,3.36,101,4686,81.0,37.25
HAVISHA,HAVISHAEQN,1.2,1.24,1.24,0.04,3.33,145,179,2.42,1.03
LAGNAM,LAGNAMEQN,85.08,87.8,87.8,2.72,3.2,3,263,106.59,58.6
SERVOTECH,SERVOTECHEQN,96.94,100.0,100.0,3.06,3.16,25907,2590700,152.97,57.51
PAR,PAREQN,95.03,98.0,98.0,2.97,3.13,33,3234,122.43,78.05
RHETAN,RHETANEQN,30.88,31.84,31.84,0.96,3.11,250874,7987828,33.01,20.32
TAMBOLIIN,TAMBOLIINBEN,222.09,228.9,228.9,6.81,3.07,200,45780,237.7,141.5
RPPL,RPPLEQN,22.01,22.68,22.68,0.67,3.04,4,90,27.5,14.25
BECTORFOOD,BECTORFOODEQN,192.23,198.04,198.04,5.81,3.02,189828,37593537,313.82,165.0
SHERA,SHERASTN,163.2,168.0,168.0,4.8,2.94,1000,168000,183.15,94.95
RAMRAT,RAMRATEQN,423.75,435.9,435.9,12.15,2.87,4489,1956755,520.0,268.0
SUVIDHAA,SUVIDHAAEQN,2.54,2.61,2.61,0.07,2.76,87,227,6.57,2.21
ASAHISONG,ASAHISONGEQN,272.2,279.65,279.65,7.45,2.74,2,559,453.7,179.64
HPIL,HPILEQN,126.0,129.4,129.4,3.4,2.7,1,129,175.88,107.0
SMARTLINK,SMARTLINKBEN,205.94,211.5,211.5,5.56,2.7,450,95175,205.94,103.5
MUTHOOTCAP,MUTHOOTCAPEQN,233.77,239.9,239.9,6.13,2.62,7111,1705928,366.3,175.25
