symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
KSHITIJ-RE,KSHITIJ-REBEN,0.01,0.02,0.02,0.01,100.0,6324,126,0.0,0.0
AASTHA,AASTHAEQN,80.34,88.37,88.37,8.03,10.0,301028,26601844,140.01,70.0
MGSL,MGSLSMN,85.1,92.95,92.95,7.85,9.22,1200,111540,120.0,57.2
HAMPTON,HAMPTONEQN,8.18,8.91,8.91,0.73,8.92,4,35,9.24,7.01
LCCINFOTEC,LCCINFOTECEQN,3.75,4.07,4.07,0.32,8.53,5574,22686,5.89,3.3
BVCL,BVCLEQN,42.83,46.0,46.0,3.17,7.4,20150,926900,69.99,31.2
QUINT,QUINTEQN,41.01,43.9,43.9,2.89,7.05,18,790,47.69,33.45
BPLPHARMA,BPLPHARMAEQN,1541.2,1649.0,1649.0,107.8,6.99,50,82450,1649.0,1125.7
ROSSELLIND,ROSSELLINDEQN,61.77,66.0,66.0,4.23,6.85,136029,8977914,73.0,40.0
TFL,TFLEQN,11.71,12.48,12.48,0.77,6.58,10,124,18.5,10.21
LPDC,LPDCEQN,7.05,7.48,7.48,0.43,6.1,2,14,9.46,5.23
SALONA,SALONAEQN,262.01,278.0,278.0,15.99,6.1,60,16680,320.0,200.0
REGENCERAM,REGENCERAMEQN,33.0,35.0,35.0,2.0,6.06,1,35,54.99,30.0
MADHAV,MADHAVEQN,34.84,36.8,36.8,1.96,5.63,1,36,49.95,29.0
FILATFASH,FILATFASHEQN,0.18,0.19,0.19,0.01,5.56,23236,4414,0.68,0.14
PROZONER,PROZONEREQN,43.51,45.88,45.88,2.37,5.45,11500,527620,72.77,39.31
LEXUS,LEXUSEQN,13.75,14.45,14.45,0.7,5.09,10,144,39.25,12.74
SAKUMA,SAKUMAEQN,1.79,1.88,1.88,0.09,5.03,140274,263715,3.1,1.1
SANWARIA,SANWARIABZN,0.2,0.21,0.21,0.01,5.0,705,148,0.39,0.18
SILKFLEX,SILKFLEXSMN,243.05,255.2,255.2,12.15,5.0,5000,1276000,243.05,76.0
CALSOFT,CALSOFTEQN,32.2,33.81,33.81,1.61,5.0,27555,931634,33.81,10.9
UEL,UELEQN,171.74,180.32,180.32,8.58,5.0,320,57702,284.2,92.32
RSDFIN,RSDFINBEN,111.23,116.79,116.79,5.56,5.0,12,1401,168.48,65.6
MINALIND,MINALINDBEN,3.81,4.0,4.0,0.19,4.99,1700,6800,4.0,1.71
MICEL,MICELBEN,37.69,39.57,39.57,1.88,4.99,26186,1036180,82.97,29.97
KANCHI,KANCHIEQN,411.9,432.45,432.45,20.55,4.99,1046,452342,463.35,334.7
BGRENERGY,BGRENERGYBEN,256.95,269.75,269.75,12.8,4.98,3015,813296,490.8,155.45
GOLDENTOBC,GOLDENTOBCBZN,24.1,25.3,25.3,1.2,4.98,1,25,37.5,20.34
GSMFOILS,GSMFOILSSMN,106.7,112.0,112.0,5.3,4.97,106000,11872000,293.85,79.7
GIRIRAJ,GIRIRAJSMN,96.6,101.4,101.4,4.8,4.97,250,25350,378.0,52.3
SUPTANERY,SUPTANERYBEN,12.72,13.35,13.35,0.63,4.95,64774,864732,13.35,6.81
BURNPUR,BURNPUREQN,13.36,14.01,14.01,0.65,4.87,4723,66169,21.39,11.13
EIFFL,EIFFLBEN,281.15,294.8,294.8,13.65,4.86,2,589,381.96,204.98
PREMIER,PREMIERBEN,2.71,2.84,2.84,0.13,4.8,999,2837,3.88,2.59
ANKITMETAL,ANKITMETALBZN,1.89,1.98,1.98,0.09,4.76,310,613,2.12,1.29
NEXTMEDIA,NEXTMEDIAEQN,3.58,3.75,3.75,0.17,4.75,5,18,8.48,3.16
TGL,TGLSTN,14.8,15.5,15.5,0.7,4.73,200,3100,106.8,14.1
MEDIORG,MEDIORGSMN,23.65,24.75,24.75,1.1,4.65,2000,49500,39.5,19.1
GUJAPOLLO,GUJAPOLLOEQN,351.75,368.0,368.0,16.25,4.62,7,2576,556.0,300.5
RNBDENIMS,RNBDENIMSEQN,8.93,9.34,9.34,0.41,4.59,55093,514568,67.67,7.72
BELLACASA,BELLACASAEQN,239.22,250.0,250.0,10.78,4.51,1001,250250,497.35,214.68
DHARIWAL,DHARIWALSMN,17.95,18.75,18.75,0.8,4.46,3000,56250,48.3,15.98
OWAIS,OWAISSTN,70.75,73.85,73.85,3.1,4.38,27000,1993950,580.0,58.1
PHOENXINTL,PHOENXINTLEQN,30.66,32.0,32.0,1.34,4.37,1,32,35.64,27.61
SUVIDHAA,SUVIDHAAEQN,2.3,2.4,2.4,0.1,4.35,7825,18780,4.25,1.91
HAVISHA,HAVISHAEQN,1.39,1.45,1.45,0.06,4.32,1000,1450,2.42,1.03
PVP,PVPEQN,56.48,58.9,58.9,2.42,4.28,98573,5805949,62.12,19.99
CANARYS,CANARYSSMN,24.85,25.9,25.9,1.05,4.23,4000,103600,35.2,14.6
AKG,AKGEQN,9.58,9.98,9.98,0.4,4.18,100,998,15.34,8.06
BRAHMINFRA,BRAHMINFRAEQN,157.39,163.9,163.9,6.51,4.14,3,491,184.0,151.2
AFIL,AFILEQN,9.5,9.89,9.89,0.39,4.11,10101,99898,11.1,3.92
LEENEE,LEENEEEQN,9.84,10.24,10.24,0.4,4.07,101,1034,11.48,6.81
OSIAHYPER,OSIAHYPERBEN,2.7,2.81,2.81,0.11,4.07,3939,11068,33.08,2.4
JNPR,JNPREQN,267.44,278.3,278.3,10.86,4.06,134780,37509274,282.0,232.11
