symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
AMDIND,AMDINDEQN,51.18,61.41,61.41,10.23,19.99,23264,1428642,68.07,33.77
MUKKA,MUKKAEQN,24.18,27.78,27.78,3.6,14.89,63840,1773475,31.23,18.27
REGENCERAM,REGENCERAMEQN,38.86,44.5,44.5,5.64,14.51,7950,353775,54.99,30.0
DICIND,DICINDEQN,505.8,577.85,577.85,72.05,14.24,1510,872553,617.3,450.5
ZEEMEDIA,ZEEMEDIAEQN,7.15,8.05,8.05,0.9,12.59,718006,5779948,13.26,6.65
ZSARACOM,ZSARACOMEQN,11549.0,12999.0,12999.0,1450.0,12.56,23,298977,14400.0,9000.0
MUNJALAU,MUNJALAUEQN,99.83,112.0,112.0,12.17,12.19,51913,5814256,114.99,67.2
RHETAN,RHETANEQN,26.17,29.0,29.0,2.83,10.81,175103,5077987,34.87,20.32
SHRIKRISH,SHRIKRISHEQN,40.83,44.99,44.99,4.16,10.19,5,224,56.0,35.0
ABMINTLLTD,ABMINTLLTDEQN,63.07,69.37,69.37,6.3,9.99,10496,728107,63.07,34.0
ESCONET,ESCONETSMN,176.35,193.95,193.95,17.6,9.98,4000,775800,280.0,91.25
PILANIINVS,PILANIINVSEQN,4365.0,4750.0,4750.0,385.0,8.82,938,4455500,5980.0,4092.2
OMAXE,OMAXEEQN,81.98,89.0,89.0,7.02,8.56,23863,2123807,101.0,62.5
MARCO,MARCOSMN,31.5,33.85,33.85,2.35,7.46,1500,50775,46.5,26.6
SILLYMONKS,SILLYMONKSEQN,15.8,16.88,16.88,1.08,6.84,500,8440,28.45,14.61
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,113879,18220,0.61,0.11
ISHANCH,ISHANCHEQN,50.18,53.4,53.4,3.22,6.42,5108,272767,83.37,45.0
HINDCON,HINDCONEQN,22.04,23.4,23.4,1.36,6.17,174,4071,37.75,15.66
USHAFIN,USHAFINSMN,41.0,43.5,43.5,2.5,6.1,1600,69600,53.0,26.75
SSDL,SSDLEQN,65.03,69.0,69.0,3.97,6.1,137080,9458520,98.0,46.15
SHEKHAWATI,SHEKHAWATIEQN,19.82,21.0,21.0,1.18,5.95,26753,561813,25.75,9.12
