symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
TRANSCOR,TRANSCOREQN,24.97,29.0,29.0,4.03,16.14,4004,116116,27.0,21.0
STEELCAS,STEELCASEQN,317.45,365.0,365.0,47.55,14.98,11783,4300795,364.0,176.02
ORIRAIL,ORIRAILEQN,116.41,128.75,128.75,12.34,10.6,7725,994593,142.0,102.8
PRESSTONIC,PRESSTONICSMN,35.9,39.5,39.5,3.6,10.03,9600,379200,72.84,24.0
DCMFINSERV,DCMFINSERVEQN,4.9,5.39,5.39,0.49,10.0,6,32,8.55,3.7
MOS,MOSSMN,6.05,6.65,6.65,0.6,9.92,28000,186200,28.55,5.1
ARVEE,ARVEEEQN,208.87,224.9,224.9,16.03,7.67,3032,681896,290.78,129.11
LGHL,LGHLEQN,177.2,190.0,190.0,12.8,7.22,3,570,399.58,168.0
TNTELE,TNTELEEQN,9.24,9.89,9.89,0.65,7.03,11,108,15.74,7.81
PACEDIGITK,PACEDIGITKEQN,154.86,165.5,165.5,10.64,6.87,61450,10169975,231.95,139.81
RHIM,RHIMEQN,368.0,392.6,392.6,24.6,6.68,30538,11989218,508.3,323.05
DUCON,DUCONEQN,1.33,1.41,1.41,0.08,6.02,21041,29667,4.31,1.15
MARCO,MARCOSMN,27.85,29.5,29.5,1.65,5.92,7500,221250,44.5,26.6
SRHHYPOLTD,SRHHYPOLTDEQN,627.7,664.7,664.7,37.0,5.89,15782,10490295,627.7,382.4
FILATFASH,FILATFASHEQN,0.17,0.18,0.18,0.01,5.88,102439,18439,0.66,0.14
FEDDERSHOL,FEDDERSHOLEQN,61.49,65.0,65.0,3.51,5.71,244865,15916225,63.48,32.06
RETAIL,RETAILEQN,17.89,18.89,18.89,1.0,5.59,5,94,39.35,15.81
SUPREME,SUPREMEEQN,31.96,33.7,33.7,1.74,5.44,40,1348,97.84,31.51
SANWARIA,SANWARIABZN,0.19,0.2,0.2,0.01,5.26,2195,439,0.36,0.18
AHCL,AHCLEQN,26.24,27.6,27.6,1.36,5.18,546349,15079232,27.48,10.37
ASIANTNE,ASIANTNEEQN,9.2,9.67,9.67,0.47,5.11,201,1943,10.99,8.22
ZENITHSTL,ZENITHSTLEQN,5.31,5.58,5.58,0.27,5.08,52,290,10.33,4.41
PVP,PVPEQN,62.24,65.35,65.35,3.11,5.0,15426,1008089,71.9,23.0
PKTEA,PKTEABEN,950.4,997.9,997.9,47.5,5.0,489,487973,1169.0,605.0
TOYAMSL,TOYAMSLEQN,0.8,0.84,0.84,0.04,5.0,500,420,0.8,0.6
KILITCH,KILITCHBEN,201.02,211.07,211.07,10.05,5.0,3996,843435,219.5,117.25
TIRUPATIFL,TIRUPATIFLBEN,71.06,74.61,74.61,3.55,5.0,5994,447212,83.9,30.11
NAMAN,NAMANSMN,40.0,42.0,42.0,2.0,5.0,1600,67200,90.0,37.0
MONEYBOXX,MONEYBOXXEQN,57.21,60.07,60.07,2.86,5.0,7498,450404,91.5,35.85
ESDS,ESDSEQN,1642.75,1724.85,1724.85,82.1,5.0,18105,31228409,1827.4,756.0
SAHASRA,SAHASRASMN,352.9,370.5,370.5,17.6,4.99,2000,741000,369.0,188.35
DEEP,DEEPBEN,46.28,48.59,48.59,2.31,4.99,1067,51845,49.17,34.2
SILKFLEX,SILKFLEXSMN,294.35,309.05,309.05,14.7,4.99,1000,309050,302.7,76.0
GFSTEELS,GFSTEELSBEN,26.71,28.04,28.04,1.33,4.98,1050,29442,26.71,10.21
OPTIVALUE,OPTIVALUESTN,202.75,212.85,212.85,10.1,4.98,1600,340560,202.75,56.05
FASCINATE,FASCINATESMN,50.2,52.7,52.7,2.5,4.98,800,42160,120.8,43.45
SHEKHAWATI,SHEKHAWATIBEN,22.55,23.67,23.67,1.12,4.97,15226,360399,24.8,9.12
GCHOTELS,GCHOTELSSTN,120.8,126.8,126.8,6.0,4.97,1200,152160,232.0,76.5
RFBL,RFBLSTN,88.5,92.9,92.9,4.4,4.97,3000,278700,104.7,52.5
SUPTANERY,SUPTANERYBEN,9.67,10.15,10.15,0.48,4.96,34821,353433,16.21,6.81
DCXINDIA,DCXINDIAEQN,162.02,170.0,170.0,7.98,4.93,16878,2869260,281.0,153.3
LEENEE,LEENEEBEN,7.5,7.87,7.87,0.37,4.93,2000,15740,11.48,6.81
SKYTECH,SKYTECHSMN,26.45,27.75,27.75,1.3,4.91,3200,88800,74.0,22.8
PEARLPOLY,PEARLPOLYEQN,17.94,18.82,18.82,0.88,4.91,2196,41328,31.79,12.75
ICDSLTD,ICDSLTDBEN,58.96,61.85,61.85,2.89,4.9,10,618,77.69,36.4
KSHITIJPOL,KSHITIJPOLEQN,4.4,4.61,4.61,0.21,4.77,306608,1413462,7.2,1.88
NEELAM,NEELAMSMN,7.35,7.7,7.7,0.35,4.76,6000,46200,21.6,6.1
TAMBOLIIN,TAMBOLIINBEN,292.2,305.9,305.9,13.7,4.69,125,38237,318.85,141.5
TANAA,TANAAEQN,319.6,334.5,334.5,14.9,4.66,12924,4323078,322.0,238.0
VIJSOLX,VIJSOLXEQN,634.95,664.4,664.4,29.45,4.64,1,664,719.9,610.0
GSTL,GSTLSMN,11.9,12.45,12.45,0.55,4.62,5000,62250,37.65,5.95
AKI,AKIBEN,6.41,6.7,6.7,0.29,4.52,9448,63301,10.48,3.8
DSFCL,DSFCLEQN,27.44,28.68,28.68,1.24,4.52,8114,232709,52.5,17.28
SANSERA,SANSERAEQN,4297.0,4489.9,4489.9,192.9,4.49,5032,22593176,4328.0,1364.2
MADHUCON,MADHUCONEQN,4.02,4.2,4.2,0.18,4.48,400,1680,8.44,3.61
BTML,BTMLEQN,7.13,7.44,7.44,0.31,4.35,601,4471,10.12,5.06
APCL,APCLEQN,93.99,98.0,98.0,4.01,4.27,1,98,148.78,93.2
NIMBSPROJ,NIMBSPROJEQN,186.85,194.8,194.8,7.95,4.25,1,194,231.23,141.04
BIL,BILEQN,1044.35,1088.0,1088.0,43.65,4.18,10,10880,1150.0,602.0
GATECHDVR,GATECHDVRBEN,0.48,0.5,0.5,0.02,4.17,736,368,0.67,0.36
SSDL,SSDLEQN,60.28,62.78,62.78,2.5,4.15,7249,455092,91.2,46.15
IL&FSENGG,IL&FSENGGBZN,42.08,43.8,43.8,1.72,4.09,91,3985,42.58,21.0
SUMEETINDS,SUMEETINDSEQN,10.03,10.44,10.44,0.41,4.09,56636,591279,35.67,9.26
