symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
MPDL,MPDLEQN,28.6,34.3,34.3,5.7,19.93,1,34,28.99,28.6
KJMCFIN,KJMCFINEQN,55.35,66.35,66.35,11.0,19.87,1,66,62.85,51.01
MYSORPETRO,MYSORPETROEQN,137.91,160.0,160.0,22.09,16.02,7998,1279680,137.91,111.0
LEENEE,LEENEEEQN,7.77,8.73,8.73,0.96,12.36,201,1754,8.73,6.81
INFOMEDIA,INFOMEDIAEQN,5.09,5.65,5.65,0.56,11.0,10,56,8.05,4.5
SOMICONVEY,SOMICONVEYEQN,86.61,96.0,96.0,9.39,10.84,5900,566400,169.4,80.16
GRAVISSHO,GRAVISSHOEQN,28.72,31.8,31.8,3.08,10.72,450,14310,35.6,25.2
HAVISHA,HAVISHAEQN,1.4,1.55,1.55,0.15,10.71,50,77,2.42,1.03
TECILCHEM,TECILCHEMEQN,10.24,11.29,11.29,1.05,10.25,2671,30155,22.87,8.1
ODYCORP,ODYCORPEQN,7.03,7.75,7.75,0.72,10.24,201,1557,7.99,5.71
SUPREME,SUPREMEEQN,39.53,43.5,43.5,3.97,10.04,10055,437392,97.84,39.01
SAMBANDAM,SAMBANDAMEQN,105.0,114.0,114.0,9.0,8.57,50,5700,119.6,97.7
CRSL,CRSLEQN,2.58,2.79,2.79,0.21,8.14,161841,451536,2.58,1.72
HAPPY,HAPPYSMN,73.45,78.4,78.4,4.95,6.74,12000,940800,74.0,57.0
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,367809,58849,0.61,0.11
PNC,PNCEQN,18.2,19.25,19.25,1.05,5.77,170,3272,40.64,16.0
PANSARI,PANSARIEQN,312.6,329.8,329.8,17.2,5.5,1,329,388.9,233.3
TURTLEMINT,TURTLEMINTEQN,138.92,146.0,146.0,7.08,5.1,43793,6393778,158.5,110.41
PRABHA,PRABHAEQN,199.79,209.95,209.95,10.16,5.09,16766,3520021,266.99,137.91
HRYNSHP,HRYNSHPEQN,99.01,104.0,104.0,4.99,5.04,5,520,104.05,99.0
QUINT,QUINTEQN,36.18,38.0,38.0,1.82,5.03,100,3800,47.69,33.45
CORDSCABLE,CORDSCABLEBEN,235.98,247.77,247.77,11.79,5.0,30110,7460354,259.4,127.01
ZENITHEXPO,ZENITHEXPOEQN,207.32,217.68,217.68,10.36,5.0,15,3265,351.65,174.0
AHLWEST,AHLWESTBEN,536.1,562.9,562.9,26.8,5.0,60,33774,751.4,137.0
SIEL,SIELEQN,42.42,44.54,44.54,2.12,5.0,1909,85026,42.42,30.0
KALANA,KALANASMN,22.05,23.15,23.15,1.1,4.99,2000,46300,46.85,15.1
SANGINITA,SANGINITABEN,62.5,65.62,65.62,3.12,4.99,6231,408878,68.02,9.23
CALSOFT,CALSOFTEQN,28.47,29.89,29.89,1.42,4.99,39780,1189024,28.47,10.9
TRANSWORLD,TRANSWORLDBEN,164.97,173.21,173.21,8.24,4.99,2344,406004,287.58,111.56
BHADORA,BHADORASTN,112.45,118.05,118.05,5.6,4.98,1200,141660,128.85,49.5
CTE,CTEEQN,44.94,47.18,47.18,2.24,4.98,4967,234343,59.93,20.51
MCLEODRUSS,MCLEODRUSSEQN,47.58,49.95,49.95,2.37,4.98,21562,1077021,78.41,28.5
BLUEWATER,BLUEWATERSTN,408.6,428.9,428.9,20.3,4.97,5000,2144500,490.5,128.0
EBIX,EBIXEQN,17.91,18.8,18.8,0.89,4.97,900,16920,17.91,16.03
METALIC,METALICSMN,127.1,133.4,133.4,6.3,4.96,16000,2134400,133.5,81.4
NEPHROCARE,NEPHROCARESTN,82.8,86.9,86.9,4.1,4.95,2400,208560,183.0,50.05
OSIAHYPER,OSIAHYPERBEN,2.83,2.97,2.97,0.14,4.95,23517,69845,33.08,2.4
ARVEE,ARVEEEQN,174.39,182.9,182.9,8.51,4.88,5,914,290.78,129.11
BLUECOAST,BLUECOASTBEN,24.3,25.48,25.48,1.18,4.86,1,25,86.31,18.57
GATECH,GATECHBEN,0.83,0.87,0.87,0.04,4.82,105713,91970,0.93,0.4
CEREBRAINT,CEREBRAINTBZN,2.7,2.83,2.83,0.13,4.81,7999,22637,10.08,2.5
GSLSU,GSLSUEQN,36.61,38.35,38.35,1.74,4.75,107,4103,139.67,23.06
CFEL,CFELEQN,30.5,31.95,31.95,1.45,4.75,70,2236,31.9,24.36
MOS,MOSSTN,11.7,12.25,12.25,0.55,4.7,56000,686000,28.55,9.05
DBSTOCKBRO,DBSTOCKBROBEN,32.48,33.99,33.99,1.51,4.65,9,305,48.5,23.15
VIRTUALG,VIRTUALGEQN,0.43,0.45,0.45,0.02,4.65,4357,1960,0.45,0.4
VCL,VCLBEN,1.94,2.03,2.03,0.09,4.64,422110,856883,2.66,0.87
VIVIMEDLAB,VIVIMEDLABBEN,5.67,5.93,5.93,0.26,4.59,11,65,29.4,4.75
BLEL,BLELEQN,502.2,525.1,525.1,22.9,4.56,111922,58770242,0.0,0.0
SETUINFRA,SETUINFRABZN,0.44,0.46,0.46,0.02,4.55,100,46,0.78,0.37
SHIPROCKET,SHIPROCKETEQN,143.45,149.9,149.9,6.45,4.5,624677,93639082,0.0,0.0
ACCPL,ACCPLSTN,205.5,214.7,214.7,9.2,4.48,1200,257640,210.0,53.8
AGROPHOS,AGROPHOSEQN,25.56,26.7,26.7,1.14,4.46,533,14231,47.47,23.9
HRHNEXT,HRHNEXTSMN,27.25,28.45,28.45,1.2,4.4,1500,42675,39.3,21.0
MENONBE,MENONBEBEN,265.87,277.45,277.45,11.58,4.36,12224,3391548,265.87,101.5
BALAJEE,BALAJEEEQN,26.26,27.4,27.4,1.14,4.34,25,685,59.9,21.1
ABSMARINE,ABSMARINESTN,239.65,249.95,249.95,10.3,4.3,500,124975,315.5,143.05
NAGREEKCAP,NAGREEKCAPEQN,23.31,24.3,24.3,0.99,4.25,2,48,42.75,19.3
MOLDTECH,MOLDTECHBEN,180.07,187.7,187.7,7.63,4.24,1566,293938,221.0,101.1
ONELIFECAP,ONELIFECAPBEN,33.0,34.4,34.4,1.4,4.24,111,3818,40.1,10.62
SUVIDHAA,SUVIDHAAEQN,2.38,2.48,2.48,0.1,4.2,11,27,4.45,2.21
