symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
SILGO-RE1,SILGO-RE1BEN,10.3,14.28,14.28,3.98,38.64,1800,25704,11.59,3.0
OMAXAUTO,OMAXAUTOEQN,97.16,116.59,116.59,19.43,20.0,86996,10142863,165.8,77.55
NAGREEKCAP,NAGREEKCAPEQN,25.08,29.7,29.7,4.62,18.42,1,29,42.75,23.23
RADAAN,RADAANEQN,3.07,3.39,3.39,0.32,10.42,416,1410,5.37,2.82
HYBRIDFIN,HYBRIDFINEQN,20.94,23.03,23.03,2.09,9.98,972,22385,33.62,10.05
SJS,SJSEQN,1618.7,1779.0,1779.0,160.3,9.9,2797,4975863,1869.0,808.15
NATCAPSUQ,NATCAPSUQEQN,163.31,178.99,178.99,15.68,9.6,100,17899,296.0,154.99
MKPL,MKPLEQN,5.52,5.99,5.99,0.47,8.51,358,2144,9.78,4.52
SHAH,SHAHEQN,4.9,5.31,5.31,0.41,8.37,64824,344215,5.55,2.8
OAL,OALEQN,267.7,290.0,290.0,22.3,8.33,2601,754290,432.0,251.0
NBIFIN,NBIFINEQN,2103.2,2275.0,2275.0,171.8,8.17,9,20475,3320.9,2050.0
MAHLOG,MAHLOGEQN,295.4,318.5,318.5,23.1,7.82,12992,4137952,381.82,216.55
REPL,REPLEQN,94.54,101.75,101.75,7.21,7.63,1,101,313.0,87.27
LIBAS,LIBASEQN,9.66,10.38,10.38,0.72,7.45,1,10,15.7,9.56
GTECJAINX,GTECJAINXEQN,21.29,22.8,22.8,1.51,7.09,1,22,37.0,18.3
AAKASH,AAKASHEQN,7.84,8.38,8.38,0.54,6.89,534,4474,13.79,7.06
AVG,AVGEQN,140.38,150.0,150.0,9.62,6.85,1,150,340.0,133.05
WSI,WSIEQN,76.58,81.8,81.8,5.22,6.82,5864,479675,105.4,62.6
COOLCAPS,COOLCAPSSMN,64.85,68.95,68.95,4.1,6.32,1250,86187,99.5,57.97
FIBERWEB,FIBERWEBEQN,32.96,35.0,35.0,2.04,6.19,25,875,59.26,31.2
DBOL,DBOLEQN,105.56,111.9,111.9,6.34,6.01,26001,2909511,108.99,57.34
GOLDTECH,GOLDTECHEQN,43.21,45.8,45.8,2.59,5.99,17,778,80.44,39.97
VAIBHAVGBL,VAIBHAVGBLEQN,227.55,241.0,241.0,13.45,5.91,56828,13695548,302.55,195.0
3PLAND,3PLANDEQN,34.73,36.78,36.78,2.05,5.9,3,110,58.79,33.4
WEIZMANIND,WEIZMANINDEQN,80.23,84.9,84.9,4.67,5.82,5,424,142.0,80.11
AKI,AKIEQN,6.1,6.45,6.45,0.35,5.74,201,1296,16.05,5.7
MMP,MMPEQN,246.05,260.0,260.0,13.95,5.67,22,5720,318.0,218.0
HINDCOMPOS,HINDCOMPOSEQN,405.25,428.0,428.0,22.75,5.61,1,428,537.75,401.75
AGIIL,AGIILEQN,255.8,270.0,270.0,14.2,5.55,105019,28355130,308.8,137.0
BANARBEADS,BANARBEADSEQN,111.79,117.98,117.98,6.19,5.54,10,1179,164.7,97.0
RACLGEAR,RACLGEAREQN,1004.9,1060.0,1060.0,55.1,5.48,1132,1199920,1347.8,658.05
NEXTMEDIA,NEXTMEDIAEQN,5.29,5.58,5.58,0.29,5.48,101,563,8.48,5.09
KITEX,KITEXEQN,178.49,188.25,188.25,9.76,5.47,69099,13007886,324.42,138.2
