symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
MODIRUBBER,MODIRUBBEREQN,117.53,128.0,128.0,10.47,8.91,812,103936,163.7,90.0
IITL,IITLEQN,201.62,216.0,216.0,14.38,7.13,1030,222480,444.95,153.0
KONSTELEC,KONSTELECSMN,63.25,67.55,67.55,4.3,6.8,1000,67550,184.9,57.0
GRINDWELL,GRINDWELLEQN,1550.3,1649.0,1649.0,98.7,6.37,1437,2369613,2632.0,1356.05
CREATIVEYE,CREATIVEYEEQN,7.49,7.9,7.9,0.41,5.47,1,7,12.19,5.27
ORIANA,ORIANASMN,2518.7,2644.6,2644.6,125.9,5.0,2175,5752005,2797.0,1000.0
TECHERA,TECHERASMN,256.0,268.8,268.8,12.8,5.0,4800,1290240,256.0,115.6
KAVDEFENCE,KAVDEFENCEBEN,147.74,155.12,155.12,7.38,5.0,35186,5458052,147.74,33.55
TECHD,TECHDSTN,491.25,515.8,515.8,24.55,5.0,37200,19187760,491.25,366.7
VOLERCAR,VOLERCARSTN,230.0,241.45,241.45,11.45,4.98,3200,772640,230.0,77.4
CEREBRAINT,CEREBRAINTBZN,7.84,8.23,8.23,0.39,4.97,2097,17258,12.27,3.99
NAMOEWASTE,NAMOEWASTESMN,198.15,207.9,207.9,9.75,4.92,14400,2993760,284.0,127.0
TARAPUR,TARAPUREQN,26.77,28.08,28.08,1.31,4.89,25,702,50.85,17.82
RNBDENIMS,RNBDENIMSEQN,119.0,124.8,124.8,5.8,4.87,254,31699,136.8,97.55
GAYAHWS,GAYAHWSBEN,3.76,3.94,3.94,0.18,4.79,96764,381250,3.76,0.74
GLFL,GLFLEQN,6.11,6.4,6.4,0.29,4.75,1,6,9.74,3.97
UNITECH,UNITECHBZN,7.45,7.8,7.8,0.35,4.7,1687566,13163014,12.37,5.5
GEEKAYWIRE,GEEKAYWIREEQN,68.79,71.99,71.99,3.2,4.65,400,28796,118.85,63.19
RAMAPHO,RAMAPHOBEN,147.7,154.49,154.49,6.79,4.6,60,9269,168.23,80.85
NKIND,NKINDEQN,71.2,74.4,74.4,3.2,4.49,13,967,98.4,44.1
CAPTRUST,CAPTRUSTEQN,39.24,40.95,40.95,1.71,4.36,1,40,138.83,38.9
INFOMEDIA,INFOMEDIABEN,7.0,7.3,7.3,0.3,4.29,8,58,9.89,5.6
TAKE,TAKEEQN,10.95,11.42,11.42,0.47,4.29,26829,306387,23.69,6.51
DICIND,DICINDEQN,514.05,536.0,536.0,21.95,4.27,1,536,839.9,496.0
RHL,RHLEQN,249.35,260.0,260.0,10.65,4.27,1,260,314.0,175.35
MASTERTR,MASTERTREQN,137.68,143.5,143.5,5.82,4.23,2199,315556,197.0,105.2
LCCINFOTEC,LCCINFOTECEQN,4.51,4.7,4.7,0.19,4.21,2652,12464,11.65,3.64
MCL,MCLEQN,60.27,62.8,62.8,2.53,4.2,9558,600242,84.0,33.55
SEJALLTD,SEJALLTDEQN,744.3,775.0,775.0,30.7,4.12,1470,1139250,826.15,313.5
SILGO,SILGOBEN,64.84,67.48,67.48,2.64,4.07,1,67,79.0,26.21
BIRLACABLE,BIRLACABLEEQN,157.3,163.6,163.6,6.3,4.01,16,2617,256.0,125.35
VCL,VCLBEN,1.01,1.05,1.05,0.04,3.96,1199,1258,1.31,0.6
TOUCHWOOD,TOUCHWOODEQN,99.63,103.5,103.5,3.87,3.88,6,621,176.38,74.0
DPSCLTD,DPSCLTDEQN,12.05,12.51,12.51,0.46,3.82,850,10633,20.55,10.52
DCXINDIA,DCXINDIAEQN,237.3,246.35,246.35,9.05,3.81,11391,2806172,393.0,200.1
NARMADA,NARMADAEQN,25.29,26.25,26.25,0.96,3.8,27359,718173,25.5,14.42
CYBERTECH,CYBERTECHEQN,195.11,202.4,202.4,7.29,3.74,26895,5443548,249.99,125.12
JHS,JHSEQN,10.78,11.18,11.18,0.4,3.71,2,22,30.8,10.02
ASTRON,ASTRONEQN,13.19,13.68,13.68,0.49,3.71,30,410,25.0,10.11
SATECH,SATECHSMN,54.0,56.0,56.0,2.0,3.7,1000,56000,165.9,45.0
AERONEU,AERONEUEQN,80.83,83.8,83.8,2.97,3.67,25,2095,125.37,67.0
SWARAJ,SWARAJSMN,164.0,170.0,170.0,6.0,3.66,1000,170000,312.25,138.5
MITCON,MITCONEQN,67.39,69.85,69.85,2.46,3.65,12,838,147.0,60.41
KEEPLEARN,KEEPLEARNEQN,2.78,2.88,2.88,0.1,3.6,250,720,7.51,2.58
ATLANTAA,ATLANTAAEQN,38.04,39.4,39.4,1.36,3.58,22,866,59.84,27.26
INDOBORAX,INDOBORAXBEN,227.89,236.0,236.0,8.11,3.56,1,236,301.85,142.35
AMANTA,AMANTAEQN,140.04,144.99,144.99,4.95,3.53,11078,1606199,154.4,132.0
DCMNVL,DCMNVLEQN,155.62,160.98,160.98,5.36,3.44,10,1609,230.0,145.0
AJOONI,AJOONIEQN,5.28,5.46,5.46,0.18,3.41,325,1774,9.2,5.01
SAMMAANCAP,SAMMAANCAPEQN,154.27,159.52,159.52,5.25,3.4,809930,129200033,170.25,97.61
CINEVISTA,CINEVISTAEQN,19.1,19.75,19.75,0.65,3.4,52,1027,24.88,13.21
VHLTD,VHLTDBEN,118.0,122.0,122.0,4.0,3.39,1,122,136.0,93.05
BYKE,BYKEEQN,65.59,67.8,67.8,2.21,3.37,1,67,107.0,57.8
LIBAS,LIBASEQN,12.1,12.5,12.5,0.4,3.31,14,175,20.65,10.53
WILLAMAGOR,WILLAMAGOREQN,33.4,34.5,34.5,1.1,3.29,65,2242,42.8,25.31
ZUARIIND,ZUARIINDEQN,363.6,375.1,375.1,11.5,3.16,4918,1844741,416.0,229.99
WEWIN,WEWINEQN,50.23,51.8,51.8,1.57,3.13,10,518,98.9,37.7
LOVABLE,LOVABLEEQN,92.15,94.99,94.99,2.84,3.08,1,94,146.22,76.05
ESCONET,ESCONETSMN,264.9,273.0,273.0,8.1,3.06,6000,1638000,502.95,150.15
SHALBY,SHALBYEQN,249.35,256.96,256.96,7.61,3.05,5734,1473408,282.5,177.25
EXICOM,EXICOMEQN,143.64,148.0,148.0,4.36,3.04,7707,1140636,360.58,125.36
TTL,TTLEQN,10.3,10.61,10.61,0.31,3.01,51,541,17.96,9.7
JAGRAN,JAGRANEQN,70.86,72.99,72.99,2.13,3.01,4550,332104,96.5,65.01
BASML,BASMLEQN,25.93,26.7,26.7,0.77,2.97,1000,26700,60.18,25.69
MMP,MMPEQN,275.35,283.4,283.4,8.05,2.92,35,9919,390.9,218.0
THOMASCOOK,THOMASCOOKEQN,157.21,161.8,161.8,4.59,2.92,4838,782788,224.5,118.25
JUNIPER,JUNIPEREQN,279.8,287.95,287.95,8.15,2.91,24,6910,398.0,224.3
GSS,GSSEQN,25.15,25.88,25.88,0.73,2.9,100,2588,82.7,24.15
GVPTECH,GVPTECHEQN,9.33,9.59,9.59,0.26,2.79,31,297,14.43,7.61
