symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
SPCON,SPCONSMN,120.0,143.6,143.6,23.6,19.67,1200,172320,120.0,99.0
5PAISA-RE,5PAISA-REBEN,0.21,0.25,0.25,0.04,19.05,19,4,0.25,0.1
JAYESH,JAYESHSMN,148.5,175.0,175.0,26.5,17.85,1000,175000,183.0,106.35
BSHSL,BSHSLEQN,72.84,85.0,85.0,12.16,16.69,10109,859265,158.34,59.16
BEWLTD,BEWLTDSMN,72.0,83.0,83.0,11.0,15.28,1000,83000,239.8,65.0
SIL,SILEQN,12.26,14.0,14.0,1.74,14.19,260,3640,21.71,11.7
MSPL,MSPLEQN,29.09,31.78,31.78,2.69,9.25,250041,7946302,41.0,23.71
RUCHINFRA,RUCHINFRAEQN,4.95,5.4,5.4,0.45,9.09,16553,89386,10.89,4.05
MRIL,MRILSMN,32.0,34.9,34.9,2.9,9.06,1600,55840,82.0,29.05
JEYYAM,JEYYAMSMN,27.15,29.6,29.6,2.45,9.02,12000,355200,74.5,22.05
SHYAMTEL,SHYAMTELEQN,8.18,8.9,8.9,0.72,8.8,1,8,19.74,7.07
UNIINFO,UNIINFOEQN,10.77,11.7,11.7,0.93,8.64,5,58,22.9,9.36
DHARAN,DHARANBZN,0.12,0.13,0.13,0.01,8.33,2218444,288397,1.05,0.11
BRACEPORT,BRACEPORTSMN,46.5,49.95,49.95,3.45,7.42,1600,79920,111.0,42.9
LPDC,LPDCEQN,5.68,6.1,6.1,0.42,7.39,62,378,10.16,5.23
FILATFASH,FILATFASHEQN,0.15,0.16,0.16,0.01,6.67,1048488,167758,0.74,0.14
SMARTLINK,SMARTLINKEQN,111.57,118.99,118.99,7.42,6.65,10,1189,173.49,103.5
KCK,KCKSMN,12.95,13.8,13.8,0.85,6.56,22500,310500,52.35,11.6
SURYALAXMI,SURYALAXMIEQN,49.87,52.99,52.99,3.12,6.26,3,158,82.4,43.0
LORDSCHLO,LORDSCHLOEQN,117.52,124.8,124.8,7.28,6.19,7,873,241.99,108.0
MCLEODRUSS,MCLEODRUSSEQN,31.86,33.81,33.81,1.95,6.12,12876,435337,68.47,28.5
BIOFILCHEM,BIOFILCHEMEQN,27.55,29.2,29.2,1.65,5.99,100,2920,57.19,25.6
TNTELE,TNTELEEQN,8.68,9.2,9.2,0.52,5.99,1,9,26.0,7.81
NAGREEKCAP,NAGREEKCAPEQN,22.22,23.55,23.55,1.33,5.99,1,23,42.75,19.3
LLOYDS,LLOYDSSMN,35.1,37.1,37.1,2.0,5.7,1000,37100,125.75,34.8
MARCO,MARCOSMN,32.5,34.25,34.25,1.75,5.38,1500,51375,54.5,26.6
DIGIKORE,DIGIKORESMN,70.4,73.95,73.95,3.55,5.04,800,59160,102.98,57.1
SHEKHAWATI,SHEKHAWATIEQN,9.99,10.49,10.49,0.5,5.01,1,10,26.84,9.12
RSSOFTWARE,RSSOFTWAREEQN,23.02,24.17,24.17,1.15,5.0,10500,253785,91.65,21.93
EXIMROUTES,EXIMROUTESSTN,136.1,142.9,142.9,6.8,5.0,3200,457280,281.9,104.5
RMC,RMCBEN,370.9,389.4,389.4,18.5,4.99,2355,917037,389.4,370.4
SURANI,SURANISTN,108.95,114.35,114.35,5.4,4.96,200,22870,139.0,47.3
SAMBHAAV,SAMBHAAVEQN,5.47,5.74,5.74,0.27,4.94,604,3466,11.53,5.0
MOS,MOSSMN,10.15,10.65,10.65,0.5,4.93,8000,85200,30.1,9.05
SHIVAUM,SHIVAUMEQN,344.05,360.9,360.9,16.85,4.9,1,360,375.4,260.0
LAXMICOT,LAXMICOTBEN,12.47,13.08,13.08,0.61,4.89,12,156,33.0,11.7
JETFREIGHT,JETFREIGHTEQN,17.07,17.9,17.9,0.83,4.86,52,930,21.4,10.44
HRHNEXT,HRHNEXTSMN,26.05,27.3,27.3,1.25,4.8,1500,40950,63.15,21.0
VITAL,VITALEQN,45.09,47.25,47.25,2.16,4.79,3058,144490,75.7,35.4
KNAGRI,KNAGRIEQN,180.58,189.0,189.0,8.42,4.66,130,24570,273.5,148.3
KRIDHANINF,KRIDHANINFEQN,1.96,2.05,2.05,0.09,4.59,176,360,5.39,1.81
COOLCAPS,COOLCAPSSMN,28.4,29.7,29.7,1.3,4.58,2500,74250,99.5,22.3
KDL,KDLSTN,106.15,111.0,111.0,4.85,4.57,2550,283050,376.8,100.85
HDIL,HDILBZN,1.99,2.08,2.08,0.09,4.52,1445,3005,4.04,1.84
ASTRON,ASTRONEQN,3.54,3.7,3.7,0.16,4.52,310,1147,20.93,3.26
VMART,VMARTEQN,483.2,505.0,505.0,21.8,4.51,7868,3973340,945.0,457.9
ANKITMETAL,ANKITMETALBZN,1.35,1.41,1.41,0.06,4.44,2401,3385,2.54,1.29
JHS,JHSEQN,7.23,7.55,7.55,0.32,4.43,10,75,16.46,6.26
CEREBRAINT,CEREBRAINTBZN,3.87,4.04,4.04,0.17,4.39,1029,4157,10.08,3.68
VHLTD,VHLTDBEN,139.48,145.43,145.43,5.95,4.27,1,145,155.36,93.05
IVC,IVCEQN,6.67,6.95,6.95,0.28,4.2,5885,40900,10.53,6.02
KHAICHEM,KHAICHEMEQN,48.81,50.84,50.84,2.03,4.16,33120,1683820,135.8,42.92
MANUGRAPH,MANUGRAPHEQN,10.87,11.31,11.31,0.44,4.05,70,791,25.3,9.65
SOMATEX,SOMATEXBEN,95.15,99.0,99.0,3.85,4.05,586,58014,161.25,36.59
LASA,LASAEQN,5.95,6.19,6.19,0.24,4.03,1005,6220,19.37,5.67
ABHAPOWER,ABHAPOWERSMN,24.95,25.95,25.95,1.0,4.01,1600,41520,55.25,23.55
RVTH,RVTHEQN,550.25,572.3,572.3,22.05,4.01,18,10301,1300.0,491.1
ATMASTCO,ATMASTCOSMN,119.75,124.5,124.5,4.75,3.97,2800,348600,268.0,98.0
SHIVATEX,SHIVATEXEQN,138.0,143.4,143.4,5.4,3.91,100,14340,237.9,126.06
AURIGROW,AURIGROWEQN,0.26,0.27,0.27,0.01,3.85,4641777,1253279,1.0,0.2
SBGLP,SBGLPEQN,20.82,21.6,21.6,0.78,3.75,500,10800,48.73,18.35
REMUS,REMUSSMN,625.0,648.0,648.0,23.0,3.68,100,64800,1139.5,580.0
GUJRAFFIA,GUJRAFFIAEQN,37.62,39.0,39.0,1.38,3.67,11,429,88.0,35.1
BVCL,BVCLEQN,36.47,37.8,37.8,1.33,3.65,213,8051,69.99,31.2
TARMAT,TARMATBEN,52.88,54.8,54.8,1.92,3.63,11,602,73.9,45.1
ANMOL,ANMOLEQN,9.46,9.8,9.8,0.34,3.59,2020,19796,19.7,8.4
AFIL,AFILBEN,7.9,8.18,8.18,0.28,3.54,351,2871,10.16,3.92
ROLLT,ROLLTBEN,1.14,1.18,1.18,0.04,3.51,1403,1655,2.53,1.02
CYBERMEDIA,CYBERMEDIAEQN,12.54,12.98,12.98,0.44,3.51,55,713,22.81,11.0
SADHNANIQ,SADHNANIQEQN,1.43,1.48,1.48,0.05,3.5,524518,776286,6.41,1.27
SHANKARA,SHANKARABEN,113.61,117.5,117.5,3.89,3.42,500,58750,1209.8,98.25
LEMERITE,LEMERITEEQN,442.9,458.0,458.0,15.1,3.41,10,4580,537.85,280.0
INTENTECH,INTENTECHEQN,84.14,87.0,87.0,2.86,3.4,1100,95700,149.9,66.3
SUPREMEINF,SUPREMEINFBZN,60.93,63.0,63.0,2.07,3.4,1,63,130.25,58.11
MITTAL,MITTALEQN,0.89,0.92,0.92,0.03,3.37,653,600,1.98,0.7
SITINET,SITINETBZN,0.3,0.31,0.31,0.01,3.33,4974,1541,0.58,0.28
GOYALALUM,GOYALALUMBEN,5.71,5.9,5.9,0.19,3.33,399,2354,11.37,5.34
RPPL,RPPLEQN,15.85,16.37,16.37,0.52,3.28,25,409,29.34,14.25
SOCL,SOCLSMN,25.95,26.8,26.8,0.85,3.28,1600,42880,68.8,23.65
