symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
PRAXIS-RE2,PRAXIS-RE2BEN,0.13,0.15,0.15,0.02,15.38,9715,1457,0.5,0.13
NMSTEEL,NMSTEELSMN,26.7,30.8,30.8,4.1,15.36,1600,49280,90.0,23.35
ASMS,ASMSEQN,12.15,14.0,14.0,1.85,15.23,41245,577430,25.8,12.01
NDLVENTURE,NDLVENTUREEQN,70.89,79.0,79.0,8.11,11.44,6104,482216,127.7,48.94
AWFIS,AWFISEQN,558.55,619.65,619.65,61.1,10.94,37616,23308754,946.0,545.5
K2INFRA,K2INFRASMN,66.0,72.6,72.6,6.6,10.0,1800,130680,298.95,61.0
BASML,BASMLEQN,28.82,31.5,31.5,2.68,9.3,19449,612643,68.95,27.17
YATRA,YATRAEQN,114.9,125.0,125.0,10.1,8.79,276516,34564500,156.8,65.51
TI,TIEQN,472.3,513.0,513.0,40.7,8.62,65719,33713847,524.0,199.53
APEX,APEXEQN,221.69,240.24,240.24,18.55,8.37,2771,665705,286.0,186.55
GANDHITUBE,GANDHITUBEEQN,692.35,749.0,749.0,56.65,8.18,1297,971453,929.0,585.5
SVPGLOB,SVPGLOBEQN,3.67,3.97,3.97,0.3,8.17,2,7,7.99,2.37
KCPSUGIND,KCPSUGINDEQN,31.51,33.9,33.9,2.39,7.58,20000,678000,61.4,30.6
WILLAMAGOR,WILLAMAGOREQN,33.52,35.98,35.98,2.46,7.34,1,35,42.8,25.31
NITCO,NITCOEQN,130.44,139.94,139.94,9.5,7.28,27560,3856746,163.95,73.0
LGHL,LGHLEQN,675.1,719.65,719.65,44.55,6.6,12,8635,896.0,245.0
WEBELSOLAR,WEBELSOLAREQN,1448.3,1539.9,1539.9,91.6,6.32,58850,90623115,1865.0,769.5
ETHOSLTD,ETHOSLTDEQN,2776.6,2950.0,2950.0,173.4,6.25,188,554600,3389.38,1923.08
DTIL,DTILEQN,195.07,206.99,206.99,11.92,6.11,2133,441509,314.0,166.65
SHAILY,SHAILYEQN,1670.0,1771.2,1771.2,101.2,6.06,42112,74588774,2073.8,871.1
GLOBALE,GLOBALEEQN,13.18,13.95,13.95,0.77,5.84,2,27,87.0,12.46
NELCO,NELCOEQN,850.95,900.0,900.0,49.05,5.76,5480,4932000,1502.75,706.95
CLEDUCATE,CLEDUCATEEQN,99.54,105.0,105.0,5.46,5.49,17141,1799805,136.98,67.5
SUNFLAG,SUNFLAGEQN,289.3,305.0,305.0,15.7,5.43,15855,4835775,322.0,188.15
ESSENTIA,ESSENTIAEQN,1.9,2.0,2.0,0.1,5.26,73520,147040,5.25,1.85
HIRECT,HIRECTEQN,1876.8,1974.9,1974.9,98.1,5.23,1030,2034147,2030.0,772.85
DDEVPLSTIK,DDEVPLSTIKEQN,285.3,300.0,300.0,14.7,5.15,9382,2814600,337.5,212.55
PARASPETRO,PARASPETROEQN,2.55,2.68,2.68,0.13,5.1,1387,3717,4.14,2.11
INDOTECH,INDOTECHEQN,1646.7,1729.0,1729.0,82.3,5.0,955,1651195,3771.95,1525.0
DREAMFOLKS,DREAMFOLKSBEN,137.6,144.48,144.48,6.88,5.0,23052,3330552,522.15,123.0
MANORG,MANORGBEN,476.1,499.9,499.9,23.8,5.0,25,12497,720.0,340.1
AGARWALTUF,AGARWALTUFSTN,127.05,133.4,133.4,6.35,5.0,2400,320160,147.7,81.0
FLYSBS,FLYSBSSTN,471.25,494.8,494.8,23.55,5.0,385200,190596960,471.25,427.5
UNITEDPOLY,UNITEDPOLYBEN,42.05,44.15,44.15,2.1,4.99,17753,783794,42.05,8.2
PARTH,PARTHSTN,182.7,191.8,191.8,9.1,4.98,32000,6137600,0.0,0.0
MANUGRAPH,MANUGRAPHBEN,19.33,20.29,20.29,0.96,4.97,349,7081,31.0,14.17
NIBL,NIBLBEN,25.41,26.67,26.67,1.26,4.96,2001,53366,45.9,19.5
JPASSOCIAT,JPASSOCIATBEN,4.03,4.23,4.23,0.2,4.96,1453222,6147129,9.2,2.56
MKPL,MKPLBEN,6.66,6.99,6.99,0.33,4.95,2980,20830,11.7,5.4
ALPEXSOLAR,ALPEXSOLARSMN,1333.75,1399.7,1399.7,65.95,4.94,12600,17636220,1346.0,495.0
QVCEL,QVCELSTN,28.4,29.8,29.8,1.4,4.93,1600,47680,162.0,22.2
SUBEXLTD,SUBEXLTDBEN,12.18,12.78,12.78,0.6,4.93,154946,1980209,31.67,10.55
LAKPRE,LAKPREBZN,6.94,7.28,7.28,0.34,4.9,500,3640,7.42,3.88
HAVISHA,HAVISHABEN,2.05,2.15,2.15,0.1,4.88,16290,35023,3.49,1.7
OMKARCHEM,OMKARCHEMBZN,7.18,7.53,7.53,0.35,4.87,800,6024,11.39,5.01
LCCINFOTEC,LCCINFOTECEQN,4.31,4.52,4.52,0.21,4.87,25074,113334,11.65,3.64
EMAPARTNER,EMAPARTNERSMN,91.55,96.0,96.0,4.45,4.86,1000,96000,158.8,89.7
TFL,TFLBEN,16.99,17.81,17.81,0.82,4.83,111,1976,40.6,11.75
MARALOVER,MARALOVEREQN,61.03,63.96,63.96,2.93,4.8,1,63,97.17,55.7
SAMPANN,SAMPANNEQN,32.94,34.5,34.5,1.56,4.74,2044,70518,47.88,24.16
NEXTMEDIA,NEXTMEDIAEQN,6.1,6.38,6.38,0.28,4.59,1,6,12.79,5.7
INDOSTAR,INDOSTAREQN,276.35,289.0,289.0,12.65,4.58,6359,1837751,366.3,217.88
KOTARISUG,KOTARISUGEQN,29.17,30.49,30.49,1.32,4.53,1000,30490,59.88,29.0
NAGREEKCAP,NAGREEKCAPEQN,26.23,27.4,27.4,1.17,4.46,10,274,43.93,22.18
BHARATSE,BHARATSEBEN,111.73,116.7,116.7,4.97,4.45,1324,154510,119.07,69.84
SAURASHCEM,SAURASHCEMEQN,116.81,122.0,122.0,5.19,4.44,2500,305000,135.0,73.73
SETCO,SETCOBEN,15.8,16.5,16.5,0.7,4.43,1181,19486,21.68,9.36
DNAMEDIA,DNAMEDIAEQN,5.02,5.24,5.24,0.22,4.38,416,2179,8.84,4.0
NAGREEKEXP,NAGREEKEXPEQN,25.34,26.44,26.44,1.1,4.34,1,26,58.75,22.5
C2C,C2CSMN,763.95,797.0,797.0,33.05,4.33,2400,1912800,954.0,250.15
TSC,TSCSTN,67.8,70.7,70.7,2.9,4.28,2000,141400,72.1,60.1
HYBRIDFIN,HYBRIDFINBEN,15.52,16.18,16.18,0.66,4.25,68,1100,22.72,10.05
PRAENG,PRAENGEQN,20.04,20.89,20.89,0.85,4.24,877,18320,46.2,17.12
MEDIASSIST,MEDIASSISTEQN,527.9,550.0,550.0,22.1,4.19,11770,6473500,716.15,415.25
VIPULLTD,VIPULLTDEQN,9.82,10.23,10.23,0.41,4.18,422,4317,41.83,8.32
