symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
TNTELE,TNTELEEQN,10.27,11.8,11.8,1.53,14.9,10086,119014,26.0,7.81
PRITI,PRITIEQN,47.14,53.9,53.9,6.76,14.34,2996,161484,107.09,31.5
SUVIDHAA,SUVIDHAAEQN,3.15,3.47,3.47,0.32,10.16,3101,10760,6.57,2.21
ARVEE,ARVEEEQN,169.27,186.19,186.19,16.92,10.0,2,372,290.78,129.11
STUDIOLSD,STUDIOLSDSMN,12.2,13.4,13.4,1.2,9.84,10000,134000,43.2,7.15
LLOYDS,LLOYDSSMN,63.25,68.85,68.85,5.6,8.85,3000,206550,125.75,34.8
BAFNAPH,BAFNAPHEQN,136.13,147.95,147.95,11.82,8.68,1086,160673,202.06,71.57
MKPL,MKPLEQN,5.07,5.5,5.5,0.43,8.48,5309,29199,9.78,3.56
TPHQ,TPHQEQN,0.6,0.65,0.65,0.05,8.33,25760,16744,1.38,0.44
DNAMEDIA,DNAMEDIAEQN,3.15,3.4,3.4,0.25,7.94,77,261,5.95,2.33
INFOMEDIA,INFOMEDIAEQN,6.12,6.58,6.58,0.46,7.52,26,171,9.89,4.5
JHS,JHSEQN,8.71,9.3,9.3,0.59,6.77,1,9,16.46,6.26
REGENCERAM,REGENCERAMEQN,44.84,47.84,47.84,3.0,6.69,2002,95775,57.69,35.31
SHYAMCENT,SHYAMCENTEQN,4.6,4.89,4.89,0.29,6.3,384,1877,10.42,3.68
SBGLP,SBGLPEQN,28.91,30.69,30.69,1.78,6.16,140,4296,48.73,18.35
CNL,CNLEQN,599.15,634.65,634.65,35.5,5.93,300,190395,799.0,525.0
ITDC,ITDCEQN,529.35,559.95,559.95,30.6,5.78,49600,27773520,712.8,368.0
GILLANDERS,GILLANDERSEQN,89.62,94.7,94.7,5.08,5.67,1,94,151.9,76.0
SIGIND,SIGINDEQN,48.26,50.95,50.95,2.69,5.57,25,1273,81.0,40.66
ATLASCYCLE,ATLASCYCLEEQN,85.89,90.48,90.48,4.59,5.34,1,90,164.37,76.15
UMIYA-MRO,UMIYA-MROEQN,83.67,88.0,88.0,4.33,5.18,78,6864,110.9,56.81
NAGREEKCAP,NAGREEKCAPEQN,23.09,24.25,24.25,1.16,5.02,6,145,42.75,19.3
ORIENTALTL,ORIENTALTLEQN,7.2,7.56,7.56,0.36,5.0,839,6342,17.6,4.4
AQYLON,AQYLONEQN,45.2,47.46,47.46,2.26,5.0,168,7973,224.7,39.26
TRIDHYA,TRIDHYASMN,8.0,8.4,8.4,0.4,5.0,3000,25200,26.5,6.3
USASEEDS,USASEEDSSMN,110.0,115.5,115.5,5.5,5.0,428,49434,220.08,90.0
BANKA,BANKAEQN,65.82,69.11,69.11,3.29,5.0,479,33103,97.88,41.0
GAYAPROJ,GAYAPROJBEN,15.6,16.38,16.38,0.78,5.0,4663,76379,15.6,5.6
AHLWEST,AHLWESTEQN,166.51,174.83,174.83,8.32,5.0,11,1923,166.51,137.0
VIVIDEL,VIVIDELSTN,610.5,641.0,641.0,30.5,5.0,960,615360,610.5,556.0
AGNI,AGNISMN,19.05,20.0,20.0,0.95,4.99,2500,50000,43.35,13.6
VITAL,VITALEQN,57.51,60.38,60.38,2.87,4.99,1048,63278,75.7,35.4
VIVIMEDLAB,VIVIMEDLABEQN,7.01,7.36,7.36,0.35,4.99,10615,78126,29.4,5.15
PRESSTONIC,PRESSTONICSTN,31.15,32.7,32.7,1.55,4.98,2400,78480,121.19,28.2
ACCORD,ACCORDSMN,33.1,34.75,34.75,1.65,4.98,2000,69500,33.1,18.3
TGL,TGLSTN,29.1,30.55,30.55,1.45,4.98,2000,61100,399.4,26.2
ADDICTIVE,ADDICTIVESMN,78.3,82.2,82.2,3.9,4.98,500,41100,176.15,57.65
UNIHEALTH,UNIHEALTHSTN,434.35,456.0,456.0,21.65,4.98,1000,456000,434.35,130.05
TECHLABS,TECHLABSSMN,212.65,223.25,223.25,10.6,4.98,625,139531,660.0,158.85
OWAIS,OWAISSMN,129.5,135.95,135.95,6.45,4.98,1000,135950,707.9,88.1
GENSOL,GENSOLBZN,21.11,22.16,22.16,1.05,4.97,9385,207971,139.65,18.16
DENEERS,DENEERSSTN,159.85,167.8,167.8,7.95,4.97,4800,805440,374.8,132.0
SHIVAUM,SHIVAUMBEN,340.8,357.75,357.75,16.95,4.97,1,357,375.4,260.0
SADBHIN,SADBHINEQN,2.62,2.75,2.75,0.13,4.96,690,1897,5.7,2.06
OMKARCHEM,OMKARCHEMBZN,4.24,4.45,4.45,0.21,4.95,4,17,7.91,3.35
URAVIDEF,URAVIDEFEQN,142.64,149.69,149.69,7.05,4.94,1110,166155,584.0,108.03
NIRMAN,NIRMANSTN,51.65,54.2,54.2,2.55,4.94,15900,861780,282.5,38.65
RAJESHEXPO,RAJESHEXPOBZN,104.54,109.7,109.7,5.16,4.94,17813,1954086,237.88,80.38
DAMODARIND,DAMODARINDEQN,23.73,24.9,24.9,1.17,4.93,1,24,41.49,20.0
OSIAHYPER,OSIAHYPEREQN,3.86,4.05,4.05,0.19,4.92,15512,62823,33.08,3.19
TEXMOPIPES,TEXMOPIPESEQN,42.32,44.4,44.4,2.08,4.91,750,33300,68.99,33.0
SUPREMEENG,SUPREMEENGBZN,1.02,1.07,1.07,0.05,4.9,513,548,2.48,0.68
INNOMET,INNOMETSMN,82.0,86.0,86.0,4.0,4.88,600,51600,216.0,63.15
CEREBRAINT,CEREBRAINTBZN,4.92,5.16,5.16,0.24,4.88,45,232,10.08,3.68
SEJALLTD,SEJALLTDEQN,561.7,589.0,589.0,27.3,4.86,1159,682651,1036.7,351.95
NEWJAISA,NEWJAISASMN,22.7,23.8,23.8,1.1,4.85,3000,71400,52.2,15.15
BAIDFIN,BAIDFINEQN,10.97,11.5,11.5,0.53,4.83,1901,21861,13.96,8.8
RAMASTEEL,RAMASTEELEQN,5.19,5.44,5.44,0.25,4.82,127753,694976,14.9,3.43
GOLDTECH,GOLDTECHEQN,39.71,41.6,41.6,1.89,4.76,46,1913,80.44,29.68
UEL,UELEQN,155.99,163.4,163.4,7.41,4.75,716,116994,220.0,77.38
MADHUCON,MADHUCONEQN,5.06,5.3,5.3,0.24,4.74,101,535,9.49,3.61
MAL,MALSMN,39.3,41.15,41.15,1.85,4.71,1600,65840,80.2,28.15
SAGARDEEP,SAGARDEEPEQN,22.91,23.98,23.98,1.07,4.67,10,239,36.0,20.81
MOS,MOSSMN,12.85,13.45,13.45,0.6,4.67,4000,53800,30.1,9.05
ELGIRUBCO,ELGIRUBCOEQN,41.28,43.2,43.2,1.92,4.65,101,4363,90.5,32.72
BALAJEE,BALAJEEEQN,30.44,31.85,31.85,1.41,4.63,100,3185,59.9,21.1
AEPL,AEPLEQN,18.41,19.26,19.26,0.85,4.62,206,3967,19.92,13.25
AKSHAR,AKSHAREQN,0.44,0.46,0.46,0.02,4.55,5263,2420,0.76,0.36
RITEZONE,RITEZONESMN,15.5,16.2,16.2,0.7,4.52,1600,25920,36.55,13.8
GOLDENTOBC,GOLDENTOBCBZN,23.46,24.5,24.5,1.04,4.43,23,563,38.5,20.34
DCMSIL,DCMSILBEN,68.77,71.8,71.8,3.03,4.41,3388,243258,105.27,49.5
SAATVIKGL,SAATVIKGLEQN,420.45,439.0,439.0,18.55,4.41,11985,5261415,567.0,328.0
MEDIORG,MEDIORGSMN,30.65,32.0,32.0,1.35,4.4,8000,256000,49.7,20.05
BTML,BTMLEQN,6.6,6.89,6.89,0.29,4.39,224,1543,10.5,5.06
SAMBHAAV,SAMBHAAVEQN,6.83,7.13,7.13,0.3,4.39,2286,16299,11.53,5.07
RADIOCITY,RADIOCITYEQN,6.4,6.68,6.68,0.28,4.38,68,454,11.5,4.5
KHAITANLTD,KHAITANLTDEQN,103.47,108.0,108.0,4.53,4.38,4,432,167.5,82.38
SPCENET,SPCENETEQN,3.77,3.93,3.93,0.16,4.24,12079,47470,11.24,3.0
SRD,SRDEQN,44.43,46.3,46.3,1.87,4.21,5,231,91.0,38.09
COUNCODOS,COUNCODOSEQN,4.99,5.2,5.2,0.21,4.21,1198,6229,11.92,3.71
AROGRANITE,AROGRANITEEQN,24.28,25.3,25.3,1.02,4.2,100,2530,45.63,18.67
SIL,SILEQN,14.33,14.93,14.93,0.6,4.19,1,14,21.71,11.7
SELMC,SELMCEQN,32.44,33.8,33.8,1.36,4.19,33,1115,48.77,26.33
ACL,ACLEQN,54.63,56.9,56.9,2.27,4.16,1631,92803,109.99,40.5
LANCORHOL,LANCORHOLBEN,24.88,25.9,25.9,1.02,4.1,100,2590,33.8,18.12
RCOM,RCOMBEN,0.98,1.02,1.02,0.04,4.08,686256,699981,1.95,0.75
TIJARIA,TIJARIABEN,4.69,4.88,4.88,0.19,4.05,201,980,10.35,3.55
SADHNANIQ,SADHNANIQEQN,1.73,1.8,1.8,0.07,4.05,37032,66657,6.41,1.27
RAJMET,RAJMETEQN,3.96,4.12,4.12,0.16,4.04,5557,22894,7.12,2.72
DIGISPICE,DIGISPICEEQN,17.14,17.83,17.83,0.69,4.03,1,17,35.5,14.82
DCMSRIND,DCMSRINDEQN,37.4,38.9,38.9,1.5,4.01,4959,192905,194.0,31.9
ROSSELLIND,ROSSELLINDEQN,49.81,51.8,51.8,1.99,4.0,58,3004,87.1,40.0
SHRADHA,SHRADHAEQN,35.39,36.8,36.8,1.41,3.98,10,368,71.98,26.34
WILLAMAGOR,WILLAMAGOREQN,25.97,27.0,27.0,1.03,3.97,1,27,41.0,21.11
OILCOUNTUB,OILCOUNTUBEQN,43.77,45.5,45.5,1.73,3.95,12,546,99.67,35.65
GVPTECH,GVPTECHEQN,6.93,7.2,7.2,0.27,3.9,3328,23961,12.0,5.22
MAGNUM,MAGNUMEQN,21.61,22.45,22.45,0.84,3.89,100,2245,32.38,16.25
MANALIPETC,MANALIPETCEQN,53.26,55.32,55.32,2.06,3.87,33643,1861130,81.1,39.13
KNAGRI,KNAGRIEQN,220.47,229.0,229.0,8.53,3.87,200,45800,273.5,148.3
AAREYDRUGS,AAREYDRUGSEQN,65.26,67.78,67.78,2.52,3.86,1091,73947,100.0,46.05
EQUIPPP,EQUIPPPBEN,14.91,15.48,15.48,0.57,3.82,7,108,23.97,13.97
TVVISION,TVVISIONEQN,5.27,5.47,5.47,0.2,3.8,1,5,12.4,4.65
SIMBHALS,SIMBHALSBZN,8.43,8.75,8.75,0.32,3.8,3,26,20.15,6.53
VLEGOV,VLEGOVEQN,13.19,13.69,13.69,0.5,3.79,11138,152479,65.04,8.42
DCMFINSERV,DCMFINSERVBEN,5.56,5.77,5.77,0.21,3.78,3100,17887,9.21,3.7
NAVKARURB,NAVKARURBEQN,0.8,0.83,0.83,0.03,3.75,10531,8740,3.59,0.7
ZEELEARN,ZEELEARNEQN,4.82,5.0,5.0,0.18,3.73,388,1940,10.89,4.17
CROWN,CROWNEQN,122.95,127.5,127.5,4.55,3.7,7,892,221.8,100.62
VHLTD,VHLTDBEN,135.86,140.89,140.89,5.03,3.7,2,281,155.36,93.05
RMDRIP,RMDRIPEQN,45.1,27.28,27.28,0.97,3.69,5695,155359,72.22,20.42
SURANASOL,SURANASOLEQN,22.67,23.5,23.5,0.83,3.66,1060,24910,41.44,18.31
GTL,GTLEQN,7.42,7.69,7.69,0.27,3.64,2579,19832,13.0,4.91
TTL,TTLBEN,8.53,8.84,8.84,0.31,3.63,110,972,16.2,6.42
SWELECTES,SWELECTESEQN,547.15,566.8,566.8,19.65,3.59,529,299837,977.0,483.1
CINEVISTA,CINEVISTAEQN,14.21,14.72,14.72,0.51,3.59,987,14528,24.88,12.16
PNC,PNCEQN,23.12,23.95,23.95,0.83,3.59,863,20668,40.64,16.0
BHARATGEAR,BHARATGEAREQN,99.45,103.0,103.0,3.55,3.57,50,5150,154.2,66.1
VIRINCHI,VIRINCHIEQN,17.81,18.44,18.44,0.63,3.54,1122,20689,32.69,13.81
MALLCOM,MALLCOMEQN,1085.7,1124.0,1124.0,38.3,3.53,1,1124,1520.0,929.0
ASHIANA,ASHIANAEQN,315.85,327.0,327.0,11.15,3.53,4853,1586931,376.15,247.8
ASTRAZEN,ASTRAZENEQN,8051.0,8332.5,8332.5,281.5,3.5,311,2591407,10691.0,7551.5
CPCAP,CPCAPEQN,84.0,86.9,86.9,2.9,3.45,6,521,427.7,73.51
NILAINFRA,NILAINFRAEQN,8.41,8.7,8.7,0.29,3.45,103,896,13.78,5.9
AHCL,AHCLEQN,121.61,125.8,125.8,4.19,3.45,3759,472882,172.75,90.78
AARTECH,AARTECHEQN,43.52,45.0,45.0,1.48,3.4,48,2160,76.79,33.51
EXIMROUTES,EXIMROUTESSTN,150.0,154.95,154.95,4.95,3.3,1600,247920,281.9,104.5
KRITI,KRITIEQN,81.24,83.9,83.9,2.66,3.27,200,16780,177.51,53.0
GLOBE,GLOBEEQN,2.47,2.55,2.55,0.08,3.24,427,1088,3.29,1.86
RSSOFTWARE,RSSOFTWAREEQN,29.35,30.29,30.29,0.94,3.2,6992,211787,91.65,21.93
GOKUL,GOKULEQN,39.06,40.3,40.3,1.24,3.17,60,2418,53.55,31.0
ARSHIYA,ARSHIYABZN,1.26,1.3,1.3,0.04,3.17,53,68,3.29,1.14
OSWALAGRO,OSWALAGROEQN,51.86,53.5,53.5,1.64,3.16,11,588,110.8,33.4
LPDC,LPDCEQN,7.99,8.24,8.24,0.25,3.13,821,6765,10.16,5.23
BAGFILMS,BAGFILMSEQN,5.16,5.32,5.32,0.16,3.1,2246,11948,8.0,3.61
TREL,TRELEQN,26.19,27.0,27.0,0.81,3.09,6000,162000,37.95,21.47
SITINET,SITINETBZN,0.33,0.34,0.34,0.01,3.03,749,254,0.58,0.28
ATL,ATLEQN,24.51,25.25,25.25,0.74,3.02,86,2171,37.86,18.2
ONELIFECAP,ONELIFECAPEQN,15.02,15.47,15.47,0.45,3.0,1,15,17.7,9.39
PRATHAM,PRATHAMSMN,130.0,133.9,133.9,3.9,3.0,800,107120,216.8,102.55
DEVIT,DEVITEQN,29.33,30.2,30.2,0.87,2.97,1503,45390,50.89,22.25
JAYAGROGN,JAYAGROGNEQN,189.64,195.2,195.2,5.56,2.93,30,5856,280.3,147.26
KAMOPAINTS,KAMOPAINTSEQN,5.46,5.62,5.62,0.16,2.93,567,3186,12.49,3.6
IRB,IRBEQN,20.89,21.5,21.5,0.61,2.92,437062,9396833,27.14,19.15
HINDCON,HINDCONEQN,24.78,25.5,25.5,0.72,2.91,119,3034,40.24,15.66
SIMPLEXINF,SIMPLEXINFEQN,180.69,185.9,185.9,5.21,2.88,2000,371800,342.45,137.0
AKSHOPTFBR,AKSHOPTFBREQN,5.23,5.38,5.38,0.15,2.87,3,16,12.95,3.82
WIPRO,WIPROEQN,202.87,208.7,208.7,5.83,2.87,754692,157504220,273.1,186.5
LYKALABS,LYKALABSEQN,58.23,59.9,59.9,1.67,2.87,2,119,128.78,44.1
GEEKAYWIRE,GEEKAYWIREEQN,24.55,25.25,25.25,0.7,2.85,39,984,41.54,18.51
RSWM,RSWMEQN,140.97,144.97,144.97,4.0,2.84,509,73789,191.49,120.0
MORARJEE,MORARJEEBZN,7.1,7.3,7.3,0.2,2.82,3136,22892,9.99,5.58
GLOBAL,GLOBALEQN,98.42,101.19,101.19,2.77,2.81,794,80344,112.35,43.62
DEEDEV,DEEDEVEQN,312.3,321.0,321.0,8.7,2.79,10067,3231507,340.0,183.0
AFIL,AFILBEN,8.64,8.88,8.88,0.24,2.78,10397,92325,10.16,3.92
CEINSYS,CEINSYSEQN,1054.45,1083.7,1083.7,29.25,2.77,1045,1132466,1111.0,855.0
VERTOZ,VERTOZEQN,40.81,41.93,41.93,1.12,2.74,102,4276,112.0,27.02
RAJOOENG,RAJOOENGEQN,61.33,63.0,63.0,1.67,2.72,4268,268884,145.88,46.0
GALLANTT,GALLANTTEQN,665.5,683.45,683.45,17.95,2.7,6623,4526489,802.25,391.95
USK,USKBEN,21.86,22.45,22.45,0.59,2.7,2,44,44.28,18.97
BFUTILITIE,BFUTILITIEBZN,437.2,449.0,449.0,11.8,2.7,150,67350,898.7,368.7
RMC,RMCBEN,401.1,411.9,411.9,10.8,2.69,11,4530,415.15,370.4
LIKHITHA,LIKHITHAEQN,237.43,243.8,243.8,6.37,2.68,650,158470,324.0,131.45
UTKARSHBNK,UTKARSHBNKEQN,13.05,13.4,13.4,0.35,2.68,89896,1204606,23.93,10.12
KRITIKA,KRITIKAEQN,5.99,6.15,6.15,0.16,2.67,1282,7884,11.22,4.5
BESTAGRO,BESTAGROBEN,16.45,16.89,16.89,0.44,2.67,28025,473342,35.58,12.3
INDOWIND,INDOWINDEQN,8.69,8.92,8.92,0.23,2.65,787,7020,23.72,7.0
DTIL,DTILEQN,130.54,134.0,134.0,3.46,2.65,2,268,230.05,102.0
VGL,VGLEQN,60.35,61.95,61.95,1.6,2.65,1305,80844,98.48,43.7
TECHERA,TECHERASMN,198.65,203.9,203.9,5.25,2.64,800,163120,325.7,115.6
RADHIKAJWE,RADHIKAJWEEQN,62.53,64.17,64.17,1.64,2.62,497,31892,111.5,50.01
LOYALTEX,LOYALTEXBEN,202.6,207.9,207.9,5.3,2.62,2,415,379.5,170.04
ZENITHSTL,ZENITHSTLEQN,5.36,5.5,5.5,0.14,2.61,1002,5511,10.33,4.41
KHANDSE,KHANDSEEQN,15.3,15.7,15.7,0.4,2.61,64,1004,29.0,12.2
SUMMITSEC,SUMMITSECEQN,1621.0,1663.1,1663.1,42.1,2.6,1,1663,2495.0,1312.0
MASTERTR,MASTERTREQN,71.94,73.8,73.8,1.86,2.59,1153,85091,174.4,55.6
FCL,FCLEQN,22.89,23.48,23.48,0.59,2.58,25904,608225,35.79,19.1
RAJTV,RAJTVEQN,20.91,21.45,21.45,0.54,2.58,513,11003,88.0,19.81
DRCSYSTEMS,DRCSYSTEMSEQN,16.09,16.5,16.5,0.41,2.55,7,115,26.97,11.5
MUTHOOTMF,MUTHOOTMFEQN,167.72,172.0,172.0,4.28,2.55,2000,344000,199.39,124.12
MAPMYINDIA,MAPMYINDIAEQN,924.4,948.0,948.0,23.6,2.55,272,257856,2166.7,795.0
MAHAPEXLTD,MAHAPEXLTDEQN,47.59,48.79,48.79,1.2,2.52,4,195,75.64,37.32
SACHEEROME,SACHEEROMESMN,370.65,379.95,379.95,9.3,2.51,1200,455940,430.65,140.5
GODREJPROP,GODREJPROPEQN,1695.5,1738.0,1738.0,42.5,2.51,24410,42424580,2506.5,1434.0
ANMOL,ANMOLEQN,11.19,11.47,11.47,0.28,2.5,12,137,19.7,8.4
NIBL,NIBLEQN,28.75,29.47,29.47,0.72,2.5,160,4715,40.8,21.1
VIKASLIFE,VIKASLIFEEQN,1.6,1.64,1.64,0.04,2.5,8256,13539,3.16,1.05
SHRENIK,SHRENIKBZN,0.4,0.41,0.41,0.01,2.5,1557,638,0.77,0.36
BLUECOAST,BLUECOASTEQN,23.23,23.81,23.81,0.58,2.5,1,23,86.31,18.57
KOHINOOR,KOHINOOREQN,24.2,24.8,24.8,0.6,2.48,111,2752,45.0,19.2
INCREDIBLE,INCREDIBLEEQN,33.82,34.65,34.65,0.83,2.45,60,2079,52.87,28.1
EMAMIPAP,EMAMIPAPEQN,69.3,71.0,71.0,1.7,2.45,2,142,122.0,55.0
AVG,AVGEQN,153.73,157.5,157.5,3.77,2.45,35,5512,339.9,116.66
SATIA,SATIAEQN,63.21,64.75,64.75,1.54,2.44,24,1554,97.5,50.8
RVHL,RVHLEQN,39.02,39.97,39.97,0.95,2.43,110,4396,71.36,28.5
HAVISHA,HAVISHAEQN,1.65,1.69,1.69,0.04,2.42,1,1,3.05,1.03
KUANTUM,KUANTUMEQN,78.41,80.3,80.3,1.89,2.41,3200,256960,135.0,65.01
OMNI,OMNIEQN,340.25,348.4,348.4,8.15,2.4,7715,2687906,349.85,176.25
AGARIND,AGARINDEQN,400.35,409.9,409.9,9.55,2.39,5,2049,1081.0,360.05
IBULLSLTD,IBULLSLTDEQN,10.9,11.16,11.16,0.26,2.39,9561,106700,21.25,8.9
INDIANCARD,INDIANCARDEQN,194.38,199.0,199.0,4.62,2.38,1,199,384.0,153.0
FEL,FELBZN,0.42,0.43,0.43,0.01,2.38,10,4,0.68,0.34
ASMS,ASMSEQN,8.41,8.61,8.61,0.2,2.38,325,2798,19.0,6.95
