symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
INFOBEAN,INFOBEANEQN,448.55,518.55,518.55,70.0,15.61,54233,28122522,502.0,270.55
MANAKCOAT,MANAKCOATEQN,142.2,156.42,156.42,14.22,10.0,65097,10182472,151.0,56.7
BANKA,BANKAEQN,83.66,92.02,92.02,8.36,9.99,2322,213670,143.9,56.99
VLINFRA,VLINFRASMN,43.1,45.6,45.6,2.5,5.8,1500,68400,141.0,37.3
MCLEODRUSS,MCLEODRUSSEQN,42.29,44.5,44.5,2.21,5.23,357452,15906614,51.83,24.11
DIGIKORE,DIGIKORESMN,177.0,186.0,186.0,9.0,5.08,200,37200,530.0,150.0
BLUECOAST,BLUECOASTBEN,34.2,35.91,35.91,1.71,5.0,60,2154,50.47,8.68
NIRMAN,NIRMANSMN,168.05,176.45,176.45,8.4,5.0,4500,794025,484.4,145.35
BIL,BILEQN,937.9,984.75,984.75,46.85,5.0,132,129987,937.9,415.6
RELTD,RELTDBEN,146.76,154.09,154.09,7.33,4.99,30939,4767390,166.39,66.01
DIL,DILBEN,2.01,2.11,2.11,0.1,4.98,20001,42202,7.9,1.85
TECILCHEM,TECILCHEMBEN,19.74,20.72,20.72,0.98,4.96,3,62,42.16,14.66
IL&FSENGG,IL&FSENGGBZN,34.65,36.35,36.35,1.7,4.91,500,18175,48.95,26.57
WEWIN,WEWINEQN,49.48,51.9,51.9,2.42,4.89,56,2906,98.9,37.7
SAGARDEEP,SAGARDEEPEQN,29.56,30.99,30.99,1.43,4.84,1,30,37.7,25.01
FALCONTECH,FALCONTECHSTN,15.85,16.6,16.6,0.75,4.73,4800,79680,71.95,14.85
SETUINFRA,SETUINFRABZN,0.64,0.67,0.67,0.03,4.69,1000,670,1.16,0.46
LAKPRE,LAKPREBZN,4.93,5.16,5.16,0.23,4.67,2,10,7.42,3.88
REGENCERAM,REGENCERAMEQN,51.42,53.8,53.8,2.38,4.63,200,10760,106.9,35.31
RVTH,RVTHBEN,1113.65,1165.0,1165.0,51.35,4.61,31,36115,3670.0,825.5
FELIX,FELIXSTN,183.65,191.95,191.95,8.3,4.52,1500,287925,326.6,108.0
YASHOPTICS,YASHOPTICSSMN,88.8,92.75,92.75,3.95,4.45,3200,296800,107.0,72.6
GODAVARIB,GODAVARIBBEN,327.43,341.96,341.96,14.53,4.44,52111,17819877,408.6,145.0
CYBERMEDIA,CYBERMEDIAEQN,18.57,19.39,19.39,0.82,4.42,464,8996,34.69,11.66
ASIANHOTNR,ASIANHOTNRBEN,355.35,370.95,370.95,15.6,4.39,2,741,419.5,163.3
BOHRAIND,BOHRAINDEQN,30.96,32.3,32.3,1.34,4.33,4,129,39.29,11.82
EIFFL,EIFFLBEN,248.5,259.0,259.0,10.5,4.23,7,1813,292.05,142.45
MITTAL,MITTALEQN,1.7,1.77,1.77,0.07,4.12,210679,372901,2.65,1.42
AKG,AKGEQN,13.33,13.86,13.86,0.53,3.98,1,13,25.68,11.24
PARASPETRO,PARASPETROEQN,2.53,2.63,2.63,0.1,3.95,30154,79305,4.63,2.11
DHARIWAL,DHARIWALSTN,151.2,157.0,157.0,5.8,3.84,2400,376800,170.0,90.5
ADROITINFO,ADROITINFOEQN,10.82,11.23,11.23,0.41,3.79,1601,17979,30.4,10.16
DIGIDRIVE,DIGIDRIVEEQN,30.76,31.88,31.88,1.12,3.64,2,63,54.5,25.25
DIGITIDE,DIGITIDEEQN,267.99,277.69,277.69,9.7,3.62,23328,6477952,278.0,186.57
SHRADHA,SHRADHAEQN,68.14,70.6,70.6,2.46,3.61,11,776,103.21,50.2
SMLISUZU,SMLISUZUEQN,3685.1,3816.0,3816.0,130.9,3.55,8541,32592456,3685.1,1028.4
GATECHDVR,GATECHDVRBEN,0.57,0.59,0.59,0.02,3.51,37945,22387,2.48,0.53
LGHL,LGHLEQN,807.9,836.0,836.0,28.1,3.48,67,56012,896.0,245.0
KHANDSE,KHANDSEEQN,27.83,28.79,28.79,0.96,3.45,3106,89421,36.78,19.23
EMMIL,EMMILSMN,231.95,239.95,239.95,8.0,3.45,250,59987,581.5,162.1
HAVISHA,HAVISHABEN,2.17,2.24,2.24,0.07,3.23,10,22,3.49,1.7
DCI,DCIEQN,258.9,267.0,267.0,8.1,3.13,75,20025,457.7,232.0
INDSWFTLTD,INDSWFTLTDEQN,17.94,18.5,18.5,0.56,3.12,2001,37018,34.7,12.0
SILGO,SILGOBEN,55.72,57.44,57.44,1.72,3.09,20,1148,60.94,26.21
VAKRANGEE,VAKRANGEEBEN,9.73,10.03,10.03,0.3,3.08,39354,394720,38.2,8.82
COMPUSOFT,COMPUSOFTEQN,21.83,22.5,22.5,0.67,3.07,1000,22500,41.5,15.94
GOLDTECH,GOLDTECHEQN,71.78,73.95,73.95,2.17,3.02,5,369,158.8,46.55
KIOCL,KIOCLEQN,310.7,319.95,319.95,9.25,2.98,6555,2097272,474.3,209.84
VERITAAS,VERITAASSMN,82.55,85.0,85.0,2.45,2.97,1200,102000,183.0,59.15
ALPEXSOLAR,ALPEXSOLARSMN,1133.8,1166.85,1166.85,33.05,2.91,2200,2567070,1213.9,495.0
PAYTM,PAYTMEQN,1051.05,1081.4,1081.4,30.35,2.89,285860,309129004,1062.95,437.25
