symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
NBIFIN,NBIFINEQN,1916.9,2198.0,2198.0,281.1,14.66,4,8792,3320.9,1850.0
SECMARK,SECMARKEQN,106.23,118.99,118.99,12.76,12.01,1,118,174.63,75.0
MFML,MFMLEQN,25.01,27.25,27.25,2.24,8.96,1,27,36.99,20.99
DEEDEV,DEEDEVEQN,256.52,276.01,276.01,19.49,7.6,92274,25468546,336.2,179.1
CHAMUNDA,CHAMUNDASMN,50.15,53.95,53.95,3.8,7.58,3000,161850,59.0,36.1
HYBRIDFIN,HYBRIDFINEQN,19.54,20.99,20.99,1.45,7.42,356,7472,33.62,10.05
GREENCHEF,GREENCHEFSMN,45.85,49.0,49.0,3.15,6.87,800,39200,74.05,42.3
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,785486,125677,1.3,0.14
MOBIKWIK,MOBIKWIKEQN,201.76,215.0,215.0,13.24,6.56,52365,11258475,354.4,190.62
SHEKHAWATI,SHEKHAWATIEQN,13.26,14.1,14.1,0.84,6.33,38,535,26.84,12.27
URAVIDEF,URAVIDEFEQN,149.18,158.49,158.49,9.31,6.24,32,5071,584.0,146.1
RVHL,RVHLEQN,40.46,42.94,42.94,2.48,6.13,6,257,71.36,38.15
PARTH,PARTHSMN,246.0,260.0,260.0,14.0,5.69,2000,520000,306.4,169.0
SIGNPOST,SIGNPOSTEQN,242.65,256.0,256.0,13.35,5.5,7430,1902080,310.0,180.37
YUKEN,YUKENEQN,727.75,766.05,766.05,38.3,5.26,96,73540,1204.4,695.0
AAKASH,AAKASHEQN,8.82,9.28,9.28,0.46,5.22,3555,32990,13.79,7.06
DHRUV,DHRUVEQN,26.9,28.29,28.29,1.39,5.17,26,735,100.04,22.22
GTPL,GTPLEQN,69.91,73.5,73.5,3.59,5.14,996,73206,133.4,68.05
KNAGRI,KNAGRIEQN,181.87,191.0,191.0,9.13,5.02,365,69715,273.5,148.3
UEL,UELEQN,187.99,197.38,197.38,9.39,4.99,167,32962,220.0,72.27
VISASTEEL,VISASTEELEQN,37.84,39.73,39.73,1.89,4.99,1318,52364,73.68,28.2
VIPULLTD,VIPULLTDBEN,11.05,11.6,11.6,0.55,4.98,1085,12586,13.24,7.38
HMT,HMTBZN,50.16,52.66,52.66,2.5,4.98,1077,56714,75.49,41.0
VEEKAYEM,VEEKAYEMSMN,155.95,163.7,163.7,7.75,4.97,1000,163700,318.0,79.8
EASTSILK,EASTSILKBEN,67.21,70.55,70.55,3.34,4.97,1,70,99.25,24.0
SELMC,SELMCEQN,32.98,34.62,34.62,1.64,4.97,800,27696,48.77,25.5
GOLDENTOBC,GOLDENTOBCBZN,28.57,29.98,29.98,1.41,4.94,10,299,40.0,27.55
SADBHAV,SADBHAVEQN,9.74,10.22,10.22,0.48,4.93,11590,118449,17.85,6.05
TGL,TGLSTN,47.7,50.05,50.05,2.35,4.93,1800,90090,399.4,38.5
SETUINFRA,SETUINFRABZN,0.41,0.43,0.43,0.02,4.88,311,133,1.12,0.37
TREJHARA,TREJHARABEN,196.34,205.74,205.74,9.4,4.79,1,205,284.85,155.6
BONLON,BONLONBEN,45.68,47.84,47.84,2.16,4.73,200,9568,48.98,43.0
UNIHEALTH,UNIHEALTHSTN,330.65,345.9,345.9,15.25,4.61,2000,691800,390.6,128.95
NAVKARURB,NAVKARURBEQN,1.38,1.44,1.44,0.06,4.35,422035,607730,3.74,1.17
VGL,VGLEQN,134.16,140.0,140.0,5.84,4.35,55,7700,196.95,114.0
HILTON,HILTONEQN,19.66,19.5,19.5,0.81,4.33,3950,77025,80.49,18.57
VIVIMEDLAB,VIVIMEDLABEQN,8.43,8.78,8.78,0.35,4.15,10820,94999,29.4,6.72
KRITI,KRITIEQN,81.66,84.99,84.99,3.33,4.08,214,18187,177.51,72.0
SANGINITA,SANGINITAEQN,15.25,15.87,15.87,0.62,4.07,781,12394,15.87,8.46
DCMSRIND,DCMSRINDEQN,36.08,37.5,37.5,1.42,3.94,3025,113437,194.0,35.75
TREEHOUSE,TREEHOUSEEQN,9.15,9.5,9.5,0.35,3.83,39,370,16.2,6.19
SUMEETINDS,SUMEETINDSEQN,23.12,24.0,24.0,0.88,3.81,4500,108000,40.5,10.66
NRL,NRLEQN,52.5,54.49,54.49,1.99,3.79,1,54,94.0,48.8
EMUDHRA,EMUDHRAEQN,463.6,481.05,481.05,17.45,3.76,3572,1718310,894.1,457.3
ELDEHSG,ELDEHSGEQN,882.8,916.0,916.0,33.2,3.76,2,1832,1044.1,658.1
JINDWORLD,JINDWORLDEQN,25.68,26.63,26.63,0.95,3.7,18694,497821,82.7,23.25
VCL,VCLBEN,2.17,2.25,2.25,0.08,3.69,2001,4502,2.66,0.6
GTECJAINX,GTECJAINXEQN,19.29,20.0,20.0,0.71,3.68,3,60,37.0,17.4
CAPTRUST,CAPTRUSTEQN,13.33,13.82,13.82,0.49,3.68,129,1782,69.69,11.08
MANBA,MANBAEQN,123.54,127.99,127.99,4.45,3.6,569,72826,159.5,119.0
NOIDATOLL,NOIDATOLLEQN,3.9,4.04,4.04,0.14,3.59,405,1636,5.63,2.57
BEDMUTHA,BEDMUTHABEN,139.05,144.0,144.0,4.95,3.56,289,41616,0.0,0.0
MONEYBOXX,MONEYBOXXEQN,62.67,64.9,64.9,2.23,3.56,1,64,91.5,44.02
VERTOZ,VERTOZEQN,47.13,48.8,48.8,1.67,3.54,2540,123952,112.0,46.42
AVROIND,AVROINDEQN,123.56,127.89,127.89,4.33,3.5,5,639,203.45,101.35
ICEMAKE,ICEMAKEEQN,821.65,850.0,850.0,28.35,3.45,1558,1324300,1088.75,592.0
