symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
GTECJAINX,GTECJAINXEQN,28.1,31.5,31.5,3.4,12.1,16107,507370,40.0,19.71
VINNY,VINNYEQN,1.38,1.49,1.49,0.11,7.97,100949,150414,2.14,1.19
BEARDSELL,BEARDSELLEQN,29.09,30.95,30.95,1.86,6.39,1,30,43.65,23.0
LASA,LASAEQN,9.11,9.69,9.69,0.58,6.37,41,397,31.4,8.16
TVVISION,TVVISIONEQN,6.48,6.89,6.89,0.41,6.33,4739,32651,29.66,3.65
OSWALSEEDS,OSWALSEEDSEQN,13.99,14.85,14.85,0.86,6.15,500,7425,21.99,10.72
RVTH,RVTHEQN,709.85,751.0,751.0,41.15,5.8,1,751,2195.0,702.05
FABTECH,FABTECHEQN,241.48,255.0,255.0,13.52,5.6,462176,117854880,262.8,173.28
MANUGRAPH,MANUGRAPHEQN,16.15,17.0,17.0,0.85,5.26,200,3400,25.3,14.17
TECILCHEM,TECILCHEMEQN,19.19,20.2,20.2,1.01,5.26,25,505,42.16,14.66
FILATFASH,FILATFASHEQN,0.38,0.4,0.4,0.02,5.26,1158964,463585,0.95,0.35
JMA,JMAEQN,79.86,83.99,83.99,4.13,5.17,2,167,111.99,64.3
SBGLP,SBGLPEQN,34.08,35.8,35.8,1.72,5.05,19,680,139.9,24.95
STALLION,STALLIONBEN,224.75,235.98,235.98,11.23,5.0,44976,10613436,423.8,60.0
PROZONER,PROZONERBEN,51.48,54.05,54.05,2.57,4.99,4650,251332,72.77,23.2
SICALLOG,SICALLOGBEN,93.71,98.39,98.39,4.68,4.99,50,4919,153.87,79.07
TGL,TGLSTN,76.1,79.9,79.9,3.8,4.99,12400,990760,660.0,38.5
DIGJAMLMTD,DIGJAMLMTDEQN,46.31,48.62,48.62,2.31,4.99,4,194,94.0,31.46
PRAXIS,PRAXISEQN,10.03,10.53,10.53,0.5,4.99,4629,48743,21.82,8.65
OSIAHYPER,OSIAHYPEREQN,17.47,18.34,18.34,0.87,4.98,5987,109801,34.68,11.31
SHREERAMA,SHREERAMABEN,51.38,53.94,53.94,2.56,4.98,101,5447,67.4,30.55
SACHEEROME,SACHEEROMESTN,403.3,423.3,423.3,20.0,4.96,3600,1523880,403.3,140.5
ROLLT,ROLLTEQN,1.23,1.29,1.29,0.06,4.88,566,730,2.65,1.02
SENORES,SENORESEQN,763.65,800.0,800.0,36.35,4.76,8373,6698400,832.0,435.25
ALPSINDUS,ALPSINDUSEQN,2.74,2.87,2.87,0.13,4.74,140,401,3.24,1.6
TINNARUBR,TINNARUBREQN,788.1,824.9,824.9,36.8,4.67,495,408325,1088.85,765.0
SUPREMEENG,SUPREMEENGBZN,1.3,1.36,1.36,0.06,4.62,505,686,3.11,0.68
SHEMAROO,SHEMAROOEQN,102.11,106.8,106.8,4.69,4.59,12,1281,176.9,88.8
PILITA,PILITAEQN,10.51,10.99,10.99,0.48,4.57,10,109,20.64,9.71
KHANDSE,KHANDSEEQN,21.8,22.75,22.75,0.95,4.36,1,22,32.5,19.23
CTE,CTEEQN,41.31,43.09,43.09,1.78,4.31,131,5644,116.67,34.11
SETUINFRA,SETUINFRABZN,0.47,0.49,0.49,0.02,4.26,30,14,1.12,0.43
GKWLIMITED,GKWLIMITEDEQN,1726.0,1798.9,1798.9,72.9,4.22,1,1798,2723.0,1371.0
S&SPOWER,S&SPOWEREQN,258.7,269.59,269.59,10.89,4.21,118,31811,493.75,193.5
AURIGROW,AURIGROWEQN,0.74,0.77,0.77,0.03,4.05,326108,251103,1.41,0.45
SHUBHLAXMI,SHUBHLAXMISTN,33.45,34.8,34.8,1.35,4.04,1000,34800,36.55,13.35
SHRADHA,SHRADHAEQN,39.22,40.8,40.8,1.58,4.03,1,40,88.97,38.0
URAVIDEF,URAVIDEFEQN,163.04,169.5,169.5,6.46,3.96,15,2542,584.0,152.82
SIMBHALS,SIMBHALSBZN,9.66,10.04,10.04,0.38,3.93,100,1004,23.27,9.05
AKI,AKIEQN,7.41,7.7,7.7,0.29,3.91,19,146,16.28,6.56
ADL,ADLEQN,80.86,84.0,84.0,3.14,3.88,90,7560,121.77,62.0
TICL,TICLBEN,24.5,25.44,25.44,0.94,3.84,586,14907,59.23,19.35
KNAGRI,KNAGRIEQN,200.35,208.0,208.0,7.65,3.82,200,41600,310.0,172.6
PRUDMOULI,PRUDMOULIEQN,22.9,23.75,23.75,0.85,3.71,4,95,71.87,21.39
TIJARIA,TIJARIAEQN,6.22,6.45,6.45,0.23,3.7,100,645,14.2,4.88
CAPTRUST,CAPTRUSTEQN,11.72,12.15,12.15,0.43,3.67,16,194,83.04,11.08
SURYALAXMI,SURYALAXMIEQN,59.28,61.45,61.45,2.17,3.66,10,614,105.0,54.5
MAGNUM,MAGNUMEQN,22.77,23.6,23.6,0.83,3.65,11,259,43.21,19.75
DSSL,DSSLEQN,863.6,895.0,895.0,31.4,3.64,1460,1306700,1618.2,820.55
TREEHOUSE,TREEHOUSEEQN,8.57,8.88,8.88,0.31,3.62,100,888,19.85,6.19
SADHNANIQ,SADHNANIQEQN,6.16,6.38,6.38,0.22,3.57,180,1148,58.31,5.59
MOLDTECH,MOLDTECHEQN,158.95,164.6,164.6,5.65,3.55,165,27159,231.15,109.95
AERONEU,AERONEUEQN,76.5,79.2,79.2,2.7,3.53,50,3960,125.37,67.0
SRD,SRDEQN,62.63,64.81,64.81,2.18,3.48,52,3370,96.8,52.0
DNAMEDIA,DNAMEDIAEQN,4.03,4.17,4.17,0.14,3.47,100,417,7.17,3.9
RSSOFTWARE,RSSOFTWAREEQN,59.92,62.0,62.0,2.08,3.47,12169,754478,228.3,45.05
KDL,KDLSMN,141.7,146.6,146.6,4.9,3.46,150,21990,646.33,135.2
FMNL,FMNLEQN,9.17,9.48,9.48,0.31,3.38,4,37,28.17,8.95
MEGATHERM,MEGATHERMSMN,226.35,234.0,234.0,7.65,3.38,400,93600,386.9,212.0
TRU,TRUEQN,8.01,8.28,8.28,0.27,3.37,50,414,21.44,6.61
KEEPLEARN,KEEPLEARNEQN,2.5,2.58,2.58,0.08,3.2,157,405,5.5,2.01
DIGIDRIVE,DIGIDRIVEEQN,26.07,26.9,26.9,0.83,3.18,10,269,52.1,24.65
AJOONI,AJOONIEQN,4.51,4.65,4.65,0.14,3.1,39,181,8.55,4.16
MBLINFRA,MBLINFRAEQN,34.34,35.4,35.4,1.06,3.09,1068,37807,69.98,30.84
GEMAROMA,GEMAROMAEQN,139.97,144.27,144.27,4.3,3.07,15468,2231568,349.6,133.0
SANGINITA,SANGINITAEQN,9.86,10.16,10.16,0.3,3.04,80,812,17.25,8.46
BTML,BTMLEQN,8.27,8.52,8.52,0.25,3.02,3120,26582,13.41,7.11
AMNPLST,AMNPLSTEQN,173.6,178.8,178.8,5.2,3.0,1,178,349.0,171.91
BHARATRAS,BHARATRASEQN,9900.0,2549.0,2549.0,74.0,2.99,159,405291,3000.0,2199.63
IBULLSLTD,IBULLSLTDEQN,18.84,19.4,19.4,0.56,2.97,1509,29274,21.25,11.4
PLAZACABLE,PLAZACABLEEQN,39.28,40.44,40.44,1.16,2.95,66,2669,90.38,38.11
SRPL,SRPLBZN,0.68,0.7,0.7,0.02,2.94,2297,1607,1.52,0.46
HUBTOWN,HUBTOWNEQN,228.8,235.5,235.5,6.7,2.93,13199,3108364,365.7,162.05
VHLTD,VHLTDBEN,126.29,129.99,129.99,3.7,2.93,1,129,134.45,93.05
VIPULLTD,VIPULLTDEQN,8.54,8.79,8.79,0.25,2.93,2041,17940,29.49,7.38
BHAGYANGR,BHAGYANGRBEN,126.31,129.99,129.99,3.68,2.91,840,109191,167.4,65.0
BYKE,BYKEEQN,51.49,52.97,52.97,1.48,2.87,1,52,107.0,49.51
BALPHARMA,BALPHARMAEQN,72.93,74.99,74.99,2.06,2.82,100,7499,132.0,70.05
VIVIDHA,VIVIDHAEQN,0.71,0.73,0.73,0.02,2.82,1350,985,1.14,0.6
ORCHASP,ORCHASPEQN,2.85,2.93,2.93,0.08,2.81,345,1010,4.16,2.11
SECMARK,SECMARKEQN,113.78,116.95,116.95,3.17,2.79,100,11695,174.63,75.0
SUMIT,SUMITEQN,69.47,71.4,71.4,1.93,2.78,6,428,155.99,68.1
VARDMNPOLY,VARDMNPOLYEQN,6.16,6.33,6.33,0.17,2.76,231,1462,15.39,5.9
SURANASOL,SURANASOLEQN,27.89,28.65,28.65,0.76,2.72,116,3323,52.47,26.1
VINEETLAB,VINEETLABEQN,43.42,44.6,44.6,1.18,2.72,4,178,64.69,26.51
SITINET,SITINETBZN,0.37,0.38,0.38,0.01,2.7,11793,4481,0.92,0.31
SURAJEST,SURAJESTEQN,264.75,271.9,271.9,7.15,2.7,671,182444,669.85,256.35
KRITI,KRITIEQN,82.2,84.4,84.4,2.2,2.68,201,16964,177.51,73.0
SHIVATEX,SHIVATEXEQN,174.75,179.44,179.44,4.69,2.68,5,897,273.59,168.0
GSS,GSSEQN,17.99,18.47,18.47,0.48,2.67,19,350,70.25,17.37
UNIVASTU,UNIVASTUEQN,66.06,67.8,67.8,1.74,2.63,20,1356,115.12,63.02
ZODIACLOTH,ZODIACLOTHEQN,87.41,89.7,89.7,2.29,2.62,108,9687,154.7,80.8
NIBL,NIBLEQN,31.63,32.43,32.43,0.8,2.53,67,2172,37.17,19.5
EXXARO,EXXAROBEN,8.0,8.2,8.2,0.2,2.5,48,393,11.6,5.45
ODIGMA,ODIGMABEN,32.02,32.81,32.81,0.79,2.47,85,2788,150.0,29.05
GENSOL,GENSOLBZN,28.31,29.01,29.01,0.7,2.47,5110,148241,796.4,25.8
SREEL,SREELEQN,221.06,226.5,226.5,5.44,2.46,1,226,279.7,215.42
IDBI,IDBIEQN,95.15,97.49,97.49,2.34,2.46,276638,26969438,106.97,65.89
MAANALU,MAANALUEQN,148.04,151.68,151.68,3.64,2.46,627,95103,162.68,75.51
ALKALI,ALKALIEQN,78.01,79.9,79.9,1.89,2.42,1,79,124.9,74.0
APCL,APCLEQN,117.18,120.0,120.0,2.82,2.41,5,600,186.9,96.2
NOIDATOLL,NOIDATOLLEQN,4.57,4.68,4.68,0.11,2.41,67,313,23.97,2.57
BSHSL,BSHSLEQN,97.36,99.69,99.69,2.33,2.39,101,10068,179.99,94.15
GOENKA,GOENKABZN,0.85,0.87,0.87,0.02,2.35,52,45,1.44,0.76
NDL,NDLEQN,2.98,3.05,3.05,0.07,2.35,50196,153097,6.06,2.9
INDOCO,INDOCOEQN,239.45,245.0,245.0,5.55,2.32,952,233240,349.8,190.0
AUTOIND,AUTOINDEQN,72.64,74.3,74.3,1.66,2.29,506,37595,125.25,62.81
AJAXENGG,AJAXENGGEQN,600.25,613.85,613.85,13.6,2.27,202,123997,756.2,549.1
REGENCERAM,REGENCERAMEQN,47.11,48.18,48.18,1.07,2.27,2,96,63.0,35.31
LUXIND,LUXINDEQN,1116.6,1142.0,1142.0,25.4,2.27,537,613254,2174.0,1074.4
MGEL,MGELEQN,14.72,15.05,15.05,0.33,2.24,2086,31394,18.4,11.21
KINGFA,KINGFAEQN,3873.9,3960.0,3960.0,86.1,2.22,5,19800,4880.0,2550.0
ANMOL,ANMOLEQN,13.7,14.0,14.0,0.3,2.19,200,2800,29.84,12.9
RUPA,RUPAEQN,161.93,165.48,165.48,3.55,2.19,1119,185172,291.8,158.61
SAKAR,SAKAREQN,421.75,431.0,431.0,9.25,2.19,1364,587884,429.0,210.1
