symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
NKIND,NKINDEQN,64.32,73.99,73.99,9.67,15.03,75,5549,87.78,53.0
PRATHAM,PRATHAMSMN,131.85,150.5,150.5,18.65,14.14,800,120400,216.8,121.9
XTGLOBAL,XTGLOBALEQN,33.63,37.9,37.9,4.27,12.7,46906,1777737,46.25,25.2
MFML,MFMLEQN,23.11,25.98,25.98,2.87,12.42,1,25,36.99,20.99
TARMAT,TARMATEQN,64.89,72.75,72.75,7.86,12.11,26222,1907650,64.9,45.1
KABRAEXTRU,KABRAEXTRUEQN,251.07,273.0,273.0,21.93,8.73,2002,546546,371.0,180.0
RVHL,RVHLEQN,39.67,42.99,42.99,3.32,8.37,11,472,71.36,36.6
UMESLTD,UMESLTDEQN,4.14,4.44,4.44,0.3,7.25,195,865,6.97,4.0
BSHSL,BSHSLEQN,88.75,95.0,95.0,6.25,7.04,2,190,158.34,87.1
MOHITIND,MOHITINDEQN,24.67,26.39,26.39,1.72,6.97,367,9685,40.19,21.99
OSWALSEEDS,OSWALSEEDSEQN,13.09,14.0,14.0,0.91,6.95,1002,14028,20.28,10.72
TFL,TFLEQN,13.59,14.49,14.49,0.9,6.62,2,28,21.5,11.75
SUPREME,SUPREMEEQN,55.45,59.1,59.1,3.65,6.58,1,59,116.5,52.8
ELGIRUBCO,ELGIRUBCOEQN,40.37,42.94,42.94,2.57,6.37,18,772,90.5,38.3
DHARAN,DHARANBZN,0.16,0.17,0.17,0.01,6.25,276761,47049,1.15,0.14
RETAIL,RETAILEQN,23.4,24.8,24.8,1.4,5.98,100,2480,44.45,23.0
SURYALAXMI,SURYALAXMIEQN,58.52,62.0,62.0,3.48,5.95,1,62,82.4,51.75
RHL,RHLEQN,192.47,203.9,203.9,11.43,5.94,2,407,314.0,169.5
RADAAN,RADAANEQN,3.12,3.3,3.3,0.18,5.77,602,1986,5.37,2.71
FOSECOIND,FOSECOINDEQN,4731.0,4989.9,4989.9,258.9,5.47,217,1082808,6846.0,3205.0
COUNCODOS,COUNCODOSEQN,5.13,5.4,5.4,0.27,5.26,102,550,11.92,4.52
SILKFLEX,SILKFLEXSMN,133.05,139.7,139.7,6.65,5.0,2000,279400,133.05,50.65
HMT,HMTBZN,58.05,60.95,60.95,2.9,5.0,3837,233865,75.49,41.0
OMKARCHEM,OMKARCHEMBZN,4.8,5.04,5.04,0.24,5.0,2,10,8.38,4.65
DCMSIL,DCMSILBEN,60.64,63.67,63.67,3.03,5.0,1364,86845,66.45,49.5
UNITEDPOLY,UNITEDPOLYEQN,23.49,24.66,24.66,1.17,4.98,301,7422,51.16,11.9
SECURKLOUD,SECURKLOUDBEN,22.27,23.37,23.37,1.1,4.94,50,1168,34.18,16.01
