symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
ELANTAS,ELANTASEQN,9873.0,11299.0,11299.0,1426.0,14.44,819,9253881,10965.0,8900.0
RPTECH,RPTECHEQN,870.9,967.7,967.7,96.8,11.11,25047,24237981,900.0,275.6
SHUBHSHREE,SHUBHSHREESMN,345.0,380.0,380.0,35.0,10.14,300,114000,494.95,274.0
AASTHA,AASTHAEQN,83.72,92.09,92.09,8.37,10.0,454831,41885386,140.01,74.4
DCMFINSERV,DCMFINSERVEQN,5.26,5.78,5.78,0.52,9.89,5,28,8.55,3.7
UEL,UELEQN,202.91,220.0,220.0,17.09,8.42,4712,1036640,220.0,92.32
TSC,TSCSMN,51.95,56.3,56.3,4.35,8.37,8000,450400,79.3,25.25
TECILCHEM,TECILCHEMEQN,9.98,10.8,10.8,0.82,8.22,813,8780,22.87,8.8
MODTHREAD,MODTHREADEQN,48.05,51.89,51.89,3.84,7.99,30,1556,62.0,35.61
DEEPAKNTR,DEEPAKNTREQN,1717.7,1845.0,1845.0,127.3,7.41,43386,80047170,1904.4,1280.0
BRNL,BRNLEQN,17.45,18.72,18.72,1.27,7.28,1,18,26.5,16.66
HALDER,HALDEREQN,254.51,273.0,273.0,18.49,7.26,5,1365,294.0,210.0
MOHITIND,MOHITINDEQN,26.94,28.85,28.85,1.91,7.09,38615,1114042,40.19,18.6
DIGITIDE,DIGITIDEEQN,98.48,105.4,105.4,6.92,7.03,26000,2740400,222.25,69.9
GODIGIT,GODIGITEQN,263.3,281.6,281.6,18.3,6.95,39361,11084057,381.4,244.2
FINKURVE,FINKURVEEQN,60.01,63.8,63.8,3.79,6.32,1,63,134.9,48.02
JYOTISTRUC,JYOTISTRUCEQN,11.57,12.3,12.3,0.73,6.31,324556,3992038,17.99,7.94
NIPPOBATRY,NIPPOBATRYEQN,320.9,339.75,339.75,18.85,5.87,1319,448130,505.9,257.0
MOREPENLAB,MOREPENLABEQN,69.18,73.24,73.24,4.06,5.87,1551480,113630395,69.18,33.05
LPDC,LPDCEQN,6.32,6.68,6.68,0.36,5.7,100,668,9.46,5.23
SUPREMEINF,SUPREMEINFEQN,87.12,92.0,92.0,4.88,5.6,3067,282164,124.81,58.11
FILATFASH,FILATFASHBEN,0.18,0.19,0.19,0.01,5.56,132105,25099,0.68,0.14
ICICIGI,ICICIGIEQN,1644.8,1729.3,1729.3,84.5,5.14,29173,50448868,2064.9,1544.6
SAURASHCEM,SAURASHCEMEQN,62.32,65.5,65.5,3.18,5.1,62749,4110059,128.0,47.65
KOTYARK,KOTYARKBEN,36.63,38.46,38.46,1.83,5.0,150,5769,45.5,17.38
BIRLACABLE,BIRLACABLEBEN,224.7,235.93,235.93,11.23,5.0,5682,1340554,241.0,104.0
UFBL,UFBLEQN,735.1,771.85,771.85,36.75,5.0,5332,4115504,763.35,172.34
SMARTLINK,SMARTLINKBEN,220.94,231.98,231.98,11.04,5.0,170,39436,225.9,103.5
MTARTECH,MTARTECHBEN,6312.5,6628.0,6628.0,315.5,5.0,140665,932327620,8714.0,1390.5
CHEMCON,CHEMCONBEN,193.29,202.95,202.95,9.66,5.0,35996,7305388,295.0,125.0
ESSENTIA,ESSENTIABEN,1.2,1.26,1.26,0.06,5.0,13233,16673,2.07,0.95
MAWANASUG,MAWANASUGBEN,115.35,121.11,121.11,5.76,4.99,6014,728355,123.75,75.08
RELINFRA,RELINFRABEN,66.19,69.49,69.49,3.3,4.99,2974,206663,303.0,60.04
HALDYNGL,HALDYNGLBEN,132.57,139.19,139.19,6.62,4.99,13803,1921239,133.7,85.0
ACSTECH,ACSTECHEQN,42.22,44.32,44.32,2.1,4.97,13036,577755,47.07,31.71
AKANKSHA,AKANKSHASTN,100.65,105.65,105.65,5.0,4.97,4000,422600,111.0,57.0
ONYX,ONYXSTN,47.3,49.65,49.65,2.35,4.97,4000,198600,53.9,24.2
RAMASTEEL,RAMASTEELBEN,4.43,4.65,4.65,0.22,4.97,237163,1102807,11.58,3.43
FIBERWEB,FIBERWEBEQN,29.05,30.49,30.49,1.44,4.96,10,304,52.47,26.85
SASKEN,SASKENEQN,1997.4,2096.5,2096.5,99.1,4.96,4504,9442636,2780.2,991.0
UNIPARTS,UNIPARTSEQN,732.95,769.0,769.0,36.05,4.92,9980,7674620,757.0,335.0
ASTAR,ASTAREQN,590.0,619.0,619.0,29.0,4.92,40,24760,723.0,525.5
VINDHYATEL,VINDHYATELEQN,2336.6,2450.0,2450.0,113.4,4.85,1004,2459800,2484.9,963.9
