symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
KRITIKA,KRITIKAEQN,9.25,11.1,11.1,1.85,20.0,68895,764734,22.98,7.49
JPOLYINVST,JPOLYINVSTEQN,865.6,1038.7,1038.7,173.1,20.0,5543,5757514,1135.0,554.3
PNC,PNCEQN,27.34,31.77,31.77,4.43,16.2,540,17155,0.0,0.0
JINDALPHOT,JINDALPHOTEQN,1029.4,1145.0,1145.0,115.6,11.23,5163,5911635,1033.1,536.0
WIPL,WIPLEQN,155.05,169.11,169.11,14.06,9.07,2,338,270.0,137.9
KONTOR,KONTORSMN,75.0,81.5,81.5,6.5,8.67,600,48900,197.4,58.4
SABAR,SABARSMN,7.95,8.55,8.55,0.6,7.55,15000,128250,23.95,3.8
ROLEXRINGS,ROLEXRINGSEQN,1361.8,1460.0,1460.0,98.2,7.21,2432,3550720,2794.0,1210.4
IEML,IEMLSMN,145.0,154.8,154.8,9.8,6.76,500,77400,366.0,98.45
SVPGLOB,SVPGLOBEQN,3.57,3.81,3.81,0.24,6.72,1,3,7.77,2.37
EUROTEXIND,EUROTEXINDEQN,15.0,16.0,16.0,1.0,6.67,5,80,19.81,9.65
TORNTPOWER,TORNTPOWEREQN,1227.3,1304.9,1304.9,77.6,6.32,19159,25000579,2037.0,1207.25
ADL,ADLEQN,86.9,91.99,91.99,5.09,5.86,25,2299,146.6,62.0
APTECHT,APTECHTEQN,129.62,136.99,136.99,7.37,5.69,2650,363023,247.25,107.0
LAXMICOT,LAXMICOTEQN,24.6,25.99,25.99,1.39,5.65,1,25,42.38,20.35
PARASPETRO,PARASPETROEQN,2.41,2.54,2.54,0.13,5.39,2070,5257,4.14,2.11
SURAJLTD,SURAJLTDEQN,308.95,324.9,324.9,15.95,5.16,100,32490,530.4,297.25
SAWALIYA,SAWALIYASMN,254.2,267.1,267.1,12.9,5.07,1200,320520,0.0,0.0
GANGOTRI,GANGOTRIBZN,0.6,0.63,0.63,0.03,5.0,1,0,1.49,0.55
SADHNANIQ,SADHNANIQBEN,8.4,8.82,8.82,0.42,5.0,2265362,19980492,74.0,5.89
NAVKARURB,NAVKARURBBEN,2.4,2.52,2.52,0.12,5.0,135899,342465,4.28,1.47
KAVDEFENCE,KAVDEFENCEBEN,64.05,67.25,67.25,3.2,5.0,1442,96974,71.17,33.55
APRAMEYA,APRAMEYASTN,193.4,203.05,203.05,9.65,4.99,2000,406100,193.4,55.0
WAAREEINDO,WAAREEINDOBEN,416.95,437.75,437.75,20.8,4.99,125,54718,416.95,165.07
SWANDEF,SWANDEFBEN,390.8,410.3,410.3,19.5,4.99,12,4923,390.8,37.8
AMCL,AMCLSTN,189.45,198.9,198.9,9.45,4.99,4800,954720,189.45,161.7
FLEXITUFF,FLEXITUFFEQN,25.65,26.93,26.93,1.28,4.99,464,12495,94.9,17.34
YAARI,YAARIBEN,16.31,17.12,17.12,0.81,4.97,6680,114361,20.3,10.55
OSIAHYPER,OSIAHYPERBEN,17.5,18.37,18.37,0.87,4.97,13065,240004,50.45,11.31
ARENTERP,ARENTERPBEN,46.06,48.35,48.35,2.29,4.97,25,1208,88.34,37.17
WINNY,WINNYSTN,79.65,83.6,83.6,3.95,4.96,500,41800,355.0,75.9
GOCLCORP,GOCLCORPEQN,355.45,373.0,373.0,17.55,4.94,4150,1547950,494.9,245.0
SABEVENTS,SABEVENTSBEN,5.98,6.27,6.27,0.29,4.85,4,25,22.83,3.69
MICEL,MICELEQN,47.69,50.0,50.0,2.31,4.84,24328,1216400,114.79,44.2
GAYAHWS,GAYAHWSBEN,1.66,1.74,1.74,0.08,4.82,12989,22600,2.29,0.74
IEL,IELBEN,18.42,19.3,19.3,0.88,4.78,25490,491957,26.64,11.21
LINC,LINCBEN,130.0,136.2,136.2,6.2,4.77,39,5311,207.9,95.11
FELDVR,FELDVRBZN,3.61,3.78,3.78,0.17,4.71,3001,11343,6.1,3.08
SANCO,SANCOBZN,2.56,2.68,2.68,0.12,4.69,2124,5692,6.48,2.04
BSL,BSLEQN,163.38,171.03,171.03,7.65,4.68,69,11801,0.0,0.0
VSCL,VSCLSTN,30.0,31.4,31.4,1.4,4.67,3000,94200,75.45,21.05
RAMAPHO,RAMAPHOBEN,142.25,148.9,148.9,6.65,4.67,753,112121,165.02,80.85
PVSL,PVSLEQN,109.89,114.98,114.98,5.09,4.63,2251,258819,233.75,86.75
RADAAN,RADAANEQN,3.47,3.63,3.63,0.16,4.61,458,1662,7.42,1.94
SPCENET,SPCENETEQN,5.01,5.24,5.24,0.23,4.59,8006,41951,0.0,0.0
TREEHOUSE,TREEHOUSEEQN,7.42,7.76,7.76,0.34,4.58,2254,17491,23.5,6.19
PRUDMOULI,PRUDMOULIEQN,36.99,38.67,38.67,1.68,4.54,11,425,75.84,28.06
PRIZOR,PRIZORSTN,281.5,294.2,294.2,12.7,4.51,800,235360,287.6,105.1
FMNL,FMNLEQN,13.11,13.7,13.7,0.59,4.5,473,6480,28.17,9.69
NEXTMEDIA,NEXTMEDIAEQN,6.22,6.5,6.5,0.28,4.5,10,65,12.79,5.7
NOIDATOLL,NOIDATOLLBEN,4.02,4.2,4.2,0.18,4.48,1314,5518,23.97,2.57
OPTIEMUS,OPTIEMUSEQN,556.1,580.9,580.9,24.8,4.46,5252,3050886,873.8,378.45
CLOUD,CLOUDSZN,5.6,5.85,5.85,0.25,4.46,1000,5850,28.75,3.9
ORCHASP,ORCHASPEQN,2.71,2.83,2.83,0.12,4.43,1224,3463,3.94,2.11
DOLPHIN,DOLPHINEQN,428.0,446.9,446.9,18.9,4.42,1,446,688.0,201.0
WELINV,WELINVBEN,939.1,979.95,979.95,40.85,4.35,12,11759,1325.9,597.55
MAHASTEEL,MAHASTEELEQN,331.5,345.8,345.8,14.3,4.31,1,345,376.85,161.88
KOTYARK,KOTYARKSTN,335.4,349.7,349.7,14.3,4.26,200,69940,1195.0,202.4
SANATHAN,SANATHANEQN,503.6,525.0,525.0,21.4,4.25,1027,539175,560.2,286.95
XELPMOC,XELPMOCEQN,99.79,104.0,104.0,4.21,4.22,3438,357552,173.3,80.21
SPIC,SPICEQN,107.94,112.5,112.5,4.56,4.22,17930,2017125,117.4,66.22
OBSCP,OBSCPSTN,296.7,309.0,309.0,12.3,4.15,1200,370800,355.25,110.0
ROLLT,ROLLTBEN,1.24,1.29,1.29,0.05,4.03,300,387,2.82,1.24
GATECHDVR,GATECHDVRBEN,0.5,0.52,0.52,0.02,4.0,1635,850,2.26,0.42
TERASOFT,TERASOFTBEN,306.0,318.0,318.0,12.0,3.92,531,168858,346.05,65.5
ARVEE,ARVEEEQN,160.8,167.0,167.0,6.2,3.86,20,3340,235.79,126.54
PIONEEREMB,PIONEEREMBEQN,37.37,38.8,38.8,1.43,3.83,1,38,70.9,35.71
VALIANTORG,VALIANTORGBEN,335.1,347.7,347.7,12.6,3.76,11,3824,507.8,227.05
INNOVANA,INNOVANABEN,501.25,520.0,520.0,18.75,3.74,100,52000,649.5,270.5
IVC,IVCEQN,8.07,8.37,8.37,0.3,3.72,1593,13333,13.26,7.81
UYFINCORP,UYFINCORPEQN,11.91,12.35,12.35,0.44,3.69,20366,251520,39.4,11.16
DIGIDRIVE,DIGIDRIVEEQN,31.55,32.7,32.7,1.15,3.65,2,65,53.77,25.25
LANCORHOL,LANCORHOLEQN,26.03,26.98,26.98,0.95,3.65,633,17078,46.8,19.01
SAMPANN,SAMPANNEQN,28.9,29.94,29.94,1.04,3.6,53,1586,47.88,24.16
DELTAMAGNT,DELTAMAGNTBEN,87.84,91.0,91.0,3.16,3.6,1,91,136.04,55.01
LGHL,LGHLEQN,728.9,755.0,755.0,26.1,3.58,45,33975,896.0,265.6
SHYAMCENT,SHYAMCENTEQN,7.0,7.25,7.25,0.25,3.57,1001,7257,0.0,0.0
GATECH,GATECHBEN,0.56,0.58,0.58,0.02,3.57,536788,311337,1.79,0.44
SIMBHALS,SIMBHALSBEN,14.01,14.5,14.5,0.49,3.5,650,9425,29.76,12.12
KARNIKA,KARNIKASMN,202.0,209.0,209.0,7.0,3.47,1000,209000,212.8,45.61
NDLVENTURE,NDLVENTUREBEN,90.29,93.4,93.4,3.11,3.44,300,28020,127.7,48.94
GSLSU,GSLSUEQN,108.01,111.69,111.69,3.68,3.41,14,1563,245.95,91.86
SMSLIFE,SMSLIFEEQN,1131.3,1169.0,1169.0,37.7,3.33,1,1169,1749.65,959.8
ATHERENERG,ATHERENERGEQN,450.15,465.05,465.05,14.9,3.31,42823,19914836,459.0,288.15
GLOBE,GLOBEEQN,2.13,2.2,2.2,0.07,3.29,9302,20464,5.43,2.02
GPIL,GPILEQN,232.38,240.0,240.0,7.62,3.28,19442,4666080,253.4,145.75
SOUTHWEST,SOUTHWESTBEN,139.33,143.9,143.9,4.57,3.28,5,719,169.0,99.06
TTL,TTLBEN,10.97,11.33,11.33,0.36,3.28,23,260,17.96,9.7
SHREERAMA,SHREERAMAEQN,53.9,55.66,55.66,1.76,3.27,17445,970988,58.0,25.3
BRNL,BRNLEQN,19.08,19.7,19.7,0.62,3.25,212,4176,53.43,17.4
TIJARIA,TIJARIABEN,7.46,7.7,7.7,0.24,3.22,103,793,15.4,4.88
AARTISURF,AARTISURFBEN,455.0,469.45,469.45,14.45,3.18,13,6102,918.0,396.0
KEEPLEARN,KEEPLEARNBEN,2.87,2.96,2.96,0.09,3.14,117,346,7.51,2.58
KHAITANLTD,KHAITANLTDBEN,107.62,111.0,111.0,3.38,3.14,1,111,167.5,71.56
CONNPLEX,CONNPLEXSMN,192.0,198.0,198.0,6.0,3.13,14400,2851200,0.0,0.0
TEMBO,TEMBOEQN,654.6,674.95,674.95,20.35,3.11,525,354348,905.0,269.0
CCHHL,CCHHLEQN,18.34,18.9,18.9,0.56,3.05,30,567,26.0,13.0
SUMIT,SUMITEQN,92.2,95.0,95.0,2.8,3.04,3,285,157.75,75.23
MAANALU,MAANALUBEN,106.75,109.99,109.99,3.24,3.04,179,19688,259.5,75.51
NAGREEKCAP,NAGREEKCAPEQN,24.85,25.6,25.6,0.75,3.02,200,5120,43.93,22.18
BAFNAPH,BAFNAPHEQN,103.86,107.0,107.0,3.14,3.02,139,14873,114.97,69.0
MANALIPETC,MANALIPETCEQN,64.43,66.3,66.3,1.87,2.9,11618,770273,95.75,49.93
VARDMNPOLY,VARDMNPOLYEQN,8.98,9.24,9.24,0.26,2.9,952,8796,15.39,8.31
JHS,JHSEQN,10.77,11.08,11.08,0.31,2.88,16,177,32.69,10.02
