symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
WEALTH,WEALTHEQN,1260.7,1336.0,1336.0,75.3,5.97,2029,2710744,1720.0,801.2
SANOFICONR,SANOFICONREQN,4793.9,5065.0,5065.0,271.1,5.66,383,1939895,5894.5,4211.55
GODFRYPHLP,GODFRYPHLPEQN,8983.5,9450.0,9450.0,466.5,5.19,9958,94103100,9828.0,3965.5
VILAS,VILASSTN,532.0,558.6,558.6,26.6,5.0,2250,1256850,673.7,291.0
TAC,TACSMN,903.35,948.5,948.5,45.15,5.0,2300,2181550,1437.95,505.05
BGRENERGY,BGRENERGYEQN,101.65,106.73,106.73,5.08,5.0,1417,151236,145.0,34.5
UEL,UELBEN,308.4,323.8,323.8,15.4,4.99,8,2590,422.05,175.5
TEJASCARGO,TEJASCARGOSTN,250.95,263.45,263.45,12.5,4.98,800,210760,312.0,141.05
HEADSUP,HEADSUPEQN,10.24,10.75,10.75,0.51,4.98,373,4009,17.33,8.66
TIJARIA,TIJARIABEN,8.23,8.64,8.64,0.41,4.98,1,8,15.66,4.88
AKIKO,AKIKOSTN,122.6,128.7,128.7,6.1,4.98,3200,411840,125.0,62.0
NARMADA,NARMADAEQN,21.18,22.23,22.23,1.05,4.96,35897,797990,23.88,14.42
ORTINGLOBE,ORTINGLOBEEQN,16.38,17.19,17.19,0.81,4.95,1570,26988,24.82,9.64
FMNL,FMNLEQN,14.59,15.31,15.31,0.72,4.93,6381,97693,28.17,5.89
TOUCHWOOD,TOUCHWOODEQN,99.05,103.91,103.91,4.86,4.91,2,207,202.06,74.0
VIJIFIN,VIJIFINBEN,4.29,4.5,4.5,0.21,4.9,358197,1611886,4.6,1.97
OSWALPUMPS,OSWALPUMPSEQN,748.8,785.0,785.0,36.2,4.83,107511,84396135,781.15,614.25
TIMESGTY,TIMESGTYBEN,276.8,290.15,290.15,13.35,4.82,13,3771,302.7,110.35
K2INFRA,K2INFRASMN,69.5,72.8,72.8,3.3,4.75,600,43680,298.95,61.0
SICALLOG,SICALLOGBEN,106.97,111.99,111.99,5.02,4.69,50,5599,203.0,79.07
AZAD,AZADEQN,1500.2,1570.1,1570.1,69.9,4.66,12071,18952677,1929.8,1159.45
REPL,REPLEQN,168.3,176.0,176.0,7.7,4.58,2,352,348.0,149.34
GPTINFRA,GPTINFRAEQN,129.23,135.04,135.04,5.81,4.5,20252,2734830,193.75,84.48
CCCL,CCCLEQN,16.01,16.73,16.73,0.72,4.5,12,200,28.68,10.84
TARAPUR,TARAPURBEN,26.05,27.2,27.2,1.15,4.41,254,6908,50.85,12.32
EVERESTIND,EVERESTINDBEN,525.7,548.9,548.9,23.2,4.41,2,1097,1189.95,420.0
3PLAND,3PLANDEQN,45.93,47.95,47.95,2.02,4.4,40,1918,82.06,34.05
PENINLAND,PENINLANDEQN,38.13,39.8,39.8,1.67,4.38,25176,1002004,64.45,20.87
VHLTD,VHLTDBEN,105.33,109.9,109.9,4.57,4.34,1,109,136.0,93.05
LINC,LINCBEN,136.77,142.65,142.65,5.88,4.3,501,71467,207.9,95.11
UMESLTD,UMESLTDEQN,5.85,6.1,6.1,0.25,4.27,2,12,9.13,4.81
BUTTERFLY,BUTTERFLYEQN,709.85,740.0,740.0,30.15,4.25,1120,828800,1250.0,550.7
BOHRAIND,BOHRAINDEQN,33.0,34.4,34.4,1.4,4.24,9,309,39.29,11.82
ENRIN,ENRINEQN,3233.6,3370.0,3370.0,136.4,4.22,30043,101244910,3277.1,2508.8
BTML,BTMLEQN,7.86,8.19,8.19,0.33,4.2,610,4995,14.61,7.28
VHL,VHLEQN,3917.3,4075.0,4075.0,157.7,4.03,1,4075,5760.0,2850.0
SAMBHAAV,SAMBHAAVEQN,6.82,7.08,7.08,0.26,3.81,44,311,9.45,4.86
BYKE,BYKEBEN,74.23,77.0,77.0,2.77,3.73,50,3850,107.0,57.8
REGENCERAM,REGENCERAMEQN,49.37,51.2,51.2,1.83,3.71,2,102,106.9,35.31
WHITEFORCE,WHITEFORCESMN,84.8,87.95,87.95,3.15,3.71,4800,422160,90.5,54.85
GATECH,GATECHBEN,0.54,0.56,0.56,0.02,3.7,159122,89108,1.79,0.49
ONELIFECAP,ONELIFECAPBEN,12.73,13.2,13.2,0.47,3.69,200,2640,21.68,9.08
PSPPROJECT,PSPPROJECTEQN,684.8,709.9,709.9,25.1,3.67,13377,9496332,843.45,565.4
PRITI,PRITIEQN,81.62,84.6,84.6,2.98,3.65,11,930,185.99,81.02
GANESHIN,GANESHINSMN,218.2,225.95,225.95,7.75,3.55,800,180760,222.0,106.25
ESFL,ESFLSMN,464.75,481.0,481.0,16.25,3.5,3600,1731600,744.85,112.5
ARCHIDPLY,ARCHIDPLYEQN,105.27,108.9,108.9,3.63,3.45,1,108,153.0,79.5
FILATFASH,FILATFASHEQN,0.58,0.6,0.6,0.02,3.45,135640,81384,1.7,0.42
SHIVATEX,SHIVATEXEQN,188.28,194.6,194.6,6.32,3.36,2,389,299.0,168.0
SHEMAROO,SHEMAROOBEN,118.07,121.99,121.99,3.92,3.32,3,365,215.0,88.8
LEXUS,LEXUSEQN,30.98,32.0,32.0,1.02,3.29,1,32,54.8,29.0
CAPTRUST,CAPTRUSTBEN,58.0,59.9,59.9,1.9,3.28,2500,149750,179.61,57.49
AVONMORE,AVONMOREEQN,17.71,18.29,18.29,0.58,3.27,1226,22423,29.95,12.03
BCG,BCGEQN,15.36,15.85,15.85,0.49,3.19,1058148,16771645,22.0,6.8
BLBLIMITED,BLBLIMITEDEQN,15.1,15.58,15.58,0.48,3.18,1,15,24.95,13.1
MASKINVEST,MASKINVESTEQN,155.56,160.51,160.51,4.95,3.18,3,481,292.46,68.6
CHEMBONDCH,CHEMBONDCHBEN,179.39,185.0,185.0,5.61,3.13,2,370,227.79,170.0
RAJTV,RAJTVBEN,42.04,43.35,43.35,1.31,3.12,8,346,95.0,41.5
MAHASTEEL,MAHASTEELBEN,354.3,365.0,365.0,10.7,3.02,1,365,375.0,101.0
KEEPLEARN,KEEPLEARNBEN,3.01,3.1,3.1,0.09,2.99,5002,15506,7.51,2.58
LOVABLE,LOVABLEEQN,92.34,95.0,95.0,2.66,2.88,10,950,193.6,76.05
KINGFA,KINGFAEQN,3348.9,3445.0,3445.0,96.1,2.87,1102,3796390,3954.0,2550.0
MANUGRAPH,MANUGRAPHBEN,18.45,18.98,18.98,0.53,2.87,3,56,31.0,14.17
APOLSINHOT,APOLSINHOTEQN,1393.2,1433.0,1433.0,39.8,2.86,5,7165,2224.85,1160.0
SANWARIA,SANWARIABZN,0.36,0.37,0.37,0.01,2.78,1012,374,0.6,0.32
SEJALLTD,SEJALLTDBEN,520.65,535.0,535.0,14.35,2.76,234,125190,678.95,304.15
ALMONDZ,ALMONDZEQN,21.28,21.86,21.86,0.58,2.73,1002,21903,37.5,18.41
STARPAPER,STARPAPEREQN,175.03,179.79,179.79,4.76,2.72,4,719,247.79,152.49
DANGEE,DANGEEBEN,4.47,4.59,4.59,0.12,2.68,101,463,9.55,4.05
HEXATRADEX,HEXATRADEXEQN,179.22,183.99,183.99,4.77,2.66,10,1839,371.6,174.1
BLSE,BLSEBEN,192.37,197.4,197.4,5.03,2.61,5697,1124587,267.99,131.31
SUVIDHAA,SUVIDHAABEN,4.63,4.75,4.75,0.12,2.59,166,788,7.87,3.4
TTL,TTLBEN,12.87,13.2,13.2,0.33,2.56,11,145,17.96,9.7
SURANASOL,SURANASOLEQN,31.53,32.33,32.33,0.8,2.54,130,4202,65.38,27.02
ODIGMA,ODIGMABEN,35.62,36.51,36.51,0.89,2.5,30,1095,150.0,34.0
TREEHOUSE,TREEHOUSEEQN,6.81,6.98,6.98,0.17,2.5,2,13,25.99,6.19
JETFREIGHT,JETFREIGHTEQN,13.64,13.98,13.98,0.34,2.49,4,55,24.8,10.44
PRAENG,PRAENGEQN,18.55,19.01,19.01,0.46,2.48,1,19,46.2,17.12
KNAGRI,KNAGRISMN,251.65,257.9,257.9,6.25,2.48,400,103160,310.0,172.6
ATAM,ATAMEQN,90.46,92.7,92.7,2.24,2.48,2770,256779,191.09,76.98
CONSOFINVT,CONSOFINVTEQN,193.73,198.39,198.39,4.66,2.41,10,1983,249.0,160.0
TIL,TILBEN,333.95,341.95,341.95,8.0,2.4,10,3419,435.15,165.4
MANCREDIT,MANCREDITEQN,182.64,187.0,187.0,4.36,2.39,500,93500,215.75,126.1
