symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
ARENTERP,ARENTERPEQN,41.22,48.8,48.8,7.58,18.39,17456,851852,60.79,30.01
GANDHAR,GANDHAREQN,236.19,274.0,274.0,37.81,16.01,1246217,341463458,245.0,115.0
RADIOCITY,RADIOCITYEQN,5.98,6.57,6.57,0.59,9.87,35772,235022,9.41,4.5
MERCANTILE,MERCANTILEEQN,24.59,26.75,26.75,2.16,8.78,3,80,31.9,19.0
BLBLIMITED,BLBLIMITEDEQN,15.67,16.9,16.9,1.23,7.85,5,84,22.47,12.0
SALONA,SALONAEQN,258.2,277.95,277.95,19.75,7.65,4,1111,320.0,221.0
SEL,SELSMN,258.25,277.0,277.0,18.75,7.26,200,55400,277.95,115.25
CTE,CTEEQN,32.38,34.7,34.7,2.32,7.16,20,694,59.93,20.51
AKI,AKIEQN,4.5,4.8,4.8,0.3,6.67,1015,4872,12.99,3.8
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,26344,4215,0.61,0.11
FILATFASH,FILATFASHBEN,0.18,0.19,0.19,0.01,5.56,367619,69847,0.72,0.14
SSDL,SSDLEQN,52.11,54.85,54.85,2.74,5.26,1,54,100.29,46.15
WILLAMAGOR,WILLAMAGOREQN,25.51,26.8,26.8,1.29,5.06,9,241,37.5,21.11
EMAMIPAP,EMAMIPAPEQN,118.63,124.57,124.57,5.94,5.01,70328,8760758,122.0,55.0
SABAR,SABARSMN,5.0,5.25,5.25,0.25,5.0,5000,26250,9.55,3.95
GSLSU,GSLSUEQN,25.41,26.68,26.68,1.27,5.0,1403,37432,139.67,23.06
SEJALLTD,SEJALLTDBEN,732.65,769.25,769.25,36.6,5.0,652,501551,1036.7,381.0
CAPTRUST,CAPTRUSTEQN,15.4,16.17,16.17,0.77,5.0,8844,143007,48.03,10.98
KSHITIJPOL,KSHITIJPOLBEN,2.6,2.73,2.73,0.13,5.0,17913,48902,7.2,1.88
BHAGERIA,BHAGERIABEN,217.26,228.12,228.12,10.86,5.0,6856,1563990,244.6,127.51
E2E,E2EEQN,468.7,492.1,492.1,23.4,4.99,26467,13024410,469.4,183.36
UFBL,UFBLEQN,666.75,700.05,700.05,33.3,4.99,1860,1302093,763.35,172.34
ICELCO,ICELCOSTN,169.45,177.9,177.9,8.45,4.99,24000,4269600,183.0,151.45
TANLA,TANLAEQN,561.6,589.55,589.55,27.95,4.98,29342,17298576,766.0,365.9
BIKEWO,BIKEWOSTN,59.4,62.35,62.35,2.95,4.97,26000,1621100,59.4,13.65
CIFL,CIFLEQN,20.91,21.95,21.95,1.04,4.97,23,504,39.69,20.42
RAJOOENG,RAJOOENGBEN,56.29,59.09,59.09,2.8,4.97,81377,4808566,137.67,46.0
AVPINFRA,AVPINFRASMN,66.6,69.9,69.9,3.3,4.95,800,55920,218.0,54.5
ESFL,ESFLSMN,123.9,130.0,130.0,6.1,4.92,720,93600,500.0,108.3
RUCHINFRA,RUCHINFRAEQN,5.91,6.2,6.2,0.29,4.91,46,285,8.25,4.05
DBSTOCKBRO,DBSTOCKBROBEN,33.4,34.99,34.99,1.59,4.76,11,384,48.5,23.15
OSIAHYPER,OSIAHYPERBEN,2.96,3.1,3.1,0.14,4.73,121358,376209,33.08,2.83
GRANDOAK,GRANDOAKEQN,39.44,41.3,41.3,1.86,4.72,510,21063,55.76,24.0
NBIFIN,NBIFINEQN,2149.7,2250.0,2250.0,100.3,4.67,46,103500,2991.0,1539.0
AUSOMENT,AUSOMENTBEN,128.02,133.99,133.99,5.97,4.66,100,13399,178.0,93.0
AVONMORE,AVONMOREEQN,9.7,10.14,10.14,0.44,4.54,1,10,23.9,9.51
MTEDUCARE,MTEDUCAREBEN,1.77,1.85,1.85,0.08,4.52,97,179,2.55,1.17
URAVIDEF,URAVIDEFBEN,113.91,118.85,118.85,4.94,4.34,1,118,530.0,108.03
ATLANTAA,ATLANTAAEQN,36.75,38.3,38.3,1.55,4.22,1,38,73.39,29.41
GANESHIN,GANESHINSTN,97.75,101.85,101.85,4.1,4.19,2400,244440,279.8,66.4
OFSS,OFSSEQN,10851.0,11299.0,11299.0,448.0,4.13,22777,257357323,11979.0,6234.5
MENONBE,MENONBEBEN,207.68,216.0,216.0,8.32,4.01,1406,303696,220.13,101.5
SOTL,SOTLEQN,596.15,620.0,620.0,23.85,4.0,16783,10405460,639.15,285.8
PPSL,PPSLSTN,2.5,2.6,2.6,0.1,4.0,9000,23400,21.0,2.1
GOLDTECH,GOLDTECHBEN,58.45,60.75,60.75,2.3,3.93,502,30496,78.2,29.68
ISHANCH,ISHANCHEQN,54.86,57.0,57.0,2.14,3.9,11,627,83.37,45.0
SAPPL,SAPPLEQN,294.6,306.0,306.0,11.4,3.87,50,15300,334.3,252.0
VIVIDHA,VIVIDHAEQN,0.52,0.54,0.54,0.02,3.85,7423,4008,0.91,0.43
MOS,MOSSTN,11.95,12.4,12.4,0.45,3.77,36000,446400,28.55,9.05
MPSLTD,MPSLTDEQN,2564.5,2660.0,2660.0,95.5,3.72,9285,24698100,2564.5,1336.1
SHANTHALA,SHANTHALASMN,18.8,19.5,19.5,0.7,3.72,1200,23400,46.9,18.8
NIPPOBATRY,NIPPOBATRYEQN,327.9,340.0,340.0,12.1,3.69,2,680,505.9,257.0
REPL,REPLBEN,64.45,66.8,66.8,2.35,3.65,1,66,184.8,60.0
MEDPLUS,MEDPLUSEQN,691.95,717.15,717.15,25.2,3.64,5104,3660333,1022.2,653.0
MANORG,MANORGBEN,550.0,569.9,569.9,19.9,3.62,10,5699,637.85,356.25
WAKEFIT,WAKEFITEQN,138.86,143.8,143.8,4.94,3.56,69935,10056653,224.0,111.4
HAVISHA,HAVISHAEQN,1.19,1.23,1.23,0.04,3.36,980,1205,2.42,1.03
SALSTEEL,SALSTEELBEN,56.98,58.88,58.88,1.9,3.33,9,529,65.5,14.37
UTKAL,UTKALSMN,34.85,36.0,36.0,1.15,3.3,8000,288000,66.0,22.6
CEREBRAINT,CEREBRAINTBZN,3.05,3.15,3.15,0.1,3.28,201,633,10.08,2.96
UTIAMC,UTIAMCEQN,909.55,938.9,938.9,29.35,3.23,9302,8733647,1494.8,896.5
JINDRILL,JINDRILLEQN,590.0,608.95,608.95,18.95,3.21,2750,1674612,693.5,440.1
RAJMET,RAJMETEQN,3.43,3.54,3.54,0.11,3.21,4432,15689,5.48,2.72
LOVABLE,LOVABLEEQN,72.13,74.44,74.44,2.31,3.2,1,74,104.7,55.0
GLOSTERLTD,GLOSTERLTDEQN,675.7,697.0,697.0,21.3,3.15,2,1394,756.45,495.0
UFLEX,UFLEXEQN,490.7,506.15,506.15,15.45,3.15,10702,5416817,609.9,330.0
ASHOKAMET,ASHOKAMETEQN,14.11,14.55,14.55,0.44,3.12,8,116,21.0,12.13
TGBHOTELS,TGBHOTELSEQN,9.07,9.35,9.35,0.28,3.09,329,3076,13.89,7.5
TICL,TICLEQN,9.7,10.0,10.0,0.3,3.09,1,10,34.41,9.29
VIPCLOTHNG,VIPCLOTHNGBEN,21.73,22.4,22.4,0.67,3.08,1,22,42.22,14.05
AIROLAM,AIROLAMEQN,87.24,89.9,89.9,2.66,3.05,1,89,125.0,78.0
ORIENTALTL,ORIENTALTLEQN,5.32,5.48,5.48,0.16,3.01,1,5,11.99,4.4
TECHNVISN,TECHNVISNEQN,3691.6,3800.0,3800.0,108.4,2.94,15,57000,6198.0,3222.8
AVROIND,AVROINDEQN,8.89,9.15,9.15,0.26,2.92,1060,9699,16.72,8.61
PANAMAPET,PANAMAPETEQN,457.0,470.2,470.2,13.2,2.89,12310,5788162,512.05,229.0
KAYA,KAYAEQN,266.32,274.0,274.0,7.68,2.88,3550,972700,487.9,224.01
AERONEU,AERONEUEQN,85.97,88.4,88.4,2.43,2.83,60,5304,125.37,63.21
SPLIL,SPLILEQN,31.9,32.8,32.8,0.9,2.82,30,984,45.2,20.2
MGEL,MGELBEN,16.43,16.89,16.89,0.46,2.8,1250,21112,18.4,9.53
PARAGMILK,PARAGMILKEQN,215.89,221.9,221.9,6.01,2.78,20005,4439109,376.95,177.84
MANGALAM,MANGALAMEQN,27.22,27.97,27.97,0.75,2.76,10,279,95.0,22.8
SAATVIKGL,SAATVIKGLEQN,444.75,457.0,457.0,12.25,2.75,2641,1206937,567.0,328.0
NTPCGREEN,NTPCGREENEQN,91.3,93.8,93.8,2.5,2.74,106215,9962967,119.95,84.0
MCL,MCLEQN,52.71,54.12,54.12,1.41,2.68,61,3301,93.2,42.0
LATTEYS,LATTEYSBEN,20.13,20.67,20.67,0.54,2.68,40,826,37.0,15.79
THAKDEV,THAKDEVEQN,155.88,160.0,160.0,4.12,2.64,22,3520,155.9,115.1
FEL,FELBZN,0.38,0.39,0.39,0.01,2.63,2528,985,0.65,0.34
MKPL,MKPLEQN,4.23,4.34,4.34,0.11,2.6,47,203,8.85,3.56
JISLDVREQS,JISLDVREQSEQN,21.44,21.99,21.99,0.55,2.57,46,1011,35.48,18.5
BLACKROSE,BLACKROSEBEN,96.32,98.8,98.8,2.48,2.57,20,1976,129.9,80.05
HEG,HEGEQN,598.85,614.0,614.0,15.15,2.53,44715,27455010,690.0,459.8
SHOPERSTOP,SHOPERSTOPEQN,375.7,385.0,385.0,9.3,2.48,599,230615,572.0,275.95
TPHQ,TPHQEQN,0.41,0.42,0.42,0.01,2.44,845,354,0.86,0.4
AURUS,AURUSEQN,4.92,5.04,5.04,0.12,2.44,1000,5040,7.68,4.1
GENUSPAPER,GENUSPAPEREQN,12.39,12.69,12.69,0.3,2.42,1125,14276,20.7,8.67
BELLACASA,BELLACASAEQN,239.2,245.0,245.0,5.8,2.42,41,10045,497.35,220.25
ATL,ATLEQN,23.23,23.79,23.79,0.56,2.41,200,4758,37.86,18.2
ORCHASP,ORCHASPEQN,1.66,1.7,1.7,0.04,2.41,1002,1703,4.16,1.56
AKSHAR,AKSHAREQN,0.42,0.43,0.43,0.01,2.38,7697,3309,0.76,0.36
CROWN,CROWNEQN,115.89,118.6,118.6,2.71,2.34,25,2965,191.0,100.62
SONAMLTD,SONAMLTDEQN,53.56,54.81,54.81,1.25,2.33,100,5481,63.0,37.4
BTTL,BTTLBEN,49.84,51.0,51.0,1.16,2.33,26,1326,58.23,30.0
CONFIPET,CONFIPETEQN,74.76,76.49,76.49,1.73,2.31,6305,482269,80.57,28.06
APOLSINHOT,APOLSINHOTEQN,1196.6,1224.0,1224.0,27.4,2.29,3,3672,1499.3,950.0
MTARTECH,MTARTECHBEN,5852.0,5985.0,5985.0,133.0,2.27,6117,36610245,8714.0,1390.5
STYLAMIND,STYLAMINDEQN,3587.4,3668.0,3668.0,80.6,2.25,1617,5931156,4150.0,1594.1
RUBICON,RUBICONEQN,1466.4,1499.1,1499.1,32.7,2.23,2660,3987606,1539.0,570.75
IIFL,IIFLEQN,570.35,583.0,583.0,12.65,2.22,82805,48275315,675.0,409.1
GAYAPROJ,GAYAPROJBEN,20.87,21.33,21.33,0.46,2.2,1103,23526,26.0,7.7
BCONCEPTS,BCONCEPTSEQN,187.91,192.0,192.0,4.09,2.18,122,23424,449.0,164.0
ORIENTELEC,ORIENTELECEQN,170.28,174.0,174.0,3.72,2.18,4969,864606,226.2,149.05
MONEYBOXX,MONEYBOXXEQN,58.67,59.94,59.94,1.27,2.16,1,59,91.5,44.02
GOYALALUM,GOYALALUMEQN,6.5,6.64,6.64,0.14,2.15,160,1062,11.37,5.34
SIMBHALS,SIMBHALSBZN,6.98,7.13,7.13,0.15,2.15,19,135,16.37,6.51
GATECH,GATECHEQN,0.47,0.48,0.48,0.01,2.13,7431,3566,0.93,0.4
