symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
HGM,HGMEQN,44.88,49.9,49.9,5.02,11.19,7,349,82.4,42.7
TFL,TFLEQN,12.79,13.97,13.97,1.18,9.23,50,698,21.5,11.75
INFOMEDIA,INFOMEDIAEQN,4.93,5.35,5.35,0.42,8.52,38,203,9.89,4.5
TVVISION,TVVISIONEQN,5.26,5.68,5.68,0.42,7.98,1,5,12.4,3.96
CYBERMEDIA,CYBERMEDIAEQN,13.12,14.07,14.07,0.95,7.24,10,140,22.81,11.0
DSFCL,DSFCLEQN,21.96,23.48,23.48,1.52,6.92,62,1455,52.5,21.34
NAHARCAP,NAHARCAPEQN,225.85,239.0,239.0,13.15,5.82,11,2629,376.65,215.0
DCXINDIA,DCXINDIAEQN,163.72,173.0,173.0,9.28,5.67,61935,10714755,363.75,153.6
ANTGRAPHIC,ANTGRAPHICEQN,0.77,0.81,0.81,0.04,5.19,1500,1215,1.62,0.65
VADILALIND,VADILALINDEQN,4531.8,4763.4,4763.4,231.6,5.11,729,3472518,7398.5,3996.0
NINSYS,NINSYSEQN,290.2,304.95,304.95,14.75,5.08,656,200047,528.95,281.05
APSISAERO,APSISAEROSTN,177.05,185.9,185.9,8.85,5.0,39600,7361640,177.05,147.2
DENEERS,DENEERSSTN,147.0,154.3,154.3,7.3,4.97,1200,185160,374.8,132.0
PRUDMOULI,PRUDMOULIEQN,12.1,12.7,12.7,0.6,4.96,25,317,52.0,11.4
GAYAPROJ,GAYAPROJBZN,13.33,13.99,13.99,0.66,4.95,8410,117655,13.33,5.39
SAMBHAAV,SAMBHAAVEQN,5.71,5.99,5.99,0.28,4.9,507,3036,11.53,5.0
PILITA,PILITAEQN,7.44,7.8,7.8,0.36,4.84,2703,21083,20.64,6.9
WEWIN,WEWINEQN,42.45,44.5,44.5,2.05,4.83,1,44,77.8,36.52
ICDSLTD,ICDSLTDBEN,43.99,46.1,46.1,2.11,4.8,410,18901,68.49,36.4
MORARJEE,MORARJEEBZN,6.3,6.6,6.6,0.3,4.76,5,33,9.99,4.56
VITAL,VITALEQN,37.25,39.0,39.0,1.75,4.7,53,2067,75.7,36.9
ANIKINDS,ANIKINDSEQN,37.93,39.7,39.7,1.77,4.67,537,21318,133.0,37.8
