symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
UNIVCABLES,UNIVCABLESEQN,1411.2,1635.4,1635.4,224.2,15.89,75462,123410554,1475.0,576.0
ANDHRSUGAR,ANDHRSUGAREQN,87.98,100.56,100.56,12.58,14.3,109420,11003275,107.23,66.5
KAPSTON,KAPSTONEQN,525.9,600.0,600.0,74.1,14.09,5789,3473400,539.9,158.13
WILLAMAGOR,WILLAMAGOREQN,26.41,29.8,29.8,3.39,12.84,1,29,37.5,21.11
AARTIPHARM,AARTIPHARMEQN,685.85,763.0,763.0,77.15,11.25,35613,27172719,946.1,585.0
KIRANVYPAR,KIRANVYPAREQN,198.36,219.0,219.0,20.64,10.41,282,61758,211.45,148.27
EEPL,EEPLSMN,143.7,158.05,158.05,14.35,9.99,17000,2686850,232.8,91.0
BOHRAIND,BOHRAINDEQN,13.85,15.23,15.23,1.38,9.96,5,76,35.58,12.02
PIXTRANS,PIXTRANSEQN,1717.2,1888.0,1888.0,170.8,9.95,2139,4038432,1937.9,1220.1
DHARIWAL,DHARIWALSMN,24.35,26.75,26.75,2.4,9.86,63000,1685250,48.3,15.46
APOLSINHOT,APOLSINHOTEQN,1209.2,1325.0,1325.0,115.8,9.58,150,198750,1491.2,950.0
RATNAMANI,RATNAMANIEQN,2197.6,2406.0,2406.0,208.4,9.48,8089,19462134,3345.0,1936.5
ZENITHEXPO,ZENITHEXPOEQN,216.51,237.0,237.0,20.49,9.46,22,5214,351.65,174.0
NKIND,NKINDEQN,60.95,66.59,66.59,5.64,9.25,2,133,87.78,54.54
THAKDEV,THAKDEVEQN,140.34,152.95,152.95,12.61,8.99,1,152,163.01,115.1
PAR,PAREQN,98.4,107.1,107.1,8.7,8.84,1615,172966,122.43,78.05
HISARMETAL,HISARMETALEQN,152.02,164.9,164.9,12.88,8.47,24,3957,215.0,124.99
HMAAGRO,HMAAGROEQN,22.23,24.05,24.05,1.82,8.19,28500,685425,34.24,20.0
ABMINTLLTD,ABMINTLLTDEQN,41.61,44.9,44.9,3.29,7.91,9,404,62.85,34.0
ARCHIDPLY,ARCHIDPLYEQN,89.49,96.5,96.5,7.01,7.83,5685,548602,113.0,60.0
SKYGOLD,SKYGOLDEQN,719.4,775.0,775.0,55.6,7.73,113425,87904375,728.4,259.0
SAPPL,SAPPLEQN,288.0,310.0,310.0,22.0,7.64,2,620,334.3,252.0
POWERINDIA,POWERINDIAEQN,32600.0,35000.0,35000.0,2400.0,7.36,8558,299530000,38785.0,16111.0
ENTERO,ENTEROEQN,1242.7,1333.0,1333.0,90.3,7.27,5414,7216862,1390.0,944.0
MANAKALUCO,MANAKALUCOEQN,40.48,43.41,43.41,2.93,7.24,243595,10574458,68.12,21.73
VARDMNPOLY,VARDMNPOLYEQN,6.48,6.94,6.94,0.46,7.1,24827,172299,10.56,5.1
BIGBLOC,BIGBLOCEQN,46.85,50.0,50.0,3.15,6.72,16805,840250,80.0,38.0
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,214030,34244,0.61,0.11
PALASHSECU,PALASHSECUEQN,92.01,98.0,98.0,5.99,6.51,272,26656,134.8,79.01
ZSARACOM,ZSARACOMEQN,11655.0,12398.0,12398.0,743.0,6.37,6,74388,14400.0,9000.0
LASA,LASAEQN,7.99,8.45,8.45,0.46,5.76,2300,19435,14.08,5.67
ARTNIRMAN,ARTNIRMANEQN,42.49,44.9,44.9,2.41,5.67,6,269,66.97,29.39
KHAITANLTD,KHAITANLTDEQN,156.24,165.0,165.0,8.76,5.61,2,330,162.4,85.0
FILATFASH,FILATFASHBEN,0.18,0.19,0.19,0.01,5.56,190207,36139,0.68,0.14
TIJARIA,TIJARIAEQN,5.09,5.37,5.37,0.28,5.5,2239,12023,8.89,3.55
