symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
SOMATEX,SOMATEXEQN,44.91,53.89,53.89,8.98,20.0,50047,2697032,65.8,32.21
WIPL,WIPLEQN,155.69,167.5,167.5,11.81,7.59,1,167,270.0,137.9
SABTNL,SABTNLEQN,1355.8,1423.55,1423.55,67.75,5.0,100,142355,2219.95,278.43
SUMEETINDS,SUMEETINDSBEN,121.47,127.54,127.54,6.07,5.0,1349,172051,121.47,2.47
ISHANCH,ISHANCHBEN,56.41,59.23,59.23,2.82,5.0,4190,248173,63.7,36.0
SEMAC,SEMACEQN,532.35,558.9,558.9,26.55,4.99,255,142519,615.0,270.0
MANAKSTEEL,MANAKSTEELEQN,64.56,67.78,67.78,3.22,4.99,13305,901812,77.14,43.05
AUSOMENT,AUSOMENTBEN,106.95,112.29,112.29,5.34,4.99,462,51877,186.35,72.8
UNIINFO,UNIINFOBEN,20.06,21.06,21.06,1.0,4.99,2550,53703,54.3,13.94
PNC,PNCBEN,32.48,34.1,34.1,1.62,4.99,3086,105232,79.3,22.12
GSMFOILS,GSMFOILSSTN,186.6,195.9,195.9,9.3,4.98,29000,5681100,186.6,41.65
TNTELE,TNTELEBEN,23.28,24.44,24.44,1.16,4.98,362,8847,23.28,7.94
BIL,BILEQN,736.9,773.5,773.5,36.6,4.97,553,427745,852.0,415.6
SHKSIL,SHKSILSTN,72.6,76.2,76.2,3.6,4.96,46000,3505200,72.6,60.15
PRECISION,PRECISIONSTN,24.25,25.45,25.45,1.2,4.95,2000,50900,70.9,17.5
ASLIND,ASLINDSTN,48.6,51.0,51.0,2.4,4.94,4000,204000,53.55,29.0
TRUST,TRUSTSTN,67.85,71.2,71.2,3.35,4.94,1200,85440,300.6,55.8
USHAFIN,USHAFINSTN,81.75,85.75,85.75,4.0,4.89,3200,274400,168.0,48.65
GATECH,GATECHBEN,0.82,0.86,0.86,0.04,4.88,5532343,4757814,1.79,0.57
GAYAHWS,GAYAHWSBEN,1.47,1.54,1.54,0.07,4.76,4603,7088,1.77,0.74
SHRADHA,SHRADHAEQN,71.52,74.9,74.9,3.38,4.73,2,149,103.21,50.2
TPHQ,TPHQBEN,0.85,0.89,0.89,0.04,4.71,40307,35873,2.79,0.62
VIVIANA,VIVIANASTN,1207.5,1264.0,1264.0,56.5,4.68,125,158000,1424.95,598.0
