symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
DIGIKORE,DIGIKORESMN,68.6,79.0,79.0,10.4,15.16,3600,284400,102.98,57.1
ENSER,ENSERSMN,10.2,11.7,11.7,1.5,14.71,5000,58500,23.25,9.25
RAJMET,RAJMETEQN,3.35,3.8,3.8,0.45,13.43,12733,48385,7.12,3.33
AMBICAAGAR,AMBICAAGAREQN,22.05,24.99,24.99,2.94,13.33,1,24,33.0,20.0
HGM,HGMEQN,53.85,59.99,59.99,6.14,11.4,18532,1111734,82.4,42.7
LAL,LALEQN,6.77,7.49,7.49,0.72,10.64,1159,8680,13.6,5.56
BYKE,BYKEEQN,28.92,31.97,31.97,3.05,10.55,22172,708838,100.8,27.76
LPDC,LPDCEQN,5.78,6.38,6.38,0.6,10.38,113,720,10.16,5.52
GOCLCORP,GOCLCORPEQN,225.0,247.1,247.1,22.1,9.82,6144,1518182,417.5,223.35
SPLIL,SPLILEQN,25.01,27.45,27.45,2.44,9.76,2,54,46.4,24.0
ORIENTLTD,ORIENTLTDEQN,57.5,63.0,63.0,5.5,9.57,2,126,110.4,55.5
TVVISION,TVVISIONEQN,4.91,5.38,5.38,0.47,9.57,100,538,12.4,4.19
VERTOZ,VERTOZEQN,35.27,38.5,38.5,3.23,9.16,3894,149919,112.0,34.5
MADHAV,MADHAVEQN,32.32,35.25,35.25,2.93,9.07,1,35,53.88,31.61
SAMPANN,SAMPANNEQN,26.13,28.49,28.49,2.36,9.03,1913,54501,43.44,24.16
INNOVANA,INNOVANAEQN,344.35,375.0,375.0,30.65,8.9,1,375,649.5,270.5
RPPL,RPPLEQN,15.0,16.29,16.29,1.29,8.6,10,162,29.34,15.0
MONEYBOXX,MONEYBOXXEQN,58.44,63.43,63.43,4.99,8.54,1,63,91.5,44.02
RKDL,RKDLEQN,17.24,18.69,18.69,1.45,8.41,620,11587,34.58,16.3
PAVNAIND,PAVNAINDEQN,17.25,18.7,18.7,1.45,8.41,2100,39270,46.96,15.33
ARENTERP,ARENTERPEQN,35.06,38.0,38.0,2.94,8.39,1,38,62.99,34.61
SUPERHOUSE,SUPERHOUSEEQN,129.65,140.5,140.5,10.85,8.37,9,1264,201.95,128.55
VGL,VGLEQN,53.53,58.0,58.0,4.47,8.35,19,1102,98.48,52.2
HPAL,HPALEQN,29.47,31.9,31.9,2.43,8.25,4981,158893,57.55,29.25
RKSWAMY,RKSWAMYEQN,78.65,85.0,85.0,6.35,8.07,5789,492065,248.04,76.11
RVHL,RVHLEQN,33.22,35.89,35.89,2.67,8.04,1,35,71.36,32.11
ODIGMA,ODIGMAEQN,21.27,22.95,22.95,1.68,7.9,350,8032,56.09,21.0
WILLAMAGOR,WILLAMAGOREQN,24.1,25.99,25.99,1.89,7.84,3000,77970,41.0,23.67
ISHANCH,ISHANCHEQN,52.36,56.39,56.39,4.03,7.7,11,620,83.37,36.0
DHARAN,DHARANBZN,0.13,0.14,0.14,0.01,7.69,100568,14079,1.07,0.12
WEIZMANIND,WEIZMANINDEQN,72.38,77.9,77.9,5.52,7.63,25,1947,133.8,70.36
NIRAJ,NIRAJEQN,23.61,25.4,25.4,1.79,7.58,95,2413,68.0,23.13
ALANKIT,ALANKITEQN,7.11,7.64,7.64,0.53,7.45,282,2154,18.08,7.05
