symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
KSHITIJ-RE,KSHITIJ-REBEN,0.04,0.05,0.05,0.01,25.0,129043,6452,0.04,0.02
SHRIKRISH,SHRIKRISHEQN,36.55,40.75,40.75,4.2,11.49,1,40,56.0,35.0
ANSALBU,ANSALBUEQN,77.0,85.0,85.0,8.0,10.39,1,85,86.49,70.64
KORE,KORESMN,118.8,130.65,130.65,11.85,9.97,750,97987,212.3,85.0
NIRAJISPAT,NIRAJISPATEQN,355.08,390.0,390.0,34.9,9.83,47,18330,485.75,155.0
MILKYMIST,MILKYMISTEQN,210.94,230.79,230.79,19.85,9.41,979894,226149736,233.8,165.0
EKI,EKIEQN,73.44,78.94,78.94,5.5,7.49,90,7104,82.5,73.0
RBZJEWEL,RBZJEWELEQN,150.79,162.0,162.0,11.21,7.43,18360,2974320,179.0,100.0
MODISONLTD,MODISONLTDEQN,454.05,485.0,485.0,30.95,6.82,8545,4144325,454.05,114.0
HALDER,HALDEREQN,290.2,310.0,310.0,19.8,6.82,8,2480,319.0,210.0
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,125753,20120,0.61,0.11
KALYANIFRG,KALYANIFRGEQN,914.3,974.7,974.7,60.4,6.61,1629,1587786,914.3,523.6
SELMC,SELMCEQN,27.35,28.99,28.99,1.64,6.0,5,144,43.36,26.0
REGENCERAM,REGENCERAMEQN,33.98,36.0,36.0,2.02,5.94,3,108,54.99,30.0
TRUST,TRUSTSMN,34.25,36.25,36.25,2.0,5.84,1800,65250,77.0,23.8
GODREJAGRO,GODREJAGROEQN,615.3,650.0,650.0,34.7,5.64,11661,7579650,760.0,506.1
GEEKAYWIRE,GEEKAYWIREEQN,26.7,28.15,28.15,1.45,5.43,5222,146999,40.63,18.51
BONLON,BONLONEQN,40.67,42.87,42.87,2.2,5.41,25,1071,57.0,34.51
SANWARIA,SANWARIABZN,0.19,0.2,0.2,0.01,5.26,29394,5878,0.39,0.18
LFIC,LFICEQN,134.09,140.99,140.99,6.9,5.15,350,49346,240.9,111.0
WARDINMOBI,WARDINMOBIEQN,5.89,6.19,6.19,0.3,5.09,2369,14664,6.99,5.25
NITIRAJ,NITIRAJEQN,204.23,214.5,214.5,10.27,5.03,1,214,236.98,168.0
WINSOL,WINSOLSMN,114.1,119.8,119.8,5.7,5.0,400,47920,222.0,93.5
URAVIDEF,URAVIDEFBEN,113.31,118.97,118.97,5.66,5.0,101,12015,477.0,101.0
UEL,UELEQN,198.79,208.72,208.72,9.93,5.0,913,190561,284.2,92.32
NATIONSTD,NATIONSTDEQN,108.22,113.63,113.63,5.41,5.0,736,83631,1519.95,98.27
AKSHARCHEM,AKSHARCHEMBEN,366.35,384.65,384.65,18.3,5.0,1087,418114,367.4,141.3
POLYSIL,POLYSILSMN,58.0,60.9,60.9,2.9,5.0,14500,883050,356.75,47.25
MANAKSTEEL,MANAKSTEELEQN,99.52,104.49,104.49,4.97,4.99,27750,2899597,99.52,45.11
TGL,TGLSTN,17.05,17.9,17.9,0.85,4.99,30600,547740,91.8,14.1
PROFX,PROFXSMN,78.1,82.0,82.0,3.9,4.99,1600,131200,114.0,56.0
E2E,E2EBEN,618.75,649.65,649.65,30.9,4.99,47129,30617354,698.0,183.36
ASSAMENT,ASSAMENTEQN,816.95,857.75,857.75,40.8,4.99,1,857,850.0,705.0
MINALIND,MINALINDBEN,4.41,4.63,4.63,0.22,4.99,367,1699,4.41,1.71
BHAGERIA,BHAGERIABEN,250.68,263.2,263.2,12.5,4.99,10547,2775970,250.68,127.51
SANGINITA,SANGINITABEN,55.97,58.76,58.76,2.79,4.98,2977,174928,68.02,9.23
GSMFOILS,GSMFOILSSMN,123.45,129.6,129.6,6.15,4.98,8000,1036800,293.85,79.7
AGRITECH,AGRITECHEQN,101.55,106.6,106.6,5.05,4.97,20,2132,187.19,92.52
SETCO,SETCOBEN,17.7,18.58,18.58,0.88,4.97,1946,36156,28.62,11.56
SUPTANERY,SUPTANERYBEN,14.71,15.44,15.44,0.73,4.96,119072,1838471,14.71,6.81
BURNPUR,BURNPUREQN,17.76,18.64,18.64,0.88,4.95,2532,47196,21.39,11.13
RNBDENIMS,RNBDENIMSEQN,10.32,10.83,10.83,0.51,4.94,75176,814156,67.67,7.72
NDGL,NDGLEQN,2760.6,2895.0,2895.0,134.4,4.87,7,20265,4085.0,2100.0
RADIOWALLA,RADIOWALLASTN,28.85,30.25,30.25,1.4,4.85,1600,48400,72.0,22.2
DHARIWAL,DHARIWALSMN,20.65,21.65,21.65,1.0,4.84,6000,129900,48.3,15.98
GANGAFORGE,GANGAFORGEEQN,1.69,1.77,1.77,0.08,4.73,547342,968795,3.29,1.53
JISLDVREQS,JISLDVREQSEQN,20.54,21.5,21.5,0.96,4.67,6000,129000,35.48,18.5
ABSMARINE,ABSMARINESMN,272.3,285.0,285.0,12.7,4.66,1000,285000,315.5,143.05
IWP,IWPEQN,34.89,36.5,36.5,1.61,4.61,1,36,39.15,28.0
GAYAHWS,GAYAHWSEQN,1.96,2.05,2.05,0.09,4.59,8036,16473,4.76,1.74
GLFL,GLFLEQN,5.9,6.17,6.17,0.27,4.58,1,6,9.34,3.66
JHS,JHSEQN,8.06,8.42,8.42,0.36,4.47,7,58,13.9,6.26
MASKINVEST,MASKINVESTEQN,152.24,159.0,159.0,6.76,4.44,6,954,246.09,114.94
SABAR,SABARSTN,7.9,8.25,8.25,0.35,4.43,15000,123750,9.55,3.95
EUROBOND,EUROBONDEQN,150.28,156.9,156.9,6.62,4.41,10,1569,253.9,126.3
REPL,REPLBEN,64.85,67.7,67.7,2.85,4.39,15,1015,169.18,59.4
HINDCON,HINDCONEQN,23.57,24.6,24.6,1.03,4.37,43,1057,37.75,15.66
NOIDATOLL,NOIDATOLLEQN,4.21,4.39,4.39,0.18,4.28,1019,4473,7.43,2.87
SGLRES,SGLRESEQN,2.38,2.48,2.48,0.1,4.2,10,24,2.74,2.28
AGNI,AGNISMN,15.5,16.15,16.15,0.65,4.19,2500,40375,43.35,13.6
SHREEDHAR,SHREEDHARSTN,114.3,119.0,119.0,4.7,4.11,2000,238000,128.0,54.4
ONEGLOBAL,ONEGLOBALEQN,532.55,554.35,554.35,21.8,4.09,1,554,580.0,520.0
EFFWA,EFFWASTN,320.0,332.8,332.8,12.8,4.0,800,266240,399.95,165.0
MTEDUCARE,MTEDUCAREBEN,1.78,1.85,1.85,0.07,3.93,197,364,2.53,1.17
LAL,LALEQN,9.13,9.48,9.48,0.35,3.83,164,1554,12.77,5.56
MOHITIND,MOHITINDEQN,24.08,25.0,25.0,0.92,3.82,12,300,39.89,18.6
CALSOFT,CALSOFTEQN,37.27,38.69,38.69,1.42,3.81,100982,3906993,37.27,10.9
SAICAPI,SAICAPIEQN,154.0,159.8,159.8,5.8,3.77,1,159,170.05,140.5
CYIENT,CYIENTEQN,1174.8,1219.0,1219.0,44.2,3.76,55053,67109607,1284.7,750.3
SHREEKARNI,SHREEKARNISMN,397.65,412.4,412.4,14.75,3.71,150,61860,712.0,317.1
UNITEDPOLY,UNITEDPOLYEQN,37.59,38.98,38.98,1.39,3.7,250,9745,51.16,20.6
VITAL,VITALEQN,53.06,54.99,54.99,1.93,3.64,1,54,69.4,35.4
IL&FSTRANS,IL&FSTRANSBZN,2.22,2.3,2.3,0.08,3.6,100,230,3.34,1.75
ABMKNO,ABMKNOEQN,190.19,197.0,197.0,6.81,3.58,37,7289,254.9,182.01
VISACHROME,VISACHROMEEQN,41.02,42.49,42.49,1.47,3.58,5247,222945,73.68,27.05
GATECHDVR,GATECHDVRBEN,0.56,0.58,0.58,0.02,3.57,194025,112534,0.67,0.36
TAMBOLIIN,TAMBOLIINBEN,255.0,264.0,264.0,9.0,3.53,80,21120,264.62,141.5
DICIND,DICINDEQN,576.8,597.0,597.0,20.2,3.5,5,2985,630.95,450.5
ARTNIRMAN,ARTNIRMANEQN,40.0,41.4,41.4,1.4,3.5,50,2070,66.97,29.39
MAANALU,MAANALUEQN,122.67,126.95,126.95,4.28,3.49,43068,5467482,184.74,103.01
SITINET,SITINETBZN,0.29,0.3,0.3,0.01,3.45,3695,1108,0.51,0.27
AEPL,AEPLEQN,15.05,15.56,15.56,0.51,3.39,11,171,20.25,13.25
COMFINTE,COMFINTEEQN,6.06,6.26,6.26,0.2,3.3,1714,10729,9.19,5.21
TCIFINANCE,TCIFINANCEBEN,15.25,15.75,15.75,0.5,3.28,6,94,38.46,10.0
KRITINUT,KRITINUTEQN,87.16,90.0,90.0,2.84,3.26,100,9000,104.53,51.36
PRECOT,PRECOTEQN,704.55,727.0,727.0,22.45,3.19,25,18175,899.0,300.05
SMLMAH,SMLMAHEQN,5108.0,5268.0,5268.0,160.0,3.13,2916,15361488,5987.9,2719.0
SEKURITIND,SEKURITINDEQN,114.45,117.99,117.99,3.54,3.09,3,353,124.65,114.01
OILCOUNTUB,OILCOUNTUBBEN,64.03,66.0,66.0,1.97,3.08,671,44286,84.6,35.65
VEDAVAAG,VEDAVAAGEQN,18.38,18.94,18.94,0.56,3.05,5,94,19.8,16.98
SURYALAXMI,SURYALAXMIEQN,60.16,61.99,61.99,1.83,3.04,8,495,69.8,43.0
TBZ,TBZEQN,305.7,315.0,315.0,9.3,3.04,349991,110247165,312.7,110.5
IVP,IVPBEN,200.93,207.0,207.0,6.07,3.02,1867,386469,200.93,110.0
PVRINOX,PVRINOXEQN,1207.7,1244.0,1244.0,36.3,3.01,15990,19891560,1284.5,907.4
OPTIFIN,OPTIFINEQN,13.27,13.67,13.67,0.4,3.01,1,13,14.78,11.25
UMIYA-MRO,UMIYA-MROEQN,96.14,99.0,99.0,2.86,2.97,1099,108801,110.9,70.0
