symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
OSELDEVICE,OSELDEVICESMN,291.85,350.0,350.0,58.15,19.92,4000,1400000,368.0,169.6
FELIX,FELIXSMN,193.0,211.95,211.95,18.95,9.82,25000,5298750,0.0,0.0
CRAYONS,CRAYONSSMN,63.75,69.95,69.95,6.2,9.73,2000,139900,147.8,42.15
ASIANENE,ASIANENEEQN,285.15,309.1,309.1,23.95,8.4,9317,2879884,444.15,215.0
AVPINFRA,AVPINFRASMN,188.65,204.5,204.5,15.85,8.4,6400,1308800,264.3,113.45
ETML,ETMLSMN,122.4,131.0,131.0,8.6,7.03,2400,314400,198.95,96.1
QUESTLAB,QUESTLABSMN,111.25,118.3,118.3,7.05,6.34,4800,567840,157.1,75.15
AADHARHFC,AADHARHFCEQN,496.4,525.0,525.0,28.6,5.76,72115,37860375,531.35,346.05
HINDOILEXP,HINDOILEXPEQN,161.92,171.0,171.0,9.08,5.61,8770,1499670,293.55,147.84
NDLVENTURE,NDLVENTUREEQN,67.3,70.9,70.9,3.6,5.35,13,921,134.65,48.94
ACMESOLAR,ACMESOLAREQN,270.45,284.85,284.85,14.4,5.32,70466,20072240,303.94,167.75
LAKSHYA,LAKSHYASMN,140.55,148.0,148.0,7.45,5.3,2400,355200,376.95,131.0
MADHAV,MADHAVEQN,45.44,47.8,47.8,2.36,5.19,1,47,68.49,37.62
WAAREEINDO,WAAREEINDOBEN,268.83,282.27,282.27,13.44,5.0,13,3669,268.83,165.07
SWANDEF,SWANDEFBEN,306.25,321.56,321.56,15.31,5.0,108,34728,306.25,37.8
VIVIANA,VIVIANASTN,1190.0,1249.5,1249.5,59.5,5.0,1000,1249500,1424.95,598.0
ANLON,ANLONSTN,415.05,435.8,435.8,20.75,5.0,2400,1045920,545.0,239.0
KCEIL,KCEILSTN,356.0,373.8,373.8,17.8,5.0,5000,1869000,0.0,0.0
SUPREMEPWR,SUPREMEPWRSTN,206.1,216.4,216.4,10.3,5.0,3500,757400,0.0,0.0
DHARIWAL,DHARIWALSTN,174.45,183.15,183.15,8.7,4.99,7200,1318680,174.55,90.5
APS,APSSTN,556.85,584.65,584.65,27.8,4.99,9000,5261850,654.0,345.0
CHEMBONDCH,CHEMBONDCHBEN,196.79,206.61,206.61,9.82,4.99,5429,1121685,196.79,170.0
MODTHREAD,MODTHREADEQN,49.34,51.8,51.8,2.46,4.99,158,8184,69.43,31.35
C2C,C2CSTN,626.8,658.1,658.1,31.3,4.99,3000,1974300,954.0,250.15
EUROTEXIND,EUROTEXINDEQN,13.85,14.54,14.54,0.69,4.98,21,305,19.81,9.65
MORARJEE,MORARJEEBZN,7.45,7.82,7.82,0.37,4.97,1172,9165,15.37,4.56
BYKE,BYKEBEN,78.02,81.88,81.88,3.86,4.95,10,818,107.0,57.8
TVVISION,TVVISIONBEN,6.94,7.28,7.28,0.34,4.9,10,72,30.27,3.65
WSI,WSIBEN,88.2,92.5,92.5,4.3,4.88,300,27750,0.0,0.0
IMPEXFERRO,IMPEXFERROBZN,2.09,2.19,2.19,0.1,4.78,20,43,4.64,1.77
LAKPRE,LAKPREBZN,5.68,5.95,5.95,0.27,4.75,56,333,7.42,3.88
RAJMET,RAJMETEQN,5.01,5.24,5.24,0.23,4.59,76462,400660,0.0,0.0
ORTINGLOBE,ORTINGLOBEEQN,12.24,12.8,12.8,0.56,4.58,456,5836,24.82,9.64
POSITRON,POSITRONSTN,302.25,315.95,315.95,13.7,4.53,1200,379140,668.2,225.0
BGLOBAL,BGLOBALBZN,3.11,3.25,3.25,0.14,4.5,110,357,5.43,2.84
EXCEL,EXCELBEN,1.12,1.17,1.17,0.05,4.46,71661,83843,1.85,0.65
FRESHARA,FRESHARASMN,178.55,186.5,186.5,7.95,4.45,3600,671400,207.0,110.0
KEEPLEARN,KEEPLEARNBEN,3.15,3.29,3.29,0.14,4.44,2209,7267,7.51,2.58
CLOUD,CLOUDSZN,4.5,4.7,4.7,0.2,4.44,2000,9400,29.0,3.9
FORGEAUTO,FORGEAUTOSTN,139.8,146.0,146.0,6.2,4.43,1200,175200,175.5,60.0
MANORAMA,MANORAMAEQN,1576.8,1646.0,1646.0,69.2,4.39,13522,22257212,1633.5,668.0
VITAL,VITALSMN,56.15,58.6,58.6,2.45,4.36,1200,70320,93.0,48.1
VINEETLAB,VINEETLABBEN,29.71,31.0,31.0,1.29,4.34,2620,81220,78.45,26.51
HARDWYN,HARDWYNEQN,14.29,14.89,14.89,0.6,4.2,16188,241039,0.0,0.0
SJLOGISTIC,SJLOGISTICSMN,405.4,422.4,422.4,17.0,4.19,2000,844800,725.0,400.0
MADHAVBAUG,MADHAVBAUGSTN,194.8,202.95,202.95,8.15,4.18,400,81180,196.35,81.1
PRECOT,PRECOTBEN,602.0,627.0,627.0,25.0,4.15,2,1254,690.5,331.1
INFLUX,INFLUXSMN,155.45,161.85,161.85,6.4,4.12,2400,388440,184.0,120.0
KAPSTON,KAPSTONEQN,239.17,249.0,249.0,9.83,4.11,10,2490,319.0,188.0
AKG,AKGEQN,12.97,13.5,13.5,0.53,4.09,10,135,24.6,11.24
JAGSNPHARM,JAGSNPHARMEQN,263.29,274.0,274.0,10.71,4.07,23827,6528598,328.04,139.9
DEVIT,DEVITEQN,114.41,119.0,119.0,4.59,4.01,1302,154938,191.0,94.43
BAFNAPH,BAFNAPHEQN,90.02,93.6,93.6,3.58,3.98,351,32853,94.99,69.0
TBI,TBISTN,110.6,114.9,114.9,4.3,3.89,3600,413640,346.95,75.2
XELPMOC,XELPMOCEQN,90.45,93.94,93.94,3.49,3.86,333,31282,173.3,80.21
KHAITANLTD,KHAITANLTDBEN,122.31,127.0,127.0,4.69,3.83,222,28194,167.5,71.56
RAMASTEEL,RAMASTEELEQN,11.22,11.65,11.65,0.43,3.83,114379,1332515,17.55,8.5
BTML,BTMLEQN,8.38,8.7,8.7,0.32,3.82,4632,40298,14.61,7.28
SELMC,SELMCBEN,32.65,33.88,33.88,1.23,3.77,185,6267,89.21,25.5
AARON,AARONEQN,456.9,474.0,474.0,17.1,3.74,2163,1025262,465.0,251.05
KALAMANDIR,KALAMANDIREQN,185.15,192.0,192.0,6.85,3.7,82106,15764352,197.0,113.0
SAHAJSOLAR,SAHAJSOLARSTN,239.05,247.9,247.9,8.85,3.7,1600,396640,395.0,150.0
MCL,MCLEQN,49.54,51.37,51.37,1.83,3.69,45,2311,84.0,33.55
AARVEEDEN,AARVEEDENBEN,172.65,178.99,178.99,6.34,3.67,1217,217830,175.5,34.25
MEGASTAR,MEGASTAREQN,263.4,273.0,273.0,9.6,3.64,1,273,330.0,187.61
MEGAFLEX,MEGAFLEXSMN,64.65,67.0,67.0,2.35,3.63,3000,201000,75.0,34.05
OWAIS,OWAISSTN,522.5,541.0,541.0,18.5,3.54,400,216400,1568.0,449.3
LAGNAM,LAGNAMEQN,102.25,105.8,105.8,3.55,3.47,5,529,174.9,93.0
INDTERRAIN,INDTERRAINEQN,40.93,42.35,42.35,1.42,3.47,1,42,75.0,29.65
UNITEDPOLY,UNITEDPOLYEQN,25.11,25.98,25.98,0.87,3.46,10275,266944,25.14,8.1
PRAENG,PRAENGEQN,20.24,20.93,20.93,0.69,3.41,2,41,46.2,17.12
UNITEDTEA,UNITEDTEAEQN,463.2,479.0,479.0,15.8,3.41,54,25866,619.0,350.1
TOKYOPLAST,TOKYOPLASTEQN,117.03,121.0,121.0,3.97,3.39,1,121,166.0,106.24
NOIDATOLL,NOIDATOLLBEN,3.86,3.99,3.99,0.13,3.37,23,91,23.97,2.57
MAHASTEEL,MAHASTEELBEN,360.0,372.0,372.0,12.0,3.33,15,5580,0.0,0.0
ADROITINFO,ADROITINFOEQN,10.61,10.96,10.96,0.35,3.3,383,4197,30.4,10.11
AARVI,AARVIEQN,104.5,107.95,107.95,3.45,3.3,1,107,168.0,88.0
KARMAENG,KARMAENGBEN,62.02,63.99,63.99,1.97,3.18,7,447,99.0,44.91
KSHITIJPOL,KSHITIJPOLEQN,3.14,3.24,3.24,0.1,3.18,723,2342,8.79,2.76
DOLPHIN,DOLPHINEQN,441.85,455.9,455.9,14.05,3.18,6,2735,766.0,201.0
IFBAGRO,IFBAGROBEN,804.5,830.0,830.0,25.5,3.17,200,166000,834.8,440.0
CTE,CTEBEN,44.4,45.8,45.8,1.4,3.15,200,9160,123.92,34.11
DIGIDRIVE,DIGIDRIVEEQN,30.41,31.36,31.36,0.95,3.12,3,94,54.5,25.25
SWARAJ,SWARAJSTN,196.9,203.0,203.0,6.1,3.1,500,101500,364.7,138.5
EXXARO,EXXAROBEN,8.48,8.74,8.74,0.26,3.07,1420,12410,11.6,5.45
INNOMET,INNOMETSTN,163.95,168.95,168.95,5.0,3.05,1200,202740,257.0,100.0
LANCORHOL,LANCORHOLEQN,20.96,21.6,21.6,0.64,3.05,8,172,48.98,19.01
ORIENTCEM,ORIENTCEMEQN,252.37,260.0,260.0,7.63,3.02,343162,89222120,379.0,221.6
TIPSFILMS,TIPSFILMSEQN,524.35,540.0,540.0,15.65,2.98,10,5400,747.0,420.0
ELIN,ELINBEN,174.84,180.0,180.0,5.16,2.95,5781,1040580,282.0,108.21
SUPERSPIN,SUPERSPINEQN,9.95,10.24,10.24,0.29,2.91,1,10,16.67,8.2
BVCL,BVCLEQN,43.73,44.99,44.99,1.26,2.88,100,4499,76.0,34.06
SHAH,SHAHBEN,3.82,3.93,3.93,0.11,2.88,3269,12847,7.37,2.8
MITCON,MITCONEQN,78.64,80.9,80.9,2.26,2.87,16,1294,149.0,60.41
SANWARIA,SANWARIABZN,0.35,0.36,0.36,0.01,2.86,3015,1085,0.6,0.32
ROXHITECH,ROXHITECHSTN,42.2,43.4,43.4,1.2,2.84,1600,69440,138.5,35.05
GENUSPAPER,GENUSPAPEREQN,18.77,19.3,19.3,0.53,2.82,100,1930,30.3,15.41
