symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
RKEC,RKECEQN,27.93,29.95,29.95,2.02,7.23,3300,98835,84.99,23.9
PNC,PNCEQN,22.05,23.6,23.6,1.55,7.03,6,141,40.64,16.0
ONMOBILE,ONMOBILEEQN,77.68,83.0,83.0,5.32,6.85,96390,8000370,77.68,40.21
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,134142,21462,0.61,0.11
IFGLEXPOR,IFGLEXPOREQN,208.95,222.5,222.5,13.55,6.48,32926,7326035,338.0,119.68
CORDELIA,CORDELIAEQN,734.9,780.0,780.0,45.1,6.14,54241,42307980,734.9,623.1
GAYAHWS,GAYAHWSEQN,1.98,2.1,2.1,0.12,6.06,3372,7081,4.76,1.22
RELIABLE,RELIABLEEQN,146.16,155.0,155.0,8.84,6.05,20,3100,175.0,71.21
MANCREDIT,MANCREDITEQN,236.29,250.57,250.57,14.28,6.04,5392,1351073,255.53,152.06
SURANAT&P,SURANAT&PEQN,19.74,20.89,20.89,1.15,5.83,2534,52935,29.27,15.5
IKIO,IKIOEQN,170.24,179.7,179.7,9.46,5.56,20584,3698944,252.9,103.53
FILATFASH,FILATFASHBEN,0.19,0.2,0.2,0.01,5.26,63277,12655,0.74,0.14
GANGAFORGE,GANGAFORGEEQN,2.36,2.48,2.48,0.12,5.08,23036,57129,4.15,2.03
SANWARIA,SANWARIABZN,0.2,0.21,0.21,0.01,5.0,89998,18899,0.4,0.19
LAXMIINDIA,LAXMIINDIABEN,108.5,113.92,113.92,5.42,5.0,5538,630888,180.9,71.06
DEEDEV,DEEDEVBEN,709.3,744.75,744.75,35.45,5.0,3973,2958891,760.0,183.0
ATLANTAA,ATLANTAAEQN,38.86,40.8,40.8,1.94,4.99,145,5916,73.39,29.41
VISL,VISLEQN,42.65,44.78,44.78,2.13,4.99,494198,22130186,42.65,19.06
GICL,GICLEQN,19.88,20.87,20.87,0.99,4.98,7825,163307,52.4,16.34
LOKESHMACH,LOKESHMACHBEN,299.95,314.9,314.9,14.95,4.98,742,233655,300.0,138.96
MTEDUCARE,MTEDUCAREBEN,2.21,2.32,2.32,0.11,4.98,4,9,2.55,1.17
TCIFINANCE,TCIFINANCEBEN,16.69,17.52,17.52,0.83,4.97,18509,324277,38.46,10.0
ABAN,ABANBEN,14.52,15.24,15.24,0.72,4.96,1075,16383,61.0,13.18
MOS,MOSSTN,14.1,14.8,14.8,0.7,4.96,36000,532800,28.55,9.05
SHIVAMAUTO,SHIVAMAUTOBEN,16.98,17.82,17.82,0.84,4.95,851,15164,35.79,13.05
ONYX,ONYXSTN,41.5,43.55,43.55,2.05,4.94,10000,435500,53.9,24.2
BIKEWO,BIKEWOSTN,41.6,43.65,43.65,2.05,4.93,6000,261900,41.6,13.65
UMESLTD,UMESLTDEQN,6.3,6.61,6.61,0.31,4.92,3700,24457,7.14,3.88
WALPAR,WALPARSMN,30.6,32.1,32.1,1.5,4.9,2000,64200,51.5,21.25
MMWL,MMWLBEN,13.54,14.2,14.2,0.66,4.87,2,28,16.34,9.02
ORBTEXP,ORBTEXPBEN,220.31,231.0,231.0,10.69,4.85,174,40194,265.0,135.0
KSHITIJPOL,KSHITIJPOLBEN,3.92,4.11,4.11,0.19,4.85,1148863,4721826,7.2,1.88
SHREEDHAR,SHREEDHARSTN,59.95,62.85,62.85,2.9,4.84,40000,2514000,59.95,54.4
TGL,TGLSMN,15.5,16.25,16.25,0.75,4.84,400,6500,146.5,14.8
SHRIKRISH,SHRIKRISHEQN,41.41,43.4,43.4,1.99,4.81,1,43,56.0,35.0
SVLL,SVLLBEN,716.0,749.8,749.8,33.8,4.72,5,3749,897.45,445.15
GRADIENTE,GRADIENTEEQN,2.97,3.11,3.11,0.14,4.71,149885,466142,9.4,2.08
UNIINFO,UNIINFOBEN,11.7,12.25,12.25,0.55,4.7,52,637,22.9,9.36
FELDVR,FELDVRBZN,2.59,2.71,2.71,0.12,4.63,5,13,3.9,2.28
HCLTECH,HCLTECHEQN,1078.1,1127.1,1127.1,49.0,4.55,135667,152910275,1780.1,1030.0
LEXUS,LEXUSEQN,16.23,16.95,16.95,0.72,4.44,999,16933,39.25,12.74
MARC,MARCSTN,90.0,93.95,93.95,3.95,4.39,2400,225480,95.1,40.75
TRU,TRUEQN,5.26,5.49,5.49,0.23,4.37,501,2750,20.84,4.55
