symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
NITINSPIN,NITINSPINEQN,335.1,387.7,387.7,52.6,15.7,10000,3877000,494.35,290.5
TOUCHWOOD,TOUCHWOODEQN,98.89,112.0,112.0,13.11,13.26,5242,587104,202.06,74.0
GOODLUCK,GOODLUCKEQN,1027.8,1158.5,1158.5,130.7,12.72,3645,4222732,1330.0,567.75
SVPGLOB,SVPGLOBEQN,3.53,3.88,3.88,0.35,9.92,40,155,7.99,2.37
GULPOLY,GULPOLYEQN,171.84,188.0,188.0,16.16,9.4,19937,3748156,263.52,141.0
MAHLOG-RE,MAHLOG-REBEN,31.82,34.6,34.6,2.78,8.74,515,17819,57.2,23.25
NAGREEKCAP,NAGREEKCAPEQN,26.69,28.85,28.85,2.16,8.09,22,634,43.93,22.18
KPIL,KPILEQN,1112.9,1200.1,1200.1,87.2,7.84,11958,14350795,1449.0,786.3
AUBANK,AUBANKEQN,743.25,800.0,800.0,56.75,7.64,252423,201938400,841.0,478.35
KMSUGAR,KMSUGAREQN,26.14,27.99,27.99,1.85,7.08,10913,305454,42.79,25.3
DMCC,DMCCEQN,298.2,318.0,318.0,19.8,6.64,4182,1329876,452.7,246.0
OSWALSEEDS,OSWALSEEDSEQN,11.52,12.23,12.23,0.71,6.16,100,1223,40.8,10.72
DYNAMIC,DYNAMICSMN,149.8,158.9,158.9,9.1,6.07,500,79450,391.8,113.2
BAFNAPH,BAFNAPHEQN,81.38,85.99,85.99,4.61,5.66,500,42995,94.99,69.0
PRUDMOULI,PRUDMOULIEQN,42.76,44.97,44.97,2.21,5.17,662,29770,75.84,19.01
GINNIFILA,GINNIFILABEN,52.43,55.05,55.05,2.62,5.0,5513,303490,52.43,19.01
DREAMFOLKS,DREAMFOLKSBEN,124.81,131.05,131.05,6.24,5.0,6557,859294,522.15,123.0
WAAREEINDO,WAAREEINDOBEN,360.2,378.2,378.2,18.0,5.0,1,378,360.2,165.07
MADHAVBAUG,MADHAVBAUGSTN,248.0,260.4,260.4,12.4,5.0,5600,1458240,257.05,81.1
VISAKAIND,VISAKAINDBEN,87.05,91.4,91.4,4.35,5.0,29588,2704343,123.4,55.05
NORBTEAEXP,NORBTEAEXPBEN,33.64,35.32,35.32,1.68,4.99,500,17660,52.04,11.51
UNITEDPOLY,UNITEDPOLYBEN,38.16,40.06,40.06,1.9,4.98,19885,796593,38.16,8.2
SELMC,SELMCBEN,30.15,31.65,31.65,1.5,4.98,100,3165,89.21,25.5
SOTAC,SOTACSMN,124.65,130.85,130.85,6.2,4.97,1200,157020,170.0,88.05
AUSOMENT,AUSOMENTBEN,101.88,106.9,106.9,5.02,4.93,320,34208,186.35,72.8
CREATIVEYE,CREATIVEYEBEN,7.71,8.09,8.09,0.38,4.93,16,129,12.19,5.27
JPASSOCIAT,JPASSOCIATBEN,3.66,3.84,3.84,0.18,4.92,6063567,23284097,10.25,2.56
KRBL,KRBLEQN,371.85,390.0,390.0,18.15,4.88,14148,5517720,418.85,241.25
TCIFINANCE,TCIFINANCEBEN,13.78,14.45,14.45,0.67,4.86,78,1127,20.14,10.51
TFL,TFLBEN,17.44,18.28,18.28,0.84,4.82,1,18,40.6,11.75
PYRAMID,PYRAMIDEQN,159.41,167.0,167.0,7.59,4.76,1071,178857,258.99,134.91
BANKA,BANKAEQN,90.69,94.99,94.99,4.3,4.74,100,9499,143.9,56.99
NAHARCAP,NAHARCAPBEN,298.45,312.45,312.45,14.0,4.69,1,312,383.5,215.0
BGRENERGY,BGRENERGYEQN,123.26,129.0,129.0,5.74,4.66,43545,5617305,145.0,34.5
INCREDIBLE,INCREDIBLEBEN,38.73,40.5,40.5,1.77,4.57,16,648,63.62,28.5
KANANIIND,KANANIINDEQN,1.99,2.08,2.08,0.09,4.52,567,1179,3.19,1.6
TGBHOTELS,TGBHOTELSEQN,11.39,11.9,11.9,0.51,4.48,1,11,17.98,9.05
TIMESGTY,TIMESGTYBEN,301.7,315.0,315.0,13.3,4.41,85,26775,315.0,110.35
LPDC,LPDCEQN,7.75,8.09,8.09,0.34,4.39,1,8,15.3,6.96
CROWN,CROWNEQN,150.36,156.8,156.8,6.44,4.28,100,15680,291.3,135.34
FELIX,FELIXSMN,181.15,188.9,188.9,7.75,4.28,2500,472250,316.8,108.0
ATLANTAA,ATLANTAAEQN,34.95,36.4,36.4,1.45,4.15,7,254,65.71,27.26
KALYANKJIL,KALYANKJILEQN,590.95,615.0,615.0,24.05,4.07,100201,61623615,795.4,399.4
BTML,BTMLEQN,8.17,8.5,8.5,0.33,4.04,687,5839,14.61,7.28
SHAHALLOYS,SHAHALLOYSEQN,57.54,59.85,59.85,2.31,4.01,1,59,112.99,43.3
STEELXIND,STEELXINDEQN,11.03,11.47,11.47,0.44,3.99,106022,1216072,14.76,7.06
GSFC,GSFCEQN,198.94,206.8,206.8,7.86,3.95,53864,11139075,246.9,158.3
