symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
SAKHTISUG,SAKHTISUGEQN,16.63,18.38,18.38,1.75,10.52,28,514,31.64,16.46
RAMANEWS,RAMANEWSEQN,30.52,33.5,33.5,2.98,9.76,3,100,44.78,14.5
INCREDIBLE,INCREDIBLEEQN,34.64,37.8,37.8,3.16,9.12,23,869,52.87,28.5
BAJAJCON,BAJAJCONEQN,247.45,270.0,270.0,22.55,9.11,125309,33833430,310.0,151.0
RKDL,RKDLEQN,20.14,21.95,21.95,1.81,8.99,60,1317,34.58,19.11
VALIANTORG,VALIANTORGEQN,231.6,251.95,251.95,20.35,8.79,350,88182,507.8,226.0
NEXTMEDIA,NEXTMEDIAEQN,5.3,5.74,5.74,0.44,8.3,50,287,8.48,5.11
IRIS,IRISEQN,271.6,292.0,292.0,20.4,7.51,100,29200,519.8,228.05
SUPERSPIN,SUPERSPINEQN,7.82,8.39,8.39,0.57,7.29,55,461,16.67,7.4
SHAH,SHAHEQN,5.04,5.4,5.4,0.36,7.14,42100,227340,5.55,2.8
NIBL,NIBLEQN,28.96,31.0,31.0,2.04,7.04,135,4185,40.8,19.5
LPDC,LPDCEQN,6.34,6.78,6.78,0.44,6.94,103,698,10.16,6.01
NRL,NRLEQN,54.02,57.6,57.6,3.58,6.63,5,288,106.49,50.8
HEADSUP,HEADSUPEQN,8.01,8.54,8.54,0.53,6.62,100,854,14.48,7.42
PRIZOR,PRIZORSMN,285.45,304.0,304.0,18.55,6.5,4800,1459200,362.0,105.1
RADAAN,RADAANEQN,3.12,3.32,3.32,0.2,6.41,182,604,5.37,2.98
KREBSBIO,KREBSBIOEQN,60.22,64.0,64.0,3.78,6.28,1,64,113.5,58.8
SHEMAROO,SHEMAROOEQN,98.0,104.0,104.0,6.0,6.12,1352,140608,161.0,88.8
WAAREEENER,WAAREEENEREQN,2419.0,2565.0,2565.0,146.0,6.04,63975,164095875,3865.0,1863.0
AAKASH,AAKASHEQN,7.83,8.3,8.3,0.47,6.0,66,547,13.79,7.06
SAMPANN,SAMPANNEQN,29.42,31.17,31.17,1.75,5.95,500,15585,43.44,24.16
ETERNAL,ETERNALEQN,283.5,300.0,300.0,16.5,5.82,3337049,1001114700,368.45,194.8
ATAM,ATAMEQN,73.59,77.8,77.8,4.21,5.72,8,622,148.0,71.21
JAICORPLTD,JAICORPLTDEQN,108.04,114.0,114.0,5.96,5.52,27771,3165894,178.24,81.49
BYKE,BYKEEQN,51.1,53.9,53.9,2.8,5.48,20,1078,100.8,48.0
BAJAJINDEF,BAJAJINDEFEQN,293.05,309.0,309.0,15.95,5.44,51,15759,580.25,199.24
CPEDU,CPEDUEQN,217.1,228.9,228.9,11.8,5.44,15,3433,338.75,211.3
BLBLIMITED,BLBLIMITEDEQN,13.48,14.2,14.2,0.72,5.34,904,12836,21.3,12.0
SOLEX,SOLEXEQN,987.5,1037.7,1037.7,50.2,5.08,1006,1043926,1985.0,630.9
DHARAN,DHARANBZN,0.2,0.21,0.21,0.01,5.0,150953,31700,1.6,0.18
KORE,KORESTN,125.5,131.75,131.75,6.25,4.98,250,32937,336.0,110.2
PRITI,PRITIEQN,51.28,53.83,53.83,2.55,4.97,37,1991,135.85,49.0
CAPTRUST,CAPTRUSTEQN,15.73,16.51,16.51,0.78,4.96,18653,307961,76.01,11.08
SICALLOG,SICALLOGBEN,91.29,95.8,95.8,4.51,4.94,1,95,135.45,79.07
KHAICHEM,KHAICHEMEQN,62.94,66.0,66.0,3.06,4.86,5552,366432,135.8,43.17
APRAMEYA,APRAMEYASMN,250.95,263.0,263.0,12.05,4.8,500,131500,360.0,86.5
RALLIS,RALLISEQN,235.55,246.75,246.75,11.2,4.75,13357,3295839,385.9,196.0
DNAMEDIA,DNAMEDIAEQN,3.81,3.99,3.99,0.18,4.72,24,95,6.91,3.25
FLEXITUFF,FLEXITUFFEQN,10.17,10.65,10.65,0.48,4.72,50,532,59.48,10.07
UNIVASTU,UNIVASTUEQN,65.8,68.9,68.9,3.1,4.71,5,344,106.67,61.0
MEGASTAR,MEGASTARBEN,212.95,222.99,222.99,10.04,4.71,6,1337,305.0,187.61
SHYAMCENT,SHYAMCENTBEN,5.76,6.03,6.03,0.27,4.69,140,844,12.54,4.71
GSMFOILS,GSMFOILSSMN,190.0,198.9,198.9,8.9,4.68,1000,198900,255.15,108.53
RKSWAMY,RKSWAMYEQN,98.35,102.9,102.9,4.55,4.63,10,1029,263.75,97.5
APCL,APCLEQN,137.65,144.0,144.0,6.35,4.61,3401,489744,170.0,96.2
C2C,C2CSMN,401.5,419.9,419.9,18.4,4.58,450,188955,888.0,250.15
EASEMYTRIP,EASEMYTRIPEQN,6.39,6.68,6.68,0.29,4.54,247047,1650273,14.92,6.35
BALAXI,BALAXIEQN,23.39,24.44,24.44,1.05,4.49,1600,39104,76.28,23.01
SAMBHV,SAMBHVEQN,83.98,87.74,87.74,3.76,4.48,8760,768602,149.4,82.48
ANIKINDS,ANIKINDSEQN,48.88,51.0,51.0,2.12,4.34,1,51,133.0,42.0
PRAENG,PRAENGBEN,22.62,23.6,23.6,0.98,4.33,5,118,33.88,17.12
TECHERA,TECHERASMN,170.0,177.3,177.3,7.3,4.29,5600,992880,325.7,115.6
MAGADSUGAR,MAGADSUGAREQN,422.25,440.0,440.0,17.75,4.2,100,44000,821.0,419.45
ODIGMA,ODIGMAEQN,27.83,28.99,28.99,1.16,4.17,1000,28990,67.0,27.15
MCLEODRUSS,MCLEODRUSSEQN,41.47,43.19,43.19,1.72,4.15,2000,86380,68.47,27.6
INOXGREEN,INOXGREENEQN,158.83,165.37,165.37,6.54,4.12,6742,1114924,279.0,104.0
MICEL,MICELEQN,34.0,35.39,35.39,1.39,4.09,10224,361827,84.0,33.56
RUCHINFRA,RUCHINFRAEQN,5.91,6.15,6.15,0.24,4.06,160,984,11.89,5.31
BTML,BTMLEQN,7.67,7.98,7.98,0.31,4.04,2,15,13.41,7.11
PARSVNATH,PARSVNATHEQN,8.75,9.1,9.1,0.35,4.0,64,582,27.39,8.28
