symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
TIJARIA,TIJARIAEQN,5.18,6.15,6.15,0.97,18.73,36533,224677,10.9,3.55
DCMFINSERV,DCMFINSERVEQN,4.44,5.13,5.13,0.69,15.54,16,82,9.21,3.76
NGLFINE,NGLFINEEQN,2164.2,2440.0,2440.0,275.8,12.74,1649,4023560,2164.2,957.0
ICDSLTD,ICDSLTDEQN,40.51,45.0,45.0,4.49,11.08,1,45,68.49,37.13
RML,RMLEQN,770.75,850.0,850.0,79.25,10.28,3762,3197700,1049.0,575.0
KILITCH,KILITCHEQN,345.25,380.0,380.0,34.75,10.07,2406,914280,500.0,294.07
NIRMAN,NIRMANSMN,52.5,57.65,57.65,5.15,9.81,6000,345900,390.35,46.75
UEL,UELEQN,143.02,157.0,157.0,13.98,9.77,3734,586238,157.66,72.27
SCODATUBES,SCODATUBESEQN,144.24,156.0,156.0,11.76,8.15,41043,6402708,230.85,113.53
ESPRIT,ESPRITSMN,81.65,87.95,87.95,6.3,7.72,4800,422160,134.55,52.0
LFIC,LFICEQN,136.26,146.3,146.3,10.04,7.37,1891,276653,250.5,112.99
REPL,REPLEQN,100.94,108.0,108.0,7.06,6.99,1,108,293.15,87.27
ORCHASP,ORCHASPEQN,2.62,2.79,2.79,0.17,6.49,630,1757,4.16,2.11
MONEYBOXX,MONEYBOXXEQN,59.61,63.3,63.3,3.69,6.19,12,759,91.5,44.02
DTIL,DTILEQN,143.45,152.0,152.0,8.55,5.96,1,152,230.05,135.2
DHARAN,DHARANBZN,0.18,0.19,0.19,0.01,5.56,314611,59776,1.34,0.17
NATCAPSUQ,NATCAPSUQEQN,164.99,173.95,173.95,8.96,5.43,12,2087,296.0,152.0
KOHINOOR,KOHINOOREQN,25.33,26.7,26.7,1.37,5.41,1047,27954,45.0,22.81
KOTHARIPRO,KOTHARIPROEQN,67.42,71.0,71.0,3.58,5.31,5,355,109.0,60.11
QPOWER,QPOWEREQN,764.45,805.0,805.0,40.55,5.3,70122,56448210,1082.0,267.8
BVCL,BVCLEQN,47.87,50.4,50.4,2.53,5.29,1120,56448,69.99,34.06
DCI,DCIEQN,236.7,248.9,248.9,12.2,5.15,23,5724,339.0,201.35
NEXTMEDIA,NEXTMEDIAEQN,5.09,5.35,5.35,0.26,5.11,1,5,8.48,5.0
HPTL,HPTLSMN,252.0,264.6,264.6,12.6,5.0,1200,317520,327.4,101.05
SALSTEEL,SALSTEELBEN,41.27,43.33,43.33,2.06,4.99,1862,80680,45.12,14.37
COASTCORP,COASTCORPBEN,50.54,53.06,53.06,2.52,4.99,9900,525294,50.54,30.01
WOL3D,WOL3DSTN,132.65,139.25,139.25,6.6,4.98,1000,139250,209.95,97.0
SETCO,SETCOEQN,16.1,16.9,16.9,0.8,4.97,20,338,21.68,11.56
EASTSILK,EASTSILKBEN,75.07,78.8,78.8,3.73,4.97,1,78,99.25,24.0
UYFINCORP,UYFINCORPBEN,13.52,14.19,14.19,0.67,4.96,4114,58377,24.51,11.16
PIGL,PIGLEQN,111.87,117.4,117.4,5.53,4.94,3613,424166,289.25,97.85
BOHRAIND,BOHRAINDEQN,19.67,20.64,20.64,0.97,4.93,10,206,39.29,14.52
ASTRON,ASTRONEQN,4.06,4.26,4.26,0.2,4.93,153,651,20.93,3.9
JPASSOCIAT,JPASSOCIATBEN,3.26,3.42,3.42,0.16,4.91,395127,1351334,5.37,2.56
IWARE,IWARESTN,228.1,239.25,239.25,11.15,4.89,1200,287100,243.9,70.05
MORARJEE,MORARJEEBZN,7.38,7.74,7.74,0.36,4.88,3,23,9.99,4.56
TARAPUR,TARAPUREQN,30.52,32.0,32.0,1.48,4.85,534,17088,40.8,21.5
GKENERGY,GKENERGYEQN,108.44,113.66,113.66,5.22,4.81,66252,7530202,239.6,96.01
PNC,PNCEQN,25.76,27.0,27.0,1.24,4.81,1150,31050,42.5,21.76
OSELDEVICE,OSELDEVICESTN,491.4,515.0,515.0,23.6,4.8,1000,515000,835.0,186.25
NEWJAISA,NEWJAISASMN,17.85,18.7,18.7,0.85,4.76,4500,84150,85.0,15.15
ARSHIYA,ARSHIYABZN,1.27,1.33,1.33,0.06,4.72,200,266,3.94,1.14
JETFREIGHT,JETFREIGHTBEN,16.76,17.55,17.55,0.79,4.71,5000,87750,21.4,10.44
PREMIER,PREMIERBEN,3.0,3.14,3.14,0.14,4.67,10,31,4.34,2.55
ODIGMA,ODIGMAEQN,29.05,30.39,30.39,1.34,4.61,1146,34826,56.09,26.0
GCSL,GCSLBEN,316.5,331.0,331.0,14.5,4.58,5,1655,389.4,213.15
SYSTMTXC,SYSTMTXCEQN,87.48,91.48,91.48,4.0,4.57,272,24882,177.9,78.0
SHYAMCENT,SHYAMCENTBEN,5.53,5.78,5.78,0.25,4.52,125,722,10.89,4.71
3PLAND,3PLANDEQN,34.65,36.2,36.2,1.55,4.47,15,543,58.79,32.71
LAL,LALEQN,8.23,8.59,8.59,0.36,4.37,315,2705,16.4,6.45
SUPREME,SUPREMEEQN,65.56,68.4,68.4,2.84,4.33,3,205,116.5,56.0
GLOBALE,GLOBALEEQN,11.59,12.09,12.09,0.5,4.31,172,2079,25.49,10.5
ANTGRAPHIC,ANTGRAPHICEQN,0.93,0.97,0.97,0.04,4.3,1226,1189,1.62,0.77
AMJLAND,AMJLANDEQN,40.95,42.69,42.69,1.74,4.25,6,256,68.9,40.05
TECHLABS,TECHLABSSMN,223.45,232.9,232.9,9.45,4.23,125,29112,1226.0,204.95
HDIL,HDILBZN,2.38,2.48,2.48,0.1,4.2,9218,22860,4.04,1.92
APTUS,APTUSEQN,273.65,285.15,285.15,11.5,4.2,18491,5272708,364.0,257.15
DELTAMAGNT,DELTAMAGNTEQN,64.31,67.0,67.0,2.69,4.18,100,6700,115.99,55.01
JSWCEMENT,JSWCEMENTEQN,116.14,121.0,121.0,4.86,4.18,144365,17468165,162.15,106.65
PRAXIS,PRAXISEQN,7.2,7.5,7.5,0.3,4.17,20001,150007,16.28,6.66
ASHOKAMET,ASHOKAMETEQN,13.83,14.4,14.4,0.57,4.12,7,100,23.37,12.6
AVROIND,AVROINDBEN,124.04,129.15,129.15,5.11,4.12,5,645,222.9,101.35
SUMIT,SUMITEQN,52.83,55.0,55.0,2.17,4.11,17,935,142.0,46.2
DPWIRES,DPWIRESEQN,167.54,174.4,174.4,6.86,4.09,50,8720,314.95,160.01
NAVKARURB,NAVKARURBBEN,1.23,1.28,1.28,0.05,4.07,3035,3884,4.14,1.17
CCL,CCLEQN,1002.85,1042.85,1042.85,40.0,3.99,14126,14731299,1074.4,525.0
OCCLLTD,OCCLLTDEQN,97.14,101.0,101.0,3.86,3.97,5510,556510,159.42,63.63
VINNY,VINNYEQN,1.27,1.32,1.32,0.05,3.94,7267,9592,1.64,0.94
GATECH,GATECHEQN,0.52,0.54,0.54,0.02,3.85,123040,66441,1.21,0.44
GAYAHWS,GAYAHWSEQN,2.08,2.16,2.16,0.08,3.85,3556,7680,4.76,0.74
DAMODARIND,DAMODARINDEQN,27.4,28.45,28.45,1.05,3.83,11,312,41.49,25.0
PRECOT,PRECOTEQN,472.2,490.0,490.0,17.8,3.77,1489,729610,643.65,300.05
TREJHARA,TREJHARABEN,192.17,199.4,199.4,7.23,3.76,1,199,284.85,155.6
SABTNL,SABTNLBEN,1800.8,1868.0,1868.0,67.2,3.73,186,347448,2247.0,352.6
RSSOFTWARE,RSSOFTWAREEQN,39.92,41.4,41.4,1.48,3.71,13,538,141.33,35.0
TNTELE,TNTELEEQN,8.99,9.32,9.32,0.33,3.67,500,4660,26.0,7.94
MTEDUCARE,MTEDUCAREBEN,1.37,1.42,1.42,0.05,3.65,240,340,2.55,1.32
SECMARK,SECMARKEQN,102.31,106.0,106.0,3.69,3.61,25,2650,174.63,75.0
HILTON,HILTONEQN,27.51,28.5,28.5,0.99,3.6,10,285,84.51,25.67
SPCENET,SPCENETEQN,5.89,6.1,6.1,0.21,3.57,301,1836,11.24,4.78
KANPRPLA,KANPRPLAEQN,197.0,204.0,204.0,7.0,3.55,450,91800,249.5,104.5
TREEHOUSE,TREEHOUSEEQN,7.63,7.9,7.9,0.27,3.54,35,276,17.57,6.19
LOTUSEYE,LOTUSEYEEQN,123.65,128.0,128.0,4.35,3.52,10,1280,147.0,54.99
VIVIDHA,VIVIDHAEQN,0.57,0.59,0.59,0.02,3.51,1045,616,1.05,0.55
HYBRIDFIN,HYBRIDFINEQN,22.71,23.5,23.5,0.79,3.48,10,235,33.62,10.05
AAREYDRUGS,AAREYDRUGSEQN,62.78,64.95,64.95,2.17,3.46,1,64,100.0,31.35
ABINFRA,ABINFRAEQN,19.14,19.8,19.8,0.66,3.45,909,17998,22.5,6.16
KEEPLEARN,KEEPLEARNEQN,2.06,2.13,2.13,0.07,3.4,2100,4473,4.74,2.01
SOMICONVEY,SOMICONVEYEQN,87.92,90.85,90.85,2.93,3.33,1,90,207.02,85.5
SANWARIA,SANWARIABZN,0.3,0.31,0.31,0.01,3.33,5031,1559,0.49,0.24
FILATFASH,FILATFASHEQN,0.3,0.31,0.31,0.01,3.33,658969,204280,0.74,0.25
