symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
EFACTOR,EFACTORSMN,265.0,305.0,305.0,40.0,15.09,400,122000,348.0,127.5
TECILCHEM,TECILCHEMEQN,14.73,16.0,16.0,1.27,8.62,3,48,42.16,13.65
NEXTMEDIA,NEXTMEDIAEQN,5.74,6.2,6.2,0.46,8.01,200,1240,8.48,5.0
PAVNAIND,PAVNAINDEQN,24.12,26.0,26.0,1.88,7.79,1328,34528,46.96,16.24
3PLAND,3PLANDEQN,34.39,36.79,36.79,2.4,6.98,20,735,58.79,31.7
AAKASH,AAKASHEQN,7.85,8.39,8.39,0.54,6.88,1103,9254,13.79,7.06
UMESLTD,UMESLTDEQN,4.59,4.9,4.9,0.31,6.75,60,294,6.97,4.06
CHETANA,CHETANASMN,47.0,49.95,49.95,2.95,6.28,1600,79920,129.0,36.0
SUVIDHAA,SUVIDHAAEQN,3.0,3.17,3.17,0.17,5.67,50,158,6.57,2.57
PEARLPOLY,PEARLPOLYEQN,18.69,19.75,19.75,1.06,5.67,17040,336540,41.0,18.2
TRU,TRUEQN,6.75,7.13,7.13,0.38,5.63,43,306,20.84,6.22
SANGINITA,SANGINITAEQN,14.21,15.0,15.0,0.79,5.56,1025,15375,15.15,8.46
SHIVAMAUTO,SHIVAMAUTOEQN,20.85,22.0,22.0,1.15,5.52,10000,220000,36.55,18.41
COCHINSHIP,COCHINSHIPEQN,1469.4,1550.0,1550.0,80.6,5.49,37417,57996350,2545.0,1180.2
VGL,VGLEQN,132.99,140.19,140.19,7.2,5.41,25,3504,196.95,114.0
TVSSCS,TVSSCSEQN,125.4,131.99,131.99,6.59,5.26,57558,7597080,147.0,92.16
NATCAPSUQ,NATCAPSUQEQN,160.75,169.0,169.0,8.25,5.13,2,338,296.0,152.0
TEXRAIL,TEXRAILEQN,111.22,116.9,116.9,5.68,5.11,83441,9754252,189.0,111.0
DHRUV,DHRUVEQN,24.65,25.9,25.9,1.25,5.07,2510,65009,100.04,24.0
MAXVOLT,MAXVOLTSTN,323.25,339.4,339.4,16.15,5.0,2400,814560,509.0,145.05
EXCELLENT,EXCELLENTSTN,78.05,81.95,81.95,3.9,5.0,3200,262240,79.0,36.9
CKKRETAIL,CKKRETAILSTN,229.2,240.65,240.65,11.45,5.0,53600,12898840,229.2,163.0
JITFINFRA,JITFINFRAEQN,392.95,412.55,412.55,19.6,4.99,1419,585408,478.0,222.35
BRANDMAN,BRANDMANSTN,222.35,233.45,233.45,11.1,4.99,35200,8217440,222.35,183.0
CAPTRUST,CAPTRUSTEQN,13.45,14.12,14.12,0.67,4.98,1,14,69.69,11.08
SATIPOLY,SATIPOLYSMN,61.5,64.55,64.55,3.05,4.96,500,32275,174.0,36.1
ORTINGLOBE,ORTINGLOBEBEN,16.39,17.2,17.2,0.81,4.94,1411,24269,18.93,9.64
FMNL,FMNLEQN,7.98,8.37,8.37,0.39,4.89,37,309,20.84,7.3
COOLCAPS,COOLCAPSSMN,29.9,31.35,31.35,1.45,4.85,2500,78375,99.5,24.65
SHAHALLOYS,SHAHALLOYSEQN,67.75,71.0,71.0,3.25,4.8,70,4970,83.85,43.3
S&SPOWER,S&SPOWEREQN,314.2,329.15,329.15,14.95,4.76,103,33902,468.9,193.5
FLFL,FLFLBZN,1.27,1.33,1.33,0.06,4.72,2804,3729,2.24,1.12
ARSHIYA,ARSHIYABZN,1.49,1.56,1.56,0.07,4.7,5000,7800,3.48,1.14
RETAIL,RETAILEQN,26.09,27.3,27.3,1.21,4.64,15,409,44.45,23.0
RACLGEAR,RACLGEAREQN,1441.6,1506.3,1506.3,64.7,4.49,11077,16685285,1441.6,658.05
RUCHINFRA,RUCHINFRAEQN,6.04,6.3,6.3,0.26,4.3,601,3786,10.89,5.31
VIJIFIN,VIJIFINEQN,2.1,2.19,2.19,0.09,4.29,557,1219,4.6,1.99
JOCIL,JOCILEQN,138.18,144.0,144.0,5.82,4.21,5,720,177.8,120.65
ELGIRUBCO,ELGIRUBCOEQN,39.83,41.5,41.5,1.67,4.19,1,41,90.5,39.25
TREEHOUSE,TREEHOUSEEQN,7.66,7.98,7.98,0.32,4.18,1,7,16.72,6.19
RILINFRA,RILINFRASMN,36.5,38.0,38.0,1.5,4.11,10000,380000,53.9,25.55
HMVL,HMVLEQN,70.98,73.8,73.8,2.82,3.97,700,51660,103.4,61.76
BHARATSE,BHARATSEEQN,196.26,203.99,203.99,7.73,3.94,71882,14663209,239.45,69.84
GEEKAYWIRE,GEEKAYWIREEQN,25.5,26.5,26.5,1.0,3.92,100,2650,43.77,24.4
DELTIC,DELTICSMN,39.2,40.7,40.7,1.5,3.83,1000,40700,94.6,37.1
PPL,PPLEQN,200.39,208.0,208.0,7.61,3.8,452,94016,473.9,186.41
RBMINFRA,RBMINFRASMN,370.0,384.0,384.0,14.0,3.78,200,76800,524.8,249.85
AVROIND,AVROINDBEN,126.81,131.45,131.45,4.64,3.66,5,657,210.0,101.35
SURANAT&P,SURANAT&PEQN,18.13,18.79,18.79,0.66,3.64,2,37,29.27,16.3
TIPSMUSIC,TIPSMUSICEQN,569.7,590.0,590.0,20.3,3.56,6034,3560060,718.0,483.0
BROOKS,BROOKSEQN,74.35,77.0,77.0,2.65,3.56,10,770,164.02,58.35
MODTHREAD,MODTHREADEQN,43.96,45.51,45.51,1.55,3.53,1,45,62.0,31.35
SUYOG,SUYOGEQN,638.8,661.0,661.0,22.2,3.48,536,354296,1170.55,526.5
FILATFASH,FILATFASHEQN,0.29,0.3,0.3,0.01,3.45,106391,31917,0.74,0.25
REPL,REPLEQN,90.86,93.98,93.98,3.12,3.43,3,281,245.0,87.27
ARCHIDPLY,ARCHIDPLYEQN,87.14,90.0,90.0,2.86,3.28,1,90,120.4,79.5
TRACXN,TRACXNEQN,34.82,35.95,35.95,1.13,3.25,2584,92894,65.8,31.04
SETCO,SETCOEQN,14.87,15.35,15.35,0.48,3.23,301,4620,21.68,11.56
ASAHISONG,ASAHISONGEQN,224.81,232.0,232.0,7.19,3.2,1,232,491.95,212.2
HARDWYN,HARDWYNBEN,17.07,17.6,17.6,0.53,3.1,5008,88140,20.44,10.75
UNIDT,UNIDTEQN,183.16,188.78,188.78,5.62,3.07,13,2454,256.3,181.12
JETFREIGHT,JETFREIGHTBEN,17.27,17.8,17.8,0.53,3.07,1,17,21.4,10.44
PRABHA,PRABHAEQN,151.42,156.0,156.0,4.58,3.02,462,72072,315.9,146.47
SHREYANIND,SHREYANINDEQN,147.55,152.0,152.0,4.45,3.02,3,456,250.0,146.1
BALKRISHNA,BALKRISHNAEQN,16.12,16.6,16.6,0.48,2.98,20,332,25.97,15.67
TVVISION,TVVISIONBEN,6.21,6.39,6.39,0.18,2.9,10,63,12.4,3.96
MAXIND,MAXINDEQN,160.3,164.9,164.9,4.6,2.87,3,494,241.57,144.1
UNITEDTEA,UNITEDTEAEQN,494.55,508.7,508.7,14.15,2.86,4,2034,529.5,350.1
DANGEE,DANGEEEQN,3.5,3.6,3.6,0.1,2.86,200,720,6.34,2.53
URAVIDEF,URAVIDEFEQN,169.95,174.8,174.8,4.85,2.85,60,10488,584.0,152.82
CORALFINAC,CORALFINACEQN,34.83,35.8,35.8,0.97,2.78,1,35,52.49,33.51
CEREBRAINT,CEREBRAINTBZN,5.1,5.24,5.24,0.14,2.75,2002,10490,10.08,3.99
UMAEXPORTS,UMAEXPORTSEQN,31.55,32.4,32.4,0.85,2.69,2,64,97.8,30.32
DRONE,DRONESMN,50.45,51.8,51.8,1.35,2.68,500,25900,147.5,47.0
PARIN,PARINSMN,686.95,704.95,704.95,18.0,2.62,250,176237,720.0,311.65
BBTCL,BBTCLEQN,189.94,194.9,194.9,4.96,2.61,10,1949,229.35,120.6
TTL,TTLEQN,9.74,9.99,9.99,0.25,2.57,4001,39969,16.2,6.42
SUPERSPIN,SUPERSPINEQN,7.39,7.58,7.58,0.19,2.57,1,7,13.19,7.1
