symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
MUNISH,MUNISHSMN,107.5,128.0,128.0,20.5,19.07,1200,153600,143.0,97.0
TVVISION,TVVISIONEQN,7.77,8.99,8.99,1.22,15.7,9352,84074,29.06,3.65
SATECH,SATECHSMN,42.7,49.4,49.4,6.7,15.69,18000,889200,154.85,31.8
KSHITIJPOL,KSHITIJPOLEQN,2.27,2.5,2.5,0.23,10.13,62187,155467,5.17,2.06
MAHAPEXLTD,MAHAPEXLTDEQN,95.24,104.75,104.75,9.51,9.99,9813,1027911,172.5,69.05
SHREERAMA,SHREERAMAEQN,53.94,59.33,59.33,5.39,9.99,12146,720622,67.4,30.55
ICDSLTD,ICDSLTDEQN,46.92,51.48,51.48,4.56,9.72,4,205,76.0,37.13
TREEHOUSE,TREEHOUSEEQN,8.53,9.34,9.34,0.81,9.5,5055,47213,19.0,6.19
GAJANAND,GAJANANDSMN,10.85,11.85,11.85,1.0,9.22,3000,35550,20.0,9.65
AYMSYNTEX,AYMSYNTEXEQN,161.31,175.9,175.9,14.59,9.04,1,175,326.11,145.01
SHAH,SHAHEQN,4.08,4.44,4.44,0.36,8.82,50133,222590,5.18,2.8
ACEINTEG,ACEINTEGEQN,21.84,23.7,23.7,1.86,8.52,28,663,33.75,20.0
CHAMUNDA,CHAMUNDASMN,53.8,57.5,57.5,3.7,6.88,3000,172500,71.0,36.1
ASAHISONG,ASAHISONGEQN,250.8,268.0,268.0,17.2,6.86,1,268,491.95,243.95
ZODIACLOTH,ZODIACLOTHEQN,87.84,93.17,93.17,5.33,6.07,7,652,154.7,80.8
INNOMET,INNOMETSMN,99.0,104.9,104.9,5.9,5.96,600,62940,216.0,88.65
NAHARPOLY,NAHARPOLYEQN,259.7,273.9,273.9,14.2,5.47,192,52588,389.95,176.42
ELGIRUBCO,ELGIRUBCOEQN,52.94,55.8,55.8,2.86,5.4,10,558,154.98,46.0
DIGIDRIVE,DIGIDRIVEEQN,26.58,28.0,28.0,1.42,5.34,1,28,52.1,24.65
BSHSL,BSHSLEQN,98.37,103.3,103.3,4.93,5.01,201,20763,179.99,94.15
PROZONER,PROZONERBEN,54.05,56.75,56.75,2.7,5.0,2247,127517,72.77,23.2
DIGJAMLMTD,DIGJAMLMTDEQN,48.62,51.05,51.05,2.43,5.0,108,5513,94.0,31.46
SWANDEF,SWANDEFBEN,1199.3,1259.2,1259.2,59.9,4.99,72,90662,1199.3,37.8
UNIHEALTH,UNIHEALTHSTN,310.45,325.95,325.95,15.5,4.99,2000,651900,390.6,120.0
OSIAHYPER,OSIAHYPEREQN,18.34,19.25,19.25,0.91,4.96,5775,111168,34.68,11.31
TGL,TGLSTN,79.9,83.85,83.85,3.95,4.94,13800,1157130,660.0,38.5
KESORAMIND,KESORAMINDBEN,8.19,8.59,8.59,0.4,4.88,198064,1701369,235.98,2.84
ALPSINDUS,ALPSINDUSEQN,2.87,3.01,3.01,0.14,4.88,16159,48638,3.24,1.6
SANCO,SANCOBZN,1.85,1.94,1.94,0.09,4.86,11,21,5.08,1.66
IL&FSENGG,IL&FSENGGBZN,26.0,27.25,27.25,1.25,4.81,100,2725,47.0,23.65
CREST,CRESTEQN,359.8,377.0,377.0,17.2,4.78,364,137228,488.25,319.1
PAVNAIND,PAVNAINDEQN,27.52,28.8,28.8,1.28,4.65,1510,43488,56.4,26.2
ANKITMETAL,ANKITMETALBZN,1.72,1.8,1.8,0.08,4.65,4,7,4.99,1.55
EXCELSOFT,EXCELSOFTEQN,98.46,103.0,103.0,4.54,4.61,139132,14330596,142.59,85.6
RVTH,RVTHEQN,712.9,745.2,745.2,32.3,4.53,3,2235,2195.0,702.05
KOTYARK,KOTYARKSMN,263.15,274.8,274.8,11.65,4.43,700,192360,1036.5,202.4
SUPREMEENG,SUPREMEENGBZN,1.36,1.42,1.42,0.06,4.41,1628,2311,3.11,0.68
FOCUS,FOCUSEQN,81.39,84.94,84.94,3.55,4.36,4281,363628,144.0,63.78
KTL,KTLSZN,4.65,4.85,4.85,0.2,4.3,3000,14550,71.95,4.15
ADL,ADLEQN,79.1,82.5,82.5,3.4,4.3,1,82,121.77,62.0
GAYAHWS,GAYAHWSBEN,3.26,3.4,3.4,0.14,4.29,72832,247628,4.76,0.74
KEEPLEARN,KEEPLEARNEQN,2.58,2.69,2.69,0.11,4.26,2324,6251,5.5,2.01
GPTINFRA,GPTINFRAEQN,103.41,107.74,107.74,4.33,4.19,17776,1915186,149.8,84.48
AKI,AKIEQN,7.3,7.6,7.6,0.3,4.11,11,83,16.28,6.56
DURLAX,DURLAXSMN,38.45,40.0,40.0,1.55,4.03,2000,80000,63.95,32.7
VISASTEEL,VISASTEELBEN,48.9,50.87,50.87,1.97,4.03,152,7732,73.68,28.2
AIRAN,AIRANEQN,18.17,18.89,18.89,0.72,3.96,292,5515,40.5,17.12
AURIGROW,AURIGROWEQN,0.77,0.8,0.8,0.03,3.9,5607057,4485645,1.41,0.45
NAHARCAP,NAHARCAPEQN,261.9,272.0,272.0,10.1,3.86,2,544,376.65,215.0
ROML,ROMLEQN,50.05,51.97,51.97,1.92,3.84,7,363,73.8,41.01
CCCL,CCCLBEN,18.0,18.68,18.68,0.68,3.78,5776,107895,28.87,10.84
LASA,LASAEQN,9.54,9.9,9.9,0.36,3.77,107,1059,31.4,8.16
DAMODARIND,DAMODARINDEQN,31.49,32.66,32.66,1.17,3.72,1,32,46.7,28.0
AAKASH,AAKASHEQN,8.67,8.99,8.99,0.32,3.69,1012,9097,13.79,7.06
BFUTILITIE,BFUTILITIEBZN,604.7,627.0,627.0,22.3,3.69,106,66462,1080.0,565.0
LAL,LALEQN,9.04,9.37,9.37,0.33,3.65,20,187,25.55,8.25
KEC,KECEQN,690.95,716.0,716.0,25.05,3.63,27482,19677112,1264.25,627.45
JOCIL,JOCILEQN,144.82,150.0,150.0,5.18,3.58,13,1950,213.75,132.02
ALKALI,ALKALIEQN,81.85,84.78,84.78,2.93,3.58,2,169,124.9,74.0
ASTRON,ASTRONEQN,6.21,6.43,6.43,0.22,3.54,9,57,24.0,5.86
