symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
SALSTEEL,SALSTEELEQN,18.48,22.17,22.17,3.69,19.97,25393,562962,31.18,14.37
PRUDMOULI,PRUDMOULIEQN,37.95,41.5,41.5,3.55,9.35,13,539,75.84,28.06
CELLECOR,CELLECORSMN,33.8,36.5,36.5,2.7,7.99,57000,2080500,81.5,29.25
DIGIDRIVE,DIGIDRIVEEQN,31.58,33.6,33.6,2.02,6.4,2,67,53.77,25.25
PFOCUS,PFOCUSEQN,143.98,153.0,153.0,9.02,6.26,84029,12856437,181.0,85.0
WILLAMAGOR,WILLAMAGOREQN,32.99,34.99,34.99,2.0,6.06,29,1014,42.8,25.31
ISHAN,ISHANSMN,0.85,0.9,0.9,0.05,5.88,48000,43200,3.8,0.85
ODIGMA,ODIGMABEN,33.61,35.29,35.29,1.68,5.0,4688,165439,150.0,29.05
ESFL,ESFLSMN,350.1,367.6,367.6,17.5,5.0,1440,529344,744.85,236.46
BROOKS,BROOKSBEN,145.53,152.8,152.8,7.27,5.0,10200,1558560,198.86,95.55
KAVDEFENCE,KAVDEFENCEBEN,77.84,81.73,81.73,3.89,5.0,7310,597446,77.84,33.55
GAYAHWS,GAYAHWSBEN,2.0,2.1,2.1,0.1,5.0,5402,11344,2.29,0.74
BLUECOAST,BLUECOASTBEN,59.46,62.43,62.43,2.97,4.99,1,62,86.31,8.68
KHAITANLTD,KHAITANLTDBEN,112.15,117.75,117.75,5.6,4.99,330,38857,167.5,71.56
OSIAHYPER,OSIAHYPERBEN,21.25,22.31,22.31,1.06,4.99,42940,957991,50.45,11.31
ARFIN,ARFINEQN,37.93,39.82,39.82,1.89,4.98,10010,398598,41.9,31.43
ACL,ACLBEN,99.78,104.75,104.75,4.97,4.98,10028,1050433,99.78,48.15
SELMC,SELMCEQN,30.2,31.7,31.7,1.5,4.97,16,507,63.4,25.5
ESCONET,ESCONETSTN,190.4,199.8,199.8,9.4,4.94,1600,319680,539.95,150.15
TRU,TRUBEN,12.96,13.6,13.6,0.64,4.94,5749,78186,46.11,6.61
NOIDATOLL,NOIDATOLLBEN,4.88,5.12,5.12,0.24,4.92,196,1003,23.97,2.57
JAYBARMARU,JAYBARMARUBEN,101.98,107.0,107.0,5.02,4.92,57116,6111412,108.0,55.5
OSWALSEEDS,OSWALSEEDSBEN,15.25,16.0,16.0,0.75,4.92,5228,83648,34.55,10.72
PRAKASHSTL,PRAKASHSTLEQN,5.53,5.8,5.8,0.27,4.88,514,2981,10.18,5.35
FALCONTECH,FALCONTECHSTN,18.55,19.45,19.45,0.9,4.85,6000,116700,63.95,14.85
OMKARCHEM,OMKARCHEMBZN,6.18,6.48,6.48,0.3,4.85,20,129,11.12,5.01
APEXECO,APEXECOSMN,127.0,133.15,133.15,6.15,4.84,6400,852160,169.0,73.0
ASTRON,ASTRONEQN,17.55,18.4,18.4,0.85,4.84,355,6532,25.0,10.11
BILVYAPAR,BILVYAPARBEN,12.65,13.25,13.25,0.6,4.74,128,1696,23.11,9.17
CLASSICEIL,CLASSICEILSTN,86.25,90.3,90.3,4.05,4.7,1600,144480,101.0,85.1
IMPEXFERRO,IMPEXFERROBZN,2.13,2.23,2.23,0.1,4.69,1000,2230,4.02,1.77
COUNCODOS,COUNCODOSEQN,8.11,8.49,8.49,0.38,4.69,19784,167966,11.92,5.31
MODTHREAD,MODTHREADEQN,56.75,59.4,59.4,2.65,4.67,1,59,66.0,31.35
AUSOMENT,AUSOMENTBEN,104.85,109.65,109.65,4.8,4.58,120,13158,186.35,72.8
SHAHALLOYS,SHAHALLOYSEQN,58.29,60.94,60.94,2.65,4.55,1000,60940,112.99,43.3
GATECH,GATECHBEN,0.66,0.69,0.69,0.03,4.55,754065,520304,1.79,0.44
TERASOFT,TERASOFTBEN,326.6,341.45,341.45,14.85,4.55,50,17072,349.7,70.0
MOSCHIP,MOSCHIPEQN,221.98,232.01,232.01,10.03,4.52,210440,48824184,229.4,129.98
THOMASCOTT,THOMASCOTTBEN,337.55,352.8,352.8,15.25,4.52,270,95256,509.0,185.59
SUPREMEINF,SUPREMEINFBZN,99.32,103.79,103.79,4.47,4.5,500,51895,161.55,62.0
NATCAPSUQ,NATCAPSUQEQN,214.43,224.0,224.0,9.57,4.46,480,107520,274.75,164.0
BGRENERGY,BGRENERGYBEN,199.88,208.7,208.7,8.82,4.41,28430,5933341,199.88,34.5
