symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
LOKESHMACH,LOKESHMACHEQN,205.61,232.0,232.0,26.39,12.83,34387,7977784,255.87,127.93
MAHAPEXLTD,MAHAPEXLTDEQN,105.25,117.89,117.89,12.64,12.01,7025,828177,128.09,69.05
ANTELOPUS,ANTELOPUSEQN,593.3,647.95,647.95,54.65,9.21,23603,15293563,767.95,357.0
WEALTH,WEALTHEQN,950.3,1034.0,1034.0,83.7,8.81,1,1034,1410.0,774.95
ARENTERP,ARENTERPEQN,41.45,44.99,44.99,3.54,8.54,95,4274,62.99,37.6
HINDOILEXP,HINDOILEXPEQN,156.47,169.0,169.0,12.53,8.01,52702,8906638,198.99,129.36
ABCOTS,ABCOTSEQN,410.4,435.0,435.0,24.6,5.99,5,2175,504.0,370.1
EUROBOND,EUROBONDEQN,161.26,170.75,170.75,9.49,5.88,7,1195,254.5,144.85
BYKE,BYKEEQN,41.09,43.38,43.38,2.29,5.57,1,43,100.8,39.34
KRIDHANINF,KRIDHANINFEQN,2.84,2.99,2.99,0.15,5.28,2350,7026,5.39,2.2
KHANDSE,KHANDSEEQN,17.87,18.79,18.79,0.92,5.15,50,939,29.0,14.62
SANWARIA,SANWARIABZN,0.2,0.21,0.21,0.01,5.0,4048,850,0.42,0.2
ESFL,ESFLSMN,163.3,171.45,171.45,8.15,4.99,38520,6604254,585.0,115.9
NEUEON,NEUEONBEN,13.11,13.76,13.76,0.65,4.96,48824,671818,13.11,5.76
SHANTI,SHANTIEQN,6.67,7.0,7.0,0.33,4.95,11,77,23.87,6.11
RCOM,RCOMBEN,0.81,0.85,0.85,0.04,4.94,140301,119255,1.95,0.75
MAGNUM,MAGNUMEQN,20.54,21.55,21.55,1.01,4.92,2,43,32.38,19.21
AFIL,AFILBEN,7.52,7.89,7.89,0.37,4.92,257159,2028984,10.16,3.92
AUSOMENT,AUSOMENTBEN,98.94,103.76,103.76,4.82,4.87,3,311,178.0,72.8
STYL,STYLEQN,238.26,249.8,249.8,11.54,4.84,13858,3461728,437.45,227.01
INSPIRISYS,INSPIRISYSBEN,83.0,86.99,86.99,3.99,4.81,16,1391,120.74,66.55
FELDVR,FELDVRBZN,2.92,3.06,3.06,0.14,4.79,110,336,4.47,2.56
SHIVAMAUTO,SHIVAMAUTOEQN,18.37,19.24,19.24,0.87,4.74,10,192,35.79,18.0
RADIOCITY,RADIOCITYEQN,5.91,6.19,6.19,0.28,4.74,620,3837,11.5,5.78
GOLDSTAR,GOLDSTARSTN,9.5,9.95,9.95,0.45,4.74,11250,111937,13.5,4.5
REPL,REPLEQN,82.11,85.99,85.99,3.88,4.73,100,8599,237.81,80.15
BRANDMAN,BRANDMANSMN,155.65,163.0,163.0,7.35,4.72,4000,652000,243.8,135.15
VCL,VCLEQN,1.93,2.02,2.02,0.09,4.66,12824,25904,2.66,0.6
TECHLABS,TECHLABSSMN,213.45,223.4,223.4,9.95,4.66,500,111700,1029.3,165.3
GUJRAFFIA,GUJRAFFIAEQN,39.08,40.89,40.89,1.81,4.63,12,490,88.0,34.87
