symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
EUROTEXIND,EUROTEXINDEQN,18.62,21.9,21.9,3.28,17.62,7038,154132,23.58,11.83
PIONRINV,PIONRINVEQN,99.14,114.98,114.98,15.84,15.98,2,229,135.44,92.35
RSDFIN,RSDFINEQN,78.0,85.99,85.99,7.99,10.24,60,5159,106.9,73.0
TCIFINANCE,TCIFINANCEEQN,20.91,23.0,23.0,2.09,10.0,3954,90942,38.46,10.0
CLEANMAX,CLEANMAXEQN,1232.4,1350.0,1350.0,117.6,9.54,9264,12506400,1398.6,727.1
SUPREMEINF,SUPREMEINFEQN,76.87,83.29,83.29,6.42,8.35,550,45809,130.25,58.11
SHYAMCENT,SHYAMCENTEQN,4.9,5.28,5.28,0.38,7.76,1,5,9.75,3.68
GRANDOAK,GRANDOAKEQN,31.61,33.99,33.99,2.38,7.53,5293,179909,34.8,24.0
DHARAN,DHARANBZN,0.14,0.15,0.15,0.01,7.14,176861,26529,0.67,0.11
COOLCAPS,COOLCAPSSMN,25.2,26.9,26.9,1.7,6.75,12500,336250,99.5,20.8
INNOVANA,INNOVANAEQN,300.55,319.9,319.9,19.35,6.44,35,11196,649.5,292.8
CIFL,CIFLEQN,23.36,24.85,24.85,1.49,6.38,83,2062,44.5,20.42
AFCONS,AFCONSEQN,315.5,335.0,335.0,19.5,6.18,102846,34453410,479.4,265.8
SHAH,SHAHEQN,4.72,4.98,4.98,0.26,5.51,427605,2129472,5.82,3.02
LYKALABS,LYKALABSEQN,70.05,73.8,73.8,3.75,5.35,3265,240957,125.5,44.1
USK,USKEQN,24.35,25.6,25.6,1.25,5.13,8,204,44.28,18.97
FILATFASH,FILATFASHBEN,0.2,0.21,0.21,0.01,5.0,691324,145178,0.74,0.14
BOHRAIND,BOHRAINDEQN,17.82,18.71,18.71,0.89,4.99,101,1889,35.58,14.52
ACSTECH,ACSTECHEQN,37.9,39.79,39.79,1.89,4.99,5324,211841,42.2,31.71
SILKFLEX,SILKFLEXSTN,199.5,209.45,209.45,9.95,4.99,2000,418900,229.7,76.0
SIGMAADV,SIGMAADVBEN,437.45,459.3,459.3,21.85,4.99,8251,3789684,467.8,81.61
TRU,TRUEQN,5.52,5.79,5.79,0.27,4.89,51,295,20.84,4.55
DUCON,DUCONBEN,3.49,3.66,3.66,0.17,4.87,3002,10987,6.91,2.22
SHEKHAWATI,SHEKHAWATIBEN,14.5,15.2,15.2,0.7,4.83,105,1596,26.4,9.12
VIVIDEL,VIVIDELSTN,1000.1,1048.0,1048.0,47.9,4.79,720,754560,1041.0,556.0
SSFL,SSFLSTN,212.6,222.7,222.7,10.1,4.75,1500,334050,0.0,0.0
KSHITIJPOL,KSHITIJPOLBEN,6.54,6.85,6.85,0.31,4.74,189098,1295321,6.55,1.88
CYBERMEDIA,CYBERMEDIABEN,16.42,17.19,17.19,0.77,4.69,55,945,22.81,11.3
