symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
LEENEE,LEENEEEQN,9.19,10.75,10.75,1.56,16.97,2351,25273,9.51,6.81
SAICAPI,SAICAPIEQN,146.44,170.05,170.05,23.61,16.12,2,340,154.95,145.0
SHRADDHA,SHRADDHAEQN,154.21,179.0,179.0,24.79,16.08,70,12530,165.0,148.55
VIRAT,VIRATEQN,401.7,465.0,465.0,63.3,15.76,3170,1474050,401.7,268.05
SUMEDHA,SUMEDHAEQN,38.04,41.98,41.98,3.94,10.36,40,1679,47.0,36.6
SHAH,SHAHEQN,3.33,3.67,3.67,0.34,10.21,283931,1042026,5.82,3.07
S&SPOWER,S&SPOWEREQN,298.85,328.7,328.7,29.85,9.99,993,326399,468.9,193.5
MERCANTILE,MERCANTILEEQN,24.05,26.44,26.44,2.39,9.94,1,26,31.9,19.0
MPDL,MPDLEQN,41.18,45.2,45.2,4.02,9.76,3223,145679,41.18,23.26
MOHITE,MOHITEEQN,2.52,2.76,2.76,0.24,9.52,57,157,2.8,2.15
SHANTIGEAR,SHANTIGEAREQN,464.25,508.0,508.0,43.75,9.42,46442,23592536,598.9,384.0
RCDL,RCDLSMN,28.6,21.0,21.0,1.7,8.81,3000,63000,23.65,11.15
IDENTICAL,IDENTICALSMN,17.55,19.05,19.05,1.5,8.55,2000,38100,43.6,14.1
BOHRAIND,BOHRAINDEQN,14.8,16.0,16.0,1.2,8.11,11,176,30.91,12.02
TARMAT,TARMATEQN,50.2,53.9,53.9,3.7,7.37,85,4581,73.9,46.26
SAMBANDAM,SAMBANDAMEQN,151.2,161.9,161.9,10.7,7.08,4120,667028,151.2,97.7
LPDC,LPDCEQN,7.24,7.75,7.75,0.51,7.04,2147,16639,9.46,5.23
MINALIND,MINALINDEQN,3.18,3.4,3.4,0.22,6.92,36630,124542,3.18,1.71
BONLON,BONLONEQN,39.37,42.0,42.0,2.63,6.68,10,420,57.0,34.51
NDL,NDLEQN,2.71,2.89,2.89,0.18,6.64,440498,1273039,3.75,1.8
HAPPY,HAPPYSMN,87.45,93.0,93.0,5.55,6.35,16000,1488000,93.2,57.0
CFEL,CFELEQN,30.24,32.0,32.0,1.76,5.82,25,800,31.95,24.36
DNAMEDIA,DNAMEDIAEQN,2.6,2.75,2.75,0.15,5.77,158,434,5.44,2.28
APOLLOTYRE,APOLLOTYREEQN,439.7,465.05,465.05,25.35,5.77,60525,28147151,540.5,365.3
ARIHANT,ARIHANTEQN,1007.2,1065.0,1065.0,57.8,5.74,12,12780,1225.0,715.1
VMM,VMMEQN,103.43,109.2,109.2,5.77,5.58,499098,54501501,157.6,98.77
DCMSIL,DCMSILEQN,77.79,82.0,82.0,4.21,5.41,468,38376,105.27,49.5
SANWARIA,SANWARIABZN,0.19,0.2,0.2,0.01,5.26,112511,22502,0.39,0.18
GRCL,GRCLSMN,531.2,557.75,557.75,26.55,5.0,500,278875,629.2,306.65
PRIZOR,PRIZORSTN,971.75,1020.3,1020.3,48.55,5.0,6000,6121800,971.75,216.65
TIL,TILBEN,243.15,255.3,255.3,12.15,5.0,15142,3865752,371.95,161.25
WELINV,WELINVBEN,2022.0,2123.1,2123.1,101.1,5.0,82,174094,2022.0,865.0
TRANSWORLD,TRANSWORLDBEN,181.87,190.96,190.96,9.09,5.0,10808,2063895,287.58,111.56
NTCIND,NTCINDEQN,140.0,147.0,147.0,7.0,5.0,52,7644,155.0,133.57
ABMINTLLTD,ABMINTLLTDBEN,55.92,58.71,58.71,2.79,4.99,111,6516,72.8,34.0
PALREDTEC,PALREDTECBEN,55.6,58.37,58.37,2.77,4.98,10,583,73.6,27.45
MADHUCON,MADHUCONBEN,5.23,5.49,5.49,0.26,4.97,106,581,8.55,3.61
PENINLAND,PENINLANDBEN,15.5,16.27,16.27,0.77,4.97,9967,162163,46.0,13.82
VIVIMEDLAB,VIVIMEDLABBEN,6.24,6.55,6.55,0.31,4.97,5014,32841,29.4,4.75
GIRIRAJ,GIRIRAJSMN,83.5,87.65,87.65,4.15,4.97,7000,613550,378.0,52.3
