symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
TECILCHEM,TECILCHEMEQN,12.69,14.75,14.75,2.06,16.23,1,14,42.16,12.0
SAHYADRI,SAHYADRIEQN,242.05,276.85,276.85,34.8,14.38,11,3045,330.0,211.0
KALANA,KALANASMN,23.5,25.85,25.85,2.35,10.0,26000,672100,55.0,15.1
RACE,RACEEQN,111.83,123.0,123.0,11.17,9.99,1,123,292.0,98.25
EUROBOND,EUROBONDEQN,161.46,177.0,177.0,15.54,9.62,2,354,254.5,144.85
INFOMEDIA,INFOMEDIAEQN,5.08,5.5,5.5,0.42,8.27,147,808,9.89,4.5
AAKASH,AAKASHEQN,8.33,8.99,8.99,0.66,7.92,15915,143075,13.79,7.06
TOUCHWOOD,TOUCHWOODEQN,71.3,76.92,76.92,5.62,7.88,10,769,136.59,69.0
APCL,APCLEQN,124.33,132.95,132.95,8.62,6.93,3,398,155.0,96.2
CREATIVEYE,CREATIVEYEEQN,6.3,6.73,6.73,0.43,6.83,2,13,12.19,5.27
MFML,MFMLEQN,21.64,23.1,23.1,1.46,6.75,2,46,36.99,19.66
WELINV,WELINVEQN,1268.2,1350.0,1350.0,81.8,6.45,4,5400,1549.0,597.55
ACEINTEG,ACEINTEGEQN,17.45,18.4,18.4,0.95,5.44,400,7360,29.94,17.35
KHANDSE,KHANDSEEQN,16.77,17.66,17.66,0.89,5.31,100,1766,29.0,14.62
JINDRILL,JINDRILLEQN,522.15,549.0,549.0,26.85,5.14,24113,13238037,982.45,440.1
SETCO,SETCOEQN,17.76,18.64,18.64,0.88,4.95,8131,151561,21.68,11.56
NEUEON,NEUEONBEN,11.34,11.9,11.9,0.56,4.94,100,1190,11.34,5.76
DHARIWAL,DHARIWALSTN,43.85,46.0,46.0,2.15,4.9,3000,138000,43.85,9.33
PREMIER,PREMIERBEN,2.87,3.01,3.01,0.14,4.88,882,2654,4.15,2.55
LOYALTEX,LOYALTEXBEN,213.66,223.99,223.99,10.33,4.83,4,895,379.5,186.0
AIROLAM,AIROLAMEQN,89.13,93.35,93.35,4.22,4.73,2804,261753,137.04,83.5
COMPUSOFT,COMPUSOFTEQN,13.71,14.35,14.35,0.64,4.67,74,1061,24.48,13.2
TREEHOUSE,TREEHOUSEEQN,9.01,9.43,9.43,0.42,4.66,9,84,15.88,6.19
OMKARCHEM,OMKARCHEMBZN,4.52,4.73,4.73,0.21,4.65,23,108,8.38,4.52
BLUECOAST,BLUECOASTEQN,20.75,21.7,21.7,0.95,4.58,50,1085,86.31,20.27
SHIVATEX,SHIVATEXEQN,152.08,159.02,159.02,6.94,4.56,1,159,237.9,151.32
PARAS,PARASEQN,670.85,701.0,701.0,30.15,4.49,48650,34103650,972.5,404.7
AGROPHOS,AGROPHOSEQN,32.53,33.99,33.99,1.46,4.49,232,7885,47.6,27.2
SOCL,SOCLSMN,27.85,29.1,29.1,1.25,4.49,3200,93120,68.8,24.3
ORTEL,ORTELBZN,1.57,1.64,1.64,0.07,4.46,10036,16459,2.34,1.15
SELMC,SELMCEQN,28.73,29.98,29.98,1.25,4.35,10,299,48.77,25.5
ACCPL,ACCPLSTN,68.05,70.95,70.95,2.9,4.26,1200,85140,102.5,53.8
SUNDRMBRAK,SUNDRMBRAKEQN,584.15,607.7,607.7,23.55,4.03,1,607,1048.95,541.4
VETO,VETOEQN,100.94,105.0,105.0,4.06,4.02,3567,374535,141.0,92.6
MAHAPEXLTD,MAHAPEXLTDEQN,86.71,90.0,90.0,3.29,3.79,51,4590,128.09,69.05
CTE,CTEEQN,27.34,28.33,28.33,0.99,3.62,401,11360,63.57,26.16
DHRUV,DHRUVEQN,30.48,31.55,31.55,1.07,3.51,1286,40573,100.04,22.22
RSSOFTWARE,RSSOFTWAREEQN,33.52,34.68,34.68,1.16,3.46,250,8670,91.65,31.2
AKASH,AKASHEQN,25.06,25.9,25.9,0.84,3.35,56,1450,36.0,23.0
KNAGRI,KNAGRIEQN,188.75,194.99,194.99,6.24,3.31,300,58497,273.5,148.3
GTL,GTLEQN,6.99,7.22,7.22,0.23,3.29,5631,40655,13.0,6.69
PRABHA,PRABHAEQN,169.21,174.7,174.7,5.49,3.24,14,2445,315.9,146.47
MAHESHWARI,MAHESHWARIEQN,41.5,42.75,42.75,1.25,3.01,20,855,65.0,40.03
LIBAS,LIBASEQN,10.08,10.38,10.38,0.3,2.98,1,10,15.7,9.56
ROML,ROMLEQN,41.75,42.99,42.99,1.24,2.97,130,5588,73.8,40.16
VHL,VHLEQN,3106.8,3197.0,3197.0,90.2,2.9,10,31970,4469.0,2850.0
IDEAFORGE,IDEAFORGEEQN,441.3,454.0,454.0,12.7,2.88,37528,17037712,659.85,304.2
ESSARSHPNG,ESSARSHPNGEQN,24.3,25.0,25.0,0.7,2.88,2659,66475,43.26,21.5
MANOMAY,MANOMAYBEN,216.85,222.99,222.99,6.14,2.83,1,222,259.88,146.0
GVPTECH,GVPTECHEQN,6.8,6.99,6.99,0.19,2.79,600,4194,12.0,6.3
NITIRAJ,NITIRAJEQN,207.35,212.95,212.95,5.6,2.7,1,212,421.6,169.99
ORTINGLOBE,ORTINGLOBEBEN,16.37,16.8,16.8,0.43,2.63,9,151,19.9,9.64
