symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
KALANA,KALANASMN,19.6,23.5,23.5,3.9,19.9,32000,752000,55.0,15.1
WEWIN,WEWINEQN,43.55,47.7,47.7,4.15,9.53,500,23850,77.8,36.52
DCMFINSERV,DCMFINSERVEQN,4.38,4.7,4.7,0.32,7.31,100,470,9.21,3.76
VGL,VGLEQN,128.09,68.68,68.68,4.63,7.23,132,9065,98.48,57.0
3PLAND,3PLANDEQN,32.68,34.89,34.89,2.21,6.76,1,34,58.79,30.7
LIBAS,LIBASEQN,10.04,10.7,10.7,0.66,6.57,1001,10710,15.7,9.56
DTIL,DTILEQN,139.0,147.0,147.0,8.0,5.76,1,147,230.05,130.0
MONEYBOXX,MONEYBOXXEQN,63.4,66.99,66.99,3.59,5.66,1,66,91.5,44.02
KAYA,KAYAEQN,323.7,340.0,340.0,16.3,5.04,331,112540,487.9,204.43
SETUINFRA,SETUINFRABZN,0.4,0.42,0.42,0.02,5.0,759,318,1.12,0.37
NEUEON,NEUEONBEN,10.8,11.34,11.34,0.54,5.0,400,4536,11.34,5.76
UNITEDPOLY,UNITEDPOLYEQN,24.66,25.89,25.89,1.23,4.99,13892,359663,51.16,11.9
ROLLT,ROLLTBEN,1.41,1.48,1.48,0.07,4.96,41706,61724,2.53,1.02
SETCO,SETCOEQN,16.92,17.76,17.76,0.84,4.96,18899,335646,21.68,11.56
EUROTEXIND,EUROTEXINDBEN,12.91,13.55,13.55,0.64,4.96,100,1355,23.58,11.68
TOUCHWOOD,TOUCHWOODEQN,73.89,77.55,77.55,3.66,4.95,137,10624,136.59,69.0
PALREDTEC,PALREDTECEQN,32.55,34.14,34.14,1.59,4.88,30,1024,73.6,31.03
TRU,TRUEQN,6.67,6.99,6.99,0.32,4.8,20000,139800,20.84,6.06
DCMSIL,DCMSILBEN,63.67,66.7,66.7,3.03,4.76,19300,1287310,66.85,49.5
ORTEL,ORTELBZN,1.51,1.58,1.58,0.07,4.64,29,45,2.34,1.15
DHARIWAL,DHARIWALSTN,41.8,43.7,43.7,1.9,4.55,21000,917700,42.58,9.33
BLUECOAST,BLUECOASTEQN,21.33,22.3,22.3,0.97,4.55,50,1115,86.31,20.27
OIL,OILEQN,483.9,503.0,503.0,19.1,3.95,179358,90217074,524.0,325.0
EFACTOR,EFACTORSMN,234.95,244.0,244.0,9.05,3.85,2800,683200,348.0,127.5
GTECJAINX,GTECJAINXEQN,19.24,19.9,19.9,0.66,3.43,40,796,37.0,17.4
DHARARAIL,DHARARAILSMN,119.0,122.9,122.9,3.9,3.28,2000,245800,157.5,103.2
VAISHALI,VAISHALIEQN,6.97,7.19,7.19,0.22,3.16,6323,45462,15.58,6.5
VLEGOV,VLEGOVEQN,15.6,16.09,16.09,0.49,3.14,75335,1212140,65.04,11.6
ONGC,ONGCEQN,279.7,288.0,288.0,8.3,2.97,418069,120403872,293.0,205.0
GPECO,GPECOSMN,355.0,365.0,365.0,10.0,2.82,200,73000,616.5,238.7
GJL,GJLSTN,163.4,168.0,168.0,4.6,2.82,3200,537600,188.8,91.4
MITCON,MITCONEQN,58.5,60.0,60.0,1.5,2.56,10,600,97.62,50.55
FLFL,FLFLBZN,1.2,1.23,1.23,0.03,2.5,1692,2081,2.24,1.12
BANKA,BANKAEQN,57.64,58.99,58.99,1.35,2.34,20,1179,97.88,55.53
FEL,FELBZN,0.43,0.44,0.44,0.01,2.33,12303,5413,0.68,0.34
RPPL,RPPLEQN,16.6,16.95,16.95,0.35,2.11,225,3813,29.34,15.12
MANCREDIT,MANCREDITEQN,168.55,171.99,171.99,3.44,2.04,1250,214987,215.75,145.0
VHLTD,VHLTDBEN,147.0,149.9,149.9,2.9,1.97,25,3747,155.36,93.05
RAJRILTD,RAJRILTDBEN,22.93,23.38,23.38,0.45,1.96,1271,29715,31.59,19.5
SANCO,SANCOBZN,2.21,2.25,2.25,0.04,1.81,23,51,4.22,1.66
BAFNAPH,BAFNAPHEQN,106.15,108.0,108.0,1.85,1.74,21,2268,202.06,69.91
HINDOILEXP,HINDOILEXPEQN,130.88,133.0,133.0,2.12,1.62,11865,1578045,198.99,129.36
KEEPLEARN,KEEPLEARNEQN,1.96,1.99,1.99,0.03,1.53,2600,5174,4.74,1.71
CEDAAR,CEDAARSMN,30.0,30.45,30.45,0.45,1.5,1000,30450,136.3,27.0
HEXATRADEX,HEXATRADEXEQN,160.11,162.5,162.5,2.39,1.49,100,16250,231.3,147.26
SOUTHWEST,SOUTHWESTBEN,182.2,184.9,184.9,2.7,1.48,9653,1784839,242.0,99.06
LAKPRE,LAKPREBZN,4.97,5.04,5.04,0.07,1.41,100,504,7.64,3.88
BALAXI,BALAXIEQN,19.73,20.0,20.0,0.27,1.37,2312,46240,76.1,18.5
IL&FSTRANS,IL&FSTRANSBZN,2.45,2.48,2.48,0.03,1.22,725,1798,4.4,2.33
ALPA,ALPAEQN,66.01,66.8,66.8,0.79,1.2,101,6746,120.5,61.0
DJML,DJMLBEN,90.51,91.5,91.5,0.99,1.09,2,183,152.99,52.0
PGHL,PGHLEQN,4900.5,4949.0,4949.0,48.5,0.99,623,3083227,6739.0,4841.1
DURLAX,DURLAXSMN,48.25,48.7,48.7,0.45,0.93,2000,97400,53.21,28.03
BLBLIMITED,BLBLIMITEDBEN,17.74,17.9,17.9,0.16,0.9,940,16826,22.47,12.0
