symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
GABRIEL,GABRIELEQN,842.75,1011.3,1011.3,168.55,20.0,49250,49806525,842.75,387.0
ARVEE,ARVEEEQN,195.0,214.5,214.5,19.5,10.0,1276,273702,235.79,126.54
PARACABLES,PARACABLESEQN,57.59,62.75,62.75,5.16,8.96,131777,8269006,100.63,44.1
KAMDHENU,KAMDHENUEQN,31.5,34.0,34.0,2.5,7.94,181784,6180656,67.3,25.1
ATLASCYCLE,ATLASCYCLEBEN,137.72,144.6,144.6,6.88,5.0,600,86760,176.39,63.0
NACLIND,NACLINDBEN,229.28,240.74,240.74,11.46,5.0,5204,1252810,229.28,49.0
NGLFINE,NGLFINEBEN,1156.6,1214.4,1214.4,57.8,5.0,182,221020,2777.95,957.0
SWANDEF,SWANDEFBEN,217.69,228.57,228.57,10.88,5.0,1,228,217.69,37.8
BAFNAPH,BAFNAPHEQN,88.23,92.64,92.64,4.41,5.0,1770,163972,96.0,69.0
GENSOL,GENSOLBEN,44.43,46.65,46.65,2.22,5.0,4323,201667,1062.5,40.31
SEMAC,SEMACEQN,516.25,542.05,542.05,25.8,5.0,707,383229,633.0,270.0
SUMEETINDS,SUMEETINDSBEN,82.61,86.74,86.74,4.13,5.0,73,6332,82.61,1.93
SABTNL,SABTNLEQN,1011.85,1062.4,1062.4,50.55,5.0,249,264537,2219.95,247.27
HOACFOODS,HOACFOODSSTN,244.45,256.65,256.65,12.2,4.99,2250,577462,244.45,105.0
INCREDIBLE,INCREDIBLEBEN,40.66,42.69,42.69,2.03,4.99,100,4269,63.62,28.5
MONOLITH,MONOLITHSTN,303.85,319.0,319.0,15.15,4.99,19000,6061000,303.85,219.45
VISASTEEL,VISASTEELBEN,37.08,38.93,38.93,1.85,4.99,257,10005,45.48,19.6
GTECJAINX,GTECJAINXBEN,22.24,23.35,23.35,1.11,4.99,2,46,86.59,19.71
BSL,BSLBEN,150.9,158.43,158.43,7.53,4.99,1229,194710,331.85,127.3
TIJARIA,TIJARIAEQN,9.42,9.89,9.89,0.47,4.99,40,395,18.54,4.88
STALLION,STALLIONBEN,86.54,90.86,90.86,4.32,4.99,138124,12549946,126.0,60.0
AKI,AKIBEN,8.03,8.43,8.43,0.4,4.98,917,7730,26.43,6.63
CALSOFT,CALSOFTBEN,17.97,18.86,18.86,0.89,4.95,20655,389553,17.97,9.13
SHYAMCENT,SHYAMCENTBEN,7.73,8.11,8.11,0.38,4.92,4572,37078,20.29,6.73
NURECA,NURECABEN,278.35,292.0,292.0,13.65,4.9,1,292,447.5,203.62
GLOBALE,GLOBALEBEN,14.97,15.7,15.7,0.73,4.88,89,1397,87.0,14.5
LATTEYS,LATTEYSEQN,23.55,24.7,24.7,1.15,4.88,24655,608978,48.63,16.0
BIL,BILEQN,730.0,764.9,764.9,34.9,4.78,21,16062,852.0,415.6
COMPINFO,COMPINFOBZN,1.9,1.99,1.99,0.09,4.74,500,995,3.94,1.26
DIGJAMLMTD,DIGJAMLMTDBEN,36.19,37.9,37.9,1.71,4.73,200,7580,94.99,31.46
