symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
CALSOFT,CALSOFTEQN,14.35,17.22,17.22,2.87,20.0,194437,3348205,21.42,9.96
OMAXAUTO,OMAXAUTOEQN,130.09,156.1,156.1,26.01,19.99,134715,21029011,165.8,80.0
RSDFIN,RSDFINEQN,84.35,98.69,98.69,14.34,17.0,15,1480,99.0,75.05
BI,BIEQN,59.75,69.85,69.85,10.1,16.9,102,7124,64.95,57.9
IDEAFORGE,IDEAFORGEEQN,609.2,710.0,710.0,100.8,16.55,302337,214659270,659.85,355.05
NITTAGELA,NITTAGELAEQN,981.5,1140.0,1140.0,158.5,16.15,1151,1312140,999.0,837.05
QUINT,QUINTEQN,41.1,47.69,47.69,6.59,16.03,50,2384,44.55,33.45
SHRIKRISH,SHRIKRISHEQN,43.15,49.89,49.89,6.74,15.62,25,1247,56.0,35.0
REGENCERAM,REGENCERAMEQN,46.52,53.3,53.3,6.78,14.57,2,106,57.69,35.31
FIDEL,FIDELSMN,176.5,197.0,197.0,20.5,11.61,3000,591000,234.0,108.1
ABANSENT,ABANSENTEQN,43.6,47.96,47.96,4.36,10.0,11735,562810,43.6,22.3
UNITEDPOLY,UNITEDPOLYEQN,30.44,33.4,33.4,2.96,9.72,6310,210754,51.16,14.5
SURAJLTD,SURAJLTDEQN,237.03,259.99,259.99,22.96,9.69,1,259,439.95,205.0
ELPROINTL,ELPROINTLEQN,108.19,118.0,118.0,9.81,9.07,6724,793432,117.1,86.0
TECILCHEM,TECILCHEMEQN,12.41,13.48,13.48,1.07,8.62,495,6672,34.32,10.6
LYPSAGEMS,LYPSAGEMSEQN,5.3,5.75,5.75,0.45,8.49,5,28,10.93,4.1
ARIHANT,ARIHANTEQN,910.7,987.0,987.0,76.3,8.38,20,19740,1100.0,865.5
ASTAR,ASTAREQN,622.6,672.0,672.0,49.4,7.93,16,10752,666.0,555.05
IDEA,IDEAEQN,10.22,11.0,11.0,0.78,7.63,42596952,468566472,12.8,6.12
IKIO,IKIOEQN,157.95,170.0,170.0,12.05,7.63,38467,6539390,252.9,103.53
KEYFINSERV,KEYFINSERVEQN,276.94,298.0,298.0,21.05,7.6,100,29800,389.9,220.0
SEIL,SEILEQN,191.75,205.99,205.99,14.24,7.43,9593,1976062,201.95,172.9
BEEKAY,BEEKAYEQN,435.25,465.0,465.0,29.75,6.84,25,11625,471.85,355.05
SUNDRMFAST,SUNDRMFASTEQN,846.2,902.5,902.5,56.3,6.65,4956,4472790,1080.0,730.1
MONOLITH,MONOLITHSMN,502.65,535.0,535.0,32.35,6.44,6750,3611250,607.4,219.45
IBULLSLTD,IBULLSLTDEQN,19.73,21.0,21.0,1.27,6.44,736566,15467886,21.25,8.9
ANLON,ANLONSMN,539.15,572.75,572.75,33.6,6.23,1200,687300,541.8,310.1
EQUITASBNK,EQUITASBNKEQN,66.85,71.0,71.0,4.15,6.21,214185,15207135,73.4,50.0
UEL,UELEQN,157.7,167.35,167.35,9.65,6.12,556,93046,220.0,83.55
GEEKAYWIRE,GEEKAYWIREEQN,25.26,26.8,26.8,1.54,6.1,259,6941,41.54,18.51
HECPROJECT,HECPROJECTEQN,128.93,136.8,136.8,7.87,6.1,20,2736,184.1,92.1
TRIGYN,TRIGYNEQN,59.27,62.78,62.78,3.51,5.92,833,52295,102.4,37.55
AMJLAND,AMJLANDEQN,40.35,42.6,42.6,2.25,5.58,60,2556,68.9,30.3
ONWARDTEC,ONWARDTECEQN,242.63,256.0,256.0,13.37,5.51,12611,3228416,385.0,208.25
BCONCEPTS,BCONCEPTSEQN,235.09,248.0,248.0,12.91,5.49,3,744,449.0,196.8
HFCL,HFCLEQN,116.03,122.35,122.35,6.32,5.45,1688402,206575984,119.5,59.82
FEDDERSHOL,FEDDERSHOLEQN,34.0,35.85,35.85,1.85,5.44,151,5413,38.4,33.0
MERCANTILE,MERCANTILEEQN,23.15,24.4,24.4,1.25,5.4,3,73,24.7,19.0
INNOVACAP,INNOVACAPEQN,752.05,790.0,790.0,37.95,5.05,3749,2961710,1020.7,622.0
SHYAMTEL,SHYAMTELBEN,22.62,23.75,23.75,1.13,5.0,815,19356,22.62,7.07
JINDALPOLY,JINDALPOLYEQN,725.65,761.9,761.9,36.25,5.0,4200,3199980,1026.45,365.0
SANWARIA,SANWARIABZN,0.2,0.21,0.21,0.01,5.0,10859,2280,0.42,0.19
GOLDENTOBC,GOLDENTOBCBZN,27.2,28.56,28.56,1.36,5.0,200,5712,38.5,20.34
DPEL,DPELSMN,497.05,521.9,521.9,24.85,5.0,4500,2348550,497.05,123.0
AVATAR,AVATARSMN,110.0,115.5,115.5,5.5,5.0,2000,231000,118.6,33.9
EMAMIREAL,EMAMIREALBEN,90.37,94.88,94.88,4.51,4.99,6802,645373,129.0,48.2
MCLEODRUSS,MCLEODRUSSBEN,54.12,56.82,56.82,2.7,4.99,24357,1383964,68.47,28.5
UNIHEALTH,UNIHEALTHSTN,480.5,504.5,504.5,24.0,4.99,2500,1261250,529.8,133.65
SUPREMEPWR,SUPREMEPWRSTN,251.75,264.3,264.3,12.55,4.99,7500,1982250,258.6,114.3
BANKA,BANKABEN,82.19,86.29,86.29,4.1,4.99,319,27526,97.88,41.0
ADISOFT,ADISOFTSTN,215.25,226.0,226.0,10.75,4.99,7200,1627200,0.0,0.0
KONSTELEC,KONSTELECSTN,42.15,44.25,44.25,2.1,4.98,1000,44250,89.95,28.0
DSFCL,DSFCLEQN,26.11,27.41,27.41,1.3,4.98,7539,206643,52.5,17.28
NEUEON,NEUEONBEN,19.5,20.47,20.47,0.97,4.97,9402,192458,19.5,5.76
VARDHACRLC,VARDHACRLCEQN,37.37,39.22,39.22,1.85,4.95,32583,1277905,54.25,27.01
AVANA,AVANASTN,138.5,145.35,145.35,6.85,4.95,2000,290700,140.5,60.1
PALASHSECU,PALASHSECUEQN,94.25,98.9,98.9,4.65,4.93,1,98,142.0,79.01
PARASPETRO,PARASPETROBEN,2.24,2.35,2.35,0.11,4.91,14230,33440,3.23,1.53
KSHITIJPOL,KSHITIJPOLBEN,3.28,3.44,3.44,0.16,4.88,32103,110434,3.96,1.88
OWAIS,OWAISSMN,171.65,180.0,180.0,8.35,4.86,1400,252000,707.9,88.1
IWARE,IWARESTN,352.95,369.95,369.95,17.0,4.82,4800,1775760,356.0,70.05
HDIL,HDILBZN,2.08,2.18,2.18,0.1,4.81,76,165,4.04,1.84
ASHOKAMET,ASHOKAMETEQN,16.33,17.11,17.11,0.78,4.78,1232,21079,21.0,12.13
MADHAVIPL,MADHAVIPLEQN,9.2,9.64,9.64,0.44,4.78,129,1243,9.9,8.0
