symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
ARVEE,ARVEEEQN,164.85,179.0,179.0,14.15,8.58,3,537,232.99,126.54
BTML,BTMLEQN,8.37,8.99,8.99,0.62,7.41,45192,406276,13.41,7.11
GURUNANAK,GURUNANAKSMN,33.05,35.3,35.3,2.25,6.81,1600,56480,60.0,27.0
RULKA,RULKASMN,103.0,109.75,109.75,6.75,6.55,300,32925,325.0,102.5
BEARDSELL,BEARDSELLEQN,29.81,31.5,31.5,1.69,5.67,50,1575,45.38,23.0
INCREDIBLE,INCREDIBLEEQN,39.33,41.5,41.5,2.17,5.52,27,1120,55.15,28.5
CREATIVEYE,CREATIVEYEEQN,7.3,7.7,7.7,0.4,5.48,100,770,12.19,5.27
USK,USKEQN,24.68,25.99,25.99,1.31,5.31,38,987,61.2,23.5
SHYAMTEL,SHYAMTELEQN,12.22,12.84,12.84,0.62,5.07,100,1284,27.44,11.49
LAL,LALEQN,9.32,9.79,9.79,0.47,5.04,900,8811,28.45,8.37
TFL,TFLEQN,13.71,14.4,14.4,0.69,5.03,8,115,28.45,11.75
EQUIPPP,EQUIPPPBEN,19.0,19.95,19.95,0.95,5.0,1014,20229,30.1,16.15
VCL,VCLBEN,2.0,2.1,2.1,0.1,5.0,1210204,2541428,2.0,0.6
RICHA,RICHASTN,77.15,81.0,81.0,3.85,4.99,2000,162000,102.05,50.0
UEL,UELBEN,131.79,138.36,138.36,6.57,4.99,35,4842,132.0,72.27
TGL,TGLSTN,54.25,56.95,56.95,2.7,4.98,1600,91120,660.0,38.5
NIRMAN,NIRMANSMN,64.5,67.7,67.7,3.2,4.96,22200,1502940,456.0,51.5
FLEXITUFF,FLEXITUFFEQN,18.38,19.29,19.29,0.91,4.95,177,3414,74.19,12.39
JPASSOCIAT,JPASSOCIATBEN,3.46,3.63,3.63,0.17,4.91,8805,31962,7.57,2.56
KEEPLEARN,KEEPLEARNEQN,2.29,2.4,2.4,0.11,4.8,100,240,5.5,2.18
LASA,LASAEQN,9.81,10.28,10.28,0.47,4.79,214,2199,31.4,8.16
SECMARK,SECMARKEQN,114.51,120.0,120.0,5.49,4.79,2,240,174.63,75.0
SECURKLOUD,SECURKLOUDBEN,24.13,25.28,25.28,1.15,4.77,683,17266,36.0,16.01
GLOBALE,GLOBALEEQN,11.37,11.91,11.91,0.54,4.75,62,738,34.7,11.2
SMLMAH,SMLMAHEQN,3364.3,3519.7,3519.7,155.4,4.62,31938,112412178,4743.0,1028.4
SEJALLTD,SEJALLTDBEN,882.55,923.0,923.0,40.45,4.58,21,19383,1036.7,313.5
JAYNECOIND,JAYNECOINDEQN,68.43,71.5,71.5,3.07,4.49,92194,6591871,81.2,28.0
INTENTECH,INTENTECHBEN,127.47,133.0,133.0,5.53,4.34,1,133,154.9,79.5
GATECHDVR,GATECHDVREQN,0.5,0.52,0.52,0.02,4.0,23501,12220,1.16,0.42
DEEPINDS,DEEPINDSEQN,441.65,459.0,459.0,17.35,3.93,3290,1510110,624.4,381.0
GANGAFORGE,GANGAFORGEEQN,3.09,3.21,3.21,0.12,3.88,1318,4230,7.8,2.98
RUCHINFRA,RUCHINFRAEQN,6.47,6.72,6.72,0.25,3.86,61,409,13.9,6.07
NEPTUNE,NEPTUNESMN,180.15,187.0,187.0,6.85,3.8,2000,374000,192.0,126.3
TIPSFILMS,TIPSFILMSEQN,438.5,455.0,455.0,16.5,3.76,5247,2387385,718.0,363.6
HERCULES,HERCULESEQN,167.0,173.2,173.2,6.2,3.71,3,519,252.1,125.51
GSS,GSSEQN,17.66,18.3,18.3,0.64,3.62,1,18,81.63,17.6
GINNIFILA,GINNIFILAEQN,37.96,39.3,39.3,1.34,3.53,40,1572,57.8,19.01
SHRENIK,SHRENIKEQN,0.57,0.59,0.59,0.02,3.51,11482,6774,0.92,0.4
KAMOPAINTS,KAMOPAINTSEQN,7.03,7.27,7.27,0.24,3.41,3732,27131,21.49,6.85
ANKITMETAL,ANKITMETALBZN,1.77,1.83,1.83,0.06,3.39,41,75,4.99,1.55
PKTEA,PKTEAEQN,745.15,770.0,770.0,24.85,3.33,2,1540,1013.9,532.05
INNOVANA,INNOVANAEQN,462.7,478.0,478.0,15.3,3.31,1,478,649.5,270.5
URAVIDEF,URAVIDEFEQN,183.27,189.0,189.0,5.73,3.13,7,1323,584.0,180.21
DAMODARIND,DAMODARINDEQN,31.94,32.94,32.94,1.0,3.13,10,329,47.15,28.0
SPARC,SPARCEQN,161.02,166.0,166.0,4.98,3.09,294646,48911236,241.0,109.3
KRITIKA,KRITIKAEQN,7.55,7.78,7.78,0.23,3.05,637,4955,13.8,7.08
NOIDATOLL,NOIDATOLLEQN,4.93,5.08,5.08,0.15,3.04,2546,12933,23.97,2.57
AKI,AKIEQN,7.67,7.9,7.9,0.23,3.0,5,39,18.23,6.63
TREEHOUSE,TREEHOUSEEQN,8.39,8.64,8.64,0.25,2.98,11,95,21.26,6.19
SUMIT,SUMITEQN,71.69,73.75,73.75,2.06,2.87,6,442,155.99,68.81
MOTOGENFIN,MOTOGENFINEQN,24.79,25.5,25.5,0.71,2.86,99,2524,35.8,23.51
MADHUCON,MADHUCONEQN,6.03,6.2,6.2,0.17,2.82,200,1240,11.4,5.64
PRECOT,PRECOTEQN,416.3,428.0,428.0,11.7,2.81,106,45368,690.5,331.1
FILATFASH,FILATFASHEQN,0.36,0.37,0.37,0.01,2.78,259638,96066,1.02,0.36
EMUDHRA,EMUDHRAEQN,605.25,621.9,621.9,16.65,2.75,4121,2562849,1024.0,603.9
MITCON,MITCONEQN,70.01,71.9,71.9,1.89,2.7,11,790,130.22,60.41
JAYBARMARU,JAYBARMARUEQN,89.51,91.85,91.85,2.34,2.61,1009,92676,111.85,55.5
KRITINUT,KRITINUTEQN,76.91,78.88,78.88,1.97,2.56,35,2760,154.99,75.25
HGM,HGMEQN,69.72,71.5,71.5,1.78,2.55,4,286,87.4,41.5
ASIANHOTNR,ASIANHOTNREQN,321.2,329.4,329.4,8.2,2.55,2,658,419.5,185.65
THANGAMAYL,THANGAMAYLEQN,3159.8,3240.0,3240.0,80.2,2.54,940,3045600,3470.0,1523.1
PPAP,PPAPEQN,227.04,232.8,232.8,5.76,2.54,1,232,294.79,154.05
K2INFRA,K2INFRASMN,63.35,64.95,64.95,1.6,2.53,600,38970,205.0,52.5
