symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
EFFWA,EFFWASMN,207.95,244.95,244.95,37.0,17.79,14800,3625260,272.95,147.55
LANCORHOL,LANCORHOLEQN,27.26,31.24,31.24,3.98,14.6,128177,4004249,45.9,19.01
BLBLIMITED,BLBLIMITEDEQN,16.12,17.99,17.99,1.87,11.6,18420,331375,24.95,13.1
DOLPHIN,DOLPHINEQN,371.75,409.95,409.95,38.2,10.28,1930,791203,661.35,201.0
RNPL,RNPLSMN,108.0,118.8,118.8,10.8,10.0,20400,2423520,108.0,69.0
BULKCORP,BULKCORPSMN,75.0,82.5,82.5,7.5,10.0,1200,99000,121.9,50.55
IFBAGRO,IFBAGROEQN,1324.2,1449.5,1449.5,125.3,9.46,10175,14748662,1373.15,440.0
LGBBROSLTD,LGBBROSLTDEQN,1417.9,1550.9,1550.9,133.0,9.38,7352,11402216,1600.0,1081.0
REGENCERAM,REGENCERAMEQN,46.6,50.35,50.35,3.75,8.05,5,251,78.95,35.31
SILLYMONKS,SILLYMONKSEQN,18.59,19.97,19.97,1.38,7.42,14004,279659,28.1,13.45
ASIANHOTNR,ASIANHOTNREQN,331.9,354.85,354.85,22.95,6.91,1,354,419.5,182.0
UTSSAV,UTSSAVSMN,258.7,275.0,275.0,16.3,6.3,18600,5115000,315.25,145.05
KAPSTON,KAPSTONEQN,288.1,306.0,306.0,17.9,6.21,1146,350676,319.0,190.0
ISHAN,ISHANSMN,0.85,0.9,0.9,0.05,5.88,48000,43200,2.65,0.8
KREBSBIO,KREBSBIOEQN,69.04,73.0,73.0,3.96,5.74,25,1825,129.07,65.55
LAKSHYA,LAKSHYASMN,129.6,137.0,137.0,7.4,5.71,10400,1424800,372.5,102.25
INCREDIBLE,INCREDIBLEEQN,45.4,47.95,47.95,2.55,5.62,45,2157,55.15,28.5
SRIVASAVI,SRIVASAVISMN,58.25,61.5,61.5,3.25,5.58,4000,246000,138.0,55.0
DREDGECORP,DREDGECORPEQN,741.15,780.0,780.0,38.85,5.24,23273,18152940,1085.0,495.0
GNA,GNAEQN,313.75,330.0,330.0,16.25,5.18,3769,1243770,448.8,271.05
SOMATEX,SOMATEXBEN,139.31,146.27,146.27,6.96,5.0,3438,502876,139.31,34.53
ZENTEC,ZENTECEQN,1357.2,1425.0,1425.0,67.8,5.0,20600,29355000,2627.0,945.35
SMLISUZU,SMLISUZUEQN,3035.6,3187.3,3187.3,151.7,5.0,4126,13150799,4743.0,1028.4
CYBERTECH,CYBERTECHBEN,167.29,175.65,175.65,8.36,5.0,5962,1047225,274.8,125.12
SWANDEF,SWANDEFBEN,736.45,773.25,773.25,36.8,5.0,1707,1319937,736.45,37.8
TREJHARA,TREJHARABEN,216.45,227.27,227.27,10.82,5.0,2057,467494,294.55,155.6
TECHD,TECHDSTN,765.2,803.45,803.45,38.25,5.0,2400,1928280,794.0,366.7
EUROTEXIND,EUROTEXINDEQN,22.46,23.58,23.58,1.12,4.99,14600,344268,22.46,9.65
SICALLOG,SICALLOGBEN,87.55,91.92,91.92,4.37,4.99,3,275,203.0,79.07
ANONDITA,ANONDITASTN,595.7,625.45,625.45,29.75,4.99,14000,8756300,595.7,261.75
SEYAIND,SEYAINDBEN,20.74,21.77,21.77,1.03,4.97,1001,21791,32.65,12.63
TECHLABS,TECHLABSSMN,433.75,455.3,455.3,21.55,4.97,625,284562,1670.0,401.05
IL&FSTRANS,IL&FSTRANSBZN,3.03,3.18,3.18,0.15,4.95,167,531,7.12,2.79
GLFL,GLFLBEN,8.9,9.34,9.34,0.44,4.94,10669,99648,9.74,3.97
INNOMET,INNOMETSMN,137.95,144.75,144.75,6.8,4.93,600,86850,216.0,100.0
HECPROJECT,HECPROJECTEQN,135.17,141.8,141.8,6.63,4.9,20,2836,184.1,82.01
SADHNANIQ,SADHNANIQBEN,7.36,7.72,7.72,0.36,4.89,42829,330639,58.31,5.89
JPASSOCIAT,JPASSOCIATBEN,3.3,3.46,3.46,0.16,4.85,1372513,4748894,8.55,2.56
IDEA,IDEAEQN,8.73,9.15,9.15,0.42,4.81,17584797,160900892,10.57,6.12
BGLOBAL,BGLOBALBZN,4.19,4.39,4.39,0.2,4.77,2158,9473,5.43,2.81
GAYAHWS,GAYAHWSBEN,3.52,3.68,3.68,0.16,4.55,30089,110727,4.76,0.74
RRKABEL,RRKABELEQN,1412.0,1475.4,1475.4,63.4,4.49,37473,55287664,1612.0,853.55
MUFIN,MUFINEQN,117.73,123.0,123.0,5.27,4.48,172851,21260673,141.4,63.11
ORIENTCEM,ORIENTCEMEQN,214.46,223.99,223.99,9.53,4.44,55859,12511857,362.4,211.24
NAGREEKCAP,NAGREEKCAPBEN,31.25,32.6,32.6,1.35,4.32,271,8834,43.93,23.0
ROLTA,ROLTABZN,1.86,1.94,1.94,0.08,4.3,1821,3532,4.29,1.7
SAMBHAAV,SAMBHAAVEQN,9.3,9.7,9.7,0.4,4.3,7914,76765,9.8,5.0
MHRIL,MHRILEQN,328.65,342.7,342.7,14.05,4.28,9570,3279639,394.5,259.0
PRIMECAB,PRIMECABSMN,104.55,109.0,109.0,4.45,4.26,22400,2441600,105.1,70.7
SIGMA,SIGMABEN,55.45,57.78,57.78,2.33,4.2,14768,853295,65.5,21.01
VGL,VGLBEN,127.53,132.8,132.8,5.27,4.13,9182,1219369,196.95,46.0
GCHOTELS,GCHOTELSSTN,196.0,204.0,204.0,8.0,4.08,600,122400,255.0,101.9
BCONCEPTS,BCONCEPTSBEN,340.1,353.95,353.95,13.85,4.07,30,10618,569.95,252.1
SNOWMAN,SNOWMANEQN,51.31,53.4,53.4,2.09,4.07,8816,470774,80.7,43.0
SHEKHAWATI,SHEKHAWATIEQN,20.66,21.49,21.49,0.83,4.02,26,558,44.63,19.9
MEGASOFT,MEGASOFTEQN,211.34,219.8,219.8,8.46,4.0,42828,9413594,214.0,49.06
ALMONDZ,ALMONDZEQN,19.12,19.88,19.88,0.76,3.97,7155,142241,34.85,16.61
JAIPURKURT,JAIPURKURTEQN,39.15,40.7,40.7,1.55,3.96,8,325,59.0,31.91
DCMFINSERV,DCMFINSERVEQN,5.44,5.65,5.65,0.21,3.86,154,870,9.21,4.92
LCCINFOTEC,LCCINFOTECEQN,4.17,4.33,4.33,0.16,3.84,1118,4840,11.65,3.64
DBSTOCKBRO,DBSTOCKBROEQN,25.25,26.2,26.2,0.95,3.76,26,681,52.0,24.65
INNOVANA,INNOVANABEN,482.0,499.9,499.9,17.9,3.71,66,32993,649.5,270.5
DIGIKORE,DIGIKORESMN,96.5,100.0,100.0,3.5,3.63,2000,200000,184.5,69.5
ICDSLTD,ICDSLTDBEN,47.0,48.7,48.7,1.7,3.62,43,2094,76.0,37.13
SCHAEFFLER,SCHAEFFLEREQN,4021.4,4162.0,4162.0,140.6,3.5,1797,7479114,4392.0,2823.0
SECURKLOUD,SECURKLOUDEQN,20.16,20.86,20.86,0.7,3.47,10,208,41.5,16.35
MWL,MWLEQN,227.29,235.0,235.0,7.71,3.39,20,4700,265.0,132.0
WOMANCART,WOMANCARTSMN,288.3,298.0,298.0,9.7,3.36,1600,476800,437.15,211.15
LATTEYS,LATTEYSBEN,28.06,29.0,29.0,0.94,3.35,19213,557177,40.4,16.0
TVVISION,TVVISIONEQN,6.05,6.25,6.25,0.2,3.31,124,775,30.27,3.65
TAC,TACSTN,816.05,843.0,843.0,26.95,3.3,3000,2529000,870.0,350.25
