symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
SANDESH,SANDESHEQN,989.8,1180.0,1180.0,190.2,19.22,3268,3856240,1438.5,811.0
SOTL,SOTLEQN,679.0,774.0,774.0,95.0,13.99,101976,78929424,685.9,285.8
UEL,UELEQN,223.2,245.52,245.52,22.32,10.0,1748,429168,223.2,92.32
PRESSTONIC,PRESSTONICSMN,29.7,32.6,32.6,2.9,9.76,4800,156480,81.61,24.0
NAHARCAP,NAHARCAPEQN,264.58,290.0,290.0,25.42,9.61,1234,357860,316.9,191.0
NEULANDLAB,NEULANDLABEQN,19956.0,21800.0,21800.0,1844.0,9.24,8710,189878000,20099.0,11500.0
TECILCHEM,TECILCHEMEQN,9.85,10.76,10.76,0.91,9.24,249,2679,22.87,8.8
IWP,IWPEQN,33.62,36.5,36.5,2.88,8.57,1000,36500,39.15,28.0
SARLAPOLY,SARLAPOLYEQN,102.36,110.0,110.0,7.64,7.46,10298,1132780,114.0,68.4
TREJHARA,TREJHARAEQN,150.79,162.0,162.0,11.21,7.43,16157,2617434,284.85,128.4
NRAIL,NRAILEQN,487.75,523.95,523.95,36.2,7.42,965,505611,534.4,333.0
KEEPLEARN,KEEPLEARNEQN,1.96,2.1,2.1,0.14,7.14,500,1050,3.21,1.51
SICAGEN,SICAGENEQN,51.51,55.0,55.0,3.49,6.78,19,1045,61.5,46.55
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,43368,6938,0.61,0.11
KRITINUT,KRITINUTEQN,89.15,95.0,95.0,5.85,6.56,3797,360715,110.75,51.36
ORIENTALTL,ORIENTALTLEQN,5.14,5.44,5.44,0.3,5.84,215,1169,11.99,4.4
THOMASCOTT,THOMASCOTTEQN,302.4,320.0,320.0,17.6,5.82,1975,632000,459.8,230.0
RRIL,RRILEQN,18.46,19.49,19.49,1.03,5.58,5,97,21.5,15.25
FILATFASH,FILATFASHBEN,0.18,0.19,0.19,0.01,5.56,338284,64273,0.68,0.14
PRAXIS,PRAXISEQN,6.65,7.0,7.0,0.35,5.26,1,7,14.44,5.26
NAHARSPING,NAHARSPINGEQN,328.95,346.0,346.0,17.05,5.18,21904,7578784,332.5,149.2
PANAMAPET,PANAMAPETEQN,455.2,477.95,477.95,22.75,5.0,9789,4678652,518.5,229.0
SANWARIA,SANWARIABZN,0.2,0.21,0.21,0.01,5.0,1648,346,0.39,0.19
BIRLACABLE,BIRLACABLEBEN,235.93,247.72,247.72,11.79,5.0,10845,2686523,241.0,104.0
RSDFIN,RSDFINBEN,160.46,168.48,168.48,8.02,5.0,509,85756,0.0,0.0
VIVIDEL,VIVIDELSTN,1313.4,1379.05,1379.05,65.65,5.0,480,661944,1429.0,556.0
KOTYARK,KOTYARKBEN,38.46,40.38,40.38,1.92,4.99,8252,333215,45.5,17.38
ABAN,ABANBEN,18.25,19.16,19.16,0.91,4.99,11976,229460,52.14,12.89
METALIC,METALICSTN,111.15,116.7,116.7,5.55,4.99,25600,2987520,111.15,81.4
RELINFRA,RELINFRABEN,69.49,72.96,72.96,3.47,4.99,3343,243905,303.0,60.04
MTARTECH,MTARTECHBEN,6628.0,6959.0,6959.0,331.0,4.99,67858,472223822,8714.0,1390.5
BIKEWO,BIKEWOSTN,71.25,74.8,74.8,3.55,4.98,12000,897600,71.25,13.65
FORGEAUTO,FORGEAUTOSMN,105.4,110.65,110.65,5.25,4.98,6000,663900,172.0,68.45
BONLON,BONLONEQN,42.81,44.94,44.94,2.13,4.98,38,1707,57.0,34.51
ROLLT,ROLLTBEN,2.83,2.97,2.97,0.14,4.95,73112,217142,3.74,1.02
VIPULLTD,VIPULLTDBEN,11.74,12.32,12.32,0.58,4.94,709,8734,18.6,7.38
NEPHROCARE,NEPHROCARESTN,68.8,72.2,72.2,3.4,4.94,2800,202160,183.0,50.05
ORTEL,ORTELBZN,2.03,2.13,2.13,0.1,4.93,1035,2204,2.2,1.15
VCL,VCLEQN,1.22,1.28,1.28,0.06,4.92,3244,4152,2.66,0.87
UTKAL,UTKALSMN,41.9,43.95,43.95,2.05,4.89,2000,87900,66.0,22.6
SPCENET,SPCENETEQN,3.49,3.66,3.66,0.17,4.87,14510,53106,11.24,3.0
MADHUCON,MADHUCONBEN,5.16,5.41,5.41,0.25,4.84,97,524,8.55,3.61
NIRAJ,NIRAJBEN,29.18,30.59,30.59,1.41,4.83,17703,541534,52.0,20.15
STERTOOLS,STERTOOLSBEN,251.9,264.0,264.0,12.1,4.8,5645,1490280,361.95,155.0
FLEXITUFF,FLEXITUFFBEN,3.82,4.0,4.0,0.18,4.71,3348,13392,29.49,3.8
ACSTECH,ACSTECHEQN,44.33,46.4,46.4,2.07,4.67,37093,1721115,47.07,31.71
NAVINFLUOR,NAVINFLUOREQN,7609.5,7950.0,7950.0,340.5,4.47,34715,275984250,7936.0,4498.5
CEDAAR,CEDAARSTN,16.85,17.6,17.6,0.75,4.45,1000,17600,122.0,16.3
PRECISION,PRECISIONSTN,7.9,8.25,8.25,0.35,4.43,2000,16500,26.0,6.2
MANUGRAPH,MANUGRAPHBEN,15.89,16.59,16.59,0.7,4.41,2,33,24.0,9.65
AKG,AKGEQN,8.43,8.8,8.8,0.37,4.39,177,1557,15.34,8.06
SOMICONVEY,SOMICONVEYEQN,93.88,97.99,97.99,4.11,4.38,100,9799,169.4,85.5
SCANSTL,SCANSTLBEN,65.54,68.4,68.4,2.86,4.36,375,25650,65.54,31.35
SIGMA,SIGMAEQN,47.45,49.5,49.5,2.05,4.32,2979,147460,65.5,35.46
ELANTAS,ELANTASEQN,11847.5,12347.5,12347.5,500.0,4.22,604,7457890,11847.5,8900.0
ELDEHSG,ELDEHSGEQN,774.6,806.9,806.9,32.3,4.17,52,41958,1044.1,691.2
BESTAGRO,BESTAGROEQN,20.97,21.84,21.84,0.87,4.15,52319,1142646,34.4,12.3
GAYAHWS,GAYAHWSEQN,1.94,2.02,2.02,0.08,4.12,2033,4106,4.76,1.51
PEARLPOLY,PEARLPOLYBEN,16.67,17.35,17.35,0.68,4.08,41,711,37.69,12.75
RACE,RACEEQN,105.22,109.5,109.5,4.28,4.07,50,5475,252.0,84.11
UGARSUGAR,UGARSUGAREQN,43.28,45.0,45.0,1.72,3.97,7218,324810,48.85,33.75
ESSENTIA,ESSENTIABEN,1.26,1.31,1.31,0.05,3.97,73781,96653,2.07,0.95
BATLIBOI,BATLIBOIEQN,94.3,98.0,98.0,3.7,3.92,76860,7532280,97.45,71.21
SGL,SGLEQN,9.77,10.15,10.15,0.38,3.89,10,101,20.79,8.4
ZIMLAB,ZIMLABBEN,114.46,118.85,118.85,4.39,3.84,1,118,133.9,59.31
METROGLOBL,METROGLOBLEQN,130.02,135.0,135.0,4.98,3.83,1,135,159.79,110.0
MENNPIS,MENNPISEQN,74.17,77.0,77.0,2.83,3.82,6343,488411,82.0,52.35
SHAHALLOYS,SHAHALLOYSEQN,70.26,72.9,72.9,2.64,3.76,4,291,83.85,53.1
RMC,RMCEQN,337.4,350.0,350.0,12.6,3.73,3189,1116150,530.0,245.4
TECHERA,TECHERASMN,165.8,171.9,171.9,6.1,3.68,41600,7151040,325.7,127.55
SEPC,SEPCEQN,6.32,6.55,6.55,0.23,3.64,891610,5840045,13.73,4.65
LANCORHOL,LANCORHOLEQN,26.3,27.25,27.25,0.95,3.61,50,1362,33.8,18.12
BI,BIEQN,61.32,63.5,63.5,2.18,3.56,80,5080,75.0,51.62
MTEDUCARE,MTEDUCAREBEN,1.98,2.05,2.05,0.07,3.54,515,1055,2.53,1.17
SALSTEEL,SALSTEELEQN,59.79,61.9,61.9,2.11,3.53,1109,68647,65.5,14.37
TERASOFT,TERASOFTEQN,428.95,444.0,444.0,15.05,3.51,1175,521700,598.0,282.8
AKSHOPTFBR,AKSHOPTFBRBEN,6.28,6.5,6.5,0.22,3.5,54631,355101,9.0,3.82
ENERGYDEV,ENERGYDEVEQN,16.69,17.27,17.27,0.58,3.48,370,6389,29.69,13.15
SADBHIN,SADBHINBEN,2.59,2.68,2.68,0.09,3.47,750,2010,5.02,2.06
LASA,LASAEQN,7.66,7.92,7.92,0.26,3.39,5,39,14.08,5.67
SRD,SRDEQN,38.16,39.45,39.45,1.29,3.38,1,39,91.0,37.0
MMWL,MMWLBEN,14.51,15.0,15.0,0.49,3.38,139,2085,16.34,9.02
TOTAL,TOTALEQN,62.92,64.95,64.95,2.03,3.23,252,16367,87.89,45.0
GATECH,GATECHBEN,0.62,0.64,0.64,0.02,3.23,245344,157020,0.93,0.4
RAMASTEEL,RAMASTEELBEN,4.65,4.8,4.8,0.15,3.23,67898,325910,11.58,3.43
DAVANGERE,DAVANGEREEQN,3.12,3.22,3.22,0.1,3.21,306575,987171,5.5,3.03
NOIDATOLL,NOIDATOLLBEN,4.43,4.57,4.57,0.14,3.16,51,233,7.43,2.87
ROXHITECH,ROXHITECHSMN,47.5,49.0,49.0,1.5,3.16,1600,78400,55.0,22.95
TAMBOLIIN,TAMBOLIINBEN,208.42,215.0,215.0,6.58,3.16,5,1075,237.7,141.5
TIJARIA,TIJARIAEQN,4.79,4.94,4.94,0.15,3.13,8,39,9.05,3.55
KSHITIJPOL,KSHITIJPOLBEN,2.9,2.99,2.99,0.09,3.1,4654,13915,7.2,1.88
GANGAFORGE,GANGAFORGEBEN,1.94,2.0,2.0,0.06,3.09,108818,217636,3.29,1.59
NEXTMEDIA,NEXTMEDIAEQN,3.9,4.02,4.02,0.12,3.08,8,32,8.48,3.42
