symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
RELTD-RE,RELTD-REBEN,25.98,36.37,36.37,10.39,39.99,2954,107436,43.0,23.64
SHAH-RE1,SHAH-RE1BEN,0.07,0.08,0.08,0.01,14.29,39384,3150,0.07,0.02
REGENCERAM,REGENCERAMEQN,40.51,44.75,44.75,4.24,10.47,1,44,54.99,35.31
VIPULLTD,VIPULLTDEQN,10.13,11.14,11.14,1.01,9.97,28225,314426,13.69,7.38
DELPHIFX,DELPHIFXEQN,8.4,9.2,9.2,0.8,9.52,3000,27600,18.25,7.29
HYBRIDFIN,HYBRIDFINEQN,22.69,24.5,24.5,1.81,7.98,21690,531405,33.62,13.06
RKEC,RKECEQN,26.7,28.8,28.8,2.1,7.87,1273,36662,84.99,23.9
SELMC,SELMCEQN,29.68,31.8,31.8,2.12,7.14,2,63,43.36,26.33
SHRIKRISH,SHRIKRISHEQN,42.94,45.85,45.85,2.91,6.78,4,183,56.0,35.0
DHARAN,DHARANBZN,0.16,0.17,0.17,0.01,6.25,139985,23797,0.67,0.11
SURYALA,SURYALAEQN,452.35,479.95,479.95,27.6,6.1,2,959,508.0,330.3
NIBL,NIBLEQN,30.94,32.78,32.78,1.84,5.95,3,98,40.8,21.62
ORCHASP,ORCHASPEQN,1.86,1.97,1.97,0.11,5.91,1170,2304,4.16,1.56
AIRAN,AIRANEQN,16.27,17.15,17.15,0.88,5.41,30774,527774,32.65,12.63
SHANTI,SHANTIEQN,6.55,6.9,6.9,0.35,5.34,10,69,19.46,4.7
PATINTLOG,PATINTLOGEQN,14.28,15.0,15.0,0.72,5.04,33649,504735,18.51,8.01
DIVYADHAN,DIVYADHANSTN,38.0,39.9,39.9,1.9,5.0,2000,79800,62.4,18.25
ZEELEARN,ZEELEARNBEN,8.4,8.82,8.82,0.42,5.0,105651,931841,10.89,4.17
SEJALLTD,SEJALLTDBEN,799.3,839.25,839.25,39.95,5.0,2158,1811101,1036.7,381.0
RAJESHEXPO,RAJESHEXPOBZN,92.87,97.51,97.51,4.64,5.0,36250,3534737,237.88,72.63
