symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
ASTEC-RE,ASTEC-REBEN,6.9,9.6,9.6,2.7,39.13,402,3859,6.9,4.95
AUSL,AUSLSMN,30.0,33.4,33.4,3.4,11.33,2000,66800,72.0,23.65
SUVIDHAA,SUVIDHAAEQN,5.78,6.2,6.2,0.42,7.27,508729,3154119,7.87,3.4
SAMPANN,SAMPANNEQN,30.83,32.99,32.99,2.16,7.01,25679,847150,47.88,24.16
WIPL,WIPLEQN,158.15,167.0,167.0,8.85,5.6,600,100200,270.0,137.9
MAXPOSURE,MAXPOSURESMN,61.3,64.7,64.7,3.4,5.55,5000,323500,139.0,49.6
PANACHE,PANACHEBEN,237.03,248.88,248.88,11.85,5.0,7501,1866848,345.55,123.48
SHANTI,SHANTIBEN,12.6,13.23,13.23,0.63,5.0,5127,67830,23.87,10.03
GODAVARIB,GODAVARIBBEN,288.98,303.42,303.42,14.44,5.0,10064,3053618,408.6,145.0
PRIZOR,PRIZORSTN,248.05,260.45,260.45,12.4,5.0,1600,416720,248.05,105.1
CYBERMEDIA,CYBERMEDIAEQN,17.02,17.87,17.87,0.85,4.99,26,464,34.69,11.66
NKIND,NKINDEQN,67.98,71.37,71.37,3.39,4.99,19,1356,98.4,44.1
PALREDTEC,PALREDTECBEN,58.35,61.26,61.26,2.91,4.99,6824,418038,142.5,39.62
MFML,MFMLBEN,28.08,29.48,29.48,1.4,4.99,2296,67686,118.2,24.2
ABMINTLLTD,ABMINTLLTDBEN,65.48,68.75,68.75,3.27,4.99,29,1993,110.62,40.93
RBMINFRA,RBMINFRASTN,444.65,466.85,466.85,22.2,4.99,600,280110,1049.0,249.85
SILKY,SILKYSTN,139.5,146.45,146.45,6.95,4.98,8000,1171600,171.0,134.45
BILVYAPAR,BILVYAPARBEN,12.38,12.99,12.99,0.61,4.93,650,8443,23.11,9.17
ARTNIRMAN,ARTNIRMANBEN,58.0,60.85,60.85,2.85,4.91,10,608,97.7,39.68
LAWSIKHO,LAWSIKHOSTN,159.9,167.75,167.75,7.85,4.91,2000,335500,448.5,125.6
UNIINFO,UNIINFOBEN,20.39,21.39,21.39,1.0,4.9,300,6417,54.3,13.94
DCG,DCGSMN,69.8,73.2,73.2,3.4,4.87,2400,175680,157.95,57.15
TVVISION,TVVISIONBEN,8.46,8.87,8.87,0.41,4.85,19334,171492,30.27,3.65
BBTCL,BBTCLEQN,185.35,194.3,194.3,8.95,4.83,3,582,252.0,120.6
EXCEL,EXCELEQN,1.05,1.1,1.1,0.05,4.76,76741,84415,1.85,0.65
KEN,KENSTN,40.3,42.2,42.2,1.9,4.71,1200,50640,85.0,35.25
CENTRUM,CENTRUMBEN,40.03,41.9,41.9,1.87,4.67,318511,13345610,43.85,22.4
VENUSREM,VENUSREMBEN,501.45,524.85,524.85,23.4,4.67,8790,4613431,501.65,270.25
COFFEEDAY,COFFEEDAYEQN,36.33,38.01,38.01,1.68,4.62,236938,9006013,54.44,21.28
QVCEL,QVCELSTN,31.5,32.95,32.95,1.45,4.6,1600,52720,162.0,22.2
KRIDHANINF,KRIDHANINFBEN,4.57,4.78,4.78,0.21,4.6,10000,47800,8.77,3.03
TGL,TGLSTN,126.45,132.25,132.25,5.8,4.59,8000,1058000,774.0,95.0
EFFWA,EFFWASTN,225.65,235.95,235.95,10.3,4.56,2000,471900,389.15,147.55
VALIANTLAB,VALIANTLABEQN,114.8,120.0,120.0,5.2,4.53,6574,788880,153.0,75.2
SLONE,SLONESMN,313.9,328.0,328.0,14.1,4.49,800,262400,418.2,136.1
CCHHL,CCHHLEQN,18.77,19.6,19.6,0.83,4.42,2331,45687,27.37,13.0
ZEELEARN,ZEELEARNBEN,9.05,9.45,9.45,0.4,4.42,5445,51455,11.48,4.57
INDOFARM,INDOFARMBEN,188.94,197.18,197.18,8.24,4.36,52719,10395132,293.2,136.8
NEPHROCARE,NEPHROCARESMN,131.3,136.8,136.8,5.5,4.19,400,54720,378.8,99.95
MEGATHERM,MEGATHERMSMN,321.6,334.95,334.95,13.35,4.15,6000,2009700,411.5,255.0
SCODATUBES,SCODATUBESEQN,212.21,221.01,221.01,8.8,4.15,35690,7887846,230.85,135.1
ROLTA,ROLTABZN,2.43,2.53,2.53,0.1,4.12,5500,13915,4.78,1.92
SADHAV,SADHAVSTN,126.95,131.9,131.9,4.95,3.9,1200,158280,244.95,76.95
AFIL,AFILEQN,7.32,7.6,7.6,0.28,3.83,92288,701388,12.99,6.42
SILGO,SILGOBEN,58.0,60.2,60.2,2.2,3.79,9,541,60.94,26.21
DIFFNKG,DIFFNKGEQN,336.8,349.0,349.0,12.2,3.62,15417,5380533,489.96,193.05
ONWARDTEC,ONWARDTECBEN,361.9,375.0,375.0,13.1,3.62,6962,2610750,508.0,206.0
DIXON,DIXONEQN,15823.0,16376.0,16376.0,553.0,3.49,10428,170768928,19148.9,10620.0
DBSTOCKBRO,DBSTOCKBROEQN,28.7,29.7,29.7,1.0,3.48,1,29,59.88,26.0
NGLFINE,NGLFINEEQN,1367.6,1415.0,1415.0,47.4,3.47,46,65090,2777.95,957.0
NAGAFERT,NAGAFERTBEN,6.18,6.39,6.39,0.21,3.4,2760,17636,12.9,4.1
VMARCIND,VMARCINDSMN,424.75,438.95,438.95,14.2,3.34,4750,2085012,494.15,163.5
GOENKA,GOENKABZN,0.9,0.93,0.93,0.03,3.33,460,427,1.48,0.76
GLOBALE,GLOBALEBEN,13.54,13.99,13.99,0.45,3.32,61,853,87.0,13.31
ROXHITECH,ROXHITECHSTN,45.5,47.0,47.0,1.5,3.3,1600,75200,142.95,35.05
SOLEX,SOLEXSTN,1458.0,1505.0,1505.0,47.0,3.22,250,376250,1786.7,630.9
TREEHOUSE,TREEHOUSEBEN,7.49,7.73,7.73,0.24,3.2,379,2929,27.48,7.44
SOMATEX,SOMATEXBEN,78.22,80.7,80.7,2.48,3.17,8313,670859,0.0,0.0
BIRLAMONEY,BIRLAMONEYEQN,176.36,181.8,181.8,5.44,3.08,510,92718,303.72,129.16
GODHA,GODHABEN,0.65,0.67,0.67,0.02,3.08,835883,560041,1.41,0.45
RBS,RBSSMN,128.75,132.7,132.7,3.95,3.07,1600,212320,150.5,84.5
SONAMLTD,SONAMLTDEQN,49.68,51.19,51.19,1.51,3.04,100,5119,96.7,35.2
UNITEDTEA,UNITEDTEAEQN,480.55,495.0,495.0,14.45,3.01,25,12375,619.0,350.1
USHAFIN,USHAFINSMN,104.6,107.65,107.65,3.05,2.92,800,86120,168.0,48.65
BORORENEW,BORORENEWEQN,556.45,572.7,572.7,16.25,2.92,11386,6520762,643.9,402.8
DIGIDRIVE,DIGIDRIVEEQN,31.49,32.4,32.4,0.91,2.89,33,1069,54.5,25.25
WEWIN,WEWINEQN,44.52,45.79,45.79,1.27,2.85,100,4579,98.9,37.7
CAPTRU-RE,CAPTRU-REBEN,0.36,0.37,0.37,0.01,2.78,15,5,0.36,0.02
TINNARUBR,TINNARUBREQN,936.3,961.95,961.95,25.65,2.74,1007,968683,1088.85,885.0
MASFIN,MASFINEQN,315.55,324.0,324.0,8.45,2.68,11513,3730212,324.7,220.06
AARVI,AARVIEQN,106.84,109.7,109.7,2.86,2.68,5,548,168.0,88.0
MAGNUM,MAGNUMEQN,25.13,25.8,25.8,0.67,2.67,444,11455,56.6,22.9
BANG,BANGEQN,57.76,59.3,59.3,1.54,2.67,1,59,96.43,42.77
INDSWFTLTD,INDSWFTLTDEQN,18.91,19.4,19.4,0.49,2.59,37060,718964,34.7,12.0
KELLTONTEC,KELLTONTECEQN,131.73,135.1,135.1,3.37,2.56,18255,2466250,184.3,95.01
BAJAJINDEF,BAJAJINDEFEQN,457.3,468.9,468.9,11.6,2.54,5603,2627246,580.25,199.24
HATHWAY,HATHWAYEQN,15.74,16.13,16.13,0.39,2.48,271681,4382214,25.66,11.94
IMPEXFERRO,IMPEXFERROBZN,2.05,2.1,2.1,0.05,2.44,25,52,4.64,1.77
AYMSYNTEX,AYMSYNTEXEQN,226.52,232.0,232.0,5.48,2.42,1,232,326.11,110.7
APOLSINHOT,APOLSINHOTEQN,1521.0,1556.9,1556.9,35.9,2.36,6,9341,2224.85,1160.0
JAYBEE,JAYBEESMN,256.05,262.0,262.0,5.95,2.32,1500,393000,456.0,178.05
NETWORK18,NETWORK18EQN,55.71,57.0,57.0,1.29,2.32,134316,7656012,106.0,39.66
BIOCON,BIOCONEQN,390.45,399.5,399.5,9.05,2.32,124216,49624292,404.7,291.0
SUNDARAM,SUNDARAMEQN,2.17,2.22,2.22,0.05,2.3,5858,13004,3.75,1.78
AVROIND,AVROINDEQN,154.16,157.7,157.7,3.54,2.3,1,157,230.52,107.1
SECURKLOUD,SECURKLOUDEQN,24.43,24.98,24.98,0.55,2.25,53,1323,44.15,16.35
SHIVAMILLS,SHIVAMILLSEQN,76.49,78.2,78.2,1.71,2.24,13,1016,116.19,65.35
SOMICONVEY,SOMICONVEYEQN,152.64,156.0,156.0,3.36,2.2,4,624,227.9,125.15
MMP,MMPEQN,287.45,293.7,293.7,6.25,2.17,821,241127,457.9,218.0
KEYFINSERV,KEYFINSERVBEN,271.0,276.85,276.85,5.85,2.16,3,830,479.0,170.1
ORIENTLTD,ORIENTLTDEQN,88.12,90.0,90.0,1.88,2.13,13,1170,163.4,75.01
CAPTRUST,CAPTRUSTBEN,69.47,70.94,70.94,1.47,2.12,1065,75551,179.61,64.17
UMESLTD,UMESLTDEQN,5.85,5.97,5.97,0.12,2.05,56,334,10.26,4.81
