symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
MCLEODRUSS,MCLEODRUSSEQN,47.2,51.92,51.92,4.72,10.0,165890,8613008,51.83,26.28
JNKINDIA,JNKINDIAEQN,305.4,335.9,335.9,30.5,9.99,11612,3900470,743.95,264.8
TRUST,TRUSTSMN,50.4,55.4,55.4,5.0,9.92,4200,232680,220.8,42.7
SAMBHAAV,SAMBHAAVEQN,7.07,7.77,7.77,0.7,9.9,54312,422004,9.45,4.86
REGENCERAM,REGENCERAMEQN,41.05,44.5,44.5,3.45,8.4,1,44,106.9,35.31
INDBANK,INDBANKEQN,39.58,42.79,42.79,3.21,8.11,96041,4109594,53.0,25.5
SINTERCOM,SINTERCOMEQN,120.08,129.0,129.0,8.92,7.43,9,1161,186.0,109.99
TECHD,TECHDSMN,596.5,640.0,640.0,43.5,7.29,29400,18816000,0.0,0.0
TNTELE,TNTELEEQN,12.68,13.5,13.5,0.82,6.47,33435,451372,26.0,7.94
REMSONSIND,REMSONSINDEQN,127.03,135.0,135.0,7.97,6.27,11057,1492695,222.9,101.71
SBGLP,SBGLPEQN,33.31,35.29,35.29,1.98,5.94,14,494,142.44,24.95
E2E,E2EEQN,3709.3,3894.7,3894.7,185.4,5.0,4557,17748147,5487.65,1710.05
BGRENERGY,BGRENERGYBEN,276.1,289.9,289.9,13.8,5.0,6889,1997121,276.1,34.5
PRIZOR,PRIZORSTN,329.1,345.55,345.55,16.45,5.0,800,276440,340.0,105.1
CALSOFT,CALSOFTEQN,15.6,16.38,16.38,0.78,5.0,330,5405,21.42,9.38
EASTSILK,EASTSILKBEN,49.8,52.29,52.29,2.49,5.0,801,41884,49.8,24.0
RAJOOENG,RAJOOENGEQN,90.54,95.06,95.06,4.52,4.99,31279,2973381,145.88,79.97
ABMINTLLTD,ABMINTLLTDEQN,44.29,46.5,46.5,2.21,4.99,1,46,110.62,37.01
UEL,UELBEN,320.9,336.9,336.9,16.0,4.99,2,673,422.05,216.82
WAAREEINDO,WAAREEINDOBEN,615.7,646.45,646.45,30.75,4.99,6363,4113361,615.7,165.07
MEDICO,MEDICOBEN,49.09,51.54,51.54,2.45,4.99,25319,1304941,79.83,37.18
VISASTEEL,VISASTEELEQN,47.53,49.9,49.9,2.37,4.99,269,13423,47.53,25.46
CAPTRUST,CAPTRUSTEQN,38.78,40.71,40.71,1.93,4.98,540,21983,135.44,36.06
TCIFINANCE,TCIFINANCEEQN,11.86,12.45,12.45,0.59,4.97,500,6225,20.14,10.51
SHANTI,SHANTIEQN,11.68,12.26,12.26,0.58,4.97,2810,34450,23.87,8.36
TAKE,TAKEEQN,13.29,13.95,13.95,0.66,4.97,7158,99854,20.47,6.51
SEYAIND,SEYAINDBEN,16.42,17.23,17.23,0.81,4.93,100,1723,32.65,12.63
INFOMEDIA,INFOMEDIABEN,7.5,7.87,7.87,0.37,4.93,1,7,9.89,5.6
JAKHARIA,JAKHARIASTN,165.35,173.5,173.5,8.15,4.93,800,138800,165.35,34.7
YUDIZ,YUDIZSMN,30.8,32.3,32.3,1.5,4.87,1600,51680,88.45,27.4
PURPLEUTED,PURPLEUTEDSTN,456.75,478.9,478.9,22.15,4.85,2000,957800,501.8,119.55
GAYAHWS,GAYAHWSBEN,4.54,4.76,4.76,0.22,4.85,39580,188400,4.54,0.74
AGSTRA,AGSTRABZN,4.16,4.36,4.36,0.2,4.81,47160,205617,99.69,3.78
JPASSOCIAT,JPASSOCIATBEN,3.36,3.52,3.52,0.16,4.76,2249570,7918486,8.55,2.56
SAROJA,SAROJASTN,44.7,46.8,46.8,2.1,4.7,1600,74880,62.0,34.0
ARSHIYA,ARSHIYABZN,1.94,2.03,2.03,0.09,4.64,50000,101500,4.64,1.6
RAMAPHO,RAMAPHOEQN,150.95,157.9,157.9,6.95,4.6,1050,165795,168.23,80.85
NKIND,NKINDEQN,74.63,78.0,78.0,3.37,4.52,70,5460,98.4,44.1
SHAILY,SHAILYEQN,2160.8,2256.9,2256.9,96.1,4.45,7964,17973951,2670.0,871.1
ORIENTLTD,ORIENTLTDEQN,84.29,87.98,87.98,3.69,4.38,1,87,163.4,75.01
GATECH,GATECHEQN,0.7,0.73,0.73,0.03,4.29,64820,47318,1.21,0.44
TPHQ,TPHQEQN,0.7,0.73,0.73,0.03,4.29,222115,162143,2.79,0.62
PRAXIS,PRAXISBEN,11.9,12.4,12.4,0.5,4.2,308,3819,26.5,8.65
ABSMARINE,ABSMARINESMN,171.25,178.35,178.35,7.1,4.15,2500,445875,275.0,92.1
REFRACTORY,REFRACTORYSMN,43.95,45.75,45.75,1.8,4.1,5000,228750,128.95,42.4
XELPMOC,XELPMOCEQN,100.76,104.7,104.7,3.94,3.91,700,73290,173.3,80.21
BAJAJINDEF,BAJAJINDEFEQN,383.25,397.85,397.85,14.6,3.81,106,42172,580.25,199.24
SAIFL,SAIFLSMN,18.4,19.1,19.1,0.7,3.8,4000,76400,32.75,9.25
