symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
CUBEXTUB,CUBEXTUBEQN,104.85,125.82,125.82,20.97,20.0,118761,14942509,143.69,73.1
RACE,RACEEQN,119.98,143.97,143.97,23.99,19.99,42598,6132834,246.0,84.11
OPTIEMUS,OPTIEMUSEQN,708.9,800.0,800.0,91.1,12.85,646363,517090400,713.0,288.0
REGENCERAM,REGENCERAMEQN,33.3,36.75,36.75,3.45,10.36,64,2352,54.99,30.0
STLSTRINF,STLSTRINFEQN,23.16,25.4,25.4,2.24,9.67,220,5588,27.9,14.59
PROSTARM,PROSTARMEQN,127.84,139.4,139.4,11.56,9.04,10800,1505520,214.0,114.64
SCODATUBES,SCODATUBESEQN,128.85,139.95,139.95,11.1,8.61,15520,2172024,185.07,110.0
ANSALBU,ANSALBUEQN,90.12,97.75,97.75,7.63,8.47,2447,239194,92.4,70.64
MOS,MOSSMN,6.65,7.2,7.2,0.55,8.27,240000,1728000,28.55,5.1
DUCON,DUCONEQN,1.46,1.57,1.57,0.11,7.53,234402,368011,4.31,1.15
ASIANTNE,ASIANTNEEQN,9.38,10.08,10.08,0.7,7.46,1,10,10.99,8.22
AUSTENG,AUSTENGEQN,162.85,174.8,174.8,11.95,7.34,8139,1422697,162.85,110.0
CREATIVEYE,CREATIVEYEEQN,6.25,6.68,6.68,0.43,6.88,442,2952,8.82,5.16
AVIENCE,AVIENCESMN,345.85,369.5,369.5,23.65,6.84,5400,1995300,414.95,222.0
BEWLTD,BEWLTDSMN,61.35,65.35,65.35,4.0,6.52,1500,98025,155.0,47.7
ARVSMART,ARVSMARTEQN,588.2,625.0,625.0,36.8,6.26,6012,3757500,707.85,486.8
OSWALPUMPS,OSWALPUMPSEQN,273.6,290.1,290.1,16.5,6.03,49951,14490785,802.9,266.45
ODYCORP,ODYCORPEQN,7.02,7.39,7.39,0.42,6.03,2,14,8.48,5.71
FILATFASH,FILATFASHEQN,0.17,0.18,0.18,0.01,5.88,218852,39393,0.66,0.14
SINTERCOM,SINTERCOMEQN,80.49,84.98,84.98,4.49,5.58,25,2124,130.0,62.99
SUPREMEINF,SUPREMEINFEQN,80.5,84.89,84.89,4.39,5.45,1,84,112.0,58.11
AMJLAND,AMJLANDEQN,37.75,39.75,39.75,2.0,5.3,3,119,57.7,30.3
KRITI,KRITIEQN,59.75,62.89,62.89,3.14,5.26,3,188,149.5,53.0
CLEANMAX,CLEANMAXEQN,1367.5,1439.0,1439.0,71.5,5.23,7725,11116275,1536.0,727.1
SHANTI,SHANTIEQN,5.56,5.84,5.84,0.28,5.04,50,292,12.26,4.7
KILITCH,KILITCHBEN,211.07,221.62,221.62,10.55,5.0,1106,245111,219.5,117.25
AMEYA,AMEYASMN,157.1,164.95,164.95,7.85,5.0,4000,659800,157.1,86.0
TIRUPATIFL,TIRUPATIFLBEN,74.61,78.34,78.34,3.73,5.0,391495,30669718,83.9,30.11
ACSTECH,ACSTECHBEN,72.92,76.56,76.56,3.64,4.99,2250,172260,72.92,31.71
SAHASRA,SAHASRASMN,370.5,389.0,389.0,18.5,4.99,800,311200,370.5,188.35
GFSTEELS,GFSTEELSBEN,28.04,29.44,29.44,1.4,4.99,1176,34621,28.04,10.21
DEEM,DEEMSTN,45.05,47.3,47.3,2.25,4.99,1000,47300,64.45,29.35
GJL,GJLSTN,334.45,351.15,351.15,16.7,4.99,800,280920,334.45,91.4
AHCL,AHCLEQN,28.86,30.3,30.3,1.44,4.99,620024,18786727,28.86,10.37
AUROIMPEX,AUROIMPEXSMN,37.15,39.0,39.0,1.85,4.98,1600,62400,53.95,21.25
IEML,IEMLSTN,44.15,46.35,46.35,2.2,4.98,7000,324450,173.57,37.8
OPTIVALUE,OPTIVALUESTN,212.85,223.45,223.45,10.6,4.98,6400,1430080,212.85,56.05
NEUEON,NEUEONBEN,12.44,13.06,13.06,0.62,4.98,3844,50202,27.4,5.76
VISACHROME,VISACHROMEEQN,33.16,34.81,34.81,1.65,4.98,620,21582,73.68,27.05
SMARTEN,SMARTENSMN,59.3,62.25,62.25,2.95,4.97,39600,2465100,104.8,42.0
SUMEETINDS,SUMEETINDSEQN,10.53,11.05,11.05,0.52,4.94,5930,65526,35.67,9.26
HPTL,HPTLSMN,446.0,468.0,468.0,22.0,4.93,600,280800,449.0,202.0
