symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
NELCAST,NELCASTEQN,119.14,135.0,135.0,15.86,13.31,39473,5328855,180.9,78.55
ISGEC,ISGECEQN,788.55,890.0,890.0,101.45,12.87,14999,13349110,1281.3,683.95
SANGINITA,SANGINITAEQN,12.58,14.0,14.0,1.42,11.29,24271,339794,13.99,8.46
SIGNPOST,SIGNPOSTEQN,210.54,234.0,234.0,23.46,11.14,7324,1713816,347.0,180.37
JITFINFRA,JITFINFRAEQN,280.6,308.65,308.65,28.05,10.0,5811,1793565,499.45,222.35
NIRAJISPAT,NIRAJISPATEQN,283.15,311.0,311.0,27.85,9.84,772,240092,612.5,155.0
TTL,TTLEQN,9.13,9.95,9.95,0.82,8.98,13,129,16.2,6.42
JNKINDIA,JNKINDIAEQN,253.45,275.0,275.0,21.55,8.5,22716,6246900,517.95,200.92
KALYANIFRG,KALYANIFRGEQN,609.85,660.0,660.0,50.15,8.22,615,405900,890.0,488.15
TROM,TROMSMN,62.0,67.0,67.0,5.0,8.06,600,40200,211.0,51.3
SOMICONVEY,SOMICONVEYEQN,119.19,128.0,128.0,8.81,7.39,5763,737664,207.02,85.5
PRESS-RE,PRESS-RESTN,9.1,9.75,9.75,0.65,7.14,1600,15600,10.5,5.65
SOFTTECH,SOFTTECHEQN,294.85,314.0,314.0,19.15,6.49,10,3140,421.0,268.85
TRACXN,TRACXNEQN,33.9,36.09,36.09,2.19,6.46,11719,422938,71.0,31.04
ISHANCH,ISHANCHEQN,60.61,64.5,64.5,3.89,6.42,36,2322,83.37,36.0
PARIN,PARINSMN,605.2,644.0,644.0,38.8,6.41,250,161000,698.0,311.65
NIRAJ,NIRAJEQN,33.24,35.2,35.2,1.96,5.9,1505,52976,69.88,27.2
AKI,AKIEQN,6.61,7.0,7.0,0.39,5.9,1055,7385,16.05,5.7
SANSERA,SANSERAEQN,1911.7,2023.3,2023.3,111.6,5.84,10434,21111112,2092.6,972.2
HECPROJECT,HECPROJECTEQN,117.96,124.5,124.5,6.54,5.54,1,124,184.1,82.01
NIBL,NIBLEQN,30.05,31.69,31.69,1.64,5.46,16,507,40.8,19.5
SINTERCOM,SINTERCOMEQN,96.74,102.0,102.0,5.26,5.44,24,2448,153.84,82.85
LYPSAGEMS,LYPSAGEMSEQN,5.69,5.99,5.99,0.3,5.27,204,1221,10.93,4.41
DHARAN,DHARANBZN,0.19,0.2,0.2,0.01,5.26,449879,89975,1.3,0.17
TARMAT,TARMATEQN,54.14,56.95,56.95,2.81,5.19,200,11390,70.8,45.1
DCI,DCIEQN,232.6,244.44,244.44,11.84,5.09,1,244,339.0,201.35
SADBHAV,SADBHAVEQN,6.4,6.72,6.72,0.32,5.0,2661,17881,18.8,6.05
CPS,CPSSTN,1285.0,1349.25,1349.25,64.25,5.0,150,202387,1306.45,412.0
ROUTE,ROUTEEQN,585.4,614.65,614.65,29.25,5.0,7022,4316072,1201.05,561.0
STALLION,STALLIONEQN,184.09,193.29,193.29,9.2,5.0,64680,12501997,423.8,60.0
PKTEA,PKTEAEQN,703.15,738.3,738.3,35.15,5.0,92,67923,1013.9,565.0
UEL,UELEQN,190.35,199.86,199.86,9.51,5.0,912,182272,190.35,72.27
BAFNAPH,BAFNAPHBEN,121.8,127.89,127.89,6.09,5.0,100,12789,202.06,69.0
IWARE,IWARESTN,247.6,259.95,259.95,12.35,4.99,1200,311940,248.3,70.05
AXISCADES,AXISCADESEQN,1179.6,1238.5,1238.5,58.9,4.99,13234,16390309,1779.2,661.9
CKKRETAIL,CKKRETAILSTN,179.7,188.65,188.65,8.95,4.98,17600,3320240,179.7,163.0
KSR,KSRBEN,28.32,29.73,29.73,1.41,4.98,3680,109406,34.95,14.04
ARVINDPORT,ARVINDPORTSMN,32.2,33.8,33.8,1.6,4.97,9000,304200,87.4,28.95
IL&FSENGG,IL&FSENGGBZN,27.17,28.52,28.52,1.35,4.97,1325,37789,45.84,21.2
AMBANIORGO,AMBANIORGOSMN,125.85,132.1,132.1,6.25,4.97,1000,132100,143.65,94.9
SADHAV,SADHAVSMN,98.1,102.95,102.95,4.85,4.94,600,61770,132.0,76.95
KARMAENG,KARMAENGEQN,40.95,42.97,42.97,2.02,4.93,10,429,86.93,36.5
PRAXIS,PRAXISEQN,8.32,8.73,8.73,0.41,4.93,1800,15714,14.99,6.66
BCONCEPTS,BCONCEPTSEQN,309.75,324.95,324.95,15.2,4.91,81,26320,449.0,252.1
WELINV,WELINVEQN,1323.4,1388.0,1388.0,64.6,4.88,10,13880,1549.0,597.55
NIRMAN,NIRMANSMN,69.85,73.25,73.25,3.4,4.87,27900,2043675,354.0,46.75
PREMIER,PREMIERBEN,3.09,3.24,3.24,0.15,4.85,109,353,4.15,2.55
ATCENERGY,ATCENERGYSMN,31.0,32.5,32.5,1.5,4.84,2400,78000,115.35,27.0
BALKRISHNA,BALKRISHNAEQN,16.98,17.8,17.8,0.82,4.83,1,17,25.97,15.67
ACEINTEG,ACEINTEGEQN,19.24,20.17,20.17,0.93,4.83,100,2017,29.94,18.16
PNGJL,PNGJLEQN,589.05,616.75,616.75,27.7,4.7,28062,17307238,701.4,473.8
NAGREEKCAP,NAGREEKCAPEQN,29.03,30.39,30.39,1.36,4.68,53,1610,42.75,23.23
YUDIZ,YUDIZSMN,37.5,39.25,39.25,1.75,4.67,1600,62800,57.0,24.65
GAYAHWS,GAYAHWSEQN,2.39,2.5,2.5,0.11,4.6,111,277,4.76,0.74
KRMAYURVED,KRMAYURVEDSTN,185.5,194.0,194.0,8.5,4.58,15000,2910000,185.5,156.15
NAVINFLUOR,NAVINFLUOREQN,6598.0,6899.0,6899.0,301.0,4.56,40304,278057296,6634.5,3566.0
ORTEL,ORTELBZN,1.33,1.39,1.39,0.06,4.51,35,48,2.34,1.15
CREATIVEYE,CREATIVEYEEQN,6.88,7.19,7.19,0.31,4.51,177,1272,12.19,5.27
GLOBALVECT,GLOBALVECTEQN,191.37,200.0,200.0,8.63,4.51,2,400,295.5,161.1
HUBTOWN,HUBTOWNEQN,240.98,251.81,251.81,10.83,4.49,28195,7099782,365.7,162.05
LINDEINDIA,LINDEINDIAEQN,6292.5,6575.0,6575.0,282.5,4.49,5752,37819400,7870.0,5242.4
NINSYS,NINSYSEQN,334.8,349.65,349.65,14.85,4.44,1,349,529.5,322.6
LAXMIINDIA,LAXMIINDIAEQN,100.12,104.5,104.5,4.38,4.37,7483,781973,180.9,85.87
SIGMAADV,SIGMAADVEQN,187.73,195.9,195.9,8.17,4.35,12286,2406827,231.0,49.06
ESSARSHPNG,ESSARSHPNGEQN,29.47,30.74,30.74,1.27,4.31,8924,274323,43.26,21.5
ANTGRAPHIC,ANTGRAPHICEQN,0.93,0.97,0.97,0.04,4.3,45104,43750,1.62,0.77
