symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
PLATIND,PLATINDEQN,286.85,319.95,319.95,33.1,11.54,24414,7811259,502.05,225.0
RVHL,RVHLEQN,63.42,68.2,68.2,4.78,7.54,30490,2079418,81.9,38.15
URBAN,URBANSMN,160.0,171.9,171.9,11.9,7.44,1600,275040,347.58,136.05
CREATIVEYE,CREATIVEYEEQN,7.83,8.39,8.39,0.56,7.15,5,41,12.19,5.27
KOTHARIPRO,KOTHARIPROEQN,92.16,98.3,98.3,6.14,6.66,27914,2743946,111.0,60.91
BAGFILMS,BAGFILMSEQN,6.53,6.96,6.96,0.43,6.58,20112,139979,13.99,5.31
PAR,PARBEN,111.05,116.6,116.6,5.55,5.0,701,81736,348.45,81.01
IZMO,IZMOBEN,913.0,958.65,958.65,45.65,5.0,990,949063,913.0,229.7
KAVDEFENCE,KAVDEFENCEEQN,98.02,102.92,102.92,4.9,5.0,526,54135,99.26,33.55
RVTH,RVTHEQN,973.1,1021.75,1021.75,48.65,5.0,594,606919,3670.0,802.95
RELTD,RELTDEQN,174.98,183.72,183.72,8.74,4.99,8905,1636026,174.98,93.41
PKTEA,PKTEABEN,793.8,833.45,833.45,39.65,4.99,70,58341,1013.9,395.05
BLUECOAST,BLUECOASTBEN,53.35,56.01,56.01,2.66,4.99,1569,87879,86.31,9.52
SILGO,SILGOBEN,69.11,72.56,72.56,3.45,4.99,4125,299310,79.0,26.21
SEJALLTD,SEJALLTDEQN,713.75,749.4,749.4,35.65,4.99,76,56954,713.75,313.5
SICALLOG,SICALLOGBEN,90.93,95.47,95.47,4.54,4.99,1,95,203.0,79.07
CUBEXTUB,CUBEXTUBBEN,92.56,97.18,97.18,4.62,4.99,8325,809023,143.25,67.11
TAURIAN,TAURIANSTN,220.5,231.5,231.5,11.0,4.99,1600,370400,0.0,0.0
KCEIL,KCEILSMN,235.75,247.5,247.5,11.75,4.98,7500,1856250,418.75,157.0
OSIAHYPER,OSIAHYPERBEN,31.36,32.92,32.92,1.56,4.97,32690,1076154,50.45,11.31
SGL,SGLBEN,14.33,15.04,15.04,0.71,4.95,1081,16258,22.8,10.04
NIRMAN,NIRMANSMN,181.05,190.0,190.0,8.95,4.94,156900,29811000,456.0,130.1
ROLLT,ROLLTEQN,1.22,1.28,1.28,0.06,4.92,601,769,2.65,1.02
JAINIK,JAINIKSTN,145.85,153.0,153.0,7.15,4.9,1200,183600,145.85,60.6
