symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
FAZE3Q,FAZE3QEQN,441.6,529.9,529.9,88.3,20.0,23504,12454769,747.95,317.75
PRECOT,PRECOTEQN,393.5,469.0,469.0,75.5,19.19,14280,6697320,643.65,300.05
NGLFINE,NGLFINEEQN,1803.5,2050.0,2050.0,246.5,13.67,1515,3105750,2050.0,957.0
TFL,TFLEQN,14.42,16.25,16.25,1.83,12.69,2,32,21.5,11.75
GOKEX,GOKEXEQN,694.05,778.4,778.4,84.35,12.15,394038,306719179,1060.0,531.0
INNOVANA,INNOVANAEQN,342.0,378.95,378.95,36.95,10.8,30,11368,649.5,270.5
SFL,SFLEQN,523.6,575.0,575.0,51.4,9.82,16099,9256925,918.4,497.95
ESPRIT,ESPRITSMN,74.25,81.0,81.0,6.75,9.09,1600,129600,134.55,52.0
NIRAJISPAT,NIRAJISPATEQN,170.0,185.0,185.0,15.0,8.82,8,1480,612.5,155.0
LAL,LALEQN,7.94,8.6,8.6,0.66,8.31,69,593,16.45,6.45
PALASHSECU,PALASHSECUEQN,97.81,105.9,105.9,8.09,8.27,2,211,151.0,94.26
BALKRISHNA,BALKRISHNAEQN,16.67,17.98,17.98,1.31,7.86,1,17,25.97,15.67
AKI,AKIEQN,6.19,6.66,6.66,0.47,7.59,1772,11801,16.05,5.7
VINNY,VINNYEQN,1.2,1.29,1.29,0.09,7.5,42984,55449,1.64,0.94
LEMERITE,LEMERITEEQN,462.8,497.5,497.5,34.7,7.5,210,104475,537.85,280.0
LLOYDSME,LLOYDSMEEQN,1168.7,1255.0,1255.0,86.3,7.38,32818,41186590,1612.0,942.15
REFRACTORY,REFRACTORYSMN,44.7,48.0,48.0,3.3,7.38,1000,48000,92.8,39.0
V2RETAIL,V2RETAILEQN,2120.1,2269.8,2269.8,149.7,7.06,26760,60739848,2564.1,1390.2
UNIMECH,UNIMECHEQN,939.3,1005.5,1005.5,66.2,7.05,4033,4055181,1397.0,807.05
KITEX,KITEXEQN,196.48,210.0,210.0,13.52,6.88,478452,100474920,324.42,138.2
MOTOGENFIN,MOTOGENFINEQN,20.97,22.4,22.4,1.43,6.82,1,22,33.7,20.5
HYBRIDFIN,HYBRIDFINEQN,22.41,23.9,23.9,1.49,6.65,38,908,33.62,10.05
NEXTMEDIA,NEXTMEDIAEQN,5.14,5.47,5.47,0.33,6.42,2,10,8.48,5.0
NAGREEKEXP,NAGREEKEXPEQN,25.28,26.89,26.89,1.61,6.37,140,3764,40.0,22.5
SCPL,SCPLEQN,320.35,340.65,340.65,20.3,6.34,3436,1170473,368.95,190.03
KHAITANLTD,KHAITANLTDEQN,95.86,101.8,101.8,5.94,6.2,1,101,167.5,71.56
SPECTRUM,SPECTRUMEQN,1209.0,1283.2,1283.2,74.2,6.14,414,531244,2249.95,1050.0
UNIINFO,UNIINFOEQN,14.35,15.2,15.2,0.85,5.92,1500,22800,33.5,13.5
RSSOFTWARE,RSSOFTWAREEQN,36.76,38.9,38.9,2.14,5.82,44,1711,144.22,35.0
MACPOWER,MACPOWEREQN,847.75,895.9,895.9,48.15,5.68,1,895,1314.9,601.2
VARDMNPOLY,VARDMNPOLYEQN,6.9,7.29,7.29,0.39,5.65,11126,81108,13.74,5.1
MITCON,MITCONEQN,59.62,62.95,62.95,3.33,5.59,200,12590,102.9,53.11
ADROITINFO,ADROITINFOEQN,9.49,10.0,10.0,0.51,5.37,4576,45760,18.95,8.1
KNAGRI,KNAGRIEQN,169.65,178.5,178.5,8.85,5.22,500,89250,273.5,153.95
LYPSAGEMS,LYPSAGEMSEQN,5.22,5.49,5.49,0.27,5.17,750,4117,10.93,4.41
KRIDHANINF,KRIDHANINFEQN,3.95,4.15,4.15,0.2,5.06,7,29,5.39,3.03
TERASOFT,TERASOFTEQN,433.05,454.7,454.7,21.65,5.0,500,227350,598.0,162.85
UEL,UELEQN,136.21,143.02,143.02,6.81,5.0,74,10583,157.66,72.27
KAPSTON,KAPSTONBEN,396.3,416.1,416.1,19.8,5.0,821,341618,433.5,190.0
RPTECH,RPTECHEQN,364.95,383.0,383.0,18.05,4.95,10676,4088908,408.7,245.15
KARMAENG,KARMAENGEQN,40.88,42.89,42.89,2.01,4.92,5,214,86.93,36.5
RAJESHEXPO,RAJESHEXPOBZN,169.5,177.77,177.77,8.27,4.88,14813,2633307,237.88,151.11
