symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
SHYAMTEL,SHYAMTELEQN,12.84,15.4,15.4,2.56,19.94,40585,625009,19.74,7.07
TECILCHEM,TECILCHEMEQN,12.5,14.49,14.49,1.99,15.92,20,289,38.04,10.6
DNAMEDIA,DNAMEDIAEQN,3.19,3.6,3.6,0.41,12.85,31,111,5.95,2.33
PNCINFRA,PNCINFRAEQN,208.59,234.86,234.86,26.27,12.59,120773,28364746,331.8,158.17
ABANSENT,ABANSENTEQN,24.9,28.0,28.0,3.1,12.45,1,28,27.0,22.3
ARMOUR,ARMOURSMN,19.65,21.9,21.9,2.25,11.45,10000,219000,45.6,18.0
VLINFRA,VLINFRASMN,26.75,29.8,29.8,3.05,11.4,1500,44700,63.45,18.0
ROLLT,ROLLTEQN,1.6,1.76,1.76,0.16,10.0,60212,105973,2.53,1.02
EMPOWER,EMPOWEREQN,1.5,1.65,1.65,0.15,10.0,9024,14889,1.5,1.3
AHLWEST,AHLWESTEQN,245.41,269.95,269.95,24.54,10.0,162,43731,245.41,137.0
BLUECOAST,BLUECOASTEQN,27.35,29.99,29.99,2.64,9.65,201,6027,86.31,18.57
TVVISION,TVVISIONEQN,5.26,5.66,5.66,0.4,7.6,20,113,12.4,4.65
ACEINTEG,ACEINTEGEQN,21.91,23.28,23.28,1.37,6.25,5733,133464,29.94,14.2
SHIVAMILLS,SHIVAMILLSEQN,62.22,65.99,65.99,3.77,6.06,1,65,88.32,43.01
SHANTI,SHANTIEQN,7.33,7.75,7.75,0.42,5.73,1,7,23.87,4.7
ARCIIL,ARCIILSMN,51.15,54.0,54.0,2.85,5.57,1000,54000,145.0,38.6
BIMETAL,BIMETALEQN,600.0,632.3,632.3,32.3,5.38,15,9484,609.95,599.9
WEBELSOLAR,WEBELSOLAREQN,88.27,93.0,93.0,4.73,5.36,189367,17611131,158.99,50.4
SHAHALLOYS,SHAHALLOYSEQN,70.44,74.0,74.0,3.56,5.05,1,74,83.85,53.1
TOTAL,TOTALEQN,55.24,58.0,58.0,2.76,5.0,4,232,93.5,45.56
OSIAHYPER,OSIAHYPEREQN,5.4,5.67,5.67,0.27,5.0,31891,180821,33.08,3.19
AKSHOPTFBR,AKSHOPTFBRBEN,6.0,6.3,6.3,0.3,5.0,626,3943,12.95,3.82
OWAIS,OWAISSMN,182.0,191.1,191.1,9.1,5.0,1200,229320,707.9,88.1
JKIPL,JKIPLBEN,110.11,115.61,115.61,5.5,5.0,4334,501053,126.95,45.4
SIGMAADV,SIGMAADVEQN,216.19,226.99,226.99,10.8,5.0,45533,10335535,231.0,61.0
RSSOFTWARE,RSSOFTWAREBEN,41.26,43.32,43.32,2.06,4.99,11548,500259,91.65,21.93
LPDC,LPDCBEN,7.61,7.99,7.99,0.38,4.99,31439,251197,10.16,5.23
DIGISPICE,DIGISPICEEQN,19.89,20.88,20.88,0.99,4.98,108,2255,35.5,14.82
GJL,GJLSTN,166.95,175.25,175.25,8.3,4.97,24000,4206000,276.45,91.4
ARVINDPORT,ARVINDPORTSMN,45.4,47.65,47.65,2.25,4.96,1500,71475,87.4,27.45
SUNTECK,SUNTECKEQN,341.1,358.0,358.0,16.9,4.95,55773,19966734,478.75,270.75
BALAXI,BALAXIBEN,27.28,28.63,28.63,1.35,4.95,5120,146585,66.1,15.2
RNBDENIMS,RNBDENIMSBEN,15.58,16.35,16.35,0.77,4.94,219517,3589102,67.67,13.44
PRESSTONIC,PRESSTONICSTN,43.6,45.75,45.75,2.15,4.93,10400,475800,121.19,28.2
MERCANTILE,MERCANTILEEQN,23.4,24.55,24.55,1.15,4.91,6,147,24.0,19.0
KONSTELEC,KONSTELECSTN,49.2,51.6,51.6,2.4,4.88,1000,51600,89.95,28.0
DIVYADHAN,DIVYADHANSTN,35.85,37.6,37.6,1.75,4.88,4000,150400,62.4,18.25
INFOMEDIA,INFOMEDIAEQN,5.97,6.26,6.26,0.29,4.86,1,6,9.89,4.5
VIJIFIN,VIJIFINBEN,3.5,3.67,3.67,0.17,4.86,131,480,4.6,2.0
HMVL,HMVLEQN,68.5,71.79,71.79,3.29,4.8,1,71,103.4,55.2
MCLEODRUSS,MCLEODRUSSBEN,58.23,60.98,60.98,2.75,4.72,164650,10040357,68.47,28.5
RMC,RMCBEN,497.6,521.0,521.0,23.4,4.7,874,455354,497.6,370.4
ZENITHEXPO,ZENITHEXPOEQN,219.6,229.8,229.8,10.2,4.64,10,2298,351.65,174.0
BTTL,BTTLEQN,35.6,37.25,37.25,1.65,4.63,8,298,37.0,33.0
JHS,JHSBEN,9.11,9.53,9.53,0.42,4.61,20,190,16.46,6.26
FINBUD,FINBUDSMN,133.4,139.5,139.5,6.1,4.57,2000,279000,164.85,76.0
SOMATEX,SOMATEXEQN,116.72,122.0,122.0,5.28,4.52,6665,813130,161.25,41.28
UMESLTD,UMESLTDBEN,5.98,6.25,6.25,0.27,4.52,20,125,7.14,3.88
ASTRON,ASTRONBEN,4.49,4.69,4.69,0.2,4.45,60,281,20.93,3.26
KORE,KORESMN,145.95,152.4,152.4,6.45,4.42,250,38100,212.3,85.0
BONLON,BONLONEQN,50.66,52.89,52.89,2.23,4.4,805,42576,50.99,34.51
BRANDMAN,BRANDMANSMN,193.6,202.0,202.0,8.4,4.34,4000,808000,243.8,109.35
SUVIDHAA,SUVIDHAABEN,3.03,3.16,3.16,0.13,4.29,1000,3160,6.57,2.21
VISASTEEL,VISASTEELEQN,37.1,38.68,38.68,1.58,4.26,801,30982,73.68,27.05
NDLVENTURE,NDLVENTUREEQN,127.43,132.85,132.85,5.42,4.25,116,15410,140.0,55.0
SHEEL,SHEELSMN,44.1,45.95,45.95,1.85,4.2,2000,91900,95.55,37.8
LGHL,LGHLEQN,264.19,275.0,275.0,10.81,4.09,10,2750,399.58,202.13
RRIL,RRILEQN,15.95,16.6,16.6,0.65,4.08,1000,16600,16.5,15.25
MMWL,MMWLEQN,10.2,10.6,10.6,0.4,3.92,10,106,11.3,10.0
MOKSH,MOKSHEQN,11.02,11.45,11.45,0.43,3.9,5,57,16.65,8.11
ARCHIDPLY,ARCHIDPLYEQN,80.58,83.7,83.7,3.12,3.87,10,837,120.4,60.0
BEDMUTHA,BEDMUTHABEN,113.04,117.37,117.37,4.33,3.83,15,1760,186.66,94.55
FILATFASH,FILATFASHBEN,0.27,0.28,0.28,0.01,3.7,5217383,1460867,0.74,0.14
CELEBRITY,CELEBRITYEQN,7.91,8.2,8.2,0.29,3.67,2524,20696,15.35,5.65
BGRENERGY,BGRENERGYBEN,342.28,354.6,354.6,12.32,3.6,5000,1773000,490.8,78.0
KEEPLEARN,KEEPLEARNEQN,1.95,2.02,2.02,0.07,3.59,51,103,4.74,1.54
DSFCL,DSFCLEQN,25.06,25.95,25.95,0.89,3.55,100,2595,52.5,17.28
GROBTEA,GROBTEAEQN,962.1,996.0,996.0,33.9,3.52,1,996,1359.9,805.0
MANAKSTEEL,MANAKSTEELEQN,79.21,81.99,81.99,2.78,3.51,14438,1183771,80.23,45.11
BEML,BEMLEQN,1767.9,1830.0,1830.0,62.1,3.51,22753,41637990,2437.4,1355.0
SETUINFRA,SETUINFRABZN,0.58,0.6,0.6,0.02,3.45,31,18,1.12,0.37
WIMPLAST,WIMPLASTEQN,382.78,395.8,395.8,13.02,3.4,13,5145,420.0,379.0
SEJALLTD,SEJALLTDEQN,662.3,684.0,684.0,21.7,3.28,2500,1710000,1036.7,355.0
GOLDTECH,GOLDTECHEQN,40.38,41.7,41.7,1.32,3.27,99,4128,80.44,29.68
CREATIVEYE,CREATIVEYEEQN,7.16,7.39,7.39,0.23,3.21,200,1478,12.19,5.41
OSWALSEEDS,OSWALSEEDSEQN,12.49,12.89,12.89,0.4,3.2,8,103,20.28,9.67
BIRLAPREC,BIRLAPRECEQN,36.05,37.2,37.2,1.15,3.19,29,1078,38.95,33.2
TREJHARA,TREJHARAEQN,173.48,178.97,178.97,5.49,3.16,134,23981,284.85,137.7
ASHOKAMET,ASHOKAMETEQN,15.3,15.78,15.78,0.48,3.14,1,15,21.0,12.13
KRITINUT,KRITINUTEQN,97.74,100.8,100.8,3.06,3.13,860,86688,125.01,51.36
CEREBRAINT,CEREBRAINTBZN,4.85,5.0,5.0,0.15,3.09,916,4580,10.08,3.68
E2E,E2EBEN,2844.4,2929.0,2929.0,84.6,2.97,8547,25034163,3894.7,1732.1
SHAH,SHAHEQN,5.14,5.29,5.29,0.15,2.92,27318,144512,5.55,2.83
SINCLAIR,SINCLAIREQN,79.35,81.64,81.64,2.29,2.89,20,1632,114.75,68.82
GULPOLY,GULPOLYEQN,174.96,180.0,180.0,5.04,2.88,4821,867780,220.5,121.5
AURIGROW,AURIGROWEQN,0.35,0.36,0.36,0.01,2.86,1353002,487080,1.0,0.2
FELIX,FELIXSMN,216.85,223.0,223.0,6.15,2.84,1500,334500,220.0,142.65
GLOBE,GLOBEEQN,2.48,2.55,2.55,0.07,2.82,363,925,3.29,1.86
SICAGEN,SICAGENEQN,54.9,56.45,56.45,1.55,2.82,20,1129,56.55,52.45
VISHWARAJ,VISHWARAJBEN,6.03,6.2,6.2,0.17,2.82,2020,12524,11.08,4.14
MGEL,MGELEQN,14.4,14.8,14.8,0.4,2.78,8967,132711,18.4,9.53
NAGREEKEXP,NAGREEKEXPEQN,29.78,30.59,30.59,0.81,2.72,865,26460,40.0,17.5
VIRINCHI,VIRINCHIBEN,18.0,18.49,18.49,0.49,2.72,5,92,32.69,13.81
