symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
MPSLTD,MPSLTDEQN,2137.1,2414.9,2414.9,277.8,13.0,6744,16286085,2485.0,1336.1
NURECA,NURECAEQN,292.19,324.99,324.99,32.8,11.23,5744,1866742,343.0,204.0
AASTHA,AASTHAEQN,129.05,140.01,140.01,10.96,8.49,270886,37926748,136.5,105.33
KEEPLEARN,KEEPLEARNEQN,1.77,1.92,1.92,0.15,8.47,1041,1998,3.29,1.54
RADAAN,RADAANEQN,2.9,3.14,3.14,0.24,8.28,100,314,4.28,2.35
DEVX,DEVXEQN,34.13,36.48,36.48,2.35,6.89,1,36,64.05,29.95
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,164375,26300,0.61,0.11
TVSHLTD,TVSHLTDEQN,14236.0,15099.0,15099.0,863.0,6.06,995,15023505,16297.0,11063.0
HECPROJECT,HECPROJECTEQN,138.72,147.0,147.0,8.28,5.97,9010,1324470,173.47,92.1
SPECTRUM,SPECTRUMEQN,2132.5,2259.9,2259.9,127.4,5.97,2057,4648614,2200.0,1050.0
ASAHISONG,ASAHISONGEQN,268.75,284.8,284.8,16.05,5.97,11,3132,453.7,179.64
CRAMC,CRAMCEQN,252.2,267.0,267.0,14.8,5.87,47002,12549534,353.4,214.2
TFL,TFLEQN,10.78,11.4,11.4,0.62,5.75,9,102,18.58,10.3
SHRIKRISH,SHRIKRISHEQN,42.61,44.99,44.99,2.38,5.59,1,44,56.0,35.0
FILATFASH,FILATFASHBEN,0.18,0.19,0.19,0.01,5.56,141986,26977,0.72,0.14
E2E,E2EEQN,446.4,468.7,468.7,22.3,5.0,26792,12557410,469.4,183.36
SANWARIA,SANWARIABZN,0.2,0.21,0.21,0.01,5.0,11540,2423,0.39,0.19
SHIVALIK,SHIVALIKBEN,230.8,242.34,242.34,11.54,5.0,1532,371264,651.0,206.4
SICALLOG,SICALLOGEQN,98.45,103.37,103.37,4.92,5.0,1000,103370,102.51,60.11
RAJOOENG,RAJOOENGBEN,53.61,56.29,56.29,2.68,5.0,57376,3229695,143.37,46.0
HYBRIDFIN,HYBRIDFINBEN,17.86,18.75,18.75,0.89,4.98,1719,32231,33.62,13.06
PRUDMOULI,PRUDMOULIBEN,13.45,14.12,14.12,0.67,4.98,23,324,48.6,11.26
SUMIT,SUMITBEN,52.35,54.95,54.95,2.6,4.97,9700,533015,104.9,31.74
DSFCL,DSFCLBEN,26.78,28.11,28.11,1.33,4.97,22028,619207,52.5,17.28
UTKAL,UTKALSMN,33.2,34.85,34.85,1.65,4.97,4000,139400,66.0,22.6
BIKEWO,BIKEWOSTN,56.6,59.4,59.4,2.8,4.95,8000,475200,56.6,13.65
SHARDUL,SHARDULBEN,56.57,59.37,59.37,2.8,4.95,1590,94398,56.57,23.05
INDTERRAIN,INDTERRAINEQN,29.56,31.0,31.0,1.44,4.87,15,465,43.75,24.56
MTARTECH,MTARTECHBEN,5573.5,5845.0,5845.0,271.5,4.87,11362,66410890,8714.0,1390.5
KSHITIJPOL,KSHITIJPOLBEN,2.48,2.6,2.6,0.12,4.84,14067,36574,7.2,1.88
FROG,FROGSTN,193.75,203.1,203.1,9.35,4.83,400,81240,275.0,123.5
MONEYBOXX,MONEYBOXXEQN,56.33,59.0,59.0,2.67,4.74,4,236,91.5,44.02
CAPTRUST,CAPTRUSTEQN,14.67,15.35,15.35,0.68,4.64,1419,21781,48.03,10.98
NGIL,NGILBEN,39.0,40.8,40.8,1.8,4.62,1,40,43.89,22.01
ASTRON,ASTRONBEN,3.92,4.1,4.1,0.18,4.59,500,2050,18.89,3.26
GOLDSTAR,GOLDSTARSMN,7.0,7.3,7.3,0.3,4.29,22500,164250,9.95,4.5
CIFL,CIFLEQN,21.05,21.95,21.95,0.9,4.28,3,65,39.69,20.42
MENNPIS,MENNPISEQN,73.85,77.0,77.0,3.15,4.27,5200,400400,81.8,52.35
PIONEEREMB,PIONEEREMBEQN,22.71,23.67,23.67,0.96,4.23,1,23,44.9,19.61
PPSL,PPSLSTN,2.4,2.5,2.5,0.1,4.17,6000,15000,21.0,2.1
MEIL,MEILBEN,297.9,309.9,309.9,12.0,4.03,2018,625378,573.7,206.26
MEGASTAR,MEGASTAREQN,349.05,363.0,363.0,13.95,4.0,8,2904,392.0,203.0
SAURASHCEM,SAURASHCEMEQN,59.15,61.5,61.5,2.35,3.97,519,31918,128.4,47.65
MANCREDIT,MANCREDITEQN,220.39,229.0,229.0,8.61,3.91,7360,1685440,265.0,152.06
LORDSCHLO,LORDSCHLOEQN,148.33,153.99,153.99,5.66,3.82,51,7853,241.99,108.0
NEUEON,NEUEONBEN,15.66,16.25,16.25,0.59,3.77,3194,51902,27.4,5.76
MANBA,MANBAEQN,139.83,144.97,144.97,5.14,3.68,4062,588868,151.0,98.0
M&MFIN,M&MFINEQN,349.85,362.25,362.25,12.4,3.54,242906,87992698,412.2,246.35
HAVISHA,HAVISHAEQN,1.17,1.21,1.21,0.04,3.42,1,1,2.42,1.03
TRU,TRUEQN,4.99,5.16,5.16,0.17,3.41,500,2580,17.71,4.55
SATIA,SATIAEQN,57.97,59.9,59.9,1.93,3.33,4,239,90.7,50.8
TGBHOTELS,TGBHOTELSEQN,8.7,8.99,8.99,0.29,3.33,18,161,13.89,7.5
INCREDIBLE,INCREDIBLEEQN,32.71,33.78,33.78,1.07,3.27,19,641,52.87,28.1
RPPL,RPPLEQN,22.08,22.8,22.8,0.72,3.26,301,6862,27.25,14.25
TOTAL,TOTALEQN,48.4,49.95,49.95,1.55,3.2,570,28471,87.89,45.0
UNIENTER,UNIENTEREQN,101.28,104.48,104.48,3.2,3.16,5,522,168.5,87.51
HIRECT,HIRECTEQN,1308.6,1350.0,1350.0,41.4,3.16,1167,1575450,1399.0,565.2
SEJALLTD,SEJALLTDBEN,739.6,762.85,762.85,23.25,3.14,1,762,1036.7,381.0
AFIL,AFILEQN,9.63,9.93,9.93,0.3,3.12,13475,133806,11.1,3.92
GOLDTECH,GOLDTECHBEN,55.67,57.4,57.4,1.73,3.11,450,25830,78.2,29.68
RACLGEAR,RACLGEAREQN,1357.0,1399.0,1399.0,42.0,3.1,937,1310863,1691.9,805.0
SEAMECLTD,SEAMECLTDEQN,1367.7,1410.0,1410.0,42.3,3.09,817,1151970,1709.2,752.55
ARSHIYA,ARSHIYABZN,0.99,1.02,1.02,0.03,3.03,258,263,3.24,0.96
HEXATRADEX,HEXATRADEXEQN,156.19,160.9,160.9,4.71,3.02,6,965,194.89,147.26
RADIOCITY,RADIOCITYEQN,5.97,6.15,6.15,0.18,3.02,3000,18450,9.41,4.5
SUNDRMBRAK,SUNDRMBRAKBEN,800.7,824.5,824.5,23.8,2.97,2,1649,1048.95,460.0
MANALIPETC,MANALIPETCEQN,65.78,67.7,67.7,1.92,2.92,24806,1679366,79.87,39.13
ADOR,ADOREQN,1507.2,1550.7,1550.7,43.5,2.89,940,1457658,1587.0,848.0
LPDC,LPDCEQN,6.28,6.46,6.46,0.18,2.87,2,12,9.46,5.23
NIRLON,NIRLONEQN,624.45,642.0,642.0,17.55,2.81,1,642,657.0,516.03
FORCAS,FORCASSMN,159.05,163.5,163.5,4.45,2.8,1600,261600,159.05,91.5
SHRENIK,SHRENIKBZN,0.36,0.37,0.37,0.01,2.78,875,323,0.65,0.34
SHUBHLAXMI,SHUBHLAXMISMN,19.85,20.4,20.4,0.55,2.77,12000,244800,40.0,13.35
