symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
CALSOFT,CALSOFTEQN,11.96,14.35,14.35,2.39,19.98,62584,898080,21.42,9.96
RULKA,RULKASMN,107.9,127.0,127.0,19.1,17.7,300,38100,181.75,72.95
KEEPLEARN,KEEPLEARNEQN,1.94,2.2,2.2,0.26,13.4,76,167,4.09,1.54
REGENCERAM,REGENCERAMEQN,44.85,49.9,49.9,5.05,11.26,3,149,57.69,35.31
NATHBIOGEN,NATHBIOGENEQN,180.79,199.01,199.01,18.22,10.08,25774,5129283,238.69,126.15
ABANSENT,ABANSENTEQN,39.65,43.6,43.6,3.95,9.96,21698,946032,43.6,22.3
GTECJAINX,GTECJAINXEQN,20.12,22.0,22.0,1.88,9.34,3,66,33.47,15.54
CEMPRO,CEMPROEQN,679.4,738.0,738.0,58.6,8.63,35224,25995312,944.0,476.6
LATTEYS,LATTEYSEQN,20.88,22.39,22.39,1.51,7.23,10,223,37.0,15.79
READYMIX,READYMIXSMN,88.75,94.65,94.65,5.9,6.65,2000,189300,175.0,73.0
SBGLP,SBGLPEQN,27.06,28.84,28.84,1.78,6.58,35,1009,48.73,18.35
SCANSTL,SCANSTLEQN,36.25,38.5,38.5,2.25,6.21,25,962,40.0,31.35
LAHOTIOV,LAHOTIOVEQN,47.65,50.4,50.4,2.75,5.77,100,5040,52.8,43.95
MERCANTILE,MERCANTILEEQN,22.65,23.95,23.95,1.3,5.74,4,95,24.7,19.0
NIMBSPROJ,NIMBSPROJEQN,175.18,184.9,184.9,9.72,5.55,100,18490,208.8,171.25
DENTALKART,DENTALKARTSMN,449.75,474.5,474.5,24.75,5.5,750,355875,690.0,322.5
SUPERSPIN,SUPERSPINEQN,5.38,5.67,5.67,0.29,5.39,9,51,11.75,3.79
BCPL,BCPLEQN,75.09,78.98,78.98,3.89,5.18,2149,169728,88.9,60.0
DPEL,DPELSMN,473.4,497.05,497.05,23.65,5.0,2000,994100,485.0,123.0
SIGMAADV,SIGMAADVBEN,273.95,287.64,287.64,13.69,5.0,110607,31814997,287.64,61.0
PANACHE,PANACHEBEN,347.9,365.25,365.25,17.35,4.99,1250,456562,472.15,171.85
RMDRIP,RMDRIPEQN,20.84,21.88,21.88,1.04,4.99,26825,586931,72.22,17.11
BANKA,BANKABEN,78.28,82.19,82.19,3.91,4.99,1682,138243,97.88,41.0
ACCPL,ACCPLSMN,103.5,108.65,108.65,5.15,4.98,7200,782280,103.5,53.8
SANCO,SANCOBZN,2.61,2.74,2.74,0.13,4.98,162,443,4.22,1.66
SHYAMTEL,SHYAMTELBEN,21.55,22.62,22.62,1.07,4.97,1273,28795,22.62,7.07
SHRIKANHA,SHRIKANHASTN,29.2,30.65,30.65,1.45,4.97,4800,147120,88.0,15.1
NEXTMEDIA,NEXTMEDIAEQN,4.23,4.44,4.44,0.21,4.96,1369,6078,8.48,3.42
VIJAYPD,VIJAYPDSTN,104.05,109.2,109.2,5.15,4.95,14000,1528800,104.05,35.0
XTGLOBAL,XTGLOBALEQN,31.26,32.8,32.8,1.54,4.93,5001,164032,46.25,25.2
ROLLT,ROLLTEQN,1.83,1.92,1.92,0.09,4.92,25808,49551,2.53,1.02
IBULLSLTD,IBULLSLTDEQN,17.94,18.82,18.82,0.88,4.91,615871,11590692,21.25,8.9
DYNPRO,DYNPROEQN,226.92,238.0,238.0,11.08,4.88,5,1190,415.8,190.8
CEREBRAINT,CEREBRAINTBZN,4.3,4.51,4.51,0.21,4.88,13991,63099,10.08,3.68
GURUNANAK,GURUNANAKSMN,36.9,38.7,38.7,1.8,4.88,1600,61920,60.0,22.45
ANKITMETAL,ANKITMETALBZN,1.65,1.73,1.73,0.08,4.85,2,3,2.54,1.29
SUPREMEENG,SUPREMEENGBZN,1.03,1.08,1.08,0.05,4.85,200,216,2.44,0.68
SVPGLOB,SVPGLOBEQN,3.71,3.89,3.89,0.18,4.85,12,46,6.89,2.18
MUKTAARTS,MUKTAARTSEQN,59.16,62.0,62.0,2.84,4.8,5474,339388,92.1,37.01
KSHITIJPOL,KSHITIJPOLBEN,3.13,3.28,3.28,0.15,4.79,49835,163458,3.96,1.88
OSELDEVICE,OSELDEVICESMN,587.35,615.0,615.0,27.65,4.71,1200,738000,835.0,196.75
JAINAM,JAINAMSMN,233.0,243.95,243.95,10.95,4.7,500,121975,322.85,169.0
SADHNANIQ,SADHNANIQBEN,2.36,2.47,2.47,0.11,4.66,842532,2081054,6.14,1.27
ARSHIYA,ARSHIYABZN,1.32,1.38,1.38,0.06,4.55,7511,10365,3.26,1.14
AESTHETIK,AESTHETIKSMN,75.1,78.5,78.5,3.4,4.53,1000,78500,155.6,59.6
VCL,VCLEQN,1.55,1.62,1.62,0.07,4.52,29392,47615,2.66,0.69
DGCONTENT,DGCONTENTEQN,31.48,32.9,32.9,1.42,4.51,2,65,59.28,21.61
MOLDTECH,MOLDTECHEQN,129.08,134.8,134.8,5.72,4.43,47,6335,221.0,101.1
RKSWAMY,RKSWAMYEQN,85.24,88.98,88.98,3.74,4.39,4,355,224.9,67.15
GATECHDVR,GATECHDVREQN,0.46,0.48,0.48,0.02,4.35,311,149,1.11,0.36
NAVINFLUOR,NAVINFLUOREQN,6758.5,7050.0,7050.0,291.5,4.31,30920,217986000,7200.0,4189.4
MAGNUM,MAGNUMBEN,20.89,21.79,21.79,0.9,4.31,1,21,30.25,16.25
CROWN,CROWNEQN,132.16,137.8,137.8,5.64,4.27,14,1929,221.8,100.62
MCON,MCONSMN,50.9,53.0,53.0,2.1,4.13,1000,53000,156.7,37.8
GOLDENTOBC,GOLDENTOBCBZN,26.9,28.0,28.0,1.1,4.09,24,672,38.5,20.34
DELTAMAGNT,DELTAMAGNTEQN,61.17,63.59,63.59,2.42,3.96,3,190,115.99,45.51
REXPRO,REXPROSMN,43.0,44.7,44.7,1.7,3.95,1000,44700,107.95,38.3
SOFTTECH,SOFTTECHBEN,387.72,403.0,403.0,15.28,3.94,4,1612,418.8,215.0
TATACHEM,TATACHEMEQN,799.75,831.0,831.0,31.25,3.91,58976,49009056,1026.65,580.3
REPRO,REPROEQN,365.65,379.9,379.9,14.25,3.9,1,379,627.0,307.05
UNITEDPOLY,UNITEDPOLYEQN,30.62,31.8,31.8,1.18,3.85,212,6741,51.16,14.5
ARCHIDPLY,ARCHIDPLYEQN,85.71,89.0,89.0,3.29,3.84,53,4717,120.4,60.0
INDOTECH,INDOTECHEQN,2573.7,2670.0,2670.0,96.3,3.74,3333,8899110,2787.4,1100.0
SETCO,SETCOBEN,26.91,27.9,27.9,0.99,3.68,1444,40287,27.9,11.56
DIGIDRIVE,DIGIDRIVEEQN,23.95,24.83,24.83,0.88,3.67,50,1241,36.85,16.1
VGL,VGLEQN,60.74,62.95,62.95,2.21,3.64,150,9442,98.48,43.7
GSLSU,GSLSUEQN,56.99,59.0,59.0,2.01,3.53,30,1770,144.4,43.72
AIRAN,AIRANEQN,17.1,17.7,17.7,0.6,3.51,50,885,32.65,12.63
IFGLEXPOR,IFGLEXPOREQN,187.53,194.0,194.0,6.47,3.45,2901,562794,338.0,119.68
ADVANIHOTR,ADVANIHOTREQN,53.75,55.6,55.6,1.85,3.44,5255,292178,68.39,47.0
EUROBOND,EUROBONDEQN,170.94,176.8,176.8,5.86,3.43,100,17680,254.5,126.3
ADROITINFO,ADROITINFOEQN,9.98,10.32,10.32,0.34,3.41,10,103,12.49,7.55
UNIVPHOTO,UNIVPHOTOBEN,468.05,483.9,483.9,15.85,3.39,2,967,515.8,180.6
GLOBECIVIL,GLOBECIVILBEN,48.57,50.2,50.2,1.63,3.36,400,20080,95.0,33.5
JAYBEE,JAYBEESTN,101.4,104.8,104.8,3.4,3.35,500,52400,298.85,70.0
BONLON,BONLONEQN,50.9,52.59,52.59,1.69,3.32,705,37075,52.89,34.51
SHANTI,SHANTIEQN,7.07,7.3,7.3,0.23,3.25,76,554,23.87,4.7
VMARCIND,VMARCINDSMN,997.95,1030.0,1030.0,32.05,3.21,1000,1030000,1014.9,271.35
EXXARO,EXXAROEQN,6.89,7.11,7.11,0.22,3.19,55,391,10.95,5.78
BAFNAPH,BAFNAPHBEN,131.84,136.0,136.0,4.16,3.16,90,12240,202.06,71.57
INDIANHUME,INDIANHUMEEQN,321.55,331.65,331.65,10.1,3.14,19902,6600498,479.0,280.0
GAYAHWS,GAYAHWSEQN,2.23,2.3,2.3,0.07,3.14,68072,156565,4.76,0.97
CAPITALSFB,CAPITALSFBEQN,271.59,280.0,280.0,8.41,3.1,3301,924280,330.65,206.55
SRD,SRDEQN,44.62,46.0,46.0,1.38,3.09,1,46,91.0,38.09
JETFREIGHT,JETFREIGHTEQN,20.71,21.35,21.35,0.64,3.09,8,170,22.78,11.9
SIKKO,SIKKOEQN,4.67,4.81,4.81,0.14,3.0,2021,9721,6.83,3.2
IIFL,IIFLEQN,447.05,460.45,460.45,13.4,3.0,197249,90823302,675.0,337.0
