symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
SHRADHA,SHRADHAEQN,35.54,40.9,40.9,5.36,15.08,65518,2679686,65.42,26.34
PARASPETRO,PARASPETROEQN,2.04,2.18,2.18,0.14,6.86,750,1635,3.23,1.53
DHARAN,DHARANBZN,0.15,0.16,0.16,0.01,6.67,21302,3408,0.61,0.11
LANDMARK,LANDMARKEQN,496.4,507.45,529.0,32.6,6.57,124556,0,662.8,339.5
TIJARIA,TIJARIAEQN,4.23,4.48,4.48,0.25,5.91,200,896,9.45,3.55
CAPACITE,CAPACITEEQN,227.45,240.0,240.0,12.55,5.52,54336,13040640,338.65,180.0
SANWARIA,SANWARIABZN,0.19,0.2,0.2,0.01,5.26,4205,841,0.39,0.19
VRAJ,VRAJEQN,133.26,140.0,140.0,6.74,5.06,4986,698040,173.64,93.0
HAVISHA,HAVISHAEQN,1.19,1.25,1.25,0.06,5.04,3,3,2.42,1.03
TAC,TACSMN,459.05,482.0,482.0,22.95,5.0,1000,482000,899.65,347.4
TECHD,TECHDSTN,602.15,632.25,632.25,30.1,5.0,2700,1707075,843.6,360.0
AFFORDABLE,AFFORDABLEBEN,191.08,200.63,200.63,9.55,5.0,3131,628172,534.4,119.71
SHARDUL,SHARDULEQN,44.35,46.56,46.56,2.21,4.98,500,23280,44.35,23.05
PRIMECAB,PRIMECABSTN,172.95,181.55,181.55,8.6,4.97,4800,871440,172.95,70.4
MORARJEE,MORARJEEBZN,10.74,11.27,11.27,0.53,4.93,895,10086,10.74,5.58
TREJHARA,TREJHARAEQN,135.34,142.0,142.0,6.66,4.92,12,1704,284.85,128.4
CLASSICEIL,CLASSICEILSTN,58.15,61.0,61.0,2.85,4.9,1600,97600,113.9,34.75
TGL,TGLSMN,22.6,23.7,23.7,1.1,4.87,6000,142200,146.5,14.8
KARMAENG,KARMAENGEQN,38.69,40.57,40.57,1.88,4.86,25,1014,73.7,34.38
BOHRAIND,BOHRAINDEQN,13.52,14.17,14.17,0.65,4.81,1,14,35.58,12.66
SGL,SGLEQN,10.51,10.98,10.98,0.47,4.47,1,10,20.79,8.4
JEYYAM,JEYYAMSTN,23.55,24.6,24.6,1.05,4.46,2000,49200,74.5,21.6
AEPL,AEPLEQN,16.04,16.75,16.75,0.71,4.43,1,16,20.25,13.25
UTKAL,UTKALSMN,26.1,27.25,27.25,1.15,4.41,6000,163500,66.0,22.6
KRIDHANINF,KRIDHANINFBEN,2.59,2.7,2.7,0.11,4.25,218,588,5.02,1.81
VIVIDEL,VIVIDELSTN,1304.45,1358.0,1358.0,53.55,4.11,720,977760,1429.0,556.0
LPDC,LPDCEQN,6.45,6.71,6.71,0.26,4.03,3,20,9.46,5.23
SAIFL,SAIFLSMN,5.1,5.3,5.3,0.2,3.92,40000,212000,32.75,4.9
NAVKARURB,NAVKARURBBEN,1.02,1.06,1.06,0.04,3.92,2608,2764,2.93,0.7
SAKAR,SAKAREQN,904.45,939.7,939.7,35.25,3.9,2403,2258099,944.4,311.0
ONELIFECAP,ONELIFECAPBEN,37.01,38.45,38.45,1.44,3.89,2,76,40.1,10.62
AKCAPIT,AKCAPITEQN,1767.9,1835.0,1835.0,67.1,3.8,114,209190,1875.0,1484.9
SIMBHALS,SIMBHALSBZN,6.99,7.25,7.25,0.26,3.72,1,7,17.54,6.51
TRU,TRUEQN,5.15,5.34,5.34,0.19,3.69,100,534,19.62,4.55
AMBALALSA,AMBALALSAEQN,31.33,32.48,32.48,1.15,3.67,340,11043,38.5,30.3
FCSSOFT,FCSSOFTBEN,1.64,1.7,1.7,0.06,3.66,82522,140287,2.8,1.05
JITFINFRA,JITFINFRAEQN,393.35,407.7,407.7,14.35,3.65,7384,3010456,478.0,222.35
SHIVAUM,SHIVAUMEQN,410.0,424.95,424.95,14.95,3.65,702,298314,474.0,275.0
CARYSIL,CARYSILEQN,1167.6,1210.0,1210.0,42.4,3.63,3578,4329380,1247.9,732.1
RAMBHAJO,RAMBHAJOEQN,196.89,204.0,204.0,7.11,3.61,20096,4099584,0.0,0.0
RMDRIP,RMDRIPEQN,19.78,20.49,20.49,0.71,3.59,4785,98044,72.22,14.81
SPLIL,SPLILEQN,32.34,33.5,33.5,1.16,3.59,5,167,45.2,20.2
SGFIN,SGFINEQN,603.45,625.0,625.0,21.55,3.57,20017,12510625,701.85,323.0
SECURKLOUD,SECURKLOUDEQN,18.59,19.25,19.25,0.66,3.55,1,19,34.18,16.01
SINTERCOM,SINTERCOMEQN,77.0,79.7,79.7,2.7,3.51,2,159,153.84,62.99
SAGARDEEP,SAGARDEEPEQN,23.77,24.6,24.6,0.83,3.49,1,24,32.29,20.81
ARENTERP,ARENTERPEQN,34.4,35.6,35.6,1.2,3.49,58,2064,60.79,30.01
HALEOSLABS,HALEOSLABSEQN,1592.0,1646.8,1646.8,54.8,3.44,1,1646,1774.0,1067.0
RNBDENIMS,RNBDENIMSEQN,9.9,10.24,10.24,0.34,3.43,4,40,67.67,9.03
NACLIND,NACLINDEQN,215.63,223.0,223.0,7.37,3.42,4879,1088017,311.42,112.62
INNOVISION,INNOVISIONEQN,290.1,299.9,299.9,9.8,3.38,2479,743452,470.0,280.0
FILATEX,FILATEXEQN,61.69,63.75,63.75,2.06,3.34,84162,5365327,66.99,36.26
RULKA,RULKASMN,115.15,119.0,119.0,3.85,3.34,300,35700,141.0,72.95
PDSL,PDSLEQN,382.25,395.0,395.0,12.75,3.34,10959,4328805,418.5,246.05
VENUSREM,VENUSREMBEN,1895.6,1959.0,1959.0,63.4,3.34,2613,5118867,2044.3,424.0
PILITA,PILITABEN,9.0,9.3,9.3,0.3,3.33,32,297,15.9,6.2
AERONEU,AERONEUEQN,87.17,90.0,90.0,2.83,3.25,5,450,125.37,63.21
RPPL,RPPLEQN,21.88,22.59,22.59,0.71,3.24,1021,23064,27.5,14.25
