symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
TCC,TCCEQN,438.7,526.4,526.4,87.7,19.99,7465,3929576,0.0,0.0
BHANDARI,BHANDARIEQN,3.57,3.49,3.49,0.37,11.86,27520,96044,5.82,2.96
GTECJAINX,GTECJAINXEQN,19.0,21.0,21.0,2.0,10.53,526,11046,37.0,17.4
A2ZINFRA,A2ZINFRAEQN,15.92,17.51,17.51,1.59,9.99,149290,2614067,23.25,12.35
SUMIT,SUMITEQN,41.16,44.8,44.8,3.64,8.84,3,134,117.0,40.0
AROGRANITE,AROGRANITEEQN,26.79,28.65,28.65,1.86,6.94,26,744,45.63,26.02
MANUGRAPH,MANUGRAPHEQN,14.25,15.2,15.2,0.95,6.67,10,152,25.3,14.11
BALAJEE,BALAJEEEQN,30.82,32.8,32.8,1.98,6.42,4,131,63.55,29.96
RAMANEWS,RAMANEWSEQN,34.5,36.7,36.7,2.2,6.38,3762,138065,44.78,22.61
SHEKHAWATI,SHEKHAWATIEQN,12.52,13.3,13.3,0.78,6.23,100,1330,26.84,11.7
GVPTECH,GVPTECHEQN,6.79,7.2,7.2,0.41,6.04,390,2808,12.0,6.3
VINEETLAB,VINEETLABEQN,30.25,31.99,31.99,1.74,5.75,150,4798,42.01,22.28
AKSHOPTFBR,AKSHOPTFBREQN,4.73,5.0,5.0,0.27,5.71,5772,28860,12.95,4.65
SHIVAMAUTO,SHIVAMAUTOEQN,19.92,21.0,21.0,1.08,5.42,60,1260,35.79,18.41
CORALFINAC,CORALFINACEQN,33.78,35.59,35.59,1.81,5.36,1,35,52.49,33.5
SANGINITA,SANGINITAEQN,14.55,15.3,15.3,0.75,5.15,172,2631,15.87,8.46
SUTLEJTEX,SUTLEJTEXEQN,31.34,32.94,32.94,1.6,5.11,1000,32940,51.7,26.2
URAVIDEF,URAVIDEFEQN,150.36,158.0,158.0,7.64,5.08,65,10270,584.0,146.1
GJL,GJLSMN,156.05,163.9,163.9,7.85,5.03,9600,1573440,0.0,0.0
SADBHAV,SADBHAVEQN,10.22,10.73,10.73,0.51,4.99,92327,990668,17.85,6.05
EXXARO,EXXAROEQN,7.42,7.79,7.79,0.37,4.99,12306,95863,10.95,5.45
HMT,HMTBZN,52.66,55.29,55.29,2.63,4.99,60,3317,75.49,41.0
EASTSILK,EASTSILKBEN,70.57,74.09,74.09,3.52,4.99,199,14743,99.25,24.0
SPRL,SPRLSMN,101.65,106.7,106.7,5.05,4.97,1600,170720,199.4,101.65
VASWANI,VASWANIEQN,59.85,62.82,62.82,2.97,4.96,2,125,69.99,33.3
ROLLT,ROLLTBEN,1.23,1.29,1.29,0.06,4.88,780,1006,2.53,1.02
SCHAEFFLER,SCHAEFFLEREQN,4084.8,4275.0,4275.0,190.2,4.66,19856,84884400,4392.0,2823.0
WILLAMAGOR,WILLAMAGOREQN,28.57,29.89,29.89,1.32,4.62,2,59,41.0,25.31
EPACKPEB,EPACKPEBEQN,180.68,188.95,188.95,8.27,4.58,2100,396795,344.0,174.9
LIBAS,LIBASEQN,10.13,10.59,10.59,0.46,4.54,1,10,15.7,9.56
LATTEYS,LATTEYSEQN,21.92,22.9,22.9,0.98,4.47,543,12434,37.0,16.0
USK,USKEQN,28.24,29.5,29.5,1.26,4.46,6257,184581,44.69,19.2
VIVIMEDLAB,VIVIMEDLABEQN,8.01,8.36,8.36,0.35,4.37,1420,11871,29.4,6.72
GOLDSTAR,GOLDSTARSMN,6.9,7.2,7.2,0.3,4.35,11250,81000,13.5,4.5
VHLTD,VHLTDBEN,145.8,152.0,152.0,6.2,4.25,1,152,155.36,93.05
ZODIAC,ZODIACEQN,246.7,257.0,257.0,10.3,4.18,45,11565,560.0,240.0
ANKITMETAL,ANKITMETALBZN,1.69,1.76,1.76,0.07,4.14,50,88,2.65,1.55
TICL,TICLEQN,24.37,25.38,25.38,1.01,4.14,763,19364,46.75,19.35
CCHHL,CCHHLEQN,13.82,14.39,14.39,0.57,4.12,25,359,20.99,12.58
MAHESHWARI,MAHESHWARIEQN,42.0,43.7,43.7,1.7,4.05,1,43,65.0,40.85
TFL,TFLEQN,12.98,13.5,13.5,0.52,4.01,500,6750,21.5,11.75
DPSCLTD,DPSCLTDEQN,9.28,9.65,9.65,0.37,3.99,153,1476,15.48,8.0
KAMOPAINTS,KAMOPAINTSEQN,4.32,4.49,4.49,0.17,3.94,22637,101640,12.56,4.27
NIRMAN,NIRMANSTN,50.05,52.0,52.0,1.95,3.9,300,15600,284.0,46.75
REGAAL,REGAALEQN,66.44,69.0,69.0,2.56,3.85,46347,3197943,145.7,57.27
CAPTRUST,CAPTRUSTEQN,13.07,13.57,13.57,0.5,3.83,1,13,69.69,11.08
TECHLABS,TECHLABSSMN,168.55,174.95,174.95,6.4,3.8,250,43737,1029.3,165.3
LAL,LALEQN,7.65,7.94,7.94,0.29,3.79,100,794,13.92,6.45
OSWALGREEN,OSWALGREENEQN,27.37,28.4,28.4,1.03,3.76,4414,125357,50.9,25.48
ARFIN,ARFINEQN,70.84,73.5,73.5,2.66,3.75,11110,816585,84.01,31.43
MBLINFRA,MBLINFRAEQN,26.91,27.9,27.9,0.99,3.68,406,11327,57.0,22.7
UEL,UELEQN,196.83,204.0,204.0,7.17,3.64,817,166668,220.0,72.27
KRITINUT,KRITINUTEQN,68.28,70.74,70.74,2.46,3.6,1,70,125.01,63.55
DECCANCE,DECCANCEEQN,709.7,735.0,735.0,25.3,3.56,560,411600,1164.9,600.1
