symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
GICL,GICLSMN,43.0,51.5,51.5,8.5,19.77,12000,618000,48.9,13.0
LPDC,LPDCEQN,7.89,9.1,9.1,1.21,15.34,225566,2052650,15.3,6.1
SVPGLOB,SVPGLOBEQN,4.75,5.16,5.16,0.41,8.63,141067,727905,7.41,2.37
JHS,JHSEQN,10.65,11.45,11.45,0.8,7.51,51,583,25.12,10.02
SECMARK,SECMARKEQN,116.18,124.85,124.85,8.67,7.46,1,124,174.63,75.0
RAMANEWS,RAMANEWSEQN,28.79,30.85,30.85,2.06,7.16,1,30,44.78,14.5
ADL,ADLEQN,73.45,78.0,78.0,4.55,6.19,20,1560,121.77,62.0
SIGIND,SIGINDEQN,50.78,53.79,53.79,3.01,5.93,33,1775,81.0,39.99
AVANTEL,AVANTELEQN,151.21,160.0,160.0,8.79,5.81,30704,4912640,215.0,95.33
OMAXAUTO,OMAXAUTOEQN,87.1,91.92,91.92,4.82,5.53,1201,110395,165.8,77.55
SUPREMEIND,SUPREMEINDEQN,3427.3,3610.5,3610.5,183.2,5.35,4718,17034339,5156.75,3095.0
AAKASH,AAKASHEQN,8.8,9.27,9.27,0.47,5.34,3581,33195,13.79,7.06
SURYALAXMI,SURYALAXMIEQN,58.81,61.9,61.9,3.09,5.25,1,61,105.0,54.5
JOCIL,JOCILEQN,148.32,155.9,155.9,7.58,5.11,2,311,213.75,132.02
LAL,LALEQN,8.98,9.43,9.43,0.45,5.01,631,5950,28.45,8.37
USK,USKEQN,23.79,24.98,24.98,1.19,5.0,3,74,61.2,23.6
MEGASOFT,MEGASOFTBEN,181.09,190.14,190.14,9.05,5.0,9012,1713541,231.0,49.06
UNIHEALTH,UNIHEALTHSTN,354.3,372.0,372.0,17.7,5.0,1000,372000,354.3,120.0
NURECA,NURECABEN,250.25,262.75,262.75,12.5,5.0,796,209149,447.5,203.62
DHARIWAL,DHARIWALSTN,336.85,353.65,353.65,16.8,4.99,1200,424380,336.85,90.5
TERASOFT,TERASOFTBEN,485.85,510.1,510.1,24.25,4.99,1465,747296,598.0,159.55
FLEXITUFF,FLEXITUFFEQN,14.42,15.14,15.14,0.72,4.99,105,1589,74.19,12.39
MCLOUD,MCLOUDEQN,46.21,48.5,48.5,2.29,4.96,192633,9342700,105.42,42.49
SEMAC,SEMACEQN,332.05,348.5,348.5,16.45,4.95,1,348,568.9,270.0
LCCINFOTEC,LCCINFOTECEQN,4.88,5.12,5.12,0.24,4.92,148,757,11.65,3.64
IL&FSENGG,IL&FSENGGBZN,25.69,26.95,26.95,1.26,4.9,1000,26950,47.0,23.65
SHAHALLOYS,SHAHALLOYSEQN,77.7,81.5,81.5,3.8,4.89,620,50530,83.85,43.3
ARTNIRMAN,ARTNIRMANEQN,49.5,51.9,51.9,2.4,4.85,1,51,89.8,39.68
CURAA,CURAABEN,120.17,126.0,126.0,5.83,4.85,40,5040,337.0,24.43
MITCON,MITCONEQN,70.64,73.9,73.9,3.26,4.61,1,73,130.22,60.41
UNIVPHOTO,UNIVPHOTOEQN,262.95,275.0,275.0,12.05,4.58,7591,2087525,408.0,174.0
LOYALTEX,LOYALTEXEQN,218.02,228.0,228.0,9.98,4.58,1,228,384.95,210.41
NIRAJISPAT,NIRAJISPATEQN,219.0,228.95,228.95,9.95,4.54,4,915,612.5,199.4
WELINV,WELINVEQN,1219.6,1275.0,1275.0,55.4,4.54,1,1275,1424.0,597.55
THEMISMED,THEMISMEDEQN,102.79,107.41,107.41,4.62,4.49,20,2148,309.65,98.0
UMESLTD,UMESLTDEQN,5.17,5.4,5.4,0.23,4.45,500,2700,8.35,4.78
VCL,VCLEQN,1.59,1.66,1.66,0.07,4.4,13620,22609,1.59,0.6
