symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
NKIND,NKINDEQN,65.33,78.39,78.39,13.06,19.99,35,2743,87.78,53.0
LFIC,LFICEQN,127.4,148.95,148.95,21.55,16.92,2,297,250.5,112.99
VLEGOV,VLEGOVEQN,17.17,19.4,19.4,2.23,12.99,98804,1916797,72.3,11.6
RVHL,RVHLEQN,39.86,43.96,43.96,4.1,10.29,1,43,71.36,38.15
TECILCHEM,TECILCHEMEQN,13.53,14.89,14.89,1.36,10.05,1,14,42.16,13.12
EMKAYTOOLS,EMKAYTOOLSSMN,99.05,108.9,108.9,9.85,9.94,300,32670,480.0,88.0
SILGO,SILGOEQN,73.78,81.0,81.0,7.22,9.79,2029,164349,85.0,33.11
UMAEXPORTS,UMAEXPORTSEQN,29.19,32.0,32.0,2.81,9.63,180,5760,97.8,29.0
MOREPENLAB,MOREPENLABEQN,39.23,43.0,43.0,3.77,9.61,224255,9642965,70.5,33.5
AAREYDRUGS,AAREYDRUGSEQN,78.52,85.99,85.99,7.47,9.51,64431,5540421,100.0,31.35
ARENTERP,ARENTERPEQN,40.34,43.9,43.9,3.56,8.82,3,131,62.99,37.17
ABINFRA,ABINFRAEQN,21.68,23.56,23.56,1.88,8.67,129259,3045342,22.83,6.88
MFML,MFMLEQN,23.73,25.65,25.65,1.92,8.09,2,51,36.99,20.99
UMESLTD,UMESLTDEQN,4.32,4.66,4.66,0.34,7.87,2040,9506,6.97,4.06
SADHNANIQ,SADHNANIQEQN,2.0,2.14,2.14,0.14,7.0,1734205,3711198,7.66,1.48
SHRADHA,SHRADHAEQN,40.09,42.89,42.89,2.8,6.98,1,42,71.98,34.65
INFOMEDIA,INFOMEDIAEQN,5.18,5.54,5.54,0.36,6.95,601,3329,9.89,4.5
KAYTEX,KAYTEXSMN,69.95,74.7,74.7,4.75,6.79,2400,179280,156.9,54.5
MUKTAARTS,MUKTAARTSEQN,57.72,61.45,61.45,3.73,6.46,1,61,92.1,54.2
MOTOGENFIN,MOTOGENFINEQN,21.43,22.8,22.8,1.37,6.39,2,45,31.8,20.5
RADAAN,RADAANEQN,3.01,3.2,3.2,0.19,6.31,1112,3558,5.37,2.71
BTML,BTMLEQN,7.14,7.59,7.59,0.45,6.3,8016,60841,10.5,6.66
BALKRISHNA,BALKRISHNAEQN,16.79,17.8,17.8,1.01,6.02,50,890,25.97,15.67
PVP,PVPEQN,30.16,31.95,31.95,1.79,5.94,20286,648137,39.41,18.3
AKASH,AKASHEQN,27.82,29.47,29.47,1.65,5.93,1077,31739,36.0,23.0
GLOBE,GLOBEEQN,2.89,3.06,3.06,0.17,5.88,27476,84076,3.29,2.02
SWASTIK,SWASTIKSMN,19.0,20.1,20.1,1.1,5.79,1200,24120,51.2,18.0
SILINV,SILINVEQN,442.45,467.95,467.95,25.5,5.76,19,8891,767.0,424.45
ADROITINFO,ADROITINFOEQN,9.43,9.97,9.97,0.54,5.73,53,528,18.95,8.1
SINTERCOM,SINTERCOMEQN,84.0,88.8,88.8,4.8,5.71,114,10123,153.84,82.0
BSL,BSLEQN,132.39,139.9,139.9,7.51,5.67,10,1399,208.0,121.8
TRANSWORLD,TRANSWORLDEQN,142.14,150.0,150.0,7.86,5.53,4060,609000,329.55,138.1
PRABHA,PRABHAEQN,190.56,201.0,201.0,10.44,5.48,2616,525816,315.9,146.47
AFIL,AFILEQN,5.88,6.19,6.19,0.31,5.27,29064,179906,10.16,3.92
UNITEDTEA,UNITEDTEAEQN,522.6,550.0,550.0,27.4,5.24,6418,3529900,548.0,350.1
CONNPLEX,CONNPLEXSMN,233.0,245.0,245.0,12.0,5.15,1600,392000,293.0,177.0
HILINFRA,HILINFRAEQN,55.18,58.0,58.0,2.82,5.11,15905,922490,131.4,49.49
VIVIDHA,VIVIDHAEQN,0.59,0.62,0.62,0.03,5.08,25492,15805,1.05,0.55
SHIVAMILLS,SHIVAMILLSEQN,55.96,58.79,58.79,2.83,5.06,8,470,90.0,51.19
ATCENERGY,ATCENERGYSMN,30.0,31.5,31.5,1.5,5.0,1200,37800,115.35,27.0
UEL,UELEQN,179.04,187.99,187.99,8.95,5.0,245,46057,220.0,72.27
DCMSIL,DCMSILBEN,60.43,63.45,63.45,3.02,5.0,1943,123283,60.43,49.5
VIJIFIN,VIJIFINEQN,2.21,2.32,2.32,0.11,4.98,4012,9307,4.6,1.99
HMT,HMTBZN,47.78,50.16,50.16,2.38,4.98,445,22321,75.49,41.0
EASTSILK,EASTSILKBEN,64.01,67.2,67.2,3.19,4.98,11,739,99.25,24.0
GJL,GJLSTN,141.6,148.65,148.65,7.05,4.98,16000,2378400,141.6,91.4
VASWANI,VASWANIEQN,60.92,63.94,63.94,3.02,4.96,1934,123659,69.99,33.3
NEUEON,NEUEONBEN,10.29,10.8,10.8,0.51,4.96,1802,19461,10.29,5.76
NAMAN,NAMANSMN,57.5,60.35,60.35,2.85,4.96,800,48280,119.95,55.75
TGL,TGLSTN,45.45,47.7,47.7,2.25,4.95,400,19080,399.4,38.5
ARIHANTCAP,ARIHANTCAPEQN,75.17,78.88,78.88,3.71,4.94,9311,734451,120.0,58.15
OSIAHYPER,OSIAHYPEREQN,10.98,11.52,11.52,0.54,4.92,37065,426988,33.08,10.35
KSHITIJPOL,KSHITIJPOLEQN,2.64,2.77,2.77,0.13,4.92,5318,14730,4.01,1.88
SADBHAV,SADBHAVEQN,9.28,9.73,9.73,0.45,4.85,33857,329428,17.85,6.05
SHEKHAWATI,SHEKHAWATIEQN,13.81,14.48,14.48,0.67,4.85,103,1491,26.84,12.27
FMNL,FMNLEQN,8.56,8.97,8.97,0.41,4.79,710,6368,19.51,7.3
SUNLITE,SUNLITESTN,344.5,360.95,360.95,16.45,4.78,600,216570,415.5,91.0
NAHARPOLY,NAHARPOLYEQN,240.64,252.0,252.0,11.36,4.72,105,26460,389.95,176.42
HAVISHA,HAVISHAEQN,1.7,1.78,1.78,0.08,4.71,602,1071,3.05,1.42
DEEDEV,DEEDEVEQN,230.51,241.26,241.26,10.75,4.66,22529,5435346,336.2,177.5
NOIDATOLL,NOIDATOLLEQN,4.09,4.28,4.28,0.19,4.65,252,1078,5.63,2.57
VINEETLAB,VINEETLABEQN,32.03,33.5,33.5,1.47,4.59,3126,104721,42.01,22.28
SURANASOL,SURANASOLEQN,22.95,24.0,24.0,1.05,4.58,441,10584,41.44,22.25
PRITIKAUTO,PRITIKAUTOEQN,13.53,14.15,14.15,0.62,4.58,500,7075,22.65,12.44
NAVKARURB,NAVKARURBBEN,1.32,1.38,1.38,0.06,4.55,27139,37451,3.74,1.17
UYFINCORP,UYFINCORPEQN,14.26,14.9,14.9,0.64,4.49,2000,29800,23.3,11.16
RAJESHEXPO,RAJESHEXPOBZN,157.91,165.0,165.0,7.09,4.49,3111,513315,237.88,151.11
LOVABLE,LOVABLEEQN,76.56,79.99,79.99,3.43,4.48,1,79,110.0,70.0
FAZE3Q,FAZE3QEQN,551.95,576.6,576.6,24.65,4.47,354,204116,747.95,317.75
LPDC,LPDCEQN,6.27,6.55,6.55,0.28,4.47,228,1493,10.16,6.01
MEDISTEP,MEDISTEPSTN,21.55,22.5,22.5,0.95,4.41,3000,67500,53.0,21.0
MIRCELECTR,MIRCELECTREQN,29.46,30.75,30.75,1.29,4.38,2425,74568,37.4,10.24
VIPULLTD,VIPULLTDBEN,10.53,10.99,10.99,0.46,4.37,3057,33596,21.57,7.38
CROWN,CROWNEQN,124.57,130.0,130.0,5.43,4.36,122,15860,221.8,108.45
AKSHAR,AKSHAREQN,0.46,0.48,0.48,0.02,4.35,120212,57701,0.76,0.45
MONARCH,MONARCHEQN,286.5,298.95,298.95,12.45,4.35,82,24513,398.8,265.1
KITEX,KITEXEQN,185.99,194.0,194.0,8.01,4.31,25697,4985218,324.42,138.2
AKG,AKGEQN,14.19,14.8,14.8,0.61,4.3,1975,29230,16.82,11.24
