symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
COOLCAPS,COOLCAPSSMN,101.6,96.0,96.0,10.2,11.89,5000,480000,92.37,33.47
PENTAGON,PENTAGONSMN,67.9,75.4,75.4,7.5,11.05,10000,754000,114.8,50.55
KARMAENG,KARMAENGEQN,58.52,64.37,64.37,5.85,10.0,1966,126551,86.93,44.91
OMINFRAL,OMINFRALEQN,121.82,129.7,129.7,7.88,6.47,26327,3414611,186.0,100.3
ADANIPOWER,ADANIPOWEREQN,170.25,179.9,179.9,9.65,5.67,2123600,382035640,170.25,86.4
SGL,SGLEQN,17.86,18.8,18.8,0.94,5.26,31408,590470,20.89,10.04
BLUECOAST,BLUECOASTBEN,64.83,68.07,68.07,3.24,5.0,232,15792,86.31,9.52
NIRMAN,NIRMANSMN,220.0,231.0,231.0,11.0,5.0,36900,8523900,456.0,130.1
RVTH,RVTHEQN,1182.7,1241.8,1241.8,59.1,5.0,165,204897,3670.0,802.95
TECHD,TECHDSTN,385.0,404.25,404.25,19.25,5.0,13200,5336100,0.0,0.0
MEGASOFT,MEGASOFTEQN,164.36,172.57,172.57,8.21,5.0,23652,4081625,165.6,49.06
AGROPHOS,AGROPHOSBEN,44.06,45.21,45.21,2.15,4.99,1560,70527,51.46,27.2
UNITEDPOLY,UNITEDPOLYBEN,42.1,44.2,44.2,2.1,4.99,1432,63294,44.15,10.4
PARIN,PARINSMN,493.9,518.55,518.55,24.65,4.99,1000,518550,518.15,301.0
CURAA,CURAABEN,199.25,209.2,209.2,9.95,4.99,1,209,337.0,24.43
AKIKO,AKIKOSTN,271.65,285.2,285.2,13.55,4.99,1600,456320,275.0,62.0
GLFL,GLFLEQN,5.62,5.9,5.9,0.28,4.98,150,885,9.74,3.97
TAURIAN,TAURIANSTN,267.95,281.3,281.3,13.35,4.98,26400,7426320,267.95,210.0
TGL,TGLSMN,54.7,57.4,57.4,2.7,4.94,200,11480,660.0,47.2
CEREBRAINT,CEREBRAINTBZN,7.29,7.65,7.65,0.36,4.94,200,1530,13.44,3.99
GATECHDVR,GATECHDVRBEN,0.61,0.64,0.64,0.03,4.92,88452,56609,1.22,0.42
ZEELEARN,ZEELEARNEQN,9.96,10.45,10.45,0.49,4.92,48871,510701,11.48,4.57
RSSOFTWARE,RSSOFTWAREBEN,78.18,82.0,82.0,3.82,4.89,5757,472074,284.0,46.3
SHIVASHRIT,SHIVASHRITSMN,127.2,133.4,133.4,6.2,4.87,2000,266800,148.5,126.6
PALREDTEC,PALREDTECEQN,49.04,51.4,51.4,2.36,4.81,9,462,142.5,39.62
BAFNAPH,BAFNAPHBEN,145.09,152.0,152.0,6.91,4.76,2132,324064,145.09,69.0
SANCO,SANCOBZN,2.32,2.43,2.43,0.11,4.74,6801,16526,5.08,1.78
GAYAHWS,GAYAHWSBEN,2.97,3.11,3.11,0.14,4.71,4216,13111,2.97,0.74
BLUEDART,BLUEDARTEQN,5783.0,6050.0,6050.0,267.0,4.62,1638,9909900,9034.95,5365.0
ASIANHOTNR,ASIANHOTNREQN,330.2,345.0,345.0,14.8,4.48,1,345,419.5,165.4
BTML,BTMLEQN,9.03,9.43,9.43,0.4,4.43,316,2979,14.61,7.28
PRABHA,PRABHAEQN,210.4,219.7,219.7,9.3,4.42,6,1318,315.9,155.04
TIJARIA,TIJARIAEQN,6.12,6.39,6.39,0.27,4.41,150,958,14.2,4.88
AKI,AKIBEN,10.04,10.48,10.48,0.44,4.38,1212,12701,22.47,6.63
DIL,DILEQN,2.11,2.2,2.2,0.09,4.27,33151,72932,7.71,1.8
EMKAY,EMKAYEQN,315.57,328.78,328.78,13.21,4.19,25236,8297092,369.8,168.0
RACE,RACEEQN,236.2,246.0,246.0,9.8,4.15,2,492,432.5,210.0
CYBERTECH,CYBERTECHEQN,164.69,171.48,171.48,6.79,4.12,6253,1072264,249.99,125.12
ICDSLTD,ICDSLTDEQN,54.31,56.49,56.49,2.18,4.01,231,13049,76.0,36.0
HYUNDAI,HYUNDAIEQN,2721.7,2830.0,2830.0,108.3,3.98,16044,45404520,2890.0,1541.7
MOHITIND,MOHITINDBEN,33.44,34.75,34.75,1.31,3.92,375,13031,52.05,23.9
AVG,AVGEQN,231.11,238.7,238.7,8.79,3.82,30,7161,549.0,198.0
CBAZAAR,CBAZAARSMN,4.05,4.2,4.2,0.15,3.7,8000,33600,17.45,3.8
JAYBARMARU,JAYBARMARUBEN,99.05,102.69,102.69,3.64,3.67,4450,456970,108.0,55.5
MALLCOM,MALLCOMEQN,1336.7,1384.9,1384.9,48.2,3.61,398,551190,1785.0,1050.0
GSTL,GSTLSMN,9.9,10.25,10.25,0.35,3.54,1000,10250,51.9,8.6
WILLAMAGOR,WILLAMAGOREQN,32.82,33.98,33.98,1.16,3.53,2,67,42.8,25.31
BANARBEADS,BANARBEADSEQN,105.71,109.39,109.39,3.68,3.48,2,218,169.52,97.0
SOMATEX,SOMATEXBEN,68.32,70.7,70.7,2.38,3.48,3793,268165,105.0,34.53
NIBL,NIBLEQN,30.15,31.18,31.18,1.03,3.42,33,1028,39.9,19.5
FILATFASH,FILATFASHEQN,0.61,0.63,0.63,0.02,3.28,148094,93299,1.16,0.42
AVROIND,AVROINDEQN,139.38,143.92,143.92,4.54,3.26,1,143,230.52,126.5
RNBDENIMS,RNBDENIMSEQN,117.81,121.63,121.63,3.82,3.24,1146,139387,128.98,97.55
SHANTI,SHANTIEQN,9.4,9.7,9.7,0.3,3.19,1100,10670,23.87,8.36
SAMPANN,SAMPANNEQN,28.06,28.95,28.95,0.89,3.17,21,607,47.88,24.16
SURAJEST,SURAJESTEQN,295.65,305.0,305.0,9.35,3.16,7966,2429630,828.0,270.0
PVSL,PVSLEQN,138.68,143.0,143.0,4.32,3.12,982,140426,224.9,86.75
KRIDHANINF,KRIDHANINFBEN,3.86,3.98,3.98,0.12,3.11,5,19,8.77,3.03
INTLCONV,INTLCONVEQN,104.75,108.0,108.0,3.25,3.1,20864,2253312,110.7,61.2
ORTEL,ORTELBZN,1.62,1.67,1.67,0.05,3.09,1,1,2.45,1.36
AMANTA,AMANTAEQN,143.77,148.15,148.15,4.38,3.05,27855,4126718,0.0,0.0
KRITIKA,KRITIKAEQN,9.21,9.49,9.49,0.28,3.04,2714,25755,22.7,7.49
SABTNL,SABTNLBEN,977.7,1007.0,1007.0,29.3,3.0,71,71497,2219.95,352.6
TIMETECHNO,TIMETECHNOEQN,477.8,246.0,246.0,7.1,2.97,15638,3846948,256.78,153.3
INTENTECH,INTENTECHEQN,139.0,142.07,142.07,4.07,2.95,11502,1634089,159.94,79.5
NATHBIOGEN,NATHBIOGENBEN,172.9,178.0,178.0,5.1,2.95,815,145070,238.69,137.55
REFEX,REFEXEQN,338.05,348.0,348.0,9.95,2.94,6616,2302368,600.0,334.0
KEC,KECEQN,866.15,891.0,891.0,24.85,2.87,68514,61045974,1313.25,627.45
CHEMBONDCH,CHEMBONDCHEQN,183.64,188.89,188.89,5.25,2.86,12,2266,244.99,165.0
SANWARIA,SANWARIABZN,0.35,0.36,0.36,0.01,2.86,6300,2268,0.55,0.32
SUPREMEPWR,SUPREMEPWRSMN,226.55,233.0,233.0,6.45,2.85,1500,349500,294.1,100.0
KEYFINSERV,KEYFINSERVEQN,239.65,246.45,246.45,6.8,2.84,1,246,479.0,170.1
ACEINTEG,ACEINTEGEQN,25.76,26.49,26.49,0.73,2.83,1,26,39.9,20.0
LORDSCHLO,LORDSCHLOBEN,178.03,183.0,183.0,4.97,2.79,1,183,241.99,121.1
ARCHIES,ARCHIESEQN,20.19,20.75,20.75,0.56,2.77,1000,20750,36.71,14.72
SAFEENTP,SAFEENTPSMN,221.9,228.0,228.0,6.1,2.75,5000,1140000,249.25,151.0
RELIABLE,RELIABLEBEN,124.58,127.99,127.99,3.41,2.74,25,3199,163.91,63.15
INFOBEAN,INFOBEANEQN,515.1,529.0,529.0,13.9,2.7,1069,565501,727.7,270.55
NGIL,NGILEQN,31.84,32.7,32.7,0.86,2.7,2,65,48.0,25.61
SIGMA,SIGMAEQN,467.5,480.0,480.0,12.5,2.67,105,50400,508.8,210.1
ACCURACY,ACCURACYEQN,7.25,7.44,7.44,0.19,2.62,2232,16606,12.5,6.51
MAGNUM,MAGNUMEQN,26.2,26.88,26.88,0.68,2.6,2,53,56.6,22.25
HILTON,HILTONEQN,51.67,52.98,52.98,1.31,2.54,1103,58436,123.25,50.15
HECPROJECT,HECPROJECTEQN,138.5,142.0,142.0,3.5,2.53,22,3124,184.1,82.01
HIRECT,HIRECTEQN,1705.2,1748.0,1748.0,42.8,2.51,367,641516,2108.5,772.85
VHLTD,VHLTDBEN,118.93,121.89,121.89,2.96,2.49,3,365,136.0,93.05
MAHASTEEL,MAHASTEELEQN,389.1,398.75,398.75,9.65,2.48,3,1196,404.8,179.53
