symbol,identifier,previousClose,lastPrice,iep,change,pChange,finalQuantity,totalTurnover,yearHigh,yearLow
AUSOMENT,AUSOMENTEQN,145.52,164.9,164.9,19.38,13.32,600,98940,178.0,81.61
LATTEYS,LATTEYSEQN,26.19,29.0,29.0,2.81,10.73,44290,1284410,37.0,15.79
NKIND,NKINDEQN,67.2,73.6,73.6,6.4,9.52,2,147,87.78,54.54
SAPPL,SAPPLEQN,294.1,320.0,320.0,25.9,8.81,24,7680,330.0,261.0
SATIN,SATINEQN,214.68,233.3,233.3,18.62,8.67,173335,40439055,220.0,133.01
ARUNAYA,ARUNAYASMN,21.7,23.55,23.55,1.85,8.53,2000,47100,46.5,13.9
KALYANIFRG,KALYANIFRGEQN,635.9,684.95,684.95,49.05,7.71,59,40412,890.0,523.6
VMARCIND,VMARCINDSMN,1133.6,1219.0,1219.0,85.4,7.53,6750,8228250,1170.0,271.35
AFCONS,AFCONSEQN,326.65,351.05,351.05,24.4,7.47,118063,41446016,479.4,265.8
GATECHDVR,GATECHDVREQN,0.58,0.62,0.62,0.04,6.9,91361,56643,1.11,0.36
ARVEE,ARVEEEQN,163.83,174.9,174.9,11.07,6.76,1,174,290.78,129.11
SVLL,SVLLEQN,531.8,565.0,565.0,33.2,6.24,20,11300,855.7,445.15
METROGLOBL,METROGLOBLEQN,132.36,140.0,140.0,7.64,5.77,63,8820,149.0,110.0
TEAMLEASE,TEAMLEASEEQN,1351.8,1424.8,1424.8,73.0,5.4,2045,2913716,2165.0,1065.2
PKTEA,PKTEAEQN,863.95,910.0,910.0,46.05,5.33,1,910,1013.9,565.0
MFML,MFMLEQN,25.38,26.69,26.69,1.31,5.16,16,427,36.99,19.66
MPTODAY,MPTODAYSMN,44.0,46.2,46.2,2.2,5.0,2000,92400,56.8,31.7
INNOMET,INNOMETSTN,107.1,112.45,112.45,5.35,5.0,1200,134940,216.0,63.15
BIRLACABLE,BIRLACABLEBEN,181.37,190.43,190.43,9.06,5.0,18846,3588843,215.2,104.0
ABMINTLLTD,ABMINTLLTDBEN,41.62,43.7,43.7,2.08,5.0,1,43,78.21,34.0
ATLANTAELE,ATLANTAELEEQN,1728.4,1814.8,1814.8,86.4,5.0,1885,3420898,1846.2,707.6
GVPIL,GVPILBEN,639.35,671.3,671.3,31.95,5.0,4234,2842284,677.4,225.11
PANACHE,PANACHEBEN,347.85,365.2,365.2,17.35,4.99,1460,533192,472.15,171.85
CALSOFT,CALSOFTBEN,25.25,26.51,26.51,1.26,4.99,124343,3296332,25.25,9.96
OILCOUNTUB,OILCOUNTUBBEN,61.38,64.44,64.44,3.06,4.99,15066,970853,99.67,35.65
ATMASTCO,ATMASTCOSMN,204.6,214.8,214.8,10.2,4.99,12400,2663520,268.0,98.0
APSISAERO,APSISAEROSTN,301.4,316.45,316.45,15.05,4.99,18000,5696100,301.4,147.2
VISASTEEL,VISASTEELEQN,53.07,55.72,55.72,2.65,4.99,5111,284784,73.68,27.05
AHLWEST,AHLWESTBEN,484.55,508.75,508.75,24.2,4.99,6,3052,484.55,137.0
KESORAMIND,KESORAMINDEQN,12.44,13.06,13.06,0.62,4.98,64291,839640,13.94,4.44
GOLDENTOBC,GOLDENTOBCBZN,26.89,28.23,28.23,1.34,4.98,103,2907,38.5,20.34
VALUE360,VALUE360STN,82.3,86.4,86.4,4.1,4.98,50400,4354560,0.0,0.0
TAC,TACSMN,489.65,514.0,514.0,24.35,4.97,6000,3084000,899.65,352.0
VILINBIO,VILINBIOSTN,51.85,54.4,54.4,2.55,4.92,4000,217600,51.85,18.95
REGENCERAM,REGENCERAMEQN,43.66,45.8,45.8,2.14,4.9,4,183,57.69,35.31
JYOTIGLOBL,JYOTIGLOBLSTN,52.5,55.05,55.05,2.55,4.86,4000,220200,77.75,27.05
HPAL,HPALEQN,44.82,46.99,46.99,2.17,4.84,25096,1179261,54.6,26.52
KSHITIJPOL,KSHITIJPOLBEN,4.36,4.57,4.57,0.21,4.82,26868,122786,4.36,1.88
CURAA,CURAABEN,93.52,98.0,98.0,4.48,4.79,1,98,337.0,71.87
ROLLT,ROLLTBEN,2.31,2.42,2.42,0.11,4.76,71740,173610,2.53,1.02
KRIDHANINF,KRIDHANINFEQN,3.16,3.31,3.31,0.15,4.75,4105,13587,5.39,1.81
CEREBRAINT,CEREBRAINTBZN,4.46,4.67,4.67,0.21,4.71,70,326,10.08,3.68
SIGMAADV,SIGMAADVBEN,338.95,354.9,354.9,15.95,4.71,21096,7486970,338.95,65.0
EMPOWER,EMPOWERBEN,2.58,2.7,2.7,0.12,4.65,264938,715332,2.58,1.3
HGINFRA,HGINFRAEQN,629.75,659.0,659.0,29.25,4.64,19576,12900584,1275.0,429.5
AVANA,AVANASTN,148.55,155.25,155.25,6.7,4.51,8000,1242000,148.55,60.1
SASKEN,SASKENEQN,1634.6,1708.0,1708.0,73.4,4.49,14071,24033268,1635.7,991.0
APEXECO,APEXECOSMN,191.5,200.0,200.0,8.5,4.44,1600,320000,200.0,93.05
CMSINFO,CMSINFOEQN,293.5,306.45,306.45,12.95,4.41,39736,12177097,541.15,261.9
INTENTECH,INTENTECHEQN,106.93,111.5,111.5,4.57,4.27,5,557,149.9,66.3
RPPL,RPPLEQN,18.23,19.0,19.0,0.77,4.22,292,5548,29.34,14.25
LASA,LASABEN,8.33,8.68,8.68,0.35,4.2,150,1302,19.0,5.67
QUICKHEAL,QUICKHEALEQN,214.24,223.04,223.04,8.8,4.11,74254,16561612,416.7,125.0
PARASPETRO,PARASPETROBEN,2.19,2.28,2.28,0.09,4.11,705,1607,3.23,1.53
MADHUCON,MADHUCONBEN,5.87,6.1,6.1,0.23,3.92,7,42,9.49,3.61
FLFL,FLFLBZN,1.83,1.9,1.9,0.07,3.83,221,419,2.24,1.11
SYRMA,SYRMAEQN,1112.6,1155.0,1155.0,42.4,3.81,70668,81621540,1145.2,500.0
FRACTAL,FRACTALEQN,1059.8,1099.7,1099.7,39.9,3.76,25345,27871896,1115.0,733.7
NIMBSPROJ,NIMBSPROJEQN,206.05,213.8,213.8,7.75,3.76,2623,560797,208.8,165.81
EUROBOND,EUROBONDEQN,186.99,194.0,194.0,7.01,3.75,6,1164,254.5,126.3
ASTRON,ASTRONBEN,4.28,4.44,4.44,0.16,3.74,10,44,20.93,3.26
FOODSIN,FOODSINEQN,61.7,64.0,64.0,2.3,3.73,200,12800,128.45,44.0
IRISDOREME,IRISDOREMEEQN,36.88,38.2,38.2,1.32,3.58,2350,89770,39.49,26.35
KHAICHEM,KHAICHEMBEN,57.92,59.98,59.98,2.06,3.56,2,119,135.8,42.92
INFOMEDIA,INFOMEDIAEQN,5.9,6.11,6.11,0.21,3.56,50,305,9.89,4.5
BIRLAPREC,BIRLAPRECEQN,41.19,42.65,42.65,1.46,3.54,1016,43332,43.0,32.25
MOLDTKPAC,MOLDTKPACEQN,584.5,605.0,605.0,20.5,3.51,9414,5695470,892.9,464.9
OIL,OILEQN,456.0,472.0,472.0,16.0,3.51,111442,52600624,524.0,384.6
BIOFILCHEM,BIOFILCHEMEQN,33.13,34.29,34.29,1.16,3.5,752,25786,57.19,25.6
COUNCODOS,COUNCODOSEQN,5.17,5.35,5.35,0.18,3.48,418,2236,9.5,3.71
KEEPLEARN,KEEPLEARNEQN,2.02,2.09,2.09,0.07,3.47,51,106,4.09,1.54
GATECH,GATECHEQN,0.58,0.6,0.6,0.02,3.45,242965,145779,1.21,0.4
SHOPERSTOP,SHOPERSTOPEQN,348.45,360.0,360.0,11.55,3.31,4561,1641960,588.75,275.95
JAIPURKURT,JAIPURKURTEQN,31.59,32.6,32.6,1.01,3.2,500,16300,50.59,24.4
ABAN,ABANBEN,17.92,18.49,18.49,0.57,3.18,26917,497695,61.0,14.72
SHIVATEX,SHIVATEXEQN,172.55,178.0,178.0,5.45,3.16,6,1068,237.9,126.06
HILTON,HILTONEQN,23.08,23.8,23.8,0.72,3.12,2003,47671,70.97,13.43
ASHIMASYN,ASHIMASYNEQN,16.48,16.99,16.99,0.51,3.09,1292,21951,35.8,11.5
DUCON,DUCONBEN,3.32,3.42,3.42,0.1,3.01,644,2202,7.18,2.22
PASHUPATI,PASHUPATIEQN,87.28,89.9,89.9,2.62,3.0,2443,219625,118.35,59.6
NAGREEKEXP,NAGREEKEXPEQN,26.32,27.1,27.1,0.78,2.96,2,54,40.0,17.5
VERTOZ,VERTOZEQN,51.2,52.7,52.7,1.5,2.93,777,40947,112.0,27.02
TRU,TRUEQN,6.49,6.68,6.68,0.19,2.93,163,1088,20.84,4.55
RAMAPHO,RAMAPHOEQN,135.89,139.8,139.8,3.91,2.88,820,114636,217.19,102.0
SITINET,SITINETBZN,0.35,0.36,0.36,0.01,2.86,655,235,0.58,0.28
AVROIND,AVROINDEQN,11.23,11.55,11.55,0.32,2.85,46,531,20.2,10.14
HINDZINC,HINDZINCEQN,629.1,647.0,647.0,17.9,2.85,95063,61505761,733.0,413.5
KARMAENG,KARMAENGEQN,50.18,51.6,51.6,1.42,2.83,20,1032,86.93,34.38
MUNJALAU,MUNJALAUEQN,93.65,96.3,96.3,2.65,2.83,26111,2514489,114.55,67.2
HYBRIDFIN,HYBRIDFINEQN,18.88,19.4,19.4,0.52,2.75,50,970,33.62,10.75
SARLAPOLY,SARLAPOLYEQN,92.12,94.58,94.58,2.46,2.67,3656,345784,127.5,68.4
ACMESOLAR,ACMESOLAREQN,290.25,297.85,297.85,7.6,2.62,17365,5172165,324.3,195.9
BVCL,BVCLEQN,43.83,44.98,44.98,1.15,2.62,204,9175,69.99,31.2
TREJHARA,TREJHARAEQN,165.69,169.9,169.9,4.21,2.54,1,169,284.85,137.7
ATLANTAA,ATLANTAAEQN,41.75,42.8,42.8,1.05,2.51,500,21400,73.39,29.41
ZIMLAB,ZIMLABEQN,109.29,112.0,112.0,2.71,2.48,852,95424,127.0,59.31
ESSENTIA,ESSENTIAEQN,1.62,1.66,1.66,0.04,2.47,48127,79890,2.56,1.01
COMFINTE,COMFINTEEQN,8.18,8.38,8.38,0.2,2.44,438,3670,8.6,6.95
RKEC,RKECEQN,34.92,35.76,35.76,0.84,2.41,28,1001,89.99,25.01
FEDFINA,FEDFINAEQN,152.34,156.0,156.0,3.66,2.4,92284,14396304,178.48,85.01
IL&FSTRANS,IL&FSTRANSBZN,2.51,2.57,2.57,0.06,2.39,450,1156,4.4,1.75
MEGASTAR,MEGASTAREQN,302.65,309.8,309.8,7.15,2.36,2,619,312.0,203.0
SIRCA,SIRCAEQN,424.1,434.05,434.05,9.95,2.35,3154,1368993,539.0,258.8
